gene_id,gene_name
ENSG00000166855.9,CLPX
ENSG00000092853.14,CLSPN
ENSG00000122705.18,CLTA
ENSG00000147003.7,CLTRN
ENSG00000079101.18,CLUL1
ENSG00000183671.13,CMKLR2
ENSG00000140931.20,CMTM3
ENSG00000180917.18,CMTR2
ENSG00000149646.12,CNBD2
ENSG00000143786.8,CNIH3
ENSG00000153721.19,CNKSR3
ENSG00000064666.15,CNN2
ENSG00000227201.2,CNN2P1
ENSG00000235501.8,CNN3-DT
ENSG00000148842.18,CNNM2
ENSG00000125107.19,CNOT1
ENSG00000158435.8,CNOT11
ENSG00000088038.20,CNOT3
ENSG00000080802.21,CNOT4
ENSG00000144580.14,CNOT9
ENSG00000137161.18,CNPY3
ENSG00000118432.13,CNR1
ENSG00000213380.16,COG8
ENSG00000060718.22,COL11A1
ENSG00000164692.19,COL1A2
ENSG00000224821.5,COL4A2-AS2
ENSG00000188153.14,COL4A5
ENSG00000144810.16,COL8A1
ENSG00000158270.12,COLEC12
ENSG00000169019.11,COMMD8
ENSG00000184432.11,COPB2
ENSG00000248932.8,COPB2-DT
ENSG00000105669.14,COPE
ENSG00000144524.18,COPS7B
ENSG00000198612.11,COPS8
ENSG00000227252.2,COPS8-DT
ENSG00000251552.1,COQ10BP2
ENSG00000163050.18,COQ8A
ENSG00000110880.11,CORO1C
ENSG00000229749.1,COTL1P1
ENSG00000166260.13,COX11
ENSG00000178449.9,COX14
ENSG00000235013.1,COX20P2
ENSG00000135940.7,COX5B
ENSG00000126267.11,COX6B1
ENSG00000253349.1,COX6B1P6
ENSG00000268681.1,COX6CP7
ENSG00000108582.12,CPD
ENSG00000137449.17,CPEB2
ENSG00000247624.6,CPEB2-DT
ENSG00000107864.15,CPEB3
ENSG00000113742.14,CPEB4
ENSG00000106034.18,CPED1
ENSG00000080819.9,CPOX
ENSG00000119203.14,CPSF3
ENSG00000187959.9,CPSF4L
ENSG00000197721.17,CR1L
ENSG00000196872.12,CRACDL
ENSG00000118260.15,CREB1
ENSG00000107175.12,CREB3
ENSG00000182158.16,CREB3L2
ENSG00000175874.10,CREG2
ENSG00000163703.20,CRELD1
ENSG00000147571.5,CRH
ENSG00000146215.14,CRIP3
ENSG00000167193.8,CRK
ENSG00000245694.12,CRNDE
ENSG00000005469.12,CROT
ENSG00000259736.1,CRTC3-AS1
ENSG00000105392.17,CRX
ENSG00000108255.8,CRYBA1
ENSG00000080200.10,CRYBG3
ENSG00000168582.5,CRYGA
ENSG00000165475.15,CRYL1
ENSG00000227431.6,CSE1L-DT
ENSG00000273008.1,CSGALNACT2-DT
ENSG00000169118.18,CSNK1G1
ENSG00000133275.16,CSNK1G2
ENSG00000151292.19,CSNK1G3
ENSG00000204435.15,CSNK2B
ENSG00000224536.2,CSRP1-AS1
ENSG00000237732.12,CT75
ENSG00000291155.1,CT75
ENSG00000230711.2,CTAGE13P
ENSG00000102974.16,CTCF
ENSG00000259804.1,CTCF-DT
ENSG00000116761.12,CTH
ENSG00000134030.14,CTIF
ENSG00000183230.18,CTNNA3
ENSG00000119326.15,CTNNAL1
ENSG00000178585.15,CTNNBIP1
ENSG00000132792.19,CTNNBL1
ENSG00000169862.21,CTNND2
ENSG00000143079.15,CTTNBP2NL
ENSG00000233932.6,CTXN2
ENSG00000107874.11,CUEDC2
ENSG00000154639.19,CXADR
ENSG00000163734.4,CXCL3
ENSG00000154832.16,CXXC1
ENSG00000290641.1,CXXC1P1
ENSG00000103018.18,CYB5B
ENSG00000182224.12,CYB5D1
ENSG00000172115.9,CYCS
ENSG00000083799.18,CYLD
ENSG00000231852.9,CYP21A2
ENSG00000106258.15,CYP3A5
ENSG00000036530.9,CYP46A1
ENSG00000261593.1,CYP4A27P
ENSG00000001630.18,CYP51A1
ENSG00000188693.8,CYP51A1-AS1
ENSG00000108669.17,CYTH1
ENSG00000105443.17,CYTH2
ENSG00000259818.1,CZIB-DT
ENSG00000100592.16,DAAM1
ENSG00000146122.17,DAAM2
ENSG00000173406.16,DAB1
ENSG00000197380.11,DACT3
ENSG00000226950.8,DANCR
ENSG00000112977.16,DAP
ENSG00000204209.13,DAXX
ENSG00000006634.8,DBF4
ENSG00000155368.18,DBI
ENSG00000003249.15,DBNDD1
ENSG00000105516.11,DBP
ENSG00000145041.16,DCAF1
ENSG00000100897.18,DCAF11
ENSG00000143164.16,DCAF6
ENSG00000172992.13,DCAKD
ENSG00000057019.16,DCBLD2
ENSG00000170959.15,DCDC1
ENSG00000146038.12,DCDC2
ENSG00000110063.10,DCPS
ENSG00000175203.17,DCTN2
ENSG00000132912.13,DCTN4
ENSG00000104671.8,DCTN6
ENSG00000188215.10,DCUN1D3
ENSG00000109184.15,DCUN1D4
ENSG00000130311.11,DDA1
ENSG00000197312.12,DDI2
ENSG00000168209.6,DDIT4
ENSG00000244038.11,DDOST
ENSG00000237775.1,DDR1-DT
ENSG00000157349.17,DDX19B
ENSG00000124228.15,DDX27
ENSG00000234006.1,DDX39B-AS1
ENSG00000238024.1,DDX39BP2
ENSG00000198231.14,DDX42
ENSG00000105671.12,DDX49
ENSG00000107625.14,DDX50
ENSG00000104325.7,DECR1
ENSG00000186458.5,DEFB132
ENSG00000124795.17,DEK
ENSG00000146966.13,DENND2A
ENSG00000255159.1,DENND2B-AS1
ENSG00000253210.4,DENND3-AS1
ENSG00000137145.21,DENND4C
ENSG00000155792.10,DEPTOR
ENSG00000136986.10,DERL1
ENSG00000121644.19,DESI2
ENSG00000182108.11,DEXI
ENSG00000153933.10,DGKE
ENSG00000116133.13,DHCR24
ENSG00000172893.18,DHCR7
ENSG00000228432.2,DHFRP2
ENSG00000219095.1,DHFRP6
ENSG00000102967.12,DHODH
ENSG00000167536.14,DHRS13
ENSG00000162496.9,DHRS3
ENSG00000109606.13,DHX15
ENSG00000204560.10,DHX16
ENSG00000262099.1,DHX33-DT
ENSG00000134815.19,DHX34
ENSG00000140829.12,DHX38
ENSG00000067596.12,DHX8
ENSG00000287808.1,DHX9-AS1
ENSG00000184047.20,DIABLO
ENSG00000131504.18,DIAPH1
ENSG00000285244.1,DINOL
ENSG00000154511.12,DIPK1A
ENSG00000165716.11,DIPK1B
ENSG00000181744.9,DIPK2A
ENSG00000261318.1,DIS3L-AS1
ENSG00000162946.23,DISC1
ENSG00000154309.9,DISP1
ENSG00000150764.14,DIXDC1
ENSG00000130826.19,DKC1
ENSG00000107984.10,DKK1
ENSG00000091140.15,DLD
ENSG00000227375.6,DLG1-AS1
ENSG00000150672.19,DLG2
ENSG00000177337.10,DLGAP1-AS1
ENSG00000262001.3,DLGAP1-AS2
ENSG00000126787.13,DLGAP5
