baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_symbol,ensembl_id
14.0213597709833,2.25121523121948,0.702380460137226,3.2051222364296,0.0013500513318339,0.0081608801319766,ENSG00000129673.10,AANAT,ENSG00000129673.10
72.3954339987291,2.67826449873443,0.442043697738678,6.05882294541327,1.3712122160395101e-09,2.62550156469475e-08,ENSG00000198691.14,ABCA4,ENSG00000198691.14
103.881618322326,2.15304297143479,0.277889183104262,7.74784735189558,9.34633972633384e-15,3.0458620560349e-13,ENSG00000121270.16,ABCC11,ENSG00000121270.16
94.3390877934741,6.39030113622451,0.662626609504813,9.64389453209559,5.21702552546924e-22,2.87021928909422e-20,ENSG00000140798.17,ABCC12,ENSG00000140798.17
13229.110756437,1.63686926151745,0.205856439762608,7.95150865042196,1.84253753178176e-15,6.36287329497246e-14,ENSG00000108846.16,ABCC3,ENSG00000108846.16
77.6865330265074,4.54885002416834,0.436494887798608,10.4213134021105,1.9819704312056202e-25,1.3425031273098402e-23,ENSG00000163995.21,ABLIM2,ENSG00000163995.21
164.23584142088,2.66247019678755,0.254301756337729,10.469727913525,1.18984504709182e-25,8.16437170231258e-24,ENSG00000144476.6,ACKR3,ENSG00000144476.6
239.444864972908,2.5283625736046,0.208229859809842,12.1421710407601,6.3128483879445195e-34,6.58319522851299e-32,ENSG00000197142.11,ACSL5,ENSG00000197142.11
33.8807076044212,2.73793760099492,0.576362169803378,4.75037701022076,2.03037752756329e-06,2.39467785327561e-05,ENSG00000164398.15,ACSL6,ENSG00000164398.15
24.4876690160276,4.41677966750632,0.748429586810656,5.90139639765967,3.6043773473033605e-09,6.4938601343607e-08,ENSG00000140470.15,ADAMTS17,ENSG00000140470.15
1295.31514314442,1.71574076505397,0.147271108954819,11.6502196339157,2.2886818937117503e-31,2.10695712688935e-29,ENSG00000020181.18,ADGRA2,ENSG00000020181.18
39.2469134214403,4.21391375886583,0.615031398269704,6.85154249152324,7.305789059316709e-12,1.83345009458692e-10,ENSG00000159618.16,ADGRG5,ENSG00000159618.16
394.796698068611,1.68085593670689,0.216314307815185,7.77043346639364,7.821798999118241e-15,2.5689460129132497e-13,ENSG00000112414.15,ADGRG6,ENSG00000112414.15
101.983873184895,3.8736918982965,0.355871026763715,10.8851005194881,1.35748780716798e-27,1.04185072535162e-25,ENSG00000169252.6,ADRB2,ENSG00000169252.6
554.993243673323,4.26957011491388,0.29403068338384,14.5208318593751,8.94184747900001e-48,1.8137211073338702e-45,ENSG00000169129.16,AFAP1L2,ENSG00000169129.16
3394.4539252633,2.11728620762355,0.137666384073742,15.3798345316414,2.23518145024296e-53,5.65164098747733e-51,ENSG00000106351.13,AGFG2,ENSG00000106351.13
12860.0724995636,1.73883246509879,0.182167870071593,9.54522037511567,1.3581853029187301e-21,7.36252109288516e-20,ENSG00000085662.14,AKR1B1,ENSG00000085662.14
