Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
GFP_1_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 5.821645235599305e-07)	(4.0, 3.492987141359583e-06)	(5.0, 6.403809759159235e-06)	(6.0, 5.239480712039374e-06)	(7.0, 2.9108226177996524e-06)	(8.0, 8.732467853398957e-06)	(9.0, 2.1540087371717426e-05)	(10.0, 3.900502307851534e-05)	(11.0, 5.938078140311291e-05)	(12.0, 0.00010071446257586796)	(13.0, 0.000150780611602022)	(14.0, 0.00024276260632449099)	(15.0, 0.0004377877217170677)	(16.0, 0.0007929080810886253)	(17.0, 0.0013966126920202733)	(18.0, 0.002422386582532871)	(19.0, 0.004141518420605346)	(20.0, 0.006953955233923369)	(21.0, 0.011093727160958035)	(22.0, 0.01725535647831634)	(23.0, 0.026586871626458463)	(24.0, 0.04020253550347812)	(25.0, 0.0588201569669247)	(26.0, 0.08381713727954099)	(27.0, 0.11635081951416415)	(28.0, 0.15733403764373613)	(29.0, 0.20906284854917734)	(30.0, 0.2716577602868646)	(31.0, 0.34575449651652546)	(32.0, 0.4332200588652165)	(33.0, 0.5332242807223413)	(34.0, 0.6463004247914809)	(35.0, 0.7737711688701633)	(36.0, 0.9167501936919586)	(37.0, 1.0720286084030046)	(38.0, 1.2344787078797854)	(39.0, 1.4033885049099872)	(40.0, 1.5752929562493814)	(41.0, 1.7491895745883972)	(42.0, 1.9274891032190975)	(43.0, 2.113302047190862)	(44.0, 2.3157515067523984)	(45.0, 2.5404862242758086)	(46.0, 2.7857335087868536)	(47.0, 3.0472330803021213)	(48.0, 3.3096798334972206)	(49.0, 3.547414866996248)	(50.0, 3.7448664441230224)	(51.0, 3.9138711339705647)	(52.0, 4.061179134189551)	(53.0, 4.1975762069079785)	(54.0, 4.32843514851378)	(55.0, 4.4342167711027125)	(56.0, 4.48928429555077)	(57.0, 4.458649633992)	(58.0, 4.328775714760062)	(59.0, 4.108068993575163)	(60.0, 3.8037360850744495)	(61.0, 3.4404508682599637)	(62.0, 3.053830750847626)	(63.0, 2.663529607152818)	(64.0, 2.2829284887495658)	(65.0, 1.9267241390351395)	(66.0, 1.6029131699051586)	(67.0, 1.314352844841255)	(68.0, 1.0598625341896493)	(69.0, 0.8391371837399958)	(70.0, 0.6517285268091537)	(71.0, 0.4964786381597621)	(72.0, 0.37350162203843884)	(73.0, 0.27895577475421185)	(74.0, 0.20899997478063284)	(75.0, 0.1573648923634848)	(76.0, 0.12085502643294734)	(77.0, 0.0943257890943213)	(78.0, 0.07345868391183914)	(79.0, 0.057237251627365246)	(80.0, 0.04446165115784257)	(81.0, 0.034018783934224535)	(82.0, 0.02516347936635444)	(83.0, 0.018231064219802785)	(84.0, 0.012586396999365698)	(85.0, 0.0082131770983835)	(86.0, 0.005139930578510626)	(87.0, 0.0030703356972550735)	(88.0, 0.0018215927942190225)	(89.0, 0.0010176235871827586)	(90.0, 0.0005734320557065315)	(91.0, 0.0003306694493820405)	(92.0, 0.00017988883778001852)	(93.0, 0.00011061125947638679)	(94.0, 7.626355258635089e-05)	(95.0, 5.064831354971395e-05)	(96.0, 3.492987141359583e-05)	(97.0, 4.075151664919513e-05)	(98.0, 4.657316188479444e-05)	(99.0, 4.133368117275506e-05)	(100.0, 3.8422858554955414e-05)
GFP_1_R1_paired	(0.0, 2.3208475679617857e-06)	(1.0, 2.3208475679617857e-06)	(2.0, 2.3208475679617857e-06)	(3.0, 4.061483243933124e-06)	(4.0, 1.276466162378982e-05)	(5.0, 2.262826378762741e-05)	(6.0, 2.7269958923550976e-05)	(7.0, 3.249186595146499e-05)	(8.0, 4.931801081918794e-05)	(9.0, 8.064945298667204e-05)	(10.0, 0.00013576958272576445)	(11.0, 0.00021351797625248427)	(12.0, 0.00031447484545882196)	(13.0, 0.0004345787071008443)	(14.0, 0.0006202465125377871)	(15.0, 0.0009028097039371346)	(16.0, 0.0013553749796896828)	(17.0, 0.0021363401863088234)	(18.0, 0.003429052281663538)	(19.0, 0.005439486487410435)	(20.0, 0.008560446254427045)	(21.0, 0.01303852163680931)	(22.0, 0.019597236863869317)	(23.0, 0.029388892753100092)	(24.0, 0.04341609545386112)	(25.0, 0.06248185822466718)	(26.0, 0.08793749456196405)	(27.0, 0.12071830603564027)	(28.0, 0.16217792698970962)	(29.0, 0.21415388848610578)	(30.0, 0.27671581595186767)	(31.0, 0.3508854625287904)	(32.0, 0.438061719088463)	(33.0, 0.5375558741150926)	(34.0, 0.6501280051871872)	(35.0, 0.7771781636001192)	(36.0, 0.919486734348616)	(37.0, 1.0733983825131377)	(38.0, 1.2345052383502328)	(39.0, 1.4025804390101335)	(40.0, 1.5734464588705082)	(41.0, 1.745676556888952)	(42.0, 1.92276999098606)	(43.0, 2.1074067598909356)	(44.0, 2.308303967068844)	(45.0, 2.5320661644863116)	(46.0, 2.7763597399137527)	(47.0, 3.036729826444466)	(48.0, 3.2982585961234836)	(49.0, 3.5363357813401395)	(50.0, 3.733461031008218)	(51.0, 3.9026392144747923)	(52.0, 4.053103823788998)	(53.0, 4.192397033334821)	(54.0, 4.325782525396397)	(55.0, 4.43463201696948)	(56.0, 4.490899225619038)	(57.0, 4.457977422655608)	(58.0, 4.325378697919572)	(59.0, 4.10158342842426)	(60.0, 3.7933209116929802)	(61.0, 3.4265736164609546)	(62.0, 3.0394904746265565)	(63.0, 2.6502582279442253)	(64.0, 2.2707485919359787)	(65.0, 1.9181602075041961)	(66.0, 1.5979812989352158)	(67.0, 1.3152248969758358)	(68.0, 1.066637173335773)	(69.0, 0.8475375586823406)	(70.0, 0.6605747203024751)	(71.0, 0.5059412885443173)	(72.0, 0.3832757913991571)	(73.0, 0.28850456117332957)	(74.0, 0.21792932726728761)	(75.0, 0.16588664140331255)	(76.0, 0.1287147863310526)	(77.0, 0.10123595112638507)	(78.0, 0.07947742496485134)	(79.0, 0.06243196000195601)	(80.0, 0.04909230839320365)	(81.0, 0.03827135660758183)	(82.0, 0.029006533116278387)	(83.0, 0.021539206066361342)	(84.0, 0.015479473066413119)	(85.0, 0.010798323521834198)	(86.0, 0.00734490234070706)	(87.0, 0.004940504260298651)	(88.0, 0.0033756727876004173)	(89.0, 0.0022721097690345878)	(90.0, 0.0015706335916181385)	(91.0, 0.0010786139072102396)	(92.0, 0.0007484733406676759)	(93.0, 0.0005761504087465133)	(94.0, 0.0004450225211566724)	(95.0, 0.0003156352692428028)	(96.0, 0.00022976390922821677)	(97.0, 0.0001903095005728664)	(98.0, 0.00016536038921727723)	(99.0, 0.0001375102184017358)	(100.0, 0.00012416534488595552)
GFP_1_R2_001	(0.0, 3.4943990170954446e-06)	(1.0, 1.4559995904564353e-05)	(2.0, 5.765758378207484e-05)	(3.0, 0.00017064315200149418)	(4.0, 0.0004152510831981753)	(5.0, 0.0007856573790102924)	(6.0, 0.0012632252446800032)	(7.0, 0.0020488826236902957)	(8.0, 0.0026889400436549446)	(9.0, 0.003327832663947228)	(10.0, 0.003573605394816275)	(11.0, 0.003129816719645153)	(12.0, 0.002507813694602164)	(13.0, 0.00208149701451652)	(14.0, 0.0024583097085266454)	(15.0, 0.0032783286778717093)	(16.0, 0.008331229656591723)	(17.0, 0.007402301917880517)	(18.0, 0.0024851001009910437)	(19.0, 0.004195608419859264)	(20.0, 0.007031313222232216)	(21.0, 0.011266524830951894)	(22.0, 0.017688647824537142)	(23.0, 0.027356485105167867)	(24.0, 0.040880974100999605)	(25.0, 0.05976528878921957)	(26.0, 0.08508512166725697)	(27.0, 0.11704489507761193)	(28.0, 0.15840576664362596)	(29.0, 0.21092833107007902)	(30.0, 0.2739608829402828)	(31.0, 0.35021507589150347)	(32.0, 0.4396990635214474)	(33.0, 0.5420861195220162)	(34.0, 0.6569778824052612)	(35.0, 0.7849753888021227)	(36.0, 0.9274624207233703)	(37.0, 1.0857540369991046)	(38.0, 1.2501183363667143)	(39.0, 1.4162508016369746)	(40.0, 1.5850372629607188)	(41.0, 1.7589418540448352)	(42.0, 1.9412592107626092)	(43.0, 2.126750064187742)	(44.0, 2.3261893936894475)	(45.0, 2.548603231928883)	(46.0, 2.799287923016293)	(47.0, 3.0682390025657336)	(48.0, 3.33281975374446)	(49.0, 3.578063083162416)	(50.0, 3.795747252332213)	(51.0, 3.985166975052233)	(52.0, 4.155131631244575)	(53.0, 4.320727123865875)	(54.0, 4.47671185439049)	(55.0, 4.595063654700495)	(56.0, 4.639408160627272)	(57.0, 4.560790589140823)	(58.0, 4.351934436687881)	(59.0, 4.042564808507371)	(60.0, 3.6635692799112327)	(61.0, 3.2619323752836618)	(62.0, 2.860814971309965)	(63.0, 2.4770600712525432)	(64.0, 2.1315379732409987)	(65.0, 1.8103456283859818)	(66.0, 1.514796348318083)	(67.0, 1.2516308287412805)	(68.0, 1.0143017306972093)	(69.0, 0.8086802269344258)	(70.0, 0.6323860493224521)	(71.0, 0.48333944804628004)	(72.0, 0.36504122852120324)	(73.0, 0.27435691482888697)	(74.0, 0.20613518041829645)	(75.0, 0.15696840384792737)	(76.0, 0.12077283642901657)	(77.0, 0.0931723257924882)	(78.0, 0.07279706752364085)	(79.0, 0.05761448619419732)	(80.0, 0.04554599678882202)	(81.0, 0.03544543642990764)	(82.0, 0.026516664541392596)	(83.0, 0.01941488093898229)	(84.0, 0.013949640876245015)	(85.0, 0.010014365183159362)	(86.0, 0.006869406067773461)	(87.0, 0.004724427471113041)	(88.0, 0.0035089590130000085)	(89.0, 0.0027314552316962722)	(90.0, 0.002289996155869881)	(91.0, 0.0019475450521945277)	(92.0, 0.0017582651054351911)	(93.0, 0.0017413755101858964)	(94.0, 0.0017751547006844858)	(95.0, 0.001781561098882494)	(96.0, 0.001983653842037847)	(97.0, 0.00267438004775038)	(98.0, 0.003969637283420425)	(99.0, 0.007213021971121181)	(100.0, 0.04528042246352277)
GFP_1_R2_paired	(0.0, 1.279759676955151e-05)	(1.0, 1.3961014657692556e-05)	(2.0, 2.152323093060936e-05)	(3.0, 3.0248865091667205e-05)	(4.0, 3.955620819679558e-05)	(5.0, 4.8281842357853427e-05)	(6.0, 5.875260335112285e-05)	(7.0, 8.02758342817322e-05)	(8.0, 0.00010994299042932888)	(9.0, 0.00015298945229054762)	(10.0, 0.00020941521986538833)	(11.0, 0.0002803837110419922)	(12.0, 0.0003827644851984043)	(13.0, 0.0005566954594754907)	(14.0, 0.0008079937233139567)	(15.0, 0.0011459666198189308)	(16.0, 0.0016927730272452226)	(17.0, 0.0025362509961474817)	(18.0, 0.0037642385770803558)	(19.0, 0.0057688075983473785)	(20.0, 0.008950755522413142)	(21.0, 0.013602100239201045)	(22.0, 0.020449396219855174)	(23.0, 0.030581602607675548)	(24.0, 0.04462638335331426)	(25.0, 0.06381172603770419)	(26.0, 0.08950813693307548)	(27.0, 0.1219768033553158)	(28.0, 0.16371732863709618)	(29.0, 0.21636955029175148)	(30.0, 0.2793069677865177)	(31.0, 0.35544976002062884)	(32.0, 0.44473103046551676)	(33.0, 0.5465498737819567)	(34.0, 0.660785294509582)	(35.0, 0.7883744257572902)	(36.0, 0.9300071743327489)	(37.0, 1.0872326311540181)	(38.0, 1.2509412341569532)	(39.0, 1.4163949639921)	(40.0, 1.5842488249304818)	(41.0, 1.7570297606251408)	(42.0, 1.9380069753417533)	(43.0, 2.1222219820410624)	(44.0, 2.3206143991252586)	(45.0, 2.541296157819405)	(46.0, 2.7900767853479334)	(47.0, 3.057799601222231)	(48.0, 3.321105501084201)	(49.0, 3.565255143708984)	(50.0, 3.781750924841599)	(51.0, 3.9701664518260413)	(52.0, 4.139457133856277)	(53.0, 4.304612447003116)	(54.0, 4.461332980460932)	(55.0, 4.579532747642397)	(56.0, 4.623279005363333)	(57.0, 4.545648783359233)	(58.0, 4.337385347203105)	(59.0, 4.029570569194523)	(60.0, 3.653257236185861)	(61.0, 3.253486490007555)	(62.0, 2.8542323013715833)	(63.0, 2.4723927333942517)	(64.0, 2.125327144384511)	(65.0, 1.807387722204382)	(66.0, 1.517908991821847)	(67.0, 1.2559427676580717)	(68.0, 1.0206781474450215)	(69.0, 0.8163348478629839)	(70.0, 0.6401328818682462)	(71.0, 0.4914928673525139)	(72.0, 0.3733111331483142)	(73.0, 0.28239177031692364)	(74.0, 0.21376116738653925)	(75.0, 0.16400120260180262)	(76.0, 0.12735877450585628)	(77.0, 0.0992564154178093)	(78.0, 0.07821425778394626)	(79.0, 0.0623411658270939)	(80.0, 0.04980650150026227)	(81.0, 0.039370643043637084)	(82.0, 0.03013019646707682)	(83.0, 0.022754127056262587)	(84.0, 0.017060359911700303)	(85.0, 0.0128610030444552)	(86.0, 0.009482437497293598)	(87.0, 0.0071172089307028515)	(88.0, 0.005693185435618211)	(89.0, 0.004636220284242071)	(90.0, 0.0040545113401715465)	(91.0, 0.0037985594047805164)	(92.0, 0.0038229911804314788)	(93.0, 0.00394631347657443)	(94.0, 0.004523368749092389)	(95.0, 0.00569260372667414)	(96.0, 0.007024717208595639)	(97.0, 0.008487715202933005)	(98.0, 0.016497847362784108)	(99.0, 0.0369094325012747)	(100.0, 0.07564775792270713)
GFP_2_R1_001	(0.0, 0.0)	(1.0, 5.50247664823194e-07)	(2.0, 2.200990659292776e-06)	(3.0, 2.200990659292776e-06)	(4.0, 2.7512383241159695e-06)	(5.0, 3.3014859889391635e-06)	(6.0, 4.9522289834087455e-06)	(7.0, 1.2655696290933461e-05)	(8.0, 3.136411689492205e-05)	(9.0, 4.7321299174794675e-05)	(10.0, 7.593417774560076e-05)	(11.0, 0.00011555200961287073)	(12.0, 0.0001716772714248365)	(13.0, 0.0003009854726582871)	(14.0, 0.000547496426499078)	(15.0, 0.0010218099135766712)	(16.0, 0.0018147167985868937)	(17.0, 0.003226652306523209)	(18.0, 0.005903607195888048)	(19.0, 0.010517433865430529)	(20.0, 0.018567006954129033)	(21.0, 0.03210585074710372)	(22.0, 0.053043324641291065)	(23.0, 0.08244800960177773)	(24.0, 0.12365440647739226)	(25.0, 0.18078056879167143)	(26.0, 0.2563785452140652)	(27.0, 0.3495530827939063)	(28.0, 0.4643650092975898)	(29.0, 0.601137320104367)	(30.0, 0.7535295113724803)	(31.0, 0.9279998399439592)	(32.0, 1.1248344346045123)	(33.0, 1.339536121189539)	(34.0, 1.5633647657909884)	(35.0, 1.7945177570588988)	(36.0, 2.0343261440944787)	(37.0, 2.2703075586212127)	(38.0, 2.4967922487007637)	(39.0, 2.7043979414002304)	(40.0, 2.8852704015519275)	(41.0, 3.0399191584934804)	(42.0, 3.172043527275496)	(43.0, 3.2830416872142902)	(44.0, 3.380302363953108)	(45.0, 3.485651681364827)	(46.0, 3.6002137954286813)	(47.0, 3.7081965981642444)	(48.0, 3.7884326121534326)	(49.0, 3.8301540408433215)	(50.0, 3.831045992308)	(51.0, 3.7932384752579984)	(52.0, 3.734708631150755)	(53.0, 3.658228057473985)	(54.0, 3.5761641207422534)	(55.0, 3.4834374847615783)	(56.0, 3.3558928272938866)	(57.0, 3.180017166186449)	(58.0, 2.9410616630313453)	(59.0, 2.643167481754035)	(60.0, 2.310170250699329)	(61.0, 1.9730318557191637)	(62.0, 1.6603360122581092)	(63.0, 1.3786840415510502)	(64.0, 1.127921874251835)	(65.0, 0.9127711855723126)	(66.0, 0.7259945679770629)	(67.0, 0.5714822724563858)	(68.0, 0.44401409941410397)	(69.0, 0.33826255095939917)	(70.0, 0.2541621476201574)	(71.0, 0.18823037192571265)	(72.0, 0.13919174978900478)	(73.0, 0.10314997749542075)	(74.0, 0.07663464302292068)	(75.0, 0.05684883749120828)	(76.0, 0.042928672066511124)	(77.0, 0.03251743600039147)	(78.0, 0.02517548140865559)	(79.0, 0.01943969975053862)	(80.0, 0.015190687282773913)	(81.0, 0.011707069316778274)	(82.0, 0.008490321468221882)	(83.0, 0.006109950070196745)	(84.0, 0.004324396397845481)	(85.0, 0.0028535843897730838)	(86.0, 0.0017558402984508119)	(87.0, 0.0010410685818454828)	(88.0, 0.0006602971977878327)	(89.0, 0.00045230358048466536)	(90.0, 0.0002740233370819506)	(91.0, 0.00017002652843036692)	(92.0, 0.00010674804697569962)	(93.0, 5.832625247125855e-05)	(94.0, 3.851733653762358e-05)	(95.0, 3.6866593543153993e-05)	(96.0, 2.6411887911513308e-05)	(97.0, 2.6962135576336504e-05)	(98.0, 3.9067584202446764e-05)	(99.0, 3.57660982135076e-05)	(100.0, 2.3660649587397338e-05)
GFP_2_R1_paired	(0.0, 4.397444557019025e-06)	(1.0, 6.04648626590116e-06)	(2.0, 1.0443930822920185e-05)	(3.0, 1.539105594956659e-05)	(4.0, 1.8689139367330858e-05)	(5.0, 2.2536903354722503e-05)	(6.0, 3.7378278734661715e-05)	(7.0, 6.706102949454014e-05)	(8.0, 0.00012038004474839581)	(9.0, 0.00018194426854666217)	(10.0, 0.00027044284025667004)	(11.0, 0.00038697512101767425)	(12.0, 0.0005156003743104807)	(13.0, 0.0007679037557694474)	(14.0, 0.001221390225712034)	(15.0, 0.001908490937746257)	(16.0, 0.0029468375337723743)	(17.0, 0.004710212801137003)	(18.0, 0.007796669199594731)	(19.0, 0.012890559038331645)	(20.0, 0.021484265063886072)	(21.0, 0.0355428953126759)	(22.0, 0.057134897768208945)	(23.0, 0.08734589155549927)	(24.0, 0.12937611695091747)	(25.0, 0.18715798874957784)	(26.0, 0.26309471040189125)	(27.0, 0.3565673415864573)	(28.0, 0.471664956060734)	(29.0, 0.6086426056090285)	(30.0, 0.7608700432004953)	(31.0, 0.9349219981284476)	(32.0, 1.1306407120694022)	(33.0, 1.343951952641281)	(34.0, 1.5664796873241023)	(35.0, 1.7962467151089159)	(36.0, 2.034673410587639)	(37.0, 2.267990825171676)	(38.0, 2.4927799457179445)	(39.0, 2.699351552825622)	(40.0, 2.877680022585275)	(41.0, 3.0296639516843973)	(42.0, 3.1603944815588765)	(43.0, 3.2702344013846676)	(44.0, 3.366427401708319)	(45.0, 3.4721144848305756)	(46.0, 3.5875094764930204)	(47.0, 3.695778409250816)	(48.0, 3.776702932391928)	(49.0, 3.821510144025104)	(50.0, 3.8223599501857484)	(51.0, 3.7830946180555554)	(52.0, 3.727313033849769)	(53.0, 3.6536190089215355)	(54.0, 3.573861457629742)	(55.0, 3.482303913549758)	(56.0, 3.352596888895925)	(57.0, 3.175719026159518)	(58.0, 2.936022018884386)	(59.0, 2.6355193469970732)	(60.0, 2.3048139265310144)	(61.0, 1.9712787504925138)	(62.0, 1.6602529937802546)	(63.0, 1.3796515069163007)	(64.0, 1.1297909059087583)	(65.0, 0.915890407766239)	(66.0, 0.7297515267927502)	(67.0, 0.5769469246031746)	(68.0, 0.45053248656140943)	(69.0, 0.34457441091832713)	(70.0, 0.26040512337470445)	(71.0, 0.19414332942840257)	(72.0, 0.14472484749662276)	(73.0, 0.10842449235900034)	(74.0, 0.08136866504137116)	(75.0, 0.06125640267927502)	(76.0, 0.04700538423111562)	(77.0, 0.036144795536417876)	(78.0, 0.02843497586682427)	(79.0, 0.02231098464060565)	(80.0, 0.01770686018940673)	(81.0, 0.01400860931695373)	(82.0, 0.010638517744568275)	(83.0, 0.008045124817066306)	(84.0, 0.0060212009596983)	(85.0, 0.0043485229863221885)	(86.0, 0.0030490781197230663)	(87.0, 0.0021333102907238545)	(88.0, 0.0015572450537543621)	(89.0, 0.0011515807933693573)	(90.0, 0.0008404615909602612)	(91.0, 0.0006139931962737814)	(92.0, 0.0004369960528537656)	(93.0, 0.0003342057863334459)	(94.0, 0.00027484028481368906)	(95.0, 0.00021437542215467745)	(96.0, 0.00017919586569852528)	(97.0, 0.00016765257373635033)	(98.0, 0.00014951311493864686)	(99.0, 0.00010553866936845661)	(100.0, 7.750496031746031e-05)
GFP_2_R2_001	(0.0, 1.3209436524240595e-05)	(1.0, 4.238027551527191e-05)	(2.0, 0.00014915655408621672)	(3.0, 0.0003808720864489372)	(4.0, 0.0007980701233395361)	(5.0, 0.0013699286462014518)	(6.0, 0.001974810760373969)	(7.0, 0.002637484159340039)	(8.0, 0.0030442247256489475)	(9.0, 0.0031757686977028432)	(10.0, 0.002969371252011584)	(11.0, 0.0024074198065428486)	(12.0, 0.001886197457023855)	(13.0, 0.0017981345468622509)	(14.0, 0.002331465546528465)	(15.0, 0.0033155685675843893)	(16.0, 0.010047427656250503)	(17.0, 0.010363353346455257)	(18.0, 0.006357591720479296)	(19.0, 0.011158121110663733)	(20.0, 0.01950868656673783)	(21.0, 0.03308248338177206)	(22.0, 0.05392807500340074)	(23.0, 0.0845569055507951)	(24.0, 0.12756517969415695)	(25.0, 0.18631690060165956)	(26.0, 0.26442374837630567)	(27.0, 0.3579878384570674)	(28.0, 0.4726699647877702)	(29.0, 0.6132293772694604)	(30.0, 0.7728879837856368)	(31.0, 0.9510997942932978)	(32.0, 1.1482363241946874)	(33.0, 1.3615725768134925)	(34.0, 1.583408551442458)	(35.0, 1.8187412678400665)	(36.0, 2.0639535419714297)	(37.0, 2.3021961871566905)	(38.0, 2.5269129197343174)	(39.0, 2.7248981559323893)	(40.0, 2.9033851630343053)	(41.0, 3.0608933833629735)	(42.0, 3.1834043024070424)	(43.0, 3.2949216679038127)	(44.0, 3.402283014434144)	(45.0, 3.4977514649471506)	(46.0, 3.605771081730939)	(47.0, 3.716747410723404)	(48.0, 3.7949610347766214)	(49.0, 3.835986242261781)	(50.0, 3.841494026899201)	(51.0, 3.8003625935286585)	(52.0, 3.7329278696792216)	(53.0, 3.6624131455468825)	(54.0, 3.586887641826349)	(55.0, 3.4971724513128377)	(56.0, 3.3590672420587135)	(57.0, 3.1557652076596345)	(58.0, 2.8936987933097176)	(59.0, 2.581544397232634)	(60.0, 2.241736596185241)	(61.0, 1.906609338812938)	(62.0, 1.5961870301000953)	(63.0, 1.3212639812597724)	(64.0, 1.0868069404250835)	(65.0, 0.879028007830664)	(66.0, 0.6978611362938928)	(67.0, 0.551120808305235)	(68.0, 0.430111361879421)	(69.0, 0.32908614173521744)	(70.0, 0.2463169132607029)	(71.0, 0.1823447129601827)	(72.0, 0.1354242440328916)	(73.0, 0.10050509858106157)	(74.0, 0.07396679021067372)	(75.0, 0.05603167776988605)	(76.0, 0.04282059006607993)	(77.0, 0.03263721529226745)	(78.0, 0.025629058822969304)	(79.0, 0.020096506492066537)	(80.0, 0.015669694076880406)	(81.0, 0.012424025444236791)	(82.0, 0.009705633486185777)	(83.0, 0.007079157190615939)	(84.0, 0.005122509405462801)	(85.0, 0.0038136744031859616)	(86.0, 0.0027145392057314425)	(87.0, 0.00199517530834884)	(88.0, 0.0016440244540794442)	(89.0, 0.0013677270734474118)	(90.0, 0.0011706863119608228)	(91.0, 0.0009741959436627439)	(92.0, 0.000864667699149249)	(93.0, 0.0008817298879930598)	(94.0, 0.0008905361790092202)	(95.0, 0.0008905361790092202)	(96.0, 0.0009901573461295347)	(97.0, 0.001237834280959046)	(98.0, 0.0018482203270166633)	(99.0, 0.003488392028776537)	(100.0, 0.028807579486614696)
GFP_2_R2_paired	(0.0, 1.3241088700409103e-05)	(1.0, 1.5447936817143953e-05)	(2.0, 1.9861633050613654e-05)	(3.0, 2.6482177400818206e-05)	(4.0, 3.6964705955308744e-05)	(5.0, 5.351606683082012e-05)	(6.0, 6.951571567714778e-05)	(7.0, 9.103248481531258e-05)	(8.0, 0.00014289341555858155)	(9.0, 0.00022785706805287327)	(10.0, 0.0003183378408390022)	(11.0, 0.00045681756016411403)	(12.0, 0.0006421928019698414)	(13.0, 0.0009472895541084345)	(14.0, 0.0014173482029729578)	(15.0, 0.0021489183536705604)	(16.0, 0.0032429633075418624)	(17.0, 0.005151335216488325)	(18.0, 0.008516226882479789)	(19.0, 0.013889350334699964)	(20.0, 0.022862394777343864)	(21.0, 0.03704911789577385)	(22.0, 0.05848478536564864)	(23.0, 0.08966148042279105)	(24.0, 0.13329031597860985)	(25.0, 0.19264018580601855)	(26.0, 0.2713237002721121)	(27.0, 0.3655638388250988)	(28.0, 0.4805853143813483)	(29.0, 0.6210296802423835)	(30.0, 0.7806620387663988)	(31.0, 0.9589527464053782)	(32.0, 1.155458778399887)	(33.0, 1.3677868079673263)	(34.0, 1.5887072006772731)	(35.0, 1.8228797163282122)	(36.0, 2.0676506200597706)	(37.0, 2.30517533800003)	(38.0, 2.5276300418631363)	(39.0, 2.7237564959815668)	(40.0, 2.9006927505889)	(41.0, 3.056453194092104)	(42.0, 3.177472882829639)	(43.0, 3.287641499377189)	(44.0, 3.3937771009914055)	(45.0, 3.488365921546836)	(46.0, 3.595538190063889)	(47.0, 3.7045283497171027)	(48.0, 3.782521672434687)	(49.0, 3.824510819839772)	(50.0, 3.8302872447853256)	(51.0, 3.789233800981736)	(52.0, 3.721409634386066)	(53.0, 3.651639027751435)	(54.0, 3.5769239779112603)	(55.0, 3.488203718210256)	(56.0, 3.3521780139909536)	(57.0, 3.150350719474968)	(58.0, 2.8889341121109076)	(59.0, 2.5769839931457943)	(60.0, 2.238079982994911)	(61.0, 1.9043582039341502)	(62.0, 1.5948229285207745)	(63.0, 1.3207765293846405)	(64.0, 1.080978206172115)	(65.0, 0.8745126686267818)	(66.0, 0.7007322068263793)	(67.0, 0.5544303143515008)	(68.0, 0.43380620313889057)	(69.0, 0.3332826162855306)	(70.0, 0.25060249988003025)	(71.0, 0.18645990765510262)	(72.0, 0.13938066506876887)	(73.0, 0.10426750468340065)	(74.0, 0.07748409251464815)	(75.0, 0.05950324577152177)	(76.0, 0.04621415812457369)	(77.0, 0.03577686995647621)	(78.0, 0.028435237984128545)	(79.0, 0.022686950352063445)	(80.0, 0.018134222687239448)	(81.0, 0.014752779660372474)	(82.0, 0.01192415208674758)	(83.0, 0.00896532047423533)	(84.0, 0.006853366826520078)	(85.0, 0.0054696730573273265)	(86.0, 0.004151633019607437)	(87.0, 0.0032788245894388043)	(88.0, 0.0027657324022979514)	(89.0, 0.0023293281872136347)	(90.0, 0.002077747501905862)	(91.0, 0.0019425780547558521)	(92.0, 0.0019376126464931986)	(93.0, 0.001985059881002998)	(94.0, 0.0022625710316824055)	(95.0, 0.002758560145918563)	(96.0, 0.0033306855201820727)	(97.0, 0.004042394037829062)	(98.0, 0.007624108531289724)	(99.0, 0.01635991680138463)	(100.0, 0.04423792563603762)
