Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
GFP_3_R2_001	(1, 38.0357249649671)	(2, 39.082932317773555)	(3, 39.202053226658)	(4, 39.17147175266128)	(5, 39.21205263918877)	(6, 39.24970117481621)	(7, 39.1027534166318)	(8, 39.26318948943008)	(9, 39.30033118988784)	(10, 39.36506333750434)	(15, 39.3947136366174)	(20, 39.42326015610276)	(25, 39.24628690722216)	(30, 39.19551162989927)	(35, 39.19746820610335)	(40, 39.204325172225836)	(45, 39.192368668190156)	(50, 39.17913494373342)	(55, 39.15761819492513)	(60, 39.128113210645026)	(65, 39.09553704921579)	(70, 39.06131785110249)	(75, 39.033642005977256)	(80, 38.986598547753445)	(85, 38.944709717307674)	(90, 38.88504029514433)	(95, 38.765934398340086)	(100, 38.68153834490817)	(105, 38.40698157953348)	(110, 38.26009730851411)	(115, 38.10999046706617)	(120, 37.89521510713742)	(125, 38.163191659740455)	(130, 38.01194913733712)	(135, 38.271245668367456)	(140, 38.19358103695064)	(145, 38.29076877086122)	(150, 38.259176728846434)
GFP_3_R2_paired	(1, 38.66731218928049)	(2, 39.15655594030871)	(3, 39.27523087977901)	(4, 39.23265252264575)	(5, 39.2778725982078)	(6, 39.305887998108055)	(7, 39.1742621815169)	(8, 39.33293144876002)	(9, 39.3588888203632)	(10, 39.42622939733994)	(15, 39.45502211759571)	(20, 39.47715568669991)	(25, 39.321111237991374)	(30, 39.30199929645522)	(35, 39.31538975829545)	(40, 39.32739026029249)	(45, 39.32841433651381)	(50, 39.327291059995666)	(55, 39.31814679275701)	(60, 39.30088801281133)	(65, 39.280928864202146)	(70, 39.258956629763304)	(75, 39.240144775661314)	(80, 39.20465131891613)	(85, 39.17353315256412)	(90, 39.1228610967684)	(95, 39.01582401889867)	(100, 38.95309039371951)	(105, 38.69611384139591)	(110, 38.57314067169804)	(115, 38.45139311400079)	(120, 38.260933395612135)	(125, 38.54673600392749)	(130, 38.41454029076614)	(135, 38.68386001345451)	(140, 38.62019761671354)	(145, 38.75791211879532)	(150, 39.33245187022214)
YAF_1_R1_001	(1, 37.943363423976194)	(2, 38.84948187235495)	(3, 39.22366231941618)	(4, 39.121073372470335)	(5, 38.993325959708336)	(6, 38.99350935092052)	(7, 38.9567737242123)	(8, 38.95279272624439)	(9, 38.980429424234615)	(10, 39.099294215409294)	(15, 39.35333242984568)	(20, 39.44441448127312)	(25, 39.244765348890624)	(30, 39.157246041589225)	(35, 39.15241632604829)	(40, 39.14773483370572)	(45, 39.125162554914695)	(50, 39.09364860548051)	(55, 39.10817401966953)	(60, 39.095851931887104)	(65, 39.06695297421864)	(70, 39.019350992056815)	(75, 38.96418873918785)	(80, 38.898977557561125)	(85, 38.70629772841303)	(90, 38.430437562688844)	(95, 37.976999708287416)	(100, 37.39504171189624)	(105, 36.777388627483916)	(110, 36.11965668087606)	(115, 35.59009304156423)	(120, 35.06170475313105)	(125, 34.78319639269088)	(130, 34.48032487402177)	(135, 34.34450059079967)	(140, 34.25025431455094)	(145, 34.22817789857252)	(150, 34.27251547741462)
YAF_1_R1_paired	(1, 38.548580035903)	(2, 38.88180983290534)	(3, 39.236302955109295)	(4, 39.12370497635791)	(5, 38.99707783590649)	(6, 38.99768014396166)	(7, 38.96625647726453)	(8, 38.962937338421)	(9, 38.98889710549168)	(10, 39.106229408412176)	(15, 39.36195017313513)	(20, 39.449775718855)	(25, 39.259049172212954)	(30, 39.19424608574963)	(35, 39.205238576367535)	(40, 39.20941795285264)	(45, 39.19868087093528)	(50, 39.18206140283138)	(55, 39.203957166475334)	(60, 39.20072518983618)	(65, 39.18281716825617)	(70, 39.1465131245927)	(75, 39.10371257282701)	(80, 39.053480816100404)	(85, 38.89232869449678)	(90, 38.69622147668755)	(95, 38.428446325643904)	(100, 38.112047806100364)	(105, 37.94293134012453)	(110, 37.726730987784045)	(115, 37.6949160711072)	(120, 37.65117824576739)	(125, 37.66267318930373)	(130, 37.65392286365124)	(135, 37.66060411546342)	(140, 37.646531482526434)	(145, 37.6964519046332)	(150, 38.85251775337966)
YAF_1_R2_001	(1, 38.65140792608606)	(2, 39.26055049246259)	(3, 39.41328505724164)	(4, 39.349629207962806)	(5, 39.46396214748857)	(6, 39.50836761596458)	(7, 39.3586942669337)	(8, 39.490510818491806)	(9, 39.48557793490632)	(10, 39.539294059970565)	(15, 39.55728623045082)	(20, 39.5771352623457)	(25, 39.47078429175003)	(30, 39.43816146799168)	(35, 39.43513400717791)	(40, 39.4359441211878)	(45, 39.42121183217315)	(50, 39.406070010666106)	(55, 39.385097125805316)	(60, 39.356491514590616)	(65, 39.32810221933836)	(70, 39.29804116724246)	(75, 39.272737794548675)	(80, 39.230706454037076)	(85, 39.19958111027239)	(90, 39.158367359843936)	(95, 39.09056478487766)	(100, 39.032158075188015)	(105, 38.87811937058971)	(110, 38.79901112702886)	(115, 38.640369603284135)	(120, 38.49060988860607)	(125, 38.54737383165932)	(130, 38.38676348645197)	(135, 38.52987051600096)	(140, 38.411768103247354)	(145, 38.47685179861604)	(150, 38.41540074622957)
YAF_1_R2_paired	(1, 39.04631849291776)	(2, 39.318588671586724)	(3, 39.4657617863391)	(4, 39.40297599941772)	(5, 39.51642688740621)	(6, 39.55309137006507)	(7, 39.41208848991314)	(8, 39.54172973507678)	(9, 39.53266130828802)	(10, 39.58809702810369)	(15, 39.60581093253565)	(20, 39.62202717936841)	(25, 39.52863764591008)	(30, 39.51353467557205)	(35, 39.51635901146393)	(40, 39.51732095425966)	(45, 39.51102967757341)	(50, 39.50435195363383)	(55, 39.492227048715876)	(60, 39.4725739714987)	(65, 39.45346952558687)	(70, 39.432691556138685)	(75, 39.413327727267585)	(80, 39.37998797491642)	(85, 39.356476978685805)	(90, 39.32182881771665)	(95, 39.26211308520377)	(100, 39.220158242009724)	(105, 39.076648895093804)	(110, 39.01078833383106)	(115, 38.87362532366003)	(120, 38.73879394787066)	(125, 38.81147838576309)	(130, 38.66728700764861)	(135, 38.8212625438729)	(140, 38.71856538914542)	(145, 38.823645335445384)	(150, 39.36330796083633)
YAF_2_R1_001	(1, 37.69920368786483)	(2, 38.8517466480205)	(3, 39.32455434630202)	(4, 39.149171758483206)	(5, 39.12543304992542)	(6, 39.191405563884224)	(7, 39.163744606742696)	(8, 39.19275090912547)	(9, 39.19760068162755)	(10, 39.31548310550967)	(15, 39.49587829443052)	(20, 39.558064222722614)	(25, 39.38740092606904)	(30, 39.312226358985825)	(35, 39.312167282351695)	(40, 39.32112731475793)	(45, 39.308879289876174)	(50, 39.27492085019651)	(55, 39.28492794996941)	(60, 39.23270611313097)	(65, 39.215563826976414)	(70, 39.15486280055037)	(75, 39.042948910108244)	(80, 38.81582960713549)	(85, 38.05083067884546)	(90, 36.43199785551186)	(95, 34.695349020988644)	(100, 32.512914037727484)	(105, 30.8351373785632)	(110, 29.181723366040252)	(115, 28.7800757138095)	(120, 28.073011317532536)	(125, 28.284232873483887)	(130, 28.395058063374925)	(135, 28.738759568668353)	(140, 29.444486145332444)	(145, 30.15828382753971)	(150, 30.79713711074291)
YAF_2_R1_paired	(1, 38.45099251300554)	(2, 38.89145071253825)	(3, 39.3401167055054)	(4, 39.1468792150898)	(5, 39.12917554429234)	(6, 39.19668286371571)	(7, 39.175449946923315)	(8, 39.203807935529994)	(9, 39.20630514120068)	(10, 39.322407639211136)	(15, 39.50407179805795)	(20, 39.563314932011664)	(25, 39.4012951164187)	(30, 39.34720386486279)	(35, 39.3619403513647)	(40, 39.377688109315585)	(45, 39.374969575760495)	(50, 39.3539729102146)	(55, 39.36890913384536)	(60, 39.32286437118343)	(65, 39.31698455547858)	(70, 39.26344997699732)	(75, 39.16789203863497)	(80, 38.96738328509461)	(85, 38.29037916465652)	(90, 37.01843076285242)	(95, 36.568687601537206)	(100, 35.437056354593)	(105, 35.458446931590245)	(110, 35.229759574316944)	(115, 35.511111460935204)	(120, 35.7779349464041)	(125, 36.03912087631129)	(130, 36.284200689547006)	(135, 36.43061051249529)	(140, 36.61632638138422)	(145, 36.808844723063046)	(150, 38.44714985419558)
YAF_2_R2_001	(1, 38.435071456345476)	(2, 39.1683260022775)	(3, 39.401070924601605)	(4, 39.322851661597284)	(5, 39.45337368075167)	(6, 39.49708708005852)	(7, 39.35223504279667)	(8, 39.4948609715007)	(9, 39.49644350492947)	(10, 39.54254656356555)	(15, 39.55510127661032)	(20, 39.570273533196236)	(25, 39.452442895025584)	(30, 39.415654963509624)	(35, 39.41481714532229)	(40, 39.41857238573876)	(45, 39.40752588565283)	(50, 39.38492861421669)	(55, 39.36519728321205)	(60, 39.33841838026858)	(65, 39.30325768158544)	(70, 39.25599820979714)	(75, 39.233851540249916)	(80, 39.198659920592284)	(85, 39.145205541694004)	(90, 39.07227485159546)	(95, 38.75110539963761)	(100, 38.83239180605911)	(105, 38.078914530564376)	(110, 37.6028095207865)	(115, 37.891757162836896)	(120, 37.159941510431075)	(125, 38.179270746900784)	(130, 37.71683892524608)	(135, 38.40141695756824)	(140, 38.20960835731714)	(145, 38.49967353261398)	(150, 38.528498657223736)
YAF_2_R2_paired	(1, 38.93667925267337)	(2, 39.23786099226915)	(3, 39.46256491400268)	(4, 39.380228314085024)	(5, 39.511213729284194)	(6, 39.54741296612754)	(7, 39.414473259546476)	(8, 39.55427943299209)	(9, 39.54819707124855)	(10, 39.5972888234754)	(15, 39.60959069867273)	(20, 39.62060495674289)	(25, 39.51752790904364)	(30, 39.501667278241015)	(35, 39.507632211061164)	(40, 39.51152720483809)	(45, 39.50965182750779)	(50, 39.495209416881224)	(55, 39.485003532967355)	(60, 39.466921726611034)	(65, 39.44199232774007)	(70, 39.40339036443289)	(75, 39.388662826269055)	(80, 39.360894158044054)	(85, 39.31649263783403)	(90, 39.248216583619225)	(95, 38.93895450069106)	(100, 39.042062116087045)	(105, 38.31169088440255)	(110, 37.880711995783855)	(115, 38.19106454973213)	(120, 37.49348800042439)	(125, 38.52145745398849)	(130, 38.07538304808331)	(135, 38.762006614349175)	(140, 38.576084184438294)	(145, 38.89667695582425)	(150, 39.4409872510561)
YAF_3_R1_001	(1, 37.78716427954207)	(2, 38.79376986608172)	(3, 39.21403099241879)	(4, 39.051334382666894)	(5, 38.968494088232575)	(6, 38.99549586696817)	(7, 38.965258019559236)	(8, 38.9705254862181)	(9, 38.98467665928849)	(10, 39.11104583580917)	(15, 39.350482257590336)	(20, 39.43910590907722)	(25, 39.230886643863755)	(30, 39.14363271998543)	(35, 39.14535384965809)	(40, 39.14835883694509)	(45, 39.134844511428824)	(50, 39.107444604317095)	(55, 39.117836337527855)	(60, 39.09179641135389)	(65, 39.06735405659982)	(70, 39.008963334632675)	(75, 38.947334850948394)	(80, 38.871545014714734)	(85, 38.526321949508976)	(90, 38.17625511989285)	(95, 37.20736751141844)	(100, 36.32957668409646)	(105, 35.0836122290634)	(110, 34.061243594147015)	(115, 33.426825804016005)	(120, 32.841834802925774)	(125, 32.77474675363622)	(130, 32.680167262545254)	(135, 32.76660684083477)	(140, 32.95390396703291)	(145, 33.20249404872821)	(150, 33.44050473242874)
YAF_3_R1_paired	(1, 38.46776293101298)	(2, 38.829940151332906)	(3, 39.22859565668792)	(4, 39.052044026898116)	(5, 38.97247223444297)	(6, 39.00168581701657)	(7, 38.97656239342242)	(8, 38.98218725881009)	(9, 38.99393842152762)	(10, 39.11897906195048)	(15, 39.36009438673561)	(20, 39.445386992105014)	(25, 39.247222601872586)	(30, 39.18459560555546)	(35, 39.20303973685078)	(40, 39.2152610916421)	(45, 39.213926851303434)	(50, 39.201470259118594)	(55, 39.21878480130624)	(60, 39.20197030282661)	(65, 39.18890552678276)	(70, 39.14109130490955)	(75, 39.09415595209906)	(80, 39.03381008089134)	(85, 38.7327608867105)	(90, 38.50092717571233)	(95, 37.9199007141866)	(100, 37.74999234076439)	(105, 37.30463532595083)	(110, 37.3121544235323)	(115, 37.29867366504421)	(120, 37.41841717646848)	(125, 37.55099200988585)	(130, 37.605115872460914)	(135, 37.716067344116325)	(140, 37.696020892339824)	(145, 37.80031355305594)	(150, 38.8227756108435)
YAF_3_R2_001	(1, 38.36006143160687)	(2, 39.17109451018238)	(3, 39.338816574678305)	(4, 39.26656919712998)	(5, 39.387262450624064)	(6, 39.434537389461795)	(7, 39.28351586559209)	(8, 39.421653516970736)	(9, 39.41509710932287)	(10, 39.47712272422716)	(15, 39.49459940026787)	(20, 39.51550777852857)	(25, 39.380976081343164)	(30, 39.34175751483912)	(35, 39.34192630579134)	(40, 39.34611387781863)	(45, 39.334507184117435)	(50, 39.319345760345655)	(55, 39.29912024733376)	(60, 39.27104443385008)	(65, 39.23898376381589)	(70, 39.203977812809306)	(75, 39.17836962978117)	(80, 39.13456245626966)	(85, 39.09248023132664)	(90, 39.033556357556684)	(95, 38.88530027861178)	(100, 38.84003388378969)	(105, 38.48398253890505)	(110, 38.32347411402837)	(115, 38.221622965804144)	(120, 37.903005316136365)	(125, 38.30677969636511)	(130, 38.056212682625166)	(135, 38.419366825799344)	(140, 38.27781367280545)	(145, 38.43991310484441)	(150, 38.4048197605285)
YAF_3_R2_paired	(1, 38.87893643830797)	(2, 39.23899808869495)	(3, 39.39912123698767)	(4, 39.323467955053076)	(5, 39.44508554614396)	(6, 39.48430992811474)	(7, 39.346017251408966)	(8, 39.48077501924058)	(9, 39.466344620035095)	(10, 39.53152964176142)	(15, 39.54847853397353)	(20, 39.56506081591633)	(25, 39.446053172800546)	(30, 39.42961962212658)	(35, 39.43765632541849)	(40, 39.44356516503669)	(45, 39.441786881033735)	(50, 39.43623515515326)	(55, 39.426255013935325)	(60, 39.408001345959825)	(65, 39.386638435046024)	(70, 39.36162930165708)	(75, 39.34341500795404)	(80, 39.308506910970756)	(85, 39.27566097217625)	(90, 39.22328040540333)	(95, 39.08581227580354)	(100, 39.0602494280178)	(105, 38.72088147022688)	(110, 38.585866401187246)	(115, 38.508886090365664)	(120, 38.21612982254057)	(125, 38.63380067745304)	(130, 38.40229450679376)	(135, 38.77252166350179)	(140, 38.644287885640026)	(145, 38.842477006552066)	(150, 39.37725100819144)
