Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
GFP_1_R2_paired - polya	(1, 1.2921046544158622e-05)	(2, 1.879424951877618e-05)	(3, 3.17152960629348e-05)	(4, 4.9334904986787466e-05)	(5, 0.00014448079317559186)	(6, 0.000370011787400906)	(7, 0.00044988734785570474)	(8, 0.0005779231727023674)	(9, 0.0008187244946616872)	(10, 0.002400965376023657)	(12, 0.005713451853707958)	(14, 0.010251675792194943)	(16, 0.024154721873709623)	(18, 0.047738568418286415)	(20, 0.05436060477216771)	(22, 0.06003000760356604)	(24, 0.06698740384729798)	(26, 0.08214144216240621)	(28, 0.0922850510198682)	(30, 0.10219901764102263)	(32, 0.11056304599717548)	(34, 0.12040829614352688)	(36, 0.14333728055643383)	(38, 0.155658673076884)	(40, 0.16757833851387033)	(42, 0.18011410294289404)	(44, 0.19295116268451562)	(46, 0.2017909204816125)	(48, 0.20917940982368138)	(50, 0.22030501821849943)	(52, 0.22800067607614083)	(54, 0.23636411711199623)	(56, 0.24950247216621568)	(58, 0.2576151274350549)	(60, 0.2634049309274329)	(62, 0.2697468154994249)	(64, 0.27503739673896044)	(66, 0.2850124446710509)	(68, 0.2942204522946563)	(70, 0.30003844716131245)	(72, 0.30812584765736084)	(74, 0.31425923352375396)	(76, 0.3193336808938235)	(78, 0.3253642857081608)	(80, 0.33412769186658764)	(82, 0.34069686939369737)	(84, 0.3460226898510806)	(86, 0.3551414247894718)	(88, 0.3617787314710871)	(90, 0.366571265098375)	(92, 0.37157288475155936)	(94, 0.37669901630780556)	(96, 0.38148391477122645)	(98, 0.38874965417112584)	(100, 0.39576989368668625)	(102, 0.4014163910264835)	(104, 0.40965062159689736)	(106, 0.41579105530686)	(108, 0.4215626518700167)	(110, 0.42911500357507737)	(112, 0.44145695230593873)	(114, 0.45070548503006896)	(116, 0.45690993665245494)	(118, 0.4631278966416825)	(120, 0.47086290495925387)	(122, 0.4794213363338666)	(124, 0.48570331423551755)	(126, 0.4989679431536913)	(128, 0.5144091810942583)	(130, 0.523396356286018)	(132, 0.5296765722267767)	(134, 0.5370039802579095)	(136, 0.5436600811890435)	(138, 0.5511860034807186)
GFP_1_R2_paired - polyg	(1, 0.11854472883968074)	(2, 0.11890181958053749)	(3, 0.11960308001570683)	(4, 0.12028084763897769)	(5, 0.12114420847624648)	(6, 0.12199347362637616)	(7, 0.12254672934658514)	(8, 0.12311525539452813)	(9, 0.12349231502549857)	(10, 0.12418535297650345)	(12, 0.12508042910983516)	(14, 0.12557025423791826)	(16, 0.12592793229907245)	(18, 0.1262392120567272)	(20, 0.12661744632829258)	(22, 0.12688937562601738)	(24, 0.127163654204932)	(26, 0.12741209069075832)	(28, 0.12767873410580596)	(30, 0.12792599595103737)	(32, 0.12818617884281291)	(34, 0.1284246308835824)	(36, 0.12866543220554172)	(38, 0.128868057708166)	(40, 0.12910122386625833)	(42, 0.12933908858673032)	(44, 0.12971556089740333)	(46, 0.13006207987290574)	(48, 0.1303622005449087)	(50, 0.1305542542821787)	(52, 0.1309089957418456)	(54, 0.1311656547118364)	(56, 0.13145226701699775)	(58, 0.13173359343948193)	(60, 0.13199730025304224)	(62, 0.1322040369977488)	(64, 0.13245364812417004)	(66, 0.1327197042189202)	(68, 0.133391011318919)	(70, 0.13373870493501636)	(72, 0.13411635188628426)	(74, 0.13465257531786684)	(76, 0.1351676552187408)	(78, 0.13549244334323718)	(80, 0.13580019917910713)	(82, 0.13619781502048872)	(84, 0.13664711504804697)	(86, 0.13721329181480008)	(88, 0.1378241049241603)	(90, 0.13840907594043222)	(92, 0.13949738045162888)	(94, 0.14216968780507988)	(96, 0.15445701574827725)	(98, 0.18590625571646185)	(100, 0.25300466309998015)	(102, 0.3658564962963641)	(104, 0.540857388729556)	(106, 0.7723414614899425)	(108, 1.2580629826546814)	(110, 2.206313333757692)	(112, 3.372633362027062)	(114, 4.278986045070043)	(116, 4.934610518486006)	(118, 5.823969676042229)	(120, 7.608917697549852)	(122, 9.84542340583916)	(124, 11.20761827723381)	(126, 11.909417285115918)	(128, 12.586043157728518)	(130, 13.757543351021502)	(132, 15.353068242871462)	(134, 16.46384891453166)	(136, 17.052296279644242)	(138, 17.516894238990474)
GFP_2_R1_001 - nextera_transposase_sequence	(1, 0.0006900104957529524)	(2, 0.0006988144574212517)	(3, 0.0007087189142980883)	(4, 0.0007263268376346867)	(5, 0.0007263268376346867)	(6, 0.0007340303040944485)	(7, 0.0007417337705542103)	(8, 0.0007472362465968974)	(9, 0.000797859026189618)	(10, 0.0008132659591091416)	(12, 0.0008473813105738012)	(14, 0.0008825971572469981)	(16, 0.0009453253841336302)	(18, 0.0010185083155013677)	(20, 0.0011461657596917064)	(22, 0.0017503376291787413)	(24, 0.0020359161357941975)	(26, 0.0025536991314110465)	(28, 0.005444149796634538)	(30, 0.01734325423894522)	(32, 0.042674452949059194)	(34, 0.09364113729444772)	(36, 0.18398574119172165)	(38, 0.30137006261036386)	(40, 0.48615861505671354)	(42, 0.8538181070485364)	(44, 1.3854805482354589)	(46, 1.9088821221394952)	(48, 2.2727333504621745)	(50, 2.620164089778267)	(52, 3.3028172248145427)	(54, 4.449361004610381)	(56, 5.367807893770694)	(58, 5.836832898925689)	(60, 6.1693557798993295)	(62, 6.671363726949399)	(64, 7.550261569552898)	(66, 8.35522374206602)	(68, 8.78407021740492)	(70, 9.062324378159955)	(72, 9.385459484757167)	(74, 9.868614298142178)	(76, 10.381400495264664)	(78, 10.728988055147973)	(80, 10.962459214134391)	(82, 11.192806617471376)	(84, 11.488862388719713)	(86, 11.834158167331243)	(88, 12.10985752845966)	(90, 12.310599959944176)	(92, 12.489750675437188)	(94, 12.699189220059566)	(96, 12.941747167982879)	(98, 13.165756269166295)	(100, 13.342122181534101)	(102, 13.4963411780777)	(104, 13.662889022442542)	(106, 13.854703686547799)	(108, 14.042063546048896)	(110, 14.20587610957292)	(112, 14.353088803371364)	(114, 14.496693523628618)	(116, 14.65651899301211)	(118, 14.829247768715701)	(120, 14.995980496275578)	(122, 15.167172430420447)	(124, 15.322714222204706)	(126, 15.485181430336294)	(128, 15.682745631658552)	(130, 15.933615619891949)	(132, 16.277185271768886)	(134, 16.548905792470833)	(136, 16.7914703433654)	(138, 17.089900983273758)
GFP_2_R1_001 - polya	(1, 2.5311389796360295e-05)	(2, 2.7512380213435104e-05)	(3, 0.00020139062316234496)	(4, 0.00041598718882713875)	(5, 0.002799659810519156)	(6, 0.0033102895872805117)	(7, 0.00418848476369336)	(8, 0.0045263367927143435)	(9, 0.004853183869649952)	(10, 0.008530488608977687)	(12, 0.015152168278747248)	(14, 0.023369566000896045)	(16, 0.04832879733052437)	(18, 0.08488119543448998)	(20, 0.09673517957325062)	(22, 0.10674418349489831)	(24, 0.11988574702764773)	(26, 0.14651387934102303)	(28, 0.16506657781415085)	(30, 0.18210829636595682)	(32, 0.19728412529168765)	(34, 0.2144171849458022)	(36, 0.25820313805548417)	(38, 0.28066314476652404)	(40, 0.30256905214006535)	(42, 0.3256189242828813)	(44, 0.3486798013777826)	(46, 0.36459626357885905)	(48, 0.3781114452349069)	(50, 0.39726336334908335)	(52, 0.4108346702607666)	(54, 0.42548281173400376)	(56, 0.4482146407615524)	(58, 0.46248036014982274)	(60, 0.4729576247827031)	(62, 0.48474612945655576)	(64, 0.49492240864990117)	(66, 0.5130217030971116)	(68, 0.5301707199317499)	(70, 0.5407569335902755)	(72, 0.5545951105900291)	(74, 0.5660331075399626)	(76, 0.575527629951619)	(78, 0.5861380545047323)	(80, 0.6016176201080196)	(82, 0.6133202861556063)	(84, 0.6227647360352743)	(86, 0.6386575375893673)	(88, 0.6506111165445005)	(90, 0.6593980205370674)	(92, 0.6685519396816815)	(94, 0.6779149529159179)	(96, 0.6869137022361281)	(98, 0.6999650251617775)	(100, 0.7134086746292705)	(102, 0.7238182588068257)	(104, 0.7386479819894716)	(106, 0.749496113507629)	(108, 0.760671092102722)	(110, 0.7743381420975481)	(112, 0.7957268167230768)	(114, 0.8113907152737939)	(116, 0.8221018351384884)	(118, 0.8332559043246193)	(120, 0.8462632074419272)	(122, 0.8613730066551457)	(124, 0.8725144201463784)	(126, 0.8948874877359438)	(128, 0.9194208274198682)	(130, 0.9336815945797001)	(132, 0.9444378347479447)	(134, 0.956575746650508)	(136, 0.9675196212518082)	(138, 0.9790632657417614)
GFP_2_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 2.971337063050991e-05)	(4, 8.693912147445493e-05)	(5, 0.0002410084506696915)	(6, 0.00034225400985513267)	(7, 0.00038847480861370365)	(8, 0.0004501025402917983)	(9, 0.0004666099684198593)	(10, 0.0006036216218827661)	(12, 0.0007499874846182409)	(14, 0.0008633384910975935)	(16, 0.0009915461828922012)	(18, 0.0011885348252203966)	(20, 0.0013695662870247993)	(22, 0.0015247361114285735)	(24, 0.001715672030109813)	(26, 0.0018873492826416481)	(28, 0.0020810364393442312)	(30, 0.002290130528966338)	(32, 0.002476664466813428)	(34, 0.002684107813622729)	(36, 0.0030137061285796813)	(38, 0.0033300985010341847)	(40, 0.003720224052460695)	(42, 0.004198389220570197)	(44, 0.004622630123461366)	(46, 0.00499404725634274)	(48, 0.005384723055373518)	(50, 0.005794107272949433)	(52, 0.006245310308449768)	(54, 0.006793356922301395)	(56, 0.00744429983815127)	(58, 0.00806332839295356)	(60, 0.008764894088396155)	(62, 0.009485168202383886)	(64, 0.010320444065663776)	(66, 0.011370866742212729)	(68, 0.012365164163126273)	(70, 0.01329508261434038)	(72, 0.01437136692828996)	(74, 0.015471862136827365)	(76, 0.016983942553357757)	(78, 0.01910239582979226)	(80, 0.022435245568847788)	(82, 0.027871141651418296)	(84, 0.03464634040277882)	(86, 0.04564138803127603)	(88, 0.0663417029038646)	(90, 0.09341003330065487)	(92, 0.1208338236498027)	(94, 0.14300274937818444)	(96, 0.1679614304602085)	(98, 0.21926376584420093)	(100, 0.30041868450258324)	(102, 0.37313225466387945)	(104, 0.44094862114718414)	(106, 0.5407547325998584)	(108, 0.7076255723084064)	(110, 0.9648052498199506)	(112, 1.3182931147638333)	(114, 1.7645378691021036)	(116, 2.2395996407235303)	(118, 2.7152727374332994)	(120, 3.201511138392632)	(122, 3.793347557087171)	(124, 4.606353249079493)	(126, 5.485026040412848)	(128, 6.144693132028403)	(130, 6.6408513967974905)	(132, 7.140719981162164)	(134, 7.7719530278271325)	(136, 8.469900295024058)	(138, 9.042923748128649)
GFP_2_R1_paired - nextera_transposase_sequence	(1, 0.0006943862625910422)	(2, 0.0007032744067522076)	(3, 0.0007132735689335186)	(4, 0.0007310498572558493)	(5, 0.0007310498572558493)	(6, 0.000738826983396869)	(7, 0.0007466041095378886)	(8, 0.0007543812356789083)	(9, 0.0008032660285653176)	(10, 0.000818820280847357)	(12, 0.0008543728574920183)	(14, 0.0008893699251266069)	(16, 0.0009526979522749099)	(18, 0.0010249141235843784)	(20, 0.0011537922139212757)	(22, 0.0017659631430215386)	(24, 0.002054827828259412)	(26, 0.0026020042031811535)	(28, 0.005665636393732832)	(30, 0.017865725272952406)	(32, 0.04385576981822001)	(34, 0.09583197034568469)	(36, 0.18742762898055398)	(38, 0.3060043602346608)	(40, 0.4950401877993756)	(42, 0.8679900498559338)	(44, 1.4028369022991085)	(46, 1.9263374832115456)	(48, 2.29041197781417)	(50, 2.6437929239728923)	(52, 3.3387091421595443)	(54, 4.489006093389442)	(56, 5.402668983035543)	(58, 5.870212585854334)	(60, 6.2054017229511915)	(62, 6.715578420257032)	(64, 7.5990977244895515)	(66, 8.400641119614633)	(68, 8.82757201421601)	(70, 9.10688861058875)	(72, 9.433436249524915)	(74, 9.919531075735087)	(76, 10.431797042427812)	(78, 10.778304675604904)	(80, 11.012215632021322)	(82, 11.24407064959146)	(84, 11.542155673378522)	(86, 11.887760048905236)	(88, 12.162992543035923)	(90, 12.363786274307838)	(92, 12.543785081296688)	(94, 12.75430355329894)	(96, 12.99738151939958)	(98, 13.22131386746806)	(100, 13.397784636733938)	(102, 13.552425012921972)	(104, 13.719709885197286)	(106, 13.911903225975255)	(108, 14.099395849509987)	(110, 14.263328224909511)	(112, 14.410814200556818)	(114, 14.554841021598403)	(116, 14.715130924418876)	(118, 14.888015883024735)	(120, 15.054995780853517)	(122, 15.226336424411372)	(124, 15.382120038142137)	(126, 15.545308586977173)	(128, 15.74357975183435)	(130, 15.995804729294848)	(132, 16.339003750807947)	(134, 16.610153809223608)	(136, 16.85285236267037)	(138, 17.14523953054111)
GFP_2_R1_paired - polya	(1, 2.8886468523787358e-05)	(2, 4.3329702785681035e-05)	(3, 0.0002399798923514642)	(4, 0.0006421684156441959)	(5, 0.002827540861270724)	(6, 0.00339527106956516)	(7, 0.004187426917929021)	(8, 0.0045329535221943235)	(9, 0.004986248874413756)	(10, 0.008540395520859747)	(12, 0.015117066691112025)	(14, 0.023463589567456353)	(16, 0.04832872836732646)	(18, 0.08434848808945908)	(20, 0.09610528077864053)	(22, 0.10605000307696441)	(24, 0.11926778446263742)	(26, 0.1456050221392005)	(28, 0.16395792881398683)	(30, 0.18090928625635935)	(32, 0.19596858001042378)	(34, 0.2131532512370269)	(36, 0.2565185065993526)	(38, 0.2787116470607724)	(40, 0.30041371755728774)	(42, 0.3233017997903087)	(44, 0.34619654813145045)	(46, 0.36188690012095764)	(48, 0.37541743307930164)	(50, 0.39438306619219826)	(52, 0.4078530486684443)	(54, 0.42246960174148074)	(56, 0.4448866123339599)	(58, 0.4589004381310673)	(60, 0.4693462295564768)	(62, 0.48099747553374445)	(64, 0.491122738260342)	(66, 0.5091523386912659)	(68, 0.5259931498406338)	(70, 0.5365405994148869)	(72, 0.5501900113013865)	(74, 0.5615379493591542)	(76, 0.5709132749221535)	(78, 0.5814523918612553)	(80, 0.5966777828093315)	(82, 0.6081568209934766)	(84, 0.6175521448808383)	(86, 0.6332036112396404)	(88, 0.6449281844062377)	(90, 0.6535880143642632)	(92, 0.6625933709265538)	(94, 0.6717970442054405)	(96, 0.6807074087270087)	(98, 0.6936035503958495)	(100, 0.706710229979508)	(102, 0.7171026925399506)	(104, 0.7317003583066446)	(106, 0.7423744639351941)	(108, 0.7533596546093844)	(110, 0.7669062973290204)	(112, 0.7881422957660847)	(114, 0.8036793272688119)	(116, 0.814290104870213)	(118, 0.8253686210580955)	(120, 0.8383653098577596)	(122, 0.8533523874405147)	(124, 0.864429792610377)	(126, 0.8867995849369998)	(128, 0.9112214275468319)	(130, 0.9254041280830014)	(132, 0.9360660125133293)	(134, 0.9481583326445948)	(136, 0.959013534210428)	(138, 0.970049276204535)
GFP_2_R1_paired - polyg	(1, 0.0)	(2, 0.0)	(3, 1.6665270302185014e-05)	(4, 7.443820734975973e-05)	(5, 0.00021775953194855084)	(6, 0.00031330708168107827)	(7, 0.00035996983852719627)	(8, 0.00041552073953447967)	(9, 0.00043107499181651904)	(10, 0.0005643971542339992)	(12, 0.0006999413526917706)	(14, 0.0007971554294545166)	(16, 0.0009093682494892289)	(18, 0.0010826870606319532)	(20, 0.0012471177276135118)	(22, 0.0013815509080511378)	(24, 0.0015459815750326965)	(26, 0.001680970264480395)	(28, 0.0018159589539280935)	(30, 0.001948725607335501)	(32, 0.002051494774198975)	(34, 0.0021903720267171835)	(36, 0.002386466707272894)	(38, 0.0025525639012846713)	(40, 0.0027553246899612556)	(42, 0.0029969711093429385)	(44, 0.0032208412404022904)	(46, 0.003384716398373776)	(48, 0.0035641458086273017)	(50, 0.0037580184531427205)	(52, 0.003964112295879741)	(54, 0.004180760809808146)	(56, 0.004386854652545168)	(58, 0.004576283224980005)	(60, 0.004743491437011927)	(62, 0.004935697554497128)	(64, 0.005153457086445679)	(66, 0.005392881469787071)	(68, 0.005650082141450793)	(70, 0.005876174308550436)	(72, 0.006129486417143648)	(74, 0.006447793079915382)	(76, 0.006894977833024013)	(78, 0.007489372473801945)	(80, 0.008245975745521144)	(82, 0.009439209099157592)	(84, 0.010990745764291016)	(86, 0.01357108511607933)	(88, 0.018612329382490293)	(90, 0.02548619787313154)	(92, 0.03243283804409233)	(94, 0.037991816707891174)	(96, 0.04443127715265546)	(98, 0.05857953613020047)	(100, 0.08099821324970982)	(102, 0.09619416222025219)	(104, 0.10402017315415826)	(106, 0.11147177101527526)	(108, 0.12439791017066003)	(110, 0.14738376198945374)	(112, 0.16933914459456234)	(114, 0.18526558791335052)	(116, 0.19880556452486575)	(118, 0.21380652983287257)	(120, 0.23361264807800936)	(122, 0.2566523842707802)	(124, 0.2818047212288579)	(126, 0.30579493333786334)	(128, 0.3246600193199367)	(130, 0.34139917232046146)	(132, 0.35915268477337914)	(134, 0.37789889182729697)	(136, 0.3964745576151225)	(138, 0.4105689322186904)
GFP_2_R2_001 - nextera_transposase_sequence	(1, 0.0007021159430468638)	(2, 0.0007109199047151631)	(3, 0.0007340303040944485)	(4, 0.0007428342657627478)	(5, 0.0007428342657627478)	(6, 0.000751638227431047)	(7, 0.000751638227431047)	(8, 0.0007527387226395844)	(9, 0.0008055624926493799)	(10, 0.0008435295773439203)	(12, 0.0008688409671402806)	(14, 0.000906808051834821)	(16, 0.0009552298410104668)	(18, 0.0010311640103995478)	(20, 0.0011918363108460086)	(22, 0.001826271798567822)	(24, 0.0021377119425839077)	(26, 0.002685208308831266)	(28, 0.005653794133860914)	(30, 0.017743284247248567)	(32, 0.04343214390013719)	(34, 0.09495347783062857)	(36, 0.18624890958807883)	(38, 0.3046495383318053)	(40, 0.4914178816583138)	(42, 0.8633704054586411)	(44, 1.4015962000692805)	(46, 1.9315066528842113)	(48, 2.299727397432388)	(50, 2.6510500380534734)	(52, 3.3413444615702286)	(54, 4.500526878588515)	(56, 5.428125485903025)	(58, 5.9023943507267)	(60, 6.2386979829892715)	(62, 6.7465600143011555)	(64, 7.635474014045158)	(66, 8.45073021873894)	(68, 8.885337236246926)	(70, 9.167138293059079)	(72, 9.49463411192012)	(74, 9.98449699384877)	(76, 10.504479329139881)	(78, 10.85713797094413)	(80, 11.0941087046937)	(82, 11.327976041955193)	(84, 11.62884262800765)	(86, 11.980213690417909)	(88, 12.260894993355375)	(90, 12.465294370417862)	(92, 12.647711905937417)	(94, 12.86125254644962)	(96, 13.108685688146753)	(98, 13.33720681968517)	(100, 13.517122379348116)	(102, 13.674782074161206)	(104, 13.845216867602602)	(106, 14.041772465066238)	(108, 14.233691676216306)	(110, 14.401162836061111)	(112, 14.552121065301812)	(114, 14.699496082143515)	(116, 14.863625038039991)	(118, 15.041288434258666)	(120, 15.212619030799813)	(122, 15.388708168622674)	(124, 15.549020056888338)	(126, 15.717065124984396)	(128, 15.921338495345505)	(130, 16.1812314437937)	(132, 16.537675789115315)	(134, 16.819398710767665)	(136, 17.071439075655334)	(138, 17.382230477745992)
GFP_2_R2_001 - polya	(1, 1.4306437710986254e-05)	(2, 2.64118850048977e-05)	(3, 4.842178917564578e-05)	(4, 0.00010014506397690377)	(5, 0.0003191436104758472)	(6, 0.0008319743776542775)	(7, 0.000988244697266589)	(8, 0.0012446600808558041)	(9, 0.0015274873494499168)	(10, 0.005001200475198233)	(12, 0.011922765089294237)	(14, 0.020212245247602234)	(16, 0.046635685452189574)	(18, 0.08630743722475445)	(20, 0.09865884519777401)	(22, 0.10925661405598922)	(24, 0.1227800494261011)	(26, 0.14984782957528708)	(28, 0.16950652573299502)	(30, 0.18804656851122464)	(32, 0.2039404705605261)	(34, 0.22174923427268267)	(36, 0.2658466275263807)	(38, 0.2887193199406221)	(40, 0.31156780146027574)	(42, 0.33485758155855283)	(44, 0.35753108434004893)	(46, 0.3743945226680718)	(48, 0.38808193182425577)	(50, 0.40849061546658194)	(52, 0.4227062623228639)	(54, 0.43782541574535505)	(56, 0.46064473414198237)	(58, 0.47499904339454)	(60, 0.48656029580782967)	(62, 0.4991730713928768)	(64, 0.509664092215864)	(66, 0.5278882928692433)	(68, 0.544902499040836)	(70, 0.5557676882347257)	(72, 0.5704367391169249)	(74, 0.5818015531354908)	(76, 0.591442991657487)	(78, 0.602558543511319)	(80, 0.6186527356885743)	(82, 0.6314437914974045)	(84, 0.6410467126871019)	(86, 0.6572707632989646)	(88, 0.6699292094351661)	(90, 0.6794919625497519)	(92, 0.6890525146739206)	(94, 0.6979483676921326)	(96, 0.7073653051915872)	(98, 0.7208936927901375)	(100, 0.7343329402767964)	(102, 0.744546636307232)	(104, 0.7594214797934278)	(106, 0.7702123855607413)	(108, 0.780678094993932)	(110, 0.7943220345893788)	(112, 0.8158647785441027)	(114, 0.831467599610746)	(116, 0.8425622420556158)	(118, 0.8540508617851421)	(120, 0.8676150154779698)	(122, 0.8824711505456206)	(124, 0.8932246394758439)	(126, 0.9146232185582494)	(128, 0.938346043521086)	(130, 0.9532379446830141)	(132, 0.9637685833335086)	(134, 0.9759989368335888)	(136, 0.9865989066822212)	(138, 0.9979020929691089)
GFP_2_R2_001 - polyg	(1, 0.08326786945877415)	(2, 0.08389955370847461)	(3, 0.08466549837361664)	(4, 0.08519483656892314)	(5, 0.08622600057932268)	(6, 0.08705137198572574)	(7, 0.08770506613959696)	(8, 0.08836866475034501)	(9, 0.08891781185940517)	(10, 0.08955444833754406)	(12, 0.09061422522336558)	(14, 0.09130863769995268)	(16, 0.09183962663807199)	(18, 0.09235465839566749)	(20, 0.0928608861915947)	(22, 0.09330658675105234)	(24, 0.09375778978655269)	(26, 0.09415892029006456)	(28, 0.09453969163221851)	(30, 0.09492761619322794)	(32, 0.09534030189642947)	(34, 0.09582837152141581)	(36, 0.09628287604254177)	(38, 0.11404266771791838)	(40, 0.11480255965941347)	(42, 0.11588049471617584)	(44, 0.11717137559579022)	(46, 0.11790815713790602)	(48, 0.11855524832052601)	(50, 0.11914896548553194)	(52, 0.11999799753891854)	(54, 0.12069185976790138)	(56, 0.12137306630198602)	(58, 0.12213240799587684)	(60, 0.1228856969661207)	(62, 0.12348271561675223)	(64, 0.1240247095069569)	(66, 0.12457880884445549)	(68, 0.12573487906102404)	(70, 0.12638031950083123)	(72, 0.1271677238225397)	(74, 0.1281196521779246)	(76, 0.12905562335278564)	(78, 0.12972307369676359)	(80, 0.130287077491139)	(82, 0.13103431373773589)	(84, 0.13179145444120965)	(86, 0.13247156048008574)	(88, 0.1334587046821438)	(90, 0.1343820201621067)	(92, 0.13544014630511542)	(94, 0.13737811836734976)	(96, 0.14467935382839117)	(98, 0.16314016095160613)	(100, 0.20104561791446848)	(102, 0.2687843994855713)	(104, 0.3775265320315693)	(106, 0.5165091724129667)	(108, 0.7853717070583441)	(110, 1.2452317881166393)	(112, 1.8040847146684995)	(114, 2.26703663701518)	(116, 2.6079133771168284)	(118, 3.0761630833974087)	(120, 4.00421179325221)	(122, 5.144331432268212)	(124, 5.859673676978883)	(126, 6.251708037344601)	(128, 6.647542957913002)	(130, 7.347504681589154)	(132, 8.271970729292562)	(134, 8.914509163234836)	(136, 9.272588844436342)	(138, 9.572998724977257)
GFP_2_R2_paired - nextera_transposase_sequence	(1, 0.0007099405148730816)	(2, 0.0007266057851752666)	(3, 0.0007554922536990539)	(4, 0.0007743795600415302)	(5, 0.0007832677042026956)	(6, 0.000812154172726483)	(7, 0.0008332635151092507)	(8, 0.00084881776739129)	(9, 0.0009310331008820695)	(10, 0.0009915835829800083)	(12, 0.001042690411906709)	(14, 0.0011121290381658133)	(16, 0.0012154537140393604)	(18, 0.0013582195296280787)	(20, 0.0015565362462240803)	(22, 0.0022242580763316266)	(24, 0.002563118572476055)	(26, 0.0031664013574151523)	(28, 0.006283362412933823)	(30, 0.018627328125762264)	(32, 0.04479791309930353)	(34, 0.09701187148307941)	(36, 0.18949634453406522)	(38, 0.30920853620476085)	(40, 0.49896152590147974)	(42, 0.8755266405955919)	(44, 1.418323382481919)	(46, 1.9511170736238643)	(48, 2.321629917653233)	(50, 2.677683417659416)	(52, 3.377304241652374)	(54, 4.544944739685755)	(56, 5.475805077265693)	(58, 5.952269599277243)	(60, 6.291802261323859)	(62, 6.806140832133165)	(64, 7.702135202204891)	(66, 8.52051107584419)	(68, 8.956877290981652)	(70, 9.24073961758382)	(72, 9.571588007275968)	(74, 10.065444960883887)	(76, 10.587960624321466)	(78, 10.942248161184628)	(80, 11.180733734298997)	(82, 11.41650175733609)	(84, 11.719898002768456)	(86, 12.073142293710701)	(88, 12.355131999439912)	(90, 12.560785323531947)	(92, 12.744476043401741)	(94, 12.959596352043436)	(96, 13.208632707786117)	(98, 13.438258467698834)	(100, 13.619104981437054)	(102, 13.777758910222868)	(104, 13.949343977745155)	(106, 14.147090742096822)	(108, 14.34003790860146)	(110, 14.508355472126496)	(112, 14.660215525719117)	(114, 14.808424218588529)	(116, 14.973542050215547)	(118, 15.152159861805357)	(120, 15.32432321420713)	(122, 15.501331160685748)	(124, 15.662480991453815)	(126, 15.831551825196513)	(128, 16.037026275387305)	(130, 16.298666019550517)	(132, 16.65640604491128)	(134, 16.93896292533978)	(136, 17.191776742350953)	(138, 17.499969808085304)
GFP_2_R2_paired - polya	(1, 2.4442396443204688e-05)	(2, 3.888563070509837e-05)	(3, 6.221700912815738e-05)	(4, 0.00011776791013544077)	(5, 0.00033108337000340896)	(6, 0.000835485551149542)	(7, 0.0009999162181311009)	(8, 0.0012376740744422738)	(9, 0.0016120871472313637)	(10, 0.005050132410572132)	(12, 0.011892892396649299)	(14, 0.020182197844956125)	(16, 0.04639722353930323)	(18, 0.08570170803799651)	(20, 0.09798401225070685)	(22, 0.10850146433841582)	(24, 0.12204366298597136)	(26, 0.14896918470420162)	(28, 0.1685019925163826)	(30, 0.18705654896182533)	(32, 0.20287689005968956)	(34, 0.22084982857158603)	(36, 0.26464449239869803)	(38, 0.28737481007285826)	(40, 0.31012457056237097)	(42, 0.333394842994322)	(44, 0.35596350754655104)	(46, 0.37273432456064987)	(48, 0.38637040423090774)	(50, 0.4067209213059159)	(52, 0.42086195866632997)	(54, 0.4359829139205125)	(56, 0.45867212392792733)	(58, 0.4729148194371847)	(60, 0.4843777478600376)	(62, 0.4969455837039254)	(64, 0.5074252611789494)	(66, 0.5256209588038852)	(68, 0.5424756576785049)	(70, 0.5532441998387669)	(72, 0.567805202010796)	(74, 0.5791220315639998)	(76, 0.5886484555777387)	(78, 0.5997164170944299)	(80, 0.6156345277780669)	(82, 0.628287912009506)	(84, 0.6378298902755271)	(86, 0.6538868782116822)	(88, 0.66637749830317)	(90, 0.6758328171636196)	(92, 0.6853225775826939)	(94, 0.6941679475500836)	(96, 0.7035127201175289)	(98, 0.7168760448638409)	(100, 0.7301760415830048)	(102, 0.740368520899821)	(104, 0.7551928343426246)	(106, 0.765865828953154)	(108, 0.7762449592973548)	(110, 0.7898365982468069)	(112, 0.8113025774140413)	(114, 0.8267635041823884)	(116, 0.8378175779738277)	(118, 0.8492799508876707)	(120, 0.8628704788191025)	(122, 0.8777353444196414)	(124, 0.8885166632871351)	(126, 0.9100498590445882)	(128, 0.9337350967070637)	(130, 0.9486010733256227)	(132, 0.9591263025394727)	(134, 0.9713574999232564)	(136, 0.9819399465651439)	(138, 0.9929484686177572)
