Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
PanglaoDB_Augmented_2021	Pulmonary Vascular Smooth Muscle Cells	39/99	4.556313e-05	2.315179e-04	0	0	2.368117e+00	2.367267e+01	COL15A1;TAGLN;C1S;GALNT15;C1R;HTRA3;ELN;LMOD1;AEBP1;ADAMTS12;FBLN2;NID2;AQP1;MEDAG;CNN1;EFEMP2;ADAMTS2;ADGRA2;EMILIN1;VSTM4;TNS1;PDGFRB;ZCCHC24;MMP2;BGN;ADAM33;CYBRD1;PCOLCE;SSC5D;PODN;COL3A1;CXCL12;COL5A1;DAAM2;COL6A2;ITGA11;SERPING1;COL6A3;CD248
PanglaoDB_Augmented_2021	Mesothelial Cells	52/144	4.682384e-05	2.315179e-04	0	0	2.061264e+00	2.054899e+01	COL16A1;TINAGL1;RASL11A;FGF1;MSLN;CLDN1;MEDAG;CALB2;C1QTNF1;CDH1;BDKRB2;TIMP3;RSPO1;TNS2;DSP;DUSP5;IGFBP3;BGN;KRT7;KRT5;IL17RE;HSPG2;F3;ANO1;COL4A2;LOX;PPP1R3C;SLCO2A1;ADGRF5;PLPP3;CFB;MATN2;SDC4;C1S;EPAS1;NPR1;C1R;LAMA3;HTRA1;C2;DPP4;FLNC;MUC16;RARRES2;LRRN4;EHD2;COL3A1;CXCL12;DES;FRAS1;WT1;ACKR3
PanglaoDB_Augmented_2021	Endothelial Cells (Aorta)	63/185	6.222395e-05	2.993476e-04	0	0	1.884436e+00	1.825033e+01	ROBO4;COL16A1;ITGB5;HFE;ATP2A3;LMOD1;AQP1;MEDAG;CDH5;C1QTNF1;SOX18;GJA5;STAB1;CYP1B1;TIMP3;EMILIN1;SYNPO;TNS2;CMKLR1;PTGIS;MMP2;BGN;P3H3;HSPG2;PROCR;ARL4D;BACE2;COL4A2;LOX;COL4A4;MALL;SLCO2A1;ADGRF5;COL6A1;MMRN2;ITGA5;PLPP3;RAMP2;C1S;PCOLCE2;DHH;EPAS1;NPR1;C1R;NXN;HTRA1;LTBP2;TMTC1;FGD5;STXBP6;ACE;NOS3;EPHX2;MICAL2;SMAD6;KAZALD1;BMP6;BMP4;EHD2;COL3A1;CXCL12;COL5A1;ACKR3
PanglaoDB_Augmented_2021	Chondrocytes	52/146	7.114284e-05	3.332480e-04	0	0	2.017149e+00	1.926543e+01	SEMA5A;COL16A1;ELN;LMOD1;MEDAG;COMP;EFEMP2;ADAMTS2;CRTAC1;TIMP3;PDGFRB;MMP2;NOG;BGN;RUNX3;DKK3;MMP14;MMP13;COL4A2;DAAM2;COL6A2;COL6A1;MATN1;COL6A3;GAS1;PLPP3;S100A9;S100A8;MATN3;COL15A1;TAGLN;C1S;LRP1;C1R;HTRA1;LTBP2;AEBP1;ADAMTS12;AGER;NID2;ACAN;VDR;IGF2;PODN;VEGFA;COL3A1;CXCL12;COL5A1;FGF18;LCN2;COL9A3;CSPG4
PanglaoDB_Augmented_2021	Osteoclasts	51/144	9.793285e-05	4.469756e-04	0	0	1.999291e+00	1.845591e+01	RAB3B;ACVRL1;ITGB1;ZMYND15;IL1RN;SERPINA1;ITGB5;DYSF;TNFAIP2;F13A1;PTH1R;LRRC32;RASSF4;CA2;CTSK;STAB1;ACP5;SOST;EPHB1;CTSD;CMKLR1;TNS1;CTSB;EGFL7;FCER1G;IL1R1;MMP9;SLC39A14;OSCAR;MMP14;SLC7A7;COL8A2;SERPING1;CHI3L1;MMP19;ENG;CSF1R;LRP1;ITPR3;AGER;PTGS1;P2RY6;SLAMF8;ZBTB7A;TAS1R3;SEMA4D;VDR;MARCO;MAFB;TGFBI;SIGLEC1
PanglaoDB_Augmented_2021	Eosinophils	46/127	1.146448e-04	5.101692e-04	0	0	2.069608e+00	1.877894e+01	ARHGAP9;CSF2;CSF3R;SPI1;ITGAM;PTGDR2;LST1;NCF4;C5AR1;ITGB2;WAS;SLA;CSF2RB;ITGAL;CST7;IL2RG;PIK3R6;PSTPIP1;CYTH4;ITGAX;PGLYRP1;S1PR4;CCR3;LAIR1;CCR2;LRRC25;C11ORF21;FCER1G;CD300A;NFAM1;PRG2;LAPTM5;OSM;APOBR;TNFRSF1B;SNX20;FGR;ARHGAP30;PARVG;ALOX5AP;HCLS1;LCP2;CD300C;S100A9;MYO1F;MYO1G
PanglaoDB_Augmented_2021	Pulmonary Alveolar Type II Cells	47/135	2.835694e-04	1.231106e-03	0	0	1.945974e+00	1.589482e+01	ZMYND15;CSF1R;PIGR;IL1RN;KRT16P2;SERPINA1;SLC44A4;TNFAIP2;TFCP2L1;PRSS22;AGER;CXCL16;C2;C3;CAPN8;MUC1;SLCO2B1;SLAMF8;CTSH;S100A14;TPSAB1;DUOX2;SFTPB;ST14;LAMB3;IL1R1;ABCA3;SFTPC;KLF4;PDZK1IP1;PGC;RUNX3;INMT;MARCO;LRG1;SLPI;SPINT1;ELF3;SCNN1A;ADGRF5;LCN2;SDC1;SIGLEC1;S100A9;CFB;CRLF1;CES1
PanglaoDB_Augmented_2021	Plasmacytoid Dendritic Cells	51/150	3.094661e-04	1.311547e-03	0	0	1.877398e+00	1.517062e+01	ARHGAP9;SPI1;ITGAM;DOCK8;LST1;NCF4;ITGB2;SLA;LSP1;ITGAL;SPIB;PSTPIP1;CDH1;ITGAX;MAP3K8;CCR7;CCR2;CD52;FCER1G;CD300A;NFAM1;CD180;IL16;IL17RB;FGR;IL3RA;MZB1;HCLS1;IRF8;LCP2;WDFY4;S100A8;KLK1;WAS;CSF2RB;IL2RG;PIK3R6;CYTH4;IGKC;PACSIN1;LAPTM5;APOBR;SNX20;CD4;ARHGAP30;PARVG;ZFAT;ALOX5AP;MYO1F;ITM2C;MYO1G
PanglaoDB_Augmented_2021	Hepatic Stellate Cells	46/132	3.191304e-04	1.321051e-03	0	0	1.948657e+00	1.568651e+01	MEG3;COLEC11;SEMA7A;TAGLN;COL16A1;C1S;C1R;HTRA1;LMOD1;ADAMTS12;NID2;SLC8A1;CYGB;MEDAG;EFEMP2;ADAMTS2;ADAMTS13;C1QTNF1;TIMP3;EMILIN1;IGFBP6;TIMP1;TNS2;PDGFRB;NGFR;FOXF1;IGFBP3;TPM2;MMP2;BGN;ADAM33;PODN;DKK3;VEGFA;COL3A1;CXCL12;DES;COL4A2;PPP1R3C;COL5A1;WT1;COL6A2;COL6A1;PNPLA3;COL6A3;PLPP3
PanglaoDB_Augmented_2021	Dendritic Cells	64/199	3.463368e-04	1.401090e-03	0	0	1.728963e+00	1.377655e+01	RYR1;SPI1;SERPINA1;ITGAM;GPR68;HFE;LST1;NCF4;ITGB2;SLA;LSP1;ITGAL;GIMAP8;CXCL16;ADGRE1;ITGAX;CCR7;CCR2;CD52;FCER1G;CD300A;SLC11A1;NFAM1;CD180;TRAF1;TNFRSF1B;FGR;NAAA;HCLS1;IRF8;S100A4;LCP2;RAB7B;DNASE1L3;S100A9;WDFY4;S100A8;FTL;ZBTB46;PTAFR;CSF2RB;PPL;PLAC8;DPP4;HLA-DMA;CYTH4;ADGRG5;SLAMF8;LRRC25;CD74;PPP1R14A;SEMA4A;CCL22;LAPTM5;APOBR;SNX20;ASS1;FABP4;ARHGAP30;PARVG;AXL;ALOX5AP;CD22;MYO1F
PanglaoDB_Augmented_2021	Salivary Mucous Cells	38/105	4.403462e-04	1.741814e-03	0	0	2.064917e+00	1.595757e+01	ANXA8L1;COL16A1;KLK5;LAMC2;SBSN;CST6;CNN1;TRIM29;RNASE7;CLCA2;BDKRB2;ANXA8;LIPK;S100A14;TP63;PROM2;CDSN;KRT7;KRT78;EMP2;KRT5;FOXN1;SYT8;ANO1;C6ORF132;GJB4;KRT17;FXYD3;GJB3;KRT16;KRT15;GJB5;KRT14;LY6D;PKP1;IRF6;NECTIN4;IVL
PanglaoDB_Augmented_2021	Trophoblast Progenitor Cells	37/103	6.123857e-04	2.369666e-03	0	0	2.040695e+00	1.509736e+01	FCMR;IL1RN;CEBPB;LYPD3;FOXO4;NOD2;LITAF;KIAA0040;CXCL16;SBNO2;MMP25;ADGRE5;PSD4;RPS6KA1;OSTF1;DENND2D;ST14;IL4R;ARRDC2;PRKCD;RHBDF2;SYTL1;ANO9;APOBR;NBEAL2;ARHGAP27;TMC6;TMPRSS13;ARHGAP45;NFKB2;MAPK13;SIGIRR;VAMP8;LCN2;ADAM8;S100A9;S100A8
PanglaoDB_Augmented_2021	Foveolar Cells	40/114	6.491040e-04	2.458309e-03	0	0	1.968022e+00	1.444512e+01	LAD1;PIGR;SLC44A4;PSCA;MOGAT2;CLDN2;FOXQ1;CAPN8;MUC1;FAM83E;MUC2;DMBT1;KPNA7;S100A14;TSPAN1;MISP;XDH;DUOX2;TMEM184A;ABCC3;SLC13A2;LAMB3;ATP8B1;KRT8;PTGR1;PGC;ALDH3A1;CLDN4;KRT19;CLDN3;AKR1B10;GPRC5A;MLPH;ELF3;PRR15L;FXYD3;MALL;SCNN1A;B3GNT3;CFB
PanglaoDB_Augmented_2021	Leydig Cells	48/145	8.931761e-04	3.312195e-03	0	0	1.802362e+00	1.265389e+01	CFD;COL16A1;MAOB;C1S;EPAS1;MAOA;C1R;HTRA1;LMOD1;FBLN1;CXCL14;AQP1;MEDAG;CALB2;CDH5;HSD11B2;CYP26B1;C1QTNF1;CYP11A1;TIMP3;NOS1;SYNPO;TNS2;IGFBP3;PTCH1;RARRES2;IGF2;BGN;ASS1;KISS1;ANO1;COL3A1;CXCL12;MAFB;COL4A2;PPP1R3C;STAR;LEP;SLCO2A1;ADGRF5;LCN2;SERPING1;CPE;TACC2;PLPP3;GAS6;INHA;MATN2
PanglaoDB_Augmented_2021	Parathyroid Chief Cells	37/106	1.130930e-03	4.108277e-03	0	0	1.951594e+00	1.324101e+01	TMEM151A;SPTBN4;NPR1;GALNT18;WWC1;CRYBA2;CLCNKA;KIF12;SLC8A2;SCAMP5;DLL4;MUC1;EPB41L1;INPP5J;KIF1A;LINGO1;KCNIP1;VDR;WFS1;USP2;LGI2;FAM189A1;KCNK16;CYS1;FOXP4;SYT7;PAX2;VEGFA;CAMSAP3;SLC7A8;CPE;ITGA7;VWA1;PRR36;CAMK1G;CDK5R2;FGFR1
PanglaoDB_Augmented_2021	Crypt Cells	38/110	1.218065e-03	4.336313e-03	0	0	1.920904e+00	1.289021e+01	CLIC5;SPON1;SLC44A4;KCNE3;MAOB;LRRC10B;NDRG2;KALRN;TSPAN11;HID1;ADCY5;TMEM125;TERT;ZNF704;MCF2L;LRIG1;MYH14;EPHB2;PROM1;PCDH1;NEO1;RALGPS1;ZBTB7C;NOS2;COLCA2;COBL;AXIN2;BMP7;CAPN13;TPPP3;VANGL2;WNK2;PPP1R1B;FXYD6;VWA2;SCN4B;PDE9A;FGFR2
PanglaoDB_Augmented_2021	Loop Of Henle Cells	48/147	1.243569e-03	4.340299e-03	0	0	1.765724e+00	1.181229e+01	CDKN1C;ROBO4;COL16A1;SMARCD3;MAOB;C1S;LRP1;EPAS1;C1R;HTRA1;LMOD1;CLCNKA;CX3CL1;AQP1;MEDAG;NRGN;C3;CDH5;NKAIN4;ARVCF;C1QTNF1;ALDH2;GJA5;LIPG;TNNI1;TIMP3;SYNPO;TNS2;TNS1;SLC12A3;GPX3;BGN;PARVB;DKK3;ANO1;ARC;COL3A1;SPSB1;CXCL12;FABP4;COL4A2;SLCO2A1;PPP1R1B;ADGRF5;MMRN2;LCN2;SERPING1;PLPP3
PanglaoDB_Augmented_2021	Schwann Cells	45/138	1.785571e-03	6.112148e-03	0	0	1.761607e+00	1.114748e+01	CNTFR;ADCYAP1R1;TAGLN;COL16A1;CD82;CAMK2A;FAM107A;LMOD1;FAIM2;ATP1A2;FGF1;SLC6A1;NDRG1;PHYHIP;AQP1;ADCY5;EXTL1;PSD2;EPB41L1;MPZ;PALM;TNS2;LRRC4B;ZCCHC24;NTRK1;HHATL;NGFR;LGI4;LGI3;GPR37L1;POU3F1;HSPA12A;MT3;MAG;TST;DAAM2;PPP1R1B;CPE;CHST1;ITGA7;NACAD;ALDOC;RGS11;SCN4B;MATN2
PanglaoDB_Augmented_2021	Smooth Muscle Cells	53/169	1.987504e-03	6.675013e-03	0	0	1.664057e+00	1.035189e+01	SPON2;COL16A1;ELN;FHL2;LMOD1;WFDC1;AQP1;MEDAG;EFEMP2;RBPMS2;TIMP3;SYNPO;TNS2;TNS1;PDGFRB;TPM2;MMP2;TPM1;BGN;DKK3;OBSCN;COL4A2;LOX;PPP1R3C;DAAM2;COL6A3;NOTCH3;COL15A1;TAGLN;C1S;RRAD;C1R;HTRA1;SLC38A11;FBLN2;NID2;FBLN5;CNN1;SNCG;HEXIM1;ADAM33;PODN;VASN;EHD2;SMTN;COL3A1;CXCL12;ACTC1;DES;FABP4;COL5A1;ACKR3;LGR6
PanglaoDB_Augmented_2021	Osteoblasts	49/154	2.059717e-03	6.738367e-03	0	0	1.699252e+00	1.051019e+01	COL16A1;LMOD1;PTH1R;CX3CL1;MEDAG;MRC2;EFEMP2;ADAMTS2;C1QTNF1;BDKRB2;TIMP3;EPHB4;TNS2;PDGFRB;IGFBP3;MMP2;BGN;HSPG2;DKK3;MMP14;MMP13;COL4A2;LOX;COL6A2;COL6A1;COL6A3;ITGA5;PLPP3;LRRC15;TAGLN;C1S;LRP1;C1R;C5AR1;HTRA1;LTBP2;NOD2;ADAMTS12;VDR;SSC5D;PODN;EHD2;COL3A1;CXCL12;COL5A1;ALPL;PLCD4;FGFR2;FGFR1
PanglaoDB_Augmented_2021	Erythroblasts	41/124	2.082080e-03	6.738367e-03	0	0	1.797869e+00	1.110074e+01	ITGB1;ITGA2B;SNAP23;SLC4A1;CSF2RB;GATA1;ADCY7;LRP8;TSPAN32;IL27RA;SPN;P2RY8;RAB44;ADGRE5;CDH1;RAC2;PIEZO1;S1PR4;SH2B3;GPSM3;NFE2;C11ORF21;FAM78A;PRG2;TMC8;ANXA2R;UNC13D;EPOR;ARHGAP45;SLC25A37;DOK3;TAL1;P2RX1;TREML2;RGS10;FXYD5;PTPN7;DOCK2;SIPA1;FERMT3;ENG
PanglaoDB_Augmented_2021	Glycinergic Neurons	34/100	2.881880e-03	8.999555e-03	0	0	1.873922e+00	1.096116e+01	TMEM151A;NYAP1;PNCK;STXBP1;TMEM59L;FAIM2;PHYHIP;SLC8A2;SCAMP5;CACNG7;BRINP1;EFNB3;JPH3;PSD2;CASKIN1;KIF1A;SULT4A1;PPFIA3;B4GALNT4;LRRC4B;SPTBN2;SRRM3;LINGO1;MPP2;PIANP;GRIN1;ADGRB2;KCNQ2;CSPG5;CNIH2;ABCG4;CTXN1;PRR36;CDK5R2
PanglaoDB_Augmented_2021	Myofibroblasts	34/100	2.881880e-03	8.999555e-03	0	0	1.873922e+00	1.096116e+01	TAGLN;COL16A1;C1S;LRP1;C1R;ELN;HTRA1;LMOD1;AQP1;MEDAG;CNN1;EFEMP2;TIMP3;FLNC;TNS2;TNS1;PDGFRB;TPM2;MMP2;TPM1;BGN;ADAM33;PODN;DKK3;COL3A1;CXCL12;DES;COL4A2;PPP1R3C;COL5A1;DAAM2;COL6A1;COL6A3;PLPP3
PanglaoDB_Augmented_2021	B Cells	55/182	4.049606e-03	1.242810e-02	0	0	1.576905e+00	8.687386e+00	ARHGAP9;FKBP11;FCMR;NCF4;LSP1;ITGAL;RCSD1;SPIB;SPN;PSTPIP1;SIT1;TBC1D10C;CCR7;ITGB7;CD52;CD300A;SEMA6D;CD180;TMC8;IL16;PAX5;FGR;DOK3;LY6D;MZB1;HCLS1;LCP2;CRELD2;WDFY4;WAS;CSF2RB;IL2RG;CORO1A;CD79B;P2RY8;CD79A;CYTH4;IGKC;IL21R;IGHA1;IL12RB1;S1PR4;LAIR1;CD74;TNFRSF9;LAPTM5;SNX20;ARHGAP30;PARVG;POU2AF1;ALOX5AP;SDC1;CD24;CD22;MYO1G
PanglaoDB_Augmented_2021	Cholinergic Neurons	34/102	4.127094e-03	1.245123e-02	0	0	1.818574e+00	9.984300e+00	HCN4;CNTFR;ZCCHC12;NYAP1;CHAT;TMEM59L;CACNA1B;C2CD4C;SLC8A2;PHF21B;DLL3;CACNG7;FAM171A2;EFNB3;JPH3;DPYSL5;CASKIN1;KIF1A;RHBDL3;GAL3ST3;SULT4A1;LINGO1;MPP2;UNC13A;ST8SIA2;ECEL1;MYT1;EFNA2;VANGL2;VGF;KCNQ2;REEP2;CSPG5;CDK5R2
PanglaoDB_Augmented_2021	Hepatoblasts	37/114	4.723918e-03	1.401429e-02	0	0	1.747934e+00	9.360393e+00	GRB7;LAD1;GOLT1A;KIF12;CLDN2;CLDN1;PTPRF;SERPINA5;EPB41L4B;BAIAP2L1;ERBB3;CDH1;ADGRG6;PRSS8;S100A14;DSP;CARD10;AMBP;ARHGEF16;RIPK4;KRT8;CGN;NR0B2;TMEM37;CLDN4;KRT19;CLDN3;KRT18;ELF3;KRT14;SDC1;TRIM15;PKP3;RAB17;FGFR4;GPRC5C;FOXA3
PanglaoDB_Augmented_2021	Goblet Cells	39/122	5.073133e-03	1.480357e-02	0	0	1.709370e+00	9.031966e+00	GALNT12;FCGBP;LAD1;PIGR;SLC44A4;KLK1;MOGAT2;BICDL2;MST1R;AQP3;HSD11B2;CAPN8;FAM83E;MUC2;DMBT1;CREB3L1;PRSS8;S100A14;TSPAN1;MISP;MUC4;SLC13A2;TPSG1;KRT8;ENTPD8;KRT7;CAPN13;BACE2;CLDN4;KRT19;CLDN3;ELF3;PRR15L;FXYD3;SCNN1A;B3GNT3;ALPI;PKP3;TJP3
PanglaoDB_Augmented_2021	Motor Neurons	36/111	5.340343e-03	1.533195e-02	0	0	1.745862e+00	9.135160e+00	CHAT;TMEM59L;FOXO6;C2CD4C;FGF1;PHF21B;GLI2;DLL3;FAM171A2;EFNB3;ZIC2;B4GALNT1;SAMD11;TFAP2A;SRRM3;NGFR;LINGO1;MPP2;TMEM132A;EVX1;HSPA12A;C1QL4;KIF7;C1QL1;EFNA2;ADGRB2;LHX3;IGDCC4;VGF;FAM131C;LHX1;CSPG5;ABCG4;FJX1;LHX9;CDK5R2
PanglaoDB_Augmented_2021	Undefined Placental Cells	35/108	6.038876e-03	1.706222e-02	0	0	1.743686e+00	8.909426e+00	GRB7;LAMA5;FAM83H;HSD11B2;BAIAP2L1;SIX5;KIAA1522;PRSS8;EPHB4;TEAD3;TEAD4;CBX2;ARHGEF16;RIPK4;KRT8;NME2;PYCR1;DNAAF5;KREMEN2;DUSP9;MAPK15;H19;KRT19;KRT18;TMEM54;MMP15;SP6;CCDC86;SDC1;PKP3;REEP6;RHOV;FGFR4;AGRN;EPHA2
PanglaoDB_Augmented_2021	Myeloid-derived Suppressor Cells	36/112	6.263330e-03	1.741989e-02	0	0	1.722779e+00	8.739733e+00	CSF3R;SPI1;ITGAM;LST1;NCF4;C5AR1;ITGB2;PTAFR;CSF2RB;ITGAL;ICAM1;ADGRE1;PSTPIP1;CYTH4;ITGAX;CCR2;LRRC25;C11ORF21;IL4R;FCER1G;CD300A;NFAM1;APOBR;MCEMP1;TNFRSF1B;SNX20;FGR;ARHGAP30;PARVG;ALOX5AP;S100A4;LCP2;CD300C;S100A9;S100A8;MYO1F
PanglaoDB_Augmented_2021	Platelets	62/214	6.768019e-03	1.853396e-02	0	0	1.485280e+00	7.419788e+00	SCARB1;SPI1;CSF3R;ITGAM;ATP8A1;HFE;LST1;ITGA2B;NCF4;FHL1;ITGB2;ATP2A3;F13A1;LSP1;LRRC32;CXCL14;GIMAP8;NRGN;SPN;ADGRE5;ALDH2;CA2;ITGAX;CCR3;CCR2;SRGN;FCER1G;GP1BB;CD300A;NFAM1;PRKCD;TNFRSF1B;FGR;F7;PECAM1;HCLS1;LCP2;CD300C;CD46;S100A9;CSF2RB;NOD2;RASGRP2;PIK3R6;PTGS1;PDLIM1;CYTH4;LRRC25;C11ORF21;TNFSF14;ABCA3;LAPTM5;PDZK1IP1;GP5;VEGFA;P2RX1;TREML2;ALOX5AP;ACKR3;MYO1F;FERMT3;CRLF2
PanglaoDB_Augmented_2021	Monocytes	52/176	8.239989e-03	2.197150e-02	0	0	1.526185e+00	7.323788e+00	IL1RN;CSF3R;SPI1;ITGAM;SERPINA1;LST1;NCF4;ITGB2;DYSF;LSP1;ITGAL;TNF;ICAM1;ADGRE1;SPN;PLAU;ITGAX;ACP5;CMKLR1;CCR2;FCER1G;CD300A;NFAM1;TNFRSF1B;FGR;NAAA;PECAM1;PRTN3;S100A4;LCP2;CD300C;PADI4;S100A9;S100A8;CSF1R;CEBPB;C5AR1;PTAFR;CSF2RB;MEFV;CYTH4;TNFRSF14;LTA4H;LRRC25;ACE;LAPTM5;APOBR;PILRA;SNX20;PARVG;ALOX5AP;MYO1F
PanglaoDB_Augmented_2021	T Follicular Helper Cells	35/110	8.270172e-03	2.197150e-02	0	0	1.696970e+00	8.137139e+00	ARHGAP9;NCF4;SIRPG;ITGB2;SLA;LSP1;ITGAL;CST7;IL2RG;CD3D;GIMAP8;PSTPIP1;CYTH4;TBC1D10C;UBASH3A;S1PR4;CD52;C11ORF21;CD300A;LAPTM5;IL16;TNFRSF1B;SNX20;FGR;P2RX7;ZAP70;CD4;ARHGAP30;PARVG;CD6;ALOX5AP;HCLS1;LCP2;MYO1F;MYO1G
PanglaoDB_Augmented_2021	Pancreatic Progenitor Cells	36/114	8.512831e-03	2.228359e-02	0	0	1.678390e+00	7.999511e+00	HCN4;CNTFR;EPAS1;LRRC10B;WWC1;RGS16;KIF12;C2CD4C;HS6ST2;PTPRF;PHF21B;EPB41L4B;EFNB3;EPB41L1;INPP5J;MYH14;KIF1A;LINGO1;CXADR;ARHGEF16;ECEL1;COBL;CGN;BMP7;SYT7;ASS1;C1QL1;CAMSAP3;EFNA2;TMEM54;MMP15;MFNG;WNK2;CPE;VWA1;PRR36
PanglaoDB_Augmented_2021	Merkel Cells	35/111	9.619437e-03	2.481536e-02	0	0	1.674534e+00	7.776484e+00	GOLT1A;MOGAT2;KIF12;SOX2;HSD11B2;MUC2;CDH1;MDK;PIEZO2;PRSS8;S100A14;MISP;DSP;SLC13A2;TPSG1;NOS2;ARHGEF16;KRT8;ENTPD8;CGN;MUC3A;TMEM82;TMEM37;KRT19;CLDN3;EFNA2;KRT18;ELF3;PRR15L;TRPV4;B3GNT3;DPEP1;TRIM15;ALPI;FOXA3
PanglaoDB_Augmented_2021	Neuroblasts	44/146	9.863332e-03	2.508104e-02	0	0	1.569205e+00	7.248048e+00	HCN4;CNTFR;SEMA5B;DRAXIN;ZCCHC12;ADCYAP1R1;BRSK2;NYAP1;TMEM59L;CACNA1B;C2CD4C;LRP8;SLC8A2;PHF21B;DLL3;SOX2;CACNG7;FAM171A2;SOX1;EFNB3;JPH3;DPYSL5;CASKIN1;KIF1A;RHBDL3;GAL3ST3;SULT4A1;B4GALNT4;LRRC4B;NTNG1;LINGO1;MPP2;UNC13A;ST8SIA2;MYT1;EFNA2;ADGRB2;WT1;KCNQ2;REEP2;CSPG5;PRR36;CDK5R2;ADGRL3
PanglaoDB_Augmented_2021	Alveolar Macrophages	38/123	1.030270e-02	2.582930e-02	0	0	1.625763e+00	7.438435e+00	CSF1R;IL1RN;CSF3R;SPI1;ITGAM;LST1;NCF4;C5AR1;ITGB2;PTAFR;TNFAIP2;CSF2RB;GNGT2;CYTH4;CCRL2;SLAMF8;ITGAX;LRRC25;FCER1G;CD300A;SLC11A1;NFAM1;LAPTM5;APOBR;G0S2;MCEMP1;PILRA;TNFRSF1B;FGR;MARCO;GAL;S100A4;CD300C;SIGLEC1;S100A9;WDFY4;S100A8;MYO1F
PanglaoDB_Augmented_2021	Neutrophils	45/151	1.128975e-02	2.791077e-02	0	0	1.544271e+00	6.924297e+00	CSF3R;SPI1;ITGAM;DOCK8;LST1;NCF4;C5AR1;ITGB2;PTAFR;CSF2RB;MEFV;PSTPIP1;CYTH4;CCRL2;ITGAX;ELANE;CAMP;CCR2;LRRC25;ARG2;FCER1G;CD300A;IL1R2;SLC11A1;NFAM1;OSM;APOBR;MCEMP1;AZU1;PILRA;MMP9;SNX20;FGR;LRG1;ALOX5AP;LCN2;PECAM1;ADAM8;PRTN3;S100A4;CD300C;CD24;S100A9;S100A8;MYO1F
PanglaoDB_Augmented_2021	Peritubular Myoid Cells	37/120	1.162038e-02	2.833464e-02	0	0	1.620954e+00	7.221341e+00	COL15A1;TAGLN;COL16A1;C1S;LAMC3;C1R;ELN;HTRA1;LMOD1;FBLN2;AQP1;MEDAG;C1QTNF1;CYP1B1;TIMP3;TNS2;TNS1;PDGFRB;MYLIP;TPM2;RARRES2;MMP2;TPM1;EPHX1;BGN;ADAM33;PODN;HSPG2;COL3A1;CXCL12;COL4A2;CILP;ADGRF5;COL6A1;COL6A3;PLPP3;MATN2
PanglaoDB_Augmented_2021	T Cells Naive	32/102	1.390161e-02	3.321735e-02	0	0	1.661708e+00	7.105051e+00	ARHGAP9;SIRPG;ITGB2;WAS;SLA;LSP1;ITGAL;CST7;IL2RG;CD3D;PSTPIP1;CYTH4;SIT1;TRBC2;TBC1D10C;CCR7;UBASH3A;S1PR4;CD52;C11ORF21;CD300A;IL16;SNX20;ZAP70;CD4;ARHGAP30;PARVG;CD6;ALOX5AP;HCLS1;LCP2;MYO1G
PanglaoDB_Augmented_2021	Kupffer Cells	41/137	1.399607e-02	3.321735e-02	0	0	1.553112e+00	6.630201e+00	CSF1R;CSF3R;SPI1;ITGAM;HFE;LST1;NCF4;C5AR1;ITGB2;PTAFR;CSF2RB;TNF;ADGRE1;CYTH4;ITGAX;GPIHBP1;LRRC25;STARD5;FCER1G;CD300A;VDR;SLC11A1;NFAM1;LAPTM5;OSM;APOBR;PILRA;TNFRSF1B;FGR;MARCO;CD4;MMP13;PARVG;LCP2;CD300C;SIGLEC1;S100A9;WDFY4;DNASE1L3;MYO1F;FTL
PanglaoDB_Augmented_2021	Thymocytes	36/118	1.502775e-02	3.519657e-02	0	0	1.596108e+00	6.700233e+00	ARHGAP9;NCF4;SIRPG;ITGB2;WAS;SLA;LSP1;ITGAL;CST7;IL2RG;TNF;CORO1A;CD3D;PSTPIP1;CYTH4;SIT1;TBC1D10C;UBASH3A;S1PR4;CCR2;CD52;CD300A;LAPTM5;TMC8;IL16;SNX20;FGR;ZAP70;CD4;ARHGAP30;PARVG;ALOX5AP;HCLS1;LCP2;MYO1F;MYO1G
PanglaoDB_Augmented_2021	Olfactory Epithelial Cells	63/226	1.525250e-02	3.525902e-02	0	0	1.406719e+00	5.884322e+00	RAB3B;PTPRU;RARG;LRRC10B;KCNC4;LRRC73;PTPRF;CMIP;SCAMP5;CALB2;EPB41L4B;CNGA2;FAM81A;SRRM3;ACSL6;VSTM2L;SRCIN1;MLF1;KIF9;ADGRB2;CLDN9;CCDC74B;S100A5;CTXN1;SCN4B;SPTBN4;NYAP1;PCOLCE2;STXBP1;AK1;TMEM59L;AGAP1;C2CD4C;EFNA5;GOLGA7B;EFNB3;EPB41L1;GPC1;FLRT1;CARNS1;CASKIN1;THEM6;SPTBN2;ASIC1;ACBD7;MPP2;LINGO1;HSPA12A;MAPK15;WDR54;SYT7;TTC9;EFNA3;RSPH1;FAM131C;IMPDH1;CPE;CSPG5;B9D1;CYB561;PRR36;CDK5R2;LRP11
