Length	FoldEnrichment
3096	2.68016
8143	2.90958
1011	2.31735
2960	3.7706
1075	2.78602
833	2.11675
1753	2.7254
2944	3.23513
1815	3.6764
1923	3.27313
822	2.92144
1630	3.41642
2078	3.16425
1161	2.60051
5013	3.06888
16652	2.74678
15468	2.78
3501	2.55334
16440	3.04646
8604	4.06618
2963	2.93196
5408	2.74042
2405	3.24315
5978	2.81776
2514	2.48952
576	2.45094
4749	2.60532
4969	2.88599
2205	2.71531
3278	3.19804
1673	3.24828
688	2.72603
546	2.81077
5179	2.45697
635	2.61762
13945	3.06466
1624	2.57107
10904	3.12019
1465	2.77909
1809	3.07615
1078	2.93605
2454	3.28573
1086	2.70666
3036	4.76572
9013	3.31176
5695	3.01292
6161	3.09987
16710	2.78142
660	3.34419
2157	2.25748
1476	2.57697
2307	3.58006
2374	3.51006
1481	2.53203
769	2.81411
1797	2.5253
1927	2.58976
4296	2.97239
818	2.81802
4715	3.07024
860	2.88967
7152	5.42785
964	3.67013
2425	2.4616
3598	2.53985
2597	2.57273
3914	2.55738
1966	2.68996
12658	4.692
1882	2.67039
737	2.45702
3022	2.23602
4054	2.9169
4821	3.72184
4688	2.6065
4374	2.75134
4454	2.82001
5326	3.24346
1792	3.09351
791	2.70143
2209	2.27269
9310	3.10807
1039	2.22551
11476	4.31273
1381	2.82047
16893	3.70943
1933	3.11158
1698	2.28828
32274	3.67099
5662	2.85221
2322	3.26576
2800	2.73703
7591	3.24205
4117	3.59611
20618	3.68097
11164	3.23912
63794	5.1902
44930	4.45826
11465	4.30277
9857	4.44062
1082	2.86389
35343	4.57459
3491	4.76812
860	2.88117
5750	3.3324
2110	2.55003
952	2.41298
965	2.41901
6026	3.32892
1929	3.13855
2690	2.98452
27393	3.56732
21519	3.25759
7764	3.53057
9526	2.99636
1076	2.19109
697	2.54577
1432	2.76602
2957	3.14216
1638	2.70384
4544	3.20389
756	2.61911
3222	3.50821
19974	3.45442
2870	2.90207
575	7.03942
1160	2.90497
1195	3.70498
2227	5.62792
3973	2.55709
1169	2.69842
786	2.32091
1260	2.66633
3001	5.33239
649	3.02772
702	2.20148
1770	2.77402
1970	2.63263
973	3.56128
17515	3.84383
8662	3.73459
5587	3.30314
7459	3.5314
2251	3.72679
6938	3.79529
603	3.06398
1693	2.61059
609	2.48786
5233	3.03365
819	2.35583
1584	2.1491
2019	2.75948
1066	2.52892
3113	2.54525
2790	2.36677
1518	2.5285
1446	2.38657
1132	2.51315
1253	2.36703
5234	2.72738
587	2.23376
1012	2.19189
1831	3.15136
978	2.57593
3086	2.58452
2513	3.13161
2099	2.95542
3830	2.96073
1643	2.20678
1365	2.63918
1444	2.86253
524	2.66629
2271	2.69595
2455	2.40868
1659	2.59161
1023	2.39258
4765	3.37717
2608	2.55807
5778	3.29845
1581	2.87961
527	2.73649
7442	3.06866
6142	3.02486
2328	2.30644
2295	3.19635
2216	2.45143
731	2.48284
3953	3.3002
4642	2.81633
4588	3.13927
2033	3.03433
1040	2.40298
1340	3.32251
512	2.1281
673	2.27196
956	2.27221
1169	2.3789
1339	3.00679
854	2.18859
974	2.71536
6460	3.01652
4436	2.94145
685	2.98187
557	4.02958
679	2.41894
1368	2.29818
2785	2.36256
991	2.94993
5830	2.60328
1847	2.37804
3622	4.15453
667	2.20381
1071	2.47949
4288	2.99301
594	2.5453
557	2.15499
701	2.93379
1159	3.96615
6999	3.02161
1253	2.32054
3345	3.13015
2496	2.27163
3025	3.20138
510	2.52202
1296	2.82321
2843	2.67148
3437	2.66001
706	2.17641
5275	2.98428
630	3.3421
3467	3.06725
2606	3.20147
7333	2.64984
1033	3.50091
656	2.20445
3364	2.75304
2330	2.9088
2795	2.3219
1150	2.73225
581	3.19486
3792	2.49734
664	2.89396
3143	4.30073
2626	2.64149
1256	3.19598
2517	2.98564
2060	5.36911
1166	2.65909
4593	2.68345
10052	3.20725
3499	3.48156
1057	2.62094
805	2.64707
2108	2.87676
923	7.4029
1838	3.77487
5780	3.95947
6801	3.29896
3785	3.77665
3964	3.19351
2269	2.43192
2044	3.97179
5002	2.78638
3940	3.68574
6106	3.39347
911	2.22838
660	2.24421
1497	2.27809
3424	2.49398
2322	2.97878
1066	3.07352
1923	2.88791
11700	2.92874
3545	2.50659
2027	2.89645
4178	2.79977
2129	2.52941
1667	3.07602
1577	2.59395
1443	2.49819
3222	2.31438
3270	2.99067
2358	2.4138
1526	3.59665
2713	2.84511
2821	2.55319
1307	4.16393
1041	2.33957
823	2.56484
1737	2.38735
986	2.28995
1397	2.61674
885	2.82846
4947	3.22108
1366	2.28415
729	2.1489
1566	2.43323
1378	2.23444
1212	2.77323
1093	2.34464
2554	2.72345
720	2.45104
936	2.38925
1220	3.37977
1033	2.17571
1612	2.50395
1472	2.49646
1246	2.36909
1602	2.59249
567	2.27186
1779	2.81964
583	2.33869
1276	2.4764
1730	3.56446
2022	2.27379
1603	2.2055
1533	2.5352
1121	2.37118
1175	3.03795
6064	3.05214
671	3.78505
3274	2.72723
3754	3.47561
992	2.8316
3184	2.96071
2008	2.61495
1873	4.07463
580	3.3493
523	2.16651
4018	3.05732
721	3.06558
563	3.01996
3283	2.73611
686	4.32403
543	2.17237
4105	2.79877
4409	2.67797
6074	4.07521
1351	2.87933
1065	2.38751
581	2.16719
2265	2.71898
985	3.62211
927	2.97696
5419	2.96309
7425	4.10633
3858	3.93088
916	3.90926
2200	2.95092
3009	3.79345
4960	2.76502
5341	3.5152
6043	3.47778
832	3.03921
12842	3.15364
1619	3.43309
4346	3.76599
2652	3.19699
5546	4.12454
13106	3.83082
4584	2.70825
1815	2.24304
1910	2.90919
924	2.30446
543	2.4827
978	2.15197
3601	2.55057
7541	2.68976
857	2.60515
562	3.16647
2744	3.73946
1608	2.80393
1425	2.49718
4120	2.76072
9709	3.05012
7233	2.57272
5465	2.54827
6792	3.19712
1156	3.01141
3404	3.11727
572	2.39204
1832	2.45629
1669	2.50592
1907	3.39657
3942	2.85347
1108	2.1074
1205	2.6137
9557	3.85734
7459	3.09642
736	4.22232
4601	2.61453
2801	2.66382
1477	3.26265
1238	2.87477
550	2.43331
835	2.41731
707	2.51179
2167	3.31239
1245	3.88257
1256	2.93531
975	2.99651
2729	2.97827
6878	2.90227
2204	3.65699
5817	2.80415
2600	3.01691
7472	2.45682
679	2.3075
959	2.23403
2273	2.47878
1369	2.21092
594	2.74066
1859	2.26209
1357	2.46942
1134	2.71596
2213	2.51311
830	3.71484
1456	2.63432
890	2.50917
991	3.40471
535	2.93566
2355	2.44491
674	2.30531
1110	2.46067
1197	2.57691
6575	3.35984
8609	4.04421
6182	3.64463
2479	2.56437
5722	4.08731
933	2.52886
632	2.48148
6495	3.86328
21492	3.70156
2381	3.47739
3047	3.42095
10019	3.46451
3957	2.9468
7648	3.48162
1197	3.38912
3511	2.56663
1165	3.42018
5636	3.12977
1694	3.82297
1151	3.05572
2460	2.81087
7868	3.46237
7237	2.97971
7905	3.31277
7428	4.93772
13291	3.93914
6249	3.26412
1656	3.72455
1168	2.51472
1951	4.47876
3472	3.50723
4697	3.48797
2603	3.18179
1388	3.33026
1265	2.50077
1017	2.40216
1825	4.34839
16775	4.30096
26311	4.13815
572	2.07721
576	2.36561
727	2.71603
582	2.32408
4124	2.79637
4890	2.891
2031	2.66903
1365	2.85179
752	2.90045
1378	3.34394
1225	2.62312
1533	2.52705
3142	3.19359
10682	4.83459
6937	3.75226
1000	3.25374
1598	3.27219
1360	3.47176
2954	5.22574
545	3.33154
4164	4.74732
2479	2.97411
1285	4.11631
960	3.74032
17505	4.81462
1426	2.92491
6568	4.43476
1054	2.60094
533	2.24245
14385	3.06222
3912	3.1277
8562	3.21628
4044	5.1233
3023	2.54329
7755	5.83257
19418	3.78885
549	4.48772
3258	5.79747
3133	3.79837
534	2.93636
1387	3.2228
3537	3.42885
2514	3.05746
673	2.28954
793	2.42613
2024	2.48642
980	3.63654
5339	3.50007
1116	3.22594
6174	3.4867
10059	3.54661
2592	2.43928
6182	4.23378
1028	6.32784
692	2.45539
1029	2.59421
1936	4.75424
884	2.71574
610	2.45417
5829	3.51355
1158	2.41182
2308	2.52706
745	3.34196
1229	2.35976
1874	2.36746
1224	2.95854
2748	3.69463
2518	2.88429
1258	4.97047
2931	3.0667
1309	2.78179
1131	2.62034
6764	3.31021
2459	2.61517
837	2.38906
679	3.28384
574	2.41188
1124	2.66772
1147	4.28084
3414	3.82183
1490	2.78755
1555	2.95534
550	3.08475
3697	2.89641
6300	3.42804
572	3.5284
1089	3.2897
1500	2.60869
3325	2.71761
704	3.01939
594	3.71742
12002	2.86328
2720	2.83217
4010	3.83408
4609	3.39806
1744	3.87083
6179	3.47357
805	2.07198
4006	2.97844
12325	3.70229
9984	3.30647
2215	3.14598
1285	4.155
1639	2.43534
999	2.67464
919	2.21378
3738	3.11163
10270	3.22776
6335	3.19387
1488	2.95523
1059	2.50659
4647	3.43216
7823	4.55101
7944	3.12582
1655	2.75366
4201	3.39517
998	3.59432
945	2.24002
6873	3.25107
1777	2.62155
9723	3.13041
8313	3.35675
6896	5.53656
546	2.35679
950	2.3047
1809	3.24084
1237	2.9242
11000	3.30092
2716	2.48201
2181	3.34133
6629	3.37864
912	2.56862
2555	3.17755
1262	2.76227
5176	3.13813
2229	4.38572
8117	3.79228
4348	3.47805
688	2.75055
3464	2.54887
2708	2.89513
4548	2.97549
690	4.009
2282	3.63785
4769	4.61721
2391	2.45758
1638	4.21311
1583	2.7964
2782	2.3703
1160	4.56692
1330	3.73074
6459	4.74054
4080	3.50392
2521	3.11557
664	2.17385
6842	3.1263
5000	2.6553
1963	3.03043
3856	3.06007
1687	3.30507
2328	2.68434
1528	2.51334
3841	3.2255
5693	3.6028
2864	4.34052
9458	5.26488
3301	3.98829
4994	3.3284
9972	3.11436
10830	3.31972
22669	3.3081
28086	3.60413
20754	3.31025
3170	3.02784
7097	4.02447
8453	3.56129
17484	3.76423
663	2.86208
2417	2.74147
668	3.78445
12305	3.57835
1718	2.85937
3455	3.86844
931	2.72334
10585	3.73085
6570	3.73286
11197	3.88297
19403	3.46828
4669	3.4068
22719	4.30226
9356	3.3184
5726	5.1576
2302	3.29281
636	2.96324
5279	3.07546
980	2.10076
996	2.2344
3001	3.05005
783	2.56485
1468	2.36101
3885	3.52305
746	2.48195
1424	2.93552
841	5.03874
557	2.32758
659	2.36943
819	2.51784
1234	2.40074
2113	2.39687
1081	3.80678
1499	2.69764
919	3.4655
939	2.63444
1150	3.43843
518	3.77463
1085	3.13596
4251	3.24834
672	3.59824
1099	5.22142
503	3.30949
1228	3.69437
575	2.4933
833	2.07198
508	2.5789
658	2.36095
960	2.28978
731	2.52888
1078	2.44042
635	2.53075
4680	3.75393
633	3.59542
709	5.43712
1353	2.39782
505	2.99195
1114	9.0346
980	2.54262
1084	11.534
6679	3.18659
1747	3.20151
735	3.31679
2655	5.8826
2326	3.77101
3364	3.86847
1570	2.93925
7015	6.1188
1976	4.18957
1236	6.02382
566	3.4038
1808	2.93775
1133	4.37132
2404	5.77203
1134	2.30028
1349	3.67929
2163	5.20777
2591	4.47139
1431	3.36625
933	3.50236
819	2.81693
2194	3.97658
2854	2.46908
5891	4.50453
4777	3.77207
906	3.69783
6951	4.37422
1266	2.90591
4937	4.10311
607	2.52719
603	2.88668
1662	4.38597
7438	4.63382
846	2.27801
2737	4.4135
675	2.28853
3356	3.5267
1045	2.2767
738	3.66439
1482	3.3726
3342	3.22723
5318	3.50986
576	2.4048
1088	2.18441
1679	4.12031
1072	3.1738
907	2.21509
1651	2.76688
581	2.34843
779	2.62172
2033	2.5657
2066	2.41948
9424	4.26432
2610	2.82293
1408	3.48063
2933	2.6161
1662	2.34635
10200	4.91526
6354	2.99331
6463	2.53262
3766	4.35402
2234	3.25595
942	2.15175
805	3.54456
653	2.50479
2622	5.11321
3593	4.58916
1432	4.72145
4013	4.61066
1967	2.61975
2497	2.51887
1345	4.05047
1986	2.57356
2271	3.88576
2482	3.13006
1318	3.2221
1082	2.82871
806	2.88529
1493	2.93046
1879	6.87987
1484	2.35853
514	2.19432
2446	2.79156
532	2.48981
1838	2.7701
1420	2.70868
1903	3.75907
1931	3.1041
589	2.57764
826	3.78653
589	2.18335
751	2.59523
1475	2.27085
2279	3.06149
2507	3.47017
2189	3.86016
3039	2.60617
1578	2.31224
5805	3.85406
4815	3.1563
809	2.42405
530	2.82142
3123	3.68291
674	3.09286
3539	3.68636
1114	2.63997
938	3.16175
1319	2.62313
1739	3.63852
878	2.63989
1239	5.13236
2660	2.45052
1966	2.76739
2949	2.83827
981	2.74118
925	3.09302
3856	3.45958
4612	3.99485
797	3.29852
829	2.93044
911	2.41439
1219	3.20097
6557	5.27719
2767	4.57264
4583	4.19786
9935	3.62381
2331	4.84359
3587	4.41089
1856	2.62829
1267	6.248
650	3.55609
1945	3.38655
652	4.93065
746	2.47124
1140	3.7144
721	3.35472
6019	2.96975
1775	2.42743
9034	3.20731
850	3.25778
2423	3.35089
2860	3.83462
1273	2.9226
1656	3.99938
742	2.86107
504	8.98955
1907	4.75971
2386	3.38093
1475	2.39065
3775	2.67233
7826	3.11441
1541	3.04598
815	2.48216
2832	3.03091
2100	4.42143
1495	2.43755
942	2.20961
5443	3.39177
828	2.52072
749	2.37057
754	2.70965
673	4.05673
2779	3.82033
3515	4.38539
3057	3.64295
590	2.42974
3497	2.8985
1837	5.15381
534	2.07198
3498	4.07271
2903	2.85217
719	2.54015
5317	4.07852
1234	2.46922
2742	3.78044
965	2.10907
2495	4.13195
1330	2.90759
558	2.72699
2127	7.36189
2566	4.76476
2316	3.06364
1722	2.45232
2139	2.54546
4735	4.20678
2195	2.95027
1760	2.15256
1562	3.15068
2220	3.11016
5668	3.26994
3514	2.69923
2856	3.01717
8537	4.37746
1140	2.54399
2242	2.9784
2652	2.99349
629	3.04948
1391	4.64964
1489	3.58212
6057	3.5824
13779	3.81951
3727	2.96286
12607	3.79891
2152	9.27025
5270	6.64774
11782	4.71835
6757	4.4718
2281	3.14231
845	2.65418
13768	4.29762
2588	2.80248
2566	3.12858
7100	2.92434
12189	3.47851
6820	3.10213
7760	3.24259
4624	4.28721
8761	5.67955
3865	3.37302
6446	5.05079
1460	3.56964
1310	3.01906
4381	5.38708
7224	3.31994
2365	4.23688
1025	4.36196
2867	2.49646
4628	4.68442
511	3.63308
1038	3.47257
1367	3.78083
5353	4.64574
907	3.87569
1362	2.76295
13216	4.85733
1859	2.71957
1064	3.66951
906	4.8699
1282	3.68617
809	2.33624
2180	3.02108
1252	3.22567
566	2.10878
1495	4.00471
2805	6.37494
661	3.05662
859	3.72243
1560	2.80418
1348	3.16166
4200	2.89294
10362	3.52117
3298	2.72928
6201	2.88814
4251	3.70081
2530	3.69792
1781	2.95443
6019	3.67616
1017	2.39941
576	2.62242
973	2.81623
1322	2.68873
12015	3.56493
2886	4.31406
1326	3.61534
3350	2.7032
602	2.83037
1845	3.26979
1052	2.29245
3277	2.77588
6505	3.97339
863	2.95224
7563	4.12229
604	2.41393
7783	3.73661
1983	5.74563
1897	2.75328
5509	2.81137
2459	3.7894
1405	3.53426
1147	4.03555
591	2.27674
673	2.96968
3501	4.50138
1053	2.18144
613	2.74034
1217	3.26584
2010	4.0767
2290	2.74609
5708	6.32816
554	2.19232
2687	3.90379
14664	3.96513
5799	3.46146
3546	4.4131
17122	5.56096
2992	5.48581
2092	5.89193
2200	3.91743
7610	4.95865
657	2.66158
1026	2.7313
899	2.22229
1191	3.62765
1238	2.34615
982	2.66317
1864	3.09178
517	2.08768
1001	2.48144
606	3.73253
697	2.66011
729	2.35479
2161	4.7764
882	3.40369
887	2.28335
1071	2.24768
1175	2.45427
2483	2.90376
4260	5.02718
787	5.06939
820	2.25904
2539	5.92523
1726	3.26794
1044	3.19412
1280	5.2844
582	4.25616
1006	5.01496
595	2.25828
971	2.10268
1078	2.3542
811	2.49623
582	2.22662
2121	2.79084
1236	3.36035
2595	5.65746
2012	2.95593
1811	2.42152
908	2.39805
966	3.01608
3366	3.10072
1129	2.45391
840	2.27556
734	2.79564
1349	2.54732
1056	3.36697
925	2.45776
714	2.28158
975	2.77323
973	2.20976
3134	4.65906
553	2.95843
1522	2.91905
5062	3.8639
4460	2.7076
2136	7.31491
1647	3.32844
1328	2.60633
601	2.55033
2623	3.05948
3499	4.24718
2608	2.91598
1455	2.3301
961	2.71939
2220	3.93849
1191	2.64378
1612	3.12015
1407	3.74857
1171	2.99096
6536	2.95768
975	2.54333
12665	4.33278
2268	2.59955
3959	4.24193
2481	2.72074
554	2.66489
550	2.2232
1330	2.25704
1237	3.49857
802	3.17405
917	2.72383
4918	2.89953
3701	2.45907
2044	2.7787
3673	2.61922
1426	2.81625
7559	2.97489
1614	2.42718
13418	2.98262
8363	2.96904
1356	3.17444
1278	2.90013
3641	3.05637
4400	3.15593
5514	2.86422
7410	3.62513
35249	3.51971
17744	3.20572
17614	2.96455
8117	3.35023
3348	3.24945
6482	4.67716
8538	3.69912
18662	3.15569
6001	3.71767
13904	4.08463
3529	3.69689
2632	3.41393
22137	3.66973
3954	3.83287
22106	3.98345
2915	3.00159
13990	4.11971
9951	3.58159
2588	3.03324
1278	4.05606
780	4.03743
2831	5.12672
1167	2.4353
1539	2.62631
1227	3.81618
861	2.441
1603	5.50567
5295	3.11511
3129	3.17394
881	2.36127
5403	4.01494
1822	2.43697
2027	2.56528
727	2.53089
2396	2.29579
837	2.27634
908	3.18518
515	2.58498
814	2.84635
540	2.39218
2073	2.76264
2477	4.56853
507	2.53016
1092	2.79269
2294	3.27627
3174	3.87194
1009	2.12987
4948	2.73327
1432	2.7034
1532	2.69831
1156	2.42304
1176	2.33284
581	2.36237
551	3.0772
2306	2.52899
1100	2.6868
1030	2.47147
546	7.39108
706	2.66359
917	2.59692
590	2.59431
609	7.55247
677	2.4951
1590	3.53012
2507	2.62026
3945	2.77428
827	2.91018
1813	2.69686
738	2.41291
552	2.07198
638	2.62087
1867	3.18421
7221	2.92254
11152	3.0297
18868	3.69117
894	3.17723
1778	4.25518
768	3.06667
7221	2.82331
607	2.47796
1197	3.08888
5386	3.34911
1152	2.83142
3931	3.92223
3795	2.80944
7317	3.80625
531	2.42822
7303	3.27667
1046	2.74274
513	2.8852
5304	2.64283
32742	3.44003
3714	2.73599
1101	2.47487
1959	2.56474
16385	3.25613
2101	3.10001
3271	3.11861
705	2.86728
6249	2.89899
4667	3.07503
4526	2.89895
11599	3.42395
1399	3.10546
1817	3.55708
759	2.46175
1768	2.88204
1105	3.44345
781	2.50733
15738	3.01648
1740	3.00625
1369	3.09907
2177	2.69789
1671	2.61192
3978	2.82748
1358	2.55366
2044	3.80423
1352	2.94018
14085	3.18301
1807	3.25213
15933	3.34926
5914	5.67188
6508	3.79814
4902	3.55752
4744	3.43969
640	3.05909
2666	3.82237
2279	3.5219
8578	5.91256
2149	3.14325
9159	4.36846
5446	4.42478
3867	3.64168
6591	3.05469
1362	4.4953
7908	3.37067
11713	4.67154
767	3.28911
7722	3.45215
1263	2.23731
8707	3.18592
12523	4.07023
8254	4.2451
1138	2.80289
799	2.32434
1081	2.48376
9711	3.48565
1482	3.0729
4621	2.91747
11426	3.89162
18852	3.08714
10061	3.9885
2975	3.25404
783	2.21138
1756	3.67612
1808	2.89207
1384	4.10276
3005	5.15296
1796	3.31979
1544	3.47818
1171	5.03857
5023	4.39453
2308	3.12297
2280	2.94508
875	3.0196
658	2.34077
2233	2.61663
4164	2.64714
2049	2.61317
521	3.0289
2391	4.59437
639	2.72179
818	2.42061
560	3.19501
1454	3.05015
4676	3.01335
3793	2.99374
874	2.38831
1484	6.21348
1432	3.3856
1243	2.66832
3834	3.28853
7759	3.26391
3998	4.46237
586	3.00473
1381	4.84786
5009	3.03652
725	2.90827
534	4.04114
7747	3.50909
1431	3.32386
4404	3.62253
1283	2.43249
2088	2.9239
1130	2.39399
1389	3.28561
3289	3.20551
2146	2.83111
4319	3.31797
2066	3.64665
2231	2.91807
5616	4.12295
5425	4.62591
15752	4.21432
856	2.53302
39490	4.17875
3937	3.4511
6134	3.81596
3717	2.83072
1121	2.6085
1607	3.71655
858	2.14294
872	2.18002
676	2.59607
884	2.24535
678	2.29829
860	2.35938
598	2.60219
850	3.68182
749	3.45427
1883	2.60271
1174	2.72667
3840	2.54403
1081	4.10461
1364	2.82403
1223	3.01383
729	3.31875
1517	3.3733
1955	3.09327
3310	4.09906
657	2.26421
1104	2.39124
2490	3.79759
1738	2.87899
6657	5.15443
1191	2.46109
12075	4.70582
3140	4.90614
2748	3.05891
1912	3.04112
12128	6.68257
1456	3.05469
617	2.33621
1880	2.82957
847	2.18895
10775	3.455
1060	2.97228
2621	3.30807
2848	3.56221
2210	4.82962
1115	3.94553
5900	7.00642
1004	2.50364
15113	4.45711
3977	3.34565
1303	3.10103
3153	6.05035
12328	4.54513
15272	5.65372
2830	3.33241
12781	5.49636
1844	2.82469
3811	3.30286
811	3.03368
687	2.2286
903	3.07314
4111	3.47466
1435	2.56463
3438	2.17616
1010	2.32896
1304	2.14684
2895	3.10898
1861	2.93658
2220	3.152
862	2.15171
914	3.07058
3948	3.63627
2250	2.63891
1364	2.63579
1338	3.0183
1904	2.80807
1874	3.58895
964	2.4498
584	2.37919
530	2.4336
938	2.48673
1293	2.34859
1362	2.56286
825	2.33342
3569	2.60446
5014	2.91862
850	2.49443
1257	2.43799
902	3.31548
2443	3.00523
975	2.40518
991	3.09457
602	3.31185
1274	2.80581
4821	3.09469
6743	2.90656
1363	3.22756
1040	2.30292
512	2.88689
716	2.58526
930	2.57049
1452	2.23435
1460	3.53792
850	3.7257
913	2.32
510	2.33456
1786	3.24692
3157	2.50237
2004	2.34572
2599	3.23472
3267	2.67943
6958	3.29666
1172	2.25966
745	2.48039
537	2.68989
1256	2.76048
1251	2.70853
503	2.34993
558	2.66865
3553	4.0312
632	2.1257
1712	2.72616
1443	2.30981
546	3.13245
821	3.66347
1050	2.27051
972	2.69703
8774	3.57079
3908	2.99964
1375	2.54168
2693	2.75207
562	2.61491
1377	2.63184
559	2.7088
2526	2.90578
503	2.7532
2454	2.35749
993	2.62587
810	2.37465
1093	2.31785
9913	2.85113
3474	3.75882
865	2.66499
2896	2.70532
4062	3.62159
4128	3.04778
1095	2.44111
2762	2.79472
2324	2.80731
2915	2.51592
657	2.8505
3657	2.85813
1816	2.71123
1248	3.12476
4664	2.56994
1116	2.73779
2218	3.34577
4307	2.66733
1321	3.57172
1065	3.02422
1621	2.75509
1824	2.72924
3202	3.34542
1839	2.74238
9632	3.70518
1738	2.66956
921	2.81839
841	3.16747
2358	2.61928
6272	2.69474
1499	2.51391
1636	2.3167
1150	3.0678
577	2.23404
3289	2.90533
827	2.41055
3862	2.38143
1013	5.32721
1074	2.88207
2174	3.14925
955	2.97384
1641	2.75847
2208	2.6007
629	2.82424
1558	2.94429
873	2.24366
3247	2.8401
858	2.77795
681	4.16222
745	2.25786
3107	2.73014
1758	2.53491
10240	3.81032
556	2.97406
1111	3.66499
9216	3.26816
1839	2.95896
5214	3.59712
691	2.70038
743	2.1896
504	2.28619
3229	3.31378
3052	3.08096
4905	3.81917
1664	2.99673
2915	5.99578
3772	2.55378
852	3.368
2970	2.60889
2173	2.42457
830	2.66946
759	2.3162
887	2.35997
5108	3.11511
2954	2.88975
1862	2.68664
2601	3.0902
1695	2.56308
685	2.32444
816	5.84426
2859	3.68827
3030	2.92723
2613	2.56696
578	2.77419
3860	3.17048
1107	3.25423
5719	3.26548
4284	3.20774
1553	2.83711
863	2.35526
1364	2.56727
2064	4.89184
731	2.22144
1705	2.44516
4856	3.03137
1378	2.68069
2315	7.06286
2605	3.27155
3464	3.07101
5043	3.90304
884	2.34133
3572	3.8601
1359	2.32313
2654	4.08559
1603	2.56223
1270	3.52304
527	2.75862
1743	2.53444
1586	3.13289
4564	3.2071
1991	2.84486
10721	3.82091
1569	3.37447
779	2.42899
616	2.87555
1255	2.4464
1373	2.54505
7508	3.58282
3567	6.32322
3765	3.60557
1898	2.53441
530	2.43289
3085	2.65773
1703	4.65328
4602	3.85745
511	2.07198
3290	3.11565
2167	4.51394
821	2.47635
2147	2.69388
1059	2.32208
1393	2.34872
692	5.35819
2600	4.20493
1100	2.96368
995	3.78358
1794	2.62521
714	2.94239
3718	2.73574
12377	4.02764
1967	2.69133
1655	2.81305
1252	2.62609
1048	2.42103
6660	4.00434
1067	2.28723
1820	3.39722
1172	3.15679
840	2.69781
610	2.37797
3484	2.82501
1554	3.80482
682	2.16492
1018	3.20403
756	2.2037
9954	3.66499
1424	3.3161
1427	3.71896
561	2.45205
4714	4.10047
8841	2.99696
2132	4.41586
