Length	FoldEnrichment
1946	2.6489
2033	3.07435
2261	2.76821
3689	2.71148
1907	2.96993
849	3.81228
1615	2.99732
3031	3.00949
665	3.3551
1814	4.09932
603	2.32163
2222	2.47968
1193	2.93859
1412	2.70554
1963	3.00602
1209	2.78691
942	2.58226
736	2.45049
5050	3.10283
757	2.75869
1291	2.72519
926	2.70198
663	2.35648
2319	3.04944
942	2.84919
1088	3.32998
3965	3.08297
1699	2.43055
501	3.406
1193	3.57903
2598	2.72295
1231	3.02985
975	2.56692
1156	2.64183
640	2.52159
675	2.41806
913	2.31144
4337	2.57754
652	2.54724
2905	2.95957
1348	2.9152
797	3.13465
8961	3.00028
913	4.11898
1477	3.21338
1134	3.82782
2466	3.29978
1801	2.65008
866	2.66376
860	3.10397
2071	2.61894
1091	2.38645
1935	3.05353
2368	3.00285
560	2.35322
4608	4.38555
1312	2.59973
4133	3.10764
6360	2.81778
729	2.30111
1002	3.85344
1653	3.16775
2351	3.55137
1855	3.23022
1424	7.03605
1093	3.48917
1445	5.53108
2776	3.46621
3402	3.4319
1974	3.57184
1705	4.66322
817	3.4547
1741	2.66825
1744	3.51484
708	2.34336
3032	2.81973
1758	3.06454
6497	2.90137
2595	3.09553
1197	3.18795
1662	2.61377
871	3.36151
890	2.44581
760	2.66186
1070	2.69444
2383	3.41392
556	2.40127
1214	2.42758
581	2.65353
514	2.36419
628	3.11009
1057	2.43104
3003	3.10984
1268	2.79456
1851	2.69115
722	2.51603
1689	3.6428
837	3.0735
4649	2.82752
881	2.50519
1791	2.65037
3093	2.74042
779	2.33871
1526	2.90412
5985	3.25654
2562	2.82092
940	2.46207
712	2.30007
1356	2.73981
646	2.94202
548	3.3836
877	2.41124
640	2.75743
772	2.90867
760	2.32
521	2.60168
640	2.51775
1686	2.67059
1609	2.42634
1308	2.64678
1297	3.05127
980	3.11633
1388	2.75664
827	2.9167
607	3.00182
2464	3.59388
1500	3.74947
1190	2.45372
538	2.51486
3953	3.01988
870	2.49545
569	2.58561
2958	3.28061
4645	3.19176
1071	2.39818
1980	2.70796
1717	2.91521
2865	3.30301
853	6.34123
3921	2.6386
2091	3.21592
6220	3.72492
1087	2.59048
1290	3.03172
1499	2.65296
699	3.37224
523	2.66057
4849	5.36591
3805	4.23705
1271	3.70954
2265	3.11653
514	3.14709
2471	3.43199
2627	3.15821
3113	4.23814
1955	2.64264
1244	2.96398
2695	2.88275
2423	3.55753
633	3.38059
1426	2.6471
1362	3.18838
2138	3.9489
2515	3.17391
4216	4.0935
3500	4.66483
3699	3.11215
1120	3.12119
1497	2.97757
843	2.76008
1873	2.99055
1403	3.17973
538	2.54719
928	2.31325
2092	3.52677
1838	2.58169
846	2.63549
2113	3.89591
1652	2.44119
914	2.337
548	2.53188
685	2.32307
818	2.40317
1022	3.94754
5228	3.46508
1169	4.00101
2817	3.18167
4006	3.19499
552	2.30007
1029	2.3262
704	2.58464
2332	3.01195
2185	2.97316
981	2.65161
3593	3.31319
1085	3.72798
1297	2.55645
1682	3.70516
1464	2.85067
829	2.89627
8716	3.91745
3030	2.96153
786	2.31717
1286	3.3241
663	2.62478
3492	2.57234
4629	2.74558
1143	2.43912
4626	2.72408
3768	2.90776
997	3.02227
2267	2.78365
1220	2.76801
1706	2.38887
2484	2.82759
3274	3.10197
726	2.66211
1024	2.62498
2386	3.29849
1283	2.87
551	2.30007
729	2.98698
5088	3.26873
1140	2.37128
3670	4.16335
1304	2.46559
3502	2.80464
715	2.81733
942	2.9946
4459	4.06879
1448	2.98462
900	3.80575
1927	2.64982
1734	3.03122
3058	4.06667
671	5.90733
1367	2.718
1099	2.90019
6967	3.16658
2133	4.16276
5652	3.04071
969	3.4674
4224	3.78173
14521	3.38278
1503	3.20763
1485	3.04574
1003	3.86318
3815	3.42605
1384	2.87268
564	2.30007
1791	4.14923
1073	3.0839
3686	3.28314
6109	2.73618
6386	3.00911
7975	2.99738
3774	2.95986
2803	6.89408
11321	3.6187
3900	3.27205
931	3.4148
1460	3.67179
576	2.80204
965	3.46271
2884	4.0222
4272	3.38096
3148	3.38283
3251	3.06648
616	2.58358
2868	4.04443
1134	4.69567
15037	4.0607
3223	3.34281
8139	4.04834
5478	4.89027
3579	4.02611
1715	2.51815
1263	2.40902
1035	2.55384
919	3.76578
1603	3.22237
980	2.77118
4067	2.76582
1010	2.81564
680	2.50033
990	2.93109
789	8.70675
4600	5.05315
2722	3.09405
2599	3.28222
539	3.42962
1551	3.18807
641	3.66371
3017	4.69245
1060	2.69582
2777	4.30972
1462	3.65739
1270	3.12585
806	3.00661
11193	5.1051
3037	3.84619
3254	2.92063
2433	3.70252
1495	6.06256
2155	2.56785
4367	3.82391
2783	3.07316
1180	3.05478
1160	3.00286
808	3.63155
1797	2.60929
869	2.59568
1847	2.81945
2970	5.99964
1496	2.64904
7503	5.56805
19731	3.48975
812	4.50318
4577	6.23243
3047	3.64194
1250	2.45217
2045	3.66477
2746	3.20928
506	2.81991
2097	3.04853
3059	3.26709
965	2.51813
5992	3.74036
10018	3.17294
5258	5.00491
1176	4.07833
1083	5.22004
532	2.61235
1440	5.83602
625	2.30007
858	4.09552
2914	3.01815
1741	2.7372
1946	3.0417
647	3.17021
904	2.30007
1518	3.86724
2559	3.91564
2839	3.28871
1738	2.74634
851	2.72493
1265	3.43296
841	2.30007
1762	3.15512
774	2.33064
3040	5.1931
3633	5.24987
1502	3.43301
1821	2.95114
557	3.09328
3870	2.9768
2008	5.16365
902	3.00958
1562	2.47896
800	2.752
656	3.06768
517	4.91283
931	2.30007
1575	2.93271
2811	2.97283
3293	3.48314
1438	2.62244
8458	3.6792
2901	3.36822
5962	3.62705
3646	2.77742
4814	3.3797
6958	4.2452
7685	3.14844
1258	2.91986
1551	3.46567
1770	3.413
1773	3.18339
977	2.59418
755	2.44447
6372	3.28357
6138	3.42408
6007	3.08606
2495	3.91937
1947	3.68603
5244	3.23453
6994	3.96285
541	2.54218
4588	3.11139
2570	2.95971
1600	3.02787
2352	3.20473
1462	2.35591
696	2.50725
5950	3.49263
6788	3.25767
503	2.42138
4693	3.74113
8284	5.87214
625	2.70153
1202	2.93462
1691	3.38493
1582	3.1873
9616	3.12801
781	2.30007
500	2.61169
2625	3.53967
585	2.77976
2021	2.69257
769	2.8699
2169	2.86541
2189	4.11558
504	2.60246
5007	4.03546
1032	3.31458
2074	2.39758
743	2.48714
1212	2.57222
648	2.30007
2544	3.1126
3953	3.53106
647	4.12514
994	3.51086
4509	5.21114
698	2.70627
973	2.65976
1549	3.65655
1578	3.01237
5814	5.03462
2883	3.70588
980	3.56894
3632	3.53632
2533	2.84142
1910	3.09129
2166	2.67653
1618	2.96977
1904	3.18738
1166	3.61237
1766	3.35491
622	4.08995
5389	3.33763
2771	4.04934
7827	5.71998
3062	4.28154
3923	3.40196
3252	3.4052
2792	3.15323
1040	3.71937
1893	4.04591
731	2.3734
1731	2.92425
13949	3.43383
5234	3.48964
835	3.44953
14217	4.31819
3438	2.94665
630	3.9072
1580	2.87115
4436	3.06231
11583	3.01299
3340	4.93102
642	2.30575
987	2.53604
2017	4.01016
5300	4.3944
3921	3.32082
601	3.2361
2409	2.56694
2211	2.83154
14420	3.34076
645	2.85736
3243	3.82517
7218	3.01416
2432	4.02452
15141	3.8894
2083	3.09306
4717	3.70887
12061	3.40484
5810	3.19606
21726	4.0091
1849	3.54096
4218	3.22404
5226	4.7349
2410	2.84735
705	3.72597
791	2.97317
896	2.91552
1851	3.69578
2396	2.79538
2502	3.11462
659	2.76008
628	2.51439
2012	4.20391
3464	4.00105
841	2.57083
791	2.46685
968	2.66233
554	2.66382
1857	3.41935
526	3.72121
1260	3.12422
3759	3.33885
1183	6.81307
1156	2.53603
1399	3.07515
2862	4.26171
533	2.45166
792	5.10864
1454	2.99265
1337	9.26993
1102	2.55044
929	10.899
964	2.89828
1163	3.86733
921	3.77555
3016	6.63559
3981	4.03485
9858	5.39923
1591	2.64508
2427	3.78029
2142	4.01555
848	4.01478
1105	3.49254
3372	5.16734
1221	3.95024
2347	6.25174
1222	5.70976
1439	3.42633
808	3.19581
3342	4.4897
1063	2.43196
2133	3.92722
1293	5.80856
554	4.30993
2857	4.16708
1356	2.44127
2863	5.7907
556	3.15366
1172	2.96343
2429	4.05238
1433	4.89027
507	2.89749
1065	7.80325
7273	4.7971
1001	2.72827
2368	6.12041
658	3.01532
4765	4.06218
781	3.50924
1320	2.63979
2942	3.31677
2098	2.80798
1986	5.02334
1380	4.54289
1081	3.01807
1306	2.65468
1548	3.17287
1721	2.93333
895	2.70484
6392	4.94733
756	3.65539
1248	3.16146
1455	3.08042
744	2.47992
10014	4.34299
1016	2.75148
2316	3.00602
555	2.34282
583	2.54493
693	2.61854
2009	2.81928
1702	4.9396
1021	2.71483
647	2.50061
754	2.38951
2631	6.49024
2698	6.21408
999	5.59152
3928	4.85785
1650	2.62124
653	3.32929
1238	5.44604
1870	2.43583
1076	4.87155
1585	3.61949
1701	3.30886
1278	2.66548
839	2.658
1395	3.13734
1368	6.98088
543	2.68612
579	4.38244
678	2.44369
724	6.58926
1210	3.19825
1255	2.30007
622	2.60987
1607	3.27401
1333	3.62635
1699	4.34838
875	3.23638
757	2.31433
1031	3.34135
4934	4.89475
772	5.75413
2744	3.01273
690	6.91487
1646	3.24976
3842	5.68725
933	3.1325
559	2.59159
887	4.5617
762	2.57251
779	2.75912
1139	6.64149
1913	3.50552
1207	3.04016
1124	2.83473
971	3.07298
759	3.20307
3744	3.96637
879	5.4131
638	5.27158
1615	2.48829
784	2.52528
907	3.2432
5304	4.88076
8240	3.91865
1886	5.45821
1104	3.04879
2499	4.85734
1000	2.96496
2979	4.61448
1082	2.56337
1407	6.13119
1919	3.91194
650	4.77255
974	2.37517
864	4.80049
841	3.03548
745	2.83411
3356	2.99029
3329	3.60517
4880	3.94333
1700	2.84321
617	2.78231
3947	3.99654
1219	2.8982
504	3.04889
1823	4.8476
946	2.5308
641	8.42836
1811	5.91138
5132	3.48037
5857	3.06615
807	2.58794
2079	2.87048
2634	2.67903
889	2.94666
1239	2.98349
999	3.41308
3717	3.00223
1805	3.12092
1965	3.7936
4023	3.52436
1802	2.90261
3487	4.10379
1800	4.2738
3579	4.2255
1478	3.06311
4066	4.02401
1002	3.90025
2986	4.044
3584	3.51694
695	3.23398
5666	5.32715
826	3.00054
4652	4.97747
1219	2.57697
1211	2.5546
1990	2.66576
2297	3.45233
2055	3.6078
7646	3.03677
8935	4.55606
780	2.99009
3032	3.21429
922	2.40476
824	3.16205
549	3.4103
1415	3.08924
6854	3.93396
1197	3.17115
8615	4.78096
2141	2.99906
2901	2.86053
2032	3.01809
3082	4.151
4648	3.85843
2300	9.71421
5807	6.20681
1976	2.81113
7041	4.79025
3468	6.66002
537	2.95416
1317	2.99711
552	3.31468
7404	4.35118
1456	3.99907
2059	2.75344
2059	3.52237
3181	2.86541
3112	2.90375
2382	3.09485
5324	3.23866
756	2.66307
6598	3.01767
2801	2.91955
8186	3.66794
8738	4.3053
3209	3.46673
1020	3.97185
1091	6.13314
3154	6.32012
3538	3.23981
573	3.11343
2328	7.60435
3683	3.27196
1939	2.62827
2041	4.39937
2145	2.81843
2203	5.93028
4092	3.08104
7460	3.60746
2104	4.11482
2220	2.43415
1623	3.23713
4715	5.63702
7238	3.65559
1589	2.77638
906	2.76183
974	4.87322
1319	3.8206
978	3.68987
1429	2.77613
1559	3.87708
3111	5.49093
611	4.06852
804	3.00807
1556	2.55512
755	2.31872
1406	2.8219
2019	2.65035
893	2.89845
5985	3.42129
736	2.39391
1046	3.23595
8373	4.01812
1651	3.4668
1734	3.45428
6813	4.39691
937	2.52301
1624	2.62234
1065	3.57181
2515	2.77868
4410	3.02475
2653	3.96635
1998	3.19509
1335	3.34993
720	3.87641
765	3.36565
1264	2.60702
6532	3.88758
3545	3.7343
2693	3.32599
694	3.8347
5898	4.28422
1609	7.33649
2517	2.74807
1348	2.79374
2615	2.96696
648	2.36396
1230	3.41313
1888	3.68961
1427	8.13228
2688	2.89651
1763	3.14107
1617	2.7299
5959	6.15937
18712	3.75756
10094	3.77848
6500	4.35279
8190	7.23584
5872	6.81687
2425	3.62515
1774	5.94808
4569	5.28186
847	3.03229
1179	4.27533
968	2.49567
1195	2.63466
1463	3.63298
584	3.56313
1015	2.72107
597	2.68146
1018	2.32529
2291	4.74914
592	3.1022
1340	2.38986
3277	2.59311
1718	5.75257
924	2.42595
1319	5.60123
2588	6.54214
720	2.97896
611	7.04776
549	6.00782
747	2.43103
720	2.94383
1060	2.46629
1108	2.64994
943	2.54855
1067	2.60998
1376	2.75383
819	3.20288
1791	2.7847
633	2.38525
2713	5.50254
701	2.89016
1363	2.92137
536	2.30007
2450	3.66304
1048	3.14185
868	3.15955
559	2.56074
679	3.86169
1343	4.2834
558	2.63869
687	2.49358
1008	3.40008
1580	2.95684
2619	4.31872
1421	3.04579
783	3.03023
2137	6.83619
806	2.96166
668	2.69443
3216	2.89252
3242	3.92836
636	2.51654
1191	2.36907
579	2.95604
954	2.32864
1572	3.31497
1284	3.32576
860	3.38495
4623	3.60591
934	7.92518
2207	5.74122
5875	4.16669
777	4.53547
4162	5.14523
1005	3.25833
695	2.30007
738	2.38334
1621	3.48106
1021	2.32594
921	4.93279
1027	2.71939
2170	3.32238
2175	3.53933
666	2.49584
3157	3.00878
762	2.91319
3415	2.5886
1833	2.7044
830	2.89455
5491	2.9356
3351	3.19815
1048	3.48141
602	2.81013
3094	2.79368
1544	3.25008
7905	3.23188
4440	3.00343
1228	4.95089
2233	4.10633
7368	3.54608
914	3.65203
1545	4.10004
11396	3.30481
2327	2.71609
15832	3.21559
826	3.64808
3986	3.50981
4478	2.8934
954	3.89239
1721	2.69897
7408	3.01384
3100	3.61524
6522	4.75484
8484	3.20721
1857	3.65547
4423	3.21675
2634	3.13618
3647	3.0154
5209	3.56527
12090	3.89243
700	2.30007
3606	3.08835
2992	2.78925
6940	4.00941
2592	3.54985
3692	3.65234
5237	3.19124
3303	3.22713
1881	3.51631
4866	4.07787
6078	3.8852
5450	3.46343
1148	2.54315
559	3.14718
2290	3.40643
2350	3.9525
10698	4.28991
4936	4.38125
1115	2.80503
923	2.35373
950	3.08992
669	3.48616
898	4.82164
3357	4.27131
630	2.48932
867	2.32818
1266	3.30021
656	2.50407
1768	6.52506
2685	3.60962
974	2.72566
3079	2.71511
839	2.4307
5124	4.8967
1625	2.70061
1436	3.11307
879	3.26592
1147	2.35491
1666	2.56509
915	2.76874
508	2.42343
663	3.48484
2868	4.3549
1277	5.31946
3632	2.87498
867	2.88026
680	2.62516
1087	2.54346
1130	2.62927
664	2.40033
1063	2.60296
672	7.70351
1110	2.44758
1107	4.73144
568	3.93075
796	3.34647
822	2.61483
2458	2.60377
930	2.58207
1505	2.7236
1817	3.057
4006	3.3081
2198	3.53659
7923	2.95418
1808	2.82448
9659	3.92503
4829	3.42416
1324	2.45551
3818	3.50679
6105	2.80667
573	2.69842
551	3.31153
3510	3.49123
983	2.71377
7223	3.12961
7912	3.3713
6822	3.70493
1121	3.46385
1369	2.58554
1996	3.30627
1173	3.18563
3311	3.40587
1782	2.80283
7815	3.34439
7296	3.27093
582	3.11156
5859	3.35919
934	3.11208
1768	2.65942
3221	2.83798
9948	3.11215
1768	3.09143
726	3.04085
3167	2.80178
3280	3.12636
1957	3.4616
1482	3.24653
4454	2.93776
1185	2.60937
5154	3.31232
3052	3.23772
555	3.2346
613	3.48209
2406	2.78804
869	2.50209
559	2.82448
8371	3.35082
2758	2.93054
3054	2.81281
2314	3.34737
1284	2.37416
1521	2.76659
2630	3.29054
7398	3.25504
3116	3.26039
918	2.66578
9852	3.07268
3871	3.08479
952	2.80425
1072	3.2671
2062	3.31752
5565	4.46414
8110	5.30522
928	3.31257
3828	3.68134
5967	2.93808
2979	3.45054
1951	2.46185
6787	6.47227
2180	3.12524
8683	3.56767
1231	4.31135
1207	3.2451
3551	4.17061
6732	3.00601
1451	3.53528
5752	3.88206
868	2.58518
10953	4.29592
7918	3.3992
872	2.84447
583	2.7873
6905	3.3474
1009	4.72098
6346	4.05889
4212	3.20978
1569	3.18199
4242	4.82594
587	2.63349
868	2.72799
3704	3.40291
829	2.63333
1000	2.30007
10984	3.65833
5958	4.59636
2175	2.89514
3962	3.15748
5919	3.17983
1059	3.65411
5223	2.87838
1941	5.15715
2063	3.62091
1649	3.79829
727	2.78592
743	3.38344
2779	4.77594
1721	3.50421
1466	3.00187
4377	4.36426
2293	5.03636
1029	2.97609
800	2.95389
2626	2.63375
1105	3.15393
749	2.5329
929	5.49372
558	2.59048
520	3.13051
1908	2.98339
3751	2.86404
952	3.60736
1477	5.74847
1209	3.0212
3828	3.69969
7460	3.74199
4088	3.65063
585	3.40953
3112	4.01891
2610	2.84684
774	2.59442
2541	4.11527
966	4.067
922	3.27613
3420	3.60003
1777	2.83684
1353	2.54847
3219	2.69292
1955	2.78768
4290	3.24363
1386	5.07199
2039	2.84887
4111	4.34223
2543	2.67783
2292	6.19748
646	4.24088
1039	2.30919
13776	4.99181
627	2.41507
22126	4.35285
9994	3.65236
7744	3.08967
4092	3.88096
868	3.80041
1485	3.37473
657	2.31745
1127	3.06159
1613	4.82205
801	2.41926
667	3.24233
543	2.6238
1111	3.23581
718	3.40199
738	3.42135
3857	3.59295
1349	3.21887
1094	3.94913
719	2.41043
2739	2.68616
561	3.40478
1333	3.81855
1460	3.49903
640	2.69779
3618	4.60758
1976	3.9848
6535	5.20399
893	2.32257
2765	5.19907
5354	6.11456
2757	5.56296
1125	3.85149
600	2.30007
8297	8.07635
3384	3.61757
1302	3.60855
999	2.87366
743	2.78107
1785	4.35866
1722	3.05605
5192	3.14535
1827	2.855
735	3.6678
774	2.66111
2876	3.06756
1968	4.10914
5449	5.56623
11932	4.11703
1500	2.95895
3448	3.65391
2454	6.35945
4590	4.94146
4491	2.83233
17409	5.62824
2734	3.55408
1360	2.81912
2154	5.73307
5107	5.96555
5148	3.28389
516	3.374
1424	2.80694
5256	3.16056
1009	2.93605
721	2.4068
878	2.56632
851	2.30007
1313	3.94667
895	2.44126
732	2.66915
1456	2.58757
1242	2.95847
1011	3.4626
725	3.24639
616	2.70653
4178	2.57199
653	2.57152
1035	2.63245
2392	4.64554
609	2.30786
832	2.30007
674	2.34584
668	2.52609
605	2.6655
509	2.68831
2367	2.81184
2971	3.58287
612	2.88258
1061	2.80379
1003	2.66747
796	2.43543
840	2.82641
2241	3.47115
3202	3.4662
1965	2.94284
647	3.33296
1481	3.07247
1970	2.59055
846	2.56756
1071	2.705
949	2.8692
956	2.46784
956	3.19387
910	3.73577
1189	2.88431
2595	3.71102
754	3.30285
573	2.8249
5081	2.79531
1611	3.91388
786	2.92308
627	2.48546
846	2.30007
1449	3.46065
3188	4.78619
537	2.52912
563	3.45847
2615	3.78519
1559	4.36056
1348	5.29079
4250	2.93809
566	2.57042
1314	2.98893
1845	3.16233
594	3.12721
506	2.56448
1398	2.77768
2134	3.22931
1116	2.8699
1373	2.56653
3087	3.5806
948	2.43986
4077	3.39719
2505	3.64207
2803	3.18188
515	2.43412
845	4.40475
804	2.4389
1586	3.11636
555	2.92206
1170	2.52543
1599	4.0869
1154	3.20982
1811	2.71873
2169	4.1135
855	2.83061
1718	2.93633
2252	3.20331
804	3.53146
2623	4.35914
516	3.45965
915	3.06969
1336	2.43437
1082	3.0993
2049	3.0255
822	2.39388
1407	2.37896
656	6.36785
1216	2.40159
2371	2.80132
706	2.49721
1423	2.95999
1035	2.71224
1823	2.49626
1259	2.86588
710	3.01905
800	3.51353
530	2.58298
723	2.49577
869	2.88116
1127	2.49733
1856	2.977
760	3.41672
4142	4.3775
2654	2.97175
5915	3.19541
1888	2.99542
2535	4.05223
1550	3.17077
1101	2.68926
802	3.95552
502	2.42125
3758	3.69348
2879	3.43969
4639	4.40587
1850	3.32327
1564	5.77233
1184	2.37297
2874	2.68404
1548	3.00723
3779	3.03907
675	2.87156
1151	3.17449
1533	3.3763
4073	3.31644
5939	3.29493
1337	4.13257
796	5.26709
2906	3.01993
1025	2.93068
752	7.05232
524	2.62217
3810	3.07896
1145	3.04759
6290	3.32774
2756	3.12605
1149	3.09475
1134	2.75565
3056	5.7686
3924	3.03331
1821	2.8788
2325	7.78943
2635	3.11526
607	4.41029
1385	3.53036
1666	3.29892
1876	4.32514
602	2.48085
684	5.49667
2456	4.34647
751	2.66966
1260	2.97988
837	4.23212
971	3.13361
685	3.51627
2509	3.25231
960	3.31524
9689	4.05651
872	3.1349
1270	3.49925
661	2.79294
640	2.30773
736	2.59172
1702	4.69681
1650	3.44799
1133	2.72867
3235	7.9409
1137	3.80087
844	3.57287
1331	2.72263
