Length	FoldEnrichment
783	4.88492
944	4.78102
608	3.50049
1120	5.1365
1406	2.64887
672	3.84784
1018	3.36464
749	2.94644
537	3.05265
879	3.62382
586	3.12824
4446	3.97901
781	3.27006
1384	2.73881
1109	5.42598
1137	4.63317
2233	4.17723
1842	4.09759
7128	3.75574
2060	4.04721
4435	3.54794
1583	5.18543
679	3.80898
962	2.78006
5370	5.58229
1951	4.76809
2558	3.52452
1435	3.23739
633	5.75682
1794	3.09327
1295	3.69829
595	2.75561
1383	5.45803
867	2.80116
4075	4.30349
3050	3.9022
7570	4.92765
2994	3.50572
1138	2.95216
2003	6.05464
1568	3.86994
2916	3.14963
5051	5.40212
4910	3.59539
1449	3.35047
9674	4.2217
571	2.92373
1606	5.52504
8877	4.72665
7486	3.41412
8937	6.50611
2625	3.23641
969	2.77339
2157	2.84628
1339	3.31141
1363	3.35559
4912	4.56186
13907	4.02819
1679	2.80222
536	2.99688
12717	4.46769
1175	10.9257
5968	6.26306
2298	3.58031
8778	5.70539
11926	4.06755
3620	4.06837
12033	4.60009
2058	3.77799
7378	3.74635
12444	3.77663
8974	3.63825
805	2.68293
9884	3.81715
8795	4.94303
5447	4.0402
5182	5.26595
3305	4.06697
661	2.56987
1098	4.92946
4002	4.92299
2050	3.84041
1443	3.60106
657	6.49001
1917	3.08995
4444	3.74776
3430	3.60925
5885	4.84321
2151	3.90499
2894	4.41754
10778	5.09016
1149	4.46657
4612	3.63481
968	5.09941
1741	5.4327
1112	2.63749
4619	3.84104
3034	4.31669
609	3.99855
2359	4.04883
1512	6.37734
630	2.95809
724	3.21049
1394	3.19207
10339	4.52372
15446	3.90824
1614	4.56017
7345	5.93954
5807	3.06971
1106	2.83158
6714	4.61639
3232	4.39467
1530	5.07207
1096	4.12518
1556	2.6116
1455	3.53151
1537	3.46078
4185	3.47704
747	3.67969
5006	5.11341
1063	3.15468
5380	4.39265
1546	3.32122
10889	5.44401
1334	2.93387
1317	2.96833
563	3.41213
998	2.87308
1478	6.76273
1672	3.47072
508	3.15452
4227	7.61533
4354	4.0582
11175	5.20278
2557	3.94063
10087	5.00965
17673	6.42704
6477	6.03557
2457	4.98804
9043	4.78217
978	4.07325
1735	3.70073
1634	3.48659
2015	3.13498
2063	4.27655
895	3.35605
1035	2.71851
2038	3.577
1167	4.48322
1595	4.22409
687	2.59933
631	3.53643
1233	3.58413
1018	3.69668
1720	7.92666
770	2.71745
1048	4.57386
3709	3.69776
2072	6.03666
561	2.59533
2603	2.81618
759	2.96394
5864	3.94358
1057	3.62974
997	3.12324
1102	2.67431
1557	3.4701
718	6.05836
2844	3.78353
947	2.95479
1256	7.61266
1432	5.04933
4228	3.33861
1167	4.49356
553	3.44577
871	5.74591
1948	3.02368
596	3.61174
864	3.4014
6421	3.27915
12138	3.46086
1531	3.15054
52903	5.06721
36888	5.33923
28641	5.05098
7451	4.20758
8130	4.81399
10907	6.64237
28194	4.88066
20478	5.05254
34366	5.17766
4028	5.38848
8130	5.44443
12884	5.65185
891	2.65744
885	3.01435
18907	6.72348
7817	4.74699
13856	4.19354
4092	5.26141
1354	3.04004
2039	3.5185
1052	3.00946
1671	7.55539
4880	5.33967
12330	4.69269
1527	2.95198
1547	3.09269
649	2.52651
3571	2.81689
2340	3.99959
1783	4.49493
917	2.83923
1229	6.35504
833	3.01817
1432	4.76806
5211	4.08882
4874	3.52058
597	3.14814
951	3.07971
820	3.84573
11095	4.57095
28873	4.69197
20175	3.96553
8308	4.54715
1604	3.0505
6410	4.11181
2234	3.03468
8294	4.44064
763	3.45211
7257	4.38565
2767	3.37543
4276	4.07263
3798	4.29318
32397	4.66718
4025	3.48108
16718	4.29763
2078	3.15659
5980	3.7599
18112	4.96536
14402	4.19087
1222	3.91697
1391	2.9897
579	4.09571
3392	3.60978
19072	4.22739
948	3.73619
2156	3.83052
4143	4.28889
8627	3.8527
7468	4.03787
8963	3.95713
2194	4.28711
2801	3.62147
10302	4.74018
1031	3.43188
13395	6.62475
4955	5.30293
6805	4.0167
3185	5.25639
3684	3.60188
29963	6.37768
12135	4.6205
2073	3.84137
21638	5.2774
9642	5.2802
2314	3.58985
23395	4.8143
1238	4.77229
4395	4.81389
5550	5.15844
728	2.60963
5877	3.77119
29542	4.8426
10078	5.31109
2412	5.85524
3690	3.21356
3050	3.26544
1320	6.06842
759	4.08223
1922	3.77681
1429	4.85139
1056	4.89088
1342	3.84066
738	6.57194
548	4.37288
2021	3.76945
1115	2.82471
2138	3.15569
591	2.63472
4236	3.8703
1185	3.30584
1964	5.1101
591	3.16394
685	3.26892
831	3.80246
3567	3.49882
741	3.62557
1520	7.49647
1258	4.33871
6283	5.15772
7842	4.77705
6546	4.85503
8224	4.44253
690	6.19397
18810	4.6202
1164	3.36868
502	3.28913
1659	3.98066
1383	3.14532
6138	3.93953
2571	5.77472
1047	6.31979
28638	5.82673
3489	4.27426
681	4.00242
546	4.51322
35484	5.91622
16218	4.45709
4367	3.14565
2761	3.88039
546	2.52651
1317	3.43377
607	3.15156
1628	3.2418
1746	4.11386
1105	4.2677
635	3.2892
4844	5.4548
2360	2.95372
950	2.9775
2459	4.13257
3638	3.02732
599	2.65088
600	2.79943
751	4.76645
678	3.31025
569	3.38628
4644	6.49101
12635	4.58972
3431	3.96771
2141	3.34442
2027	2.74125
505	3.94299
3169	3.26254
1768	3.46016
3282	4.20179
7369	4.55461
1489	2.9194
1054	4.73375
6010	4.80679
1193	2.85736
2767	5.12179
2769	3.42907
583	3.11669
4158	3.23763
1247	2.66004
1019	2.67512
1308	3.99784
589	2.79016
2446	2.97945
959	3.40336
3400	5.0965
1083	3.60572
3447	3.74922
2853	3.54064
1241	3.38227
2032	3.16804
1644	4.26525
1741	3.50636
827	2.72554
629	3.70594
809	3.66156
822	2.73965
533	3.23604
1051	4.01947
1922	2.90665
562	3.42092
3450	2.90766
1046	3.7593
2468	3.19139
907	3.70285
805	3.64238
3880	2.81353
2270	4.05403
4768	4.13692
2038	2.77609
12627	3.94194
2326	3.90641
756	3.51702
594	4.18627
1188	2.86933
1381	4.32658
916	2.83794
1053	3.04091
2877	3.02942
1539	2.94975
4917	3.32653
2736	3.59635
3808	3.41803
1338	3.43119
1545	2.7673
1153	3.52302
968	2.75067
1479	2.58614
995	4.11132
1853	5.728
1017	2.67984
1602	3.67336
2046	2.86975
1097	2.97583
601	3.94881
1306	2.97683
639	5.72803
13820	4.38484
4218	3.38803
596	2.95424
1316	3.19039
1341	3.64855
6742	3.30336
1355	2.89474
3744	3.87042
6015	4.82742
897	4.55012
1090	2.57689
1622	3.85763
566	3.61703
888	3.30259
647	3.7233
1512	3.50904
907	2.86317
1217	3.60679
1246	3.26601
541	2.66809
1748	2.6365
1562	3.27896
522	3.46681
2250	4.65286
4275	4.61476
1318	3.16291
774	2.85273
626	2.73517
631	2.95772
1161	2.6402
567	3.36498
1247	2.89319
2050	2.9176
976	3.13602
4157	3.53592
1224	3.00551
2022	3.05683
2199	3.24914
3650	3.34019
956	2.52651
5386	4.51974
3902	3.64771
1565	4.70063
2527	3.97356
5668	4.44819
1377	2.54946
888	4.1195
2291	3.61255
776	2.52651
763	2.95857
1829	2.82909
2183	3.12143
1222	2.9989
1128	2.75119
3226	2.89122
2421	3.16172
1611	2.80676
1854	3.54623
837	4.63225
3117	3.36868
1978	3.13776
1096	2.78697
1167	3.02162
697	4.24626
516	3.12952
2171	3.35163
1203	4.61536
623	3.02617
595	3.61223
802	2.82002
1203	3.0937
675	3.1484
979	3.14709
577	2.95938
502	3.2451
978	4.2392
2936	4.74146
1263	3.77757
3386	2.84968
1619	4.23419
685	3.61443
1253	4.02397
1938	3.29241
924	2.53837
1569	3.4336
988	3.78795
1218	5.54624
908	2.99228
2395	3.5424
5918	3.48533
6324	5.31475
2529	3.33472
927	2.67662
1975	4.29136
2058	2.74515
1293	4.89556
3573	3.53736
1591	2.57276
5988	4.39111
1575	3.6897
2578	2.94933
8119	4.88641
1780	3.33584
4016	3.88681
9606	3.55908
8438	3.50426
4765	3.05258
4048	4.96395
10057	5.13192
3791	4.03405
504	3.50615
2080	3.55802
961	2.74314
3075	3.07486
1409	3.62263
3413	3.2378
9070	3.89226
1064	3.33484
2594	3.97242
3689	4.01905
1533	3.0498
934	2.98088
7777	4.80266
4065	3.28571
2378	3.66554
1827	2.87982
632	2.92711
5228	4.66298
514	2.63373
908	3.64532
4568	3.27177
1062	3.22505
2378	3.3519
1465	2.95946
4763	5.39024
3311	3.84245
8616	4.58127
12885	4.32279
3558	3.70986
997	3.91273
2081	3.27732
2323	2.70559
1267	4.0829
6953	3.71789
554	3.42879
1109	9.50579
2727	3.81384
3524	3.40778
3747	3.1758
1102	2.83645
3410	4.34162
2163	3.58262
1630	3.10399
947	4.98607
1545	3.47659
4063	3.23248
9255	4.2574
2295	4.241
6215	4.20349
19217	3.84064
1017	3.58118
1222	2.77021
635	2.86456
654	3.332
6901	3.9172
1333	4.00045
1578	3.11083
3842	3.25164
10390	4.78877
541	2.82443
2066	2.88024
734	3.57145
6962	4.57625
4953	3.41704
2613	6.81526
2194	3.23514
2183	4.29399
14815	4.47384
3256	4.32233
783	3.78897
5013	3.69965
1571	3.52753
5371	3.80969
7191	4.61961
929	2.9057
795	2.94684
5143	3.59757
961	3.19043
2130	2.82108
1881	2.89995
6915	3.63793
1290	3.46278
961	5.54487
6000	4.06269
6978	4.55314
1334	3.6862
836	4.57593
1966	3.59772
915	2.83287
1465	2.73809
2129	2.83312
5014	3.96014
2054	3.50016
4377	5.2182
616	4.29975
857	3.63251
4215	5.28459
4057	3.96945
4319	4.56505
3062	4.37191
1093	3.69478
3151	3.98858
1200	2.78988
1671	3.93806
18754	6.39026
11503	5.66097
4195	6.45626
8899	5.83582
2845	4.6755
783	2.66977
2474	3.68322
5842	4.66682
757	2.66985
1892	3.47728
1509	2.84015
684	2.9809
3477	3.82695
4352	3.80048
2115	3.22489
976	4.12837
3178	4.39676
870	2.61032
1773	4.00806
968	2.57541
1721	3.59335
802	3.98664
645	3.40032
662	3.3198
3148	4.34903
1217	4.63926
2109	5.3506
2221	4.84211
791	3.00822
1261	3.29787
1462	3.06001
18326	4.63378
6147	4.77947
9445	5.30798
2686	5.40934
734	3.06177
509	3.22592
627	2.80107
4010	3.84235
1211	9.98114
562	3.04941
5321	5.86366
971	2.87615
3384	3.88874
2617	3.3601
524	4.72675
4702	3.5052
12979	4.63029
1609	3.69527
940	2.95002
1733	4.3654
640	2.84995
1377	3.49703
717	4.35239
11877	5.43737
29157	6.67989
19661	6.25133
23342	6.58876
4062	5.1972
11335	5.57075
17344	5.98384
7199	3.64306
24654	6.09171
15707	6.07608
5169	6.12584
5837	5.91558
17741	5.74542
6302	4.29221
7718	4.26292
806	3.2634
1834	7.11189
4641	4.0111
1450	2.78691
748	5.69074
1035	3.61073
1692	5.71635
20475	4.03022
1618	3.69626
3284	4.58886
1304	3.7873
3297	3.46037
593	3.28979
538	3.62759
2584	3.20957
2603	3.10084
2614	3.25854
2789	3.23345
2672	3.84232
710	3.67549
1189	2.82589
600	3.2762
3351	6.09552
1376	3.15751
13791	5.16419
1203	3.26842
1561	4.2375
615	4.2535
7136	5.78137
2323	5.05203
978	5.26988
874	2.76957
979	3.20762
1831	2.55166
715	2.56373
2033	3.30289
5046	4.35988
7934	5.48975
2780	3.39004
5761	3.13187
6549	4.27574
2067	6.74126
3145	4.92287
1939	3.99628
657	4.19317
11010	8.91595
15787	6.69492
22566	5.16319
1124	4.79061
1041	3.90642
879	2.82363
1476	4.92868
954	3.51594
1403	2.62839
3000	7.26596
887	7.8706
3852	4.13225
3330	4.85793
853	3.11147
9401	6.13833
6794	5.28953
9344	4.59381
12743	5.81183
3300	3.20272
1857	2.99198
8238	5.90937
4006	4.31179
10347	4.69883
2365	3.28959
2025	5.10802
6902	4.22486
8715	4.14736
5708	6.31557
10690	5.22629
12410	4.46542
3022	4.42704
20053	4.9803
1186	3.46619
6065	4.24397
2143	3.9913
2588	4.70027
1141	2.7429
1253	2.58055
509	4.2265
1221	5.12798
2905	4.6798
1977	3.73621
1904	3.95122
966	3.12157
1637	3.60066
2269	3.36005
3230	4.68958
698	5.03761
9856	5.21474
1791	3.69934
3384	3.90087
22118	4.87711
1611	2.95894
820	3.32189
1791	3.25126
816	2.87654
1056	4.09033
1590	2.73353
1909	3.15132
1362	2.68623
829	5.35892
848	4.06741
504	3.33366
500	6.47628
1845	3.77515
537	2.60685
1202	2.6752
797	4.6207
2477	2.85552
1904	6.57242
7895	4.08903
19331	4.43767
6239	5.27385
666	3.48484
2411	4.73519
3223	5.09557
23082	5.63066
20318	5.86231
11667	4.48823
13230	3.64009
13087	5.05201
21018	4.77038
11396	3.81324
10160	3.79305
1926	4.3765
2695	2.80668
7324	4.27909
3515	4.86516
672	3.21141
16331	4.53386
17455	4.19571
1469	4.40029
2567	3.96544
626	3.83295
604	2.82467
8956	4.77975
9576	4.19636
1417	2.64938
11830	4.4869
715	4.9593
6005	3.90462
1756	4.1358
2337	3.61156
29519	4.1619
5348	3.59399
1249	3.5744
1205	3.23446
2582	3.30808
4697	4.2449
15138	4.21322
1050	3.10325
3466	3.26284
1739	3.92252
1386	4.03157
2953	3.48185
5278	3.33026
1357	4.37479
2086	2.6569
936	2.6104
3494	3.46929
5892	4.05611
1060	3.0992
7677	3.46898
950	4.32555
1399	3.51383
554	2.75382
4079	2.85942
3286	3.40316
1079	4.10803
656	4.03833
8380	3.42073
1254	3.01812
582	2.82813
3772	3.33072
837	3.46267
613	2.85245
6550	3.30794
920	2.97268
3506	3.90503
1904	3.11347
1967	3.59792
6054	3.36096
3588	3.26121
1188	2.97609
3986	3.78797
8176	4.08993
12633	3.47566
1585	4.12781
20538	4.35388
2508	3.77662
8060	3.82007
9193	3.7854
15779	4.13802
2058	3.36281
3377	3.20161
7114	3.52978
2347	3.24462
15626	3.68925
798	3.20884
992	3.41167
1610	4.006
504	3.27402
925	2.81051
881	3.56485
4420	3.80628
9688	3.64353
4405	3.72449
6721	3.23877
1427	3.04949
1399	2.62794
2256	3.02967
1410	4.29972
12605	4.37526
1538	2.98659
4607	3.34761
4226	3.84522
4300	3.06517
3730	3.51076
2617	3.45339
1614	2.96657
5119	3.64613
888	3.18984
993	3.31146
9177	3.94682
1092	3.21393
3536	4.87006
2009	4.11609
1600	3.59405
1372	3.81255
1374	2.75792
10160	3.93191
3523	3.51295
883	3.21789
7046	3.59629
1004	2.5464
1095	3.33913
1271	2.9954
9922	3.57997
1114	3.26425
1437	3.46654
1489	2.86692
2240	3.25875
4755	3.46056
4280	3.436
7589	5.10607
1035	3.09386
864	3.55626
1741	3.01032
925	2.81893
607	3.22426
1663	2.65957
609	3.31588
2082	3.22901
9027	3.70983
17119	4.56567
4272	4.28853
10066	5.04308
7893	4.42864
547	2.96695
2034	3.37323
12027	4.72328
2823	3.46857
613	6.0692
643	2.73221
4537	3.88741
28435	5.49587
46920	4.41997
30588	5.17968
10222	4.46073
1848	3.26335
12726	3.53118
13945	4.20528
12990	3.94765
12910	4.10912
8342	8.10115
9375	3.59241
5401	4.07348
42503	5.25587
5440	4.07002
8356	4.75997
3570	3.16587
536	7.68427
815	3.35374
2617	3.50608
4618	4.19227
7282	5.97414
5011	5.05863
8343	3.76609
1867	3.82692
9747	4.95557
3976	3.24849
877	3.16106
1003	4.22096
1533	6.43394
1275	4.64422
3014	5.1134
526	3.17761
2229	3.2531
6593	4.87219
2284	3.34111
3815	6.44509
852	2.91387
4312	4.45602
2668	5.12094
14118	6.13566
775	3.4759
10110	4.02564
897	2.80427
2424	4.62218
679	2.71731
1155	2.88691
1804	2.68762
1378	3.56021
2662	2.81986
1076	3.16857
1954	2.68853
1605	4.11597
807	4.74422
858	3.10695
527	3.09828
705	4.0034
559	2.96552
1457	3.03404
1868	3.07069
1771	2.97457
621	2.69102
2125	3.68245
5722	5.97362
737	2.54255
1241	2.52651
11837	3.54163
592	2.7008
1878	3.63851
726	5.73321
3284	4.85731
2786	2.83542
2776	3.09056
1230	3.3314
2784	3.27647
827	3.78706
1640	3.03054
1784	3.5058
709	4.20385
903	6.00927
1985	3.19038
1017	2.86255
911	2.68911
1079	2.94319
2028	3.42255
1131	3.17565
1125	5.39045
2275	4.20747
3939	5.8206
8164	5.26218
578	3.07995
1454	6.76143
873	2.82656
1045	3.03513
1539	3.28916
5211	3.6702
1066	3.21852
810	3.08151
2321	2.92003
617	2.65849
1283	3.29824
1065	2.92692
1007	3.00369
602	2.58524
596	2.8831
1333	2.71242
1708	3.76294
788	2.7079
928	4.09585
3048	2.90096
1146	3.19739
1663	5.87599
