Length	FoldEnrichment
20386	4.56421
4254	3.95903
3240	4.40129
1090	3.16544
12027	4.38292
2208	4.05335
1002	2.89429
4626	4.06189
9023	5.40195
15558	4.78511
45900	4.65255
16404	4.5334
1136	3.53933
1269	3.77091
3941	3.98479
590	3.28262
19164	5.24797
5999	5.84823
12692	4.74706
2028	3.80269
1670	3.14042
1263	5.62429
3837	4.91851
1122	3.03924
13155	5.08393
6026	3.70467
4568	4.6829
673	4.21641
2298	4.09098
6225	4.56994
6946	3.72119
501	4.05445
1067	4.45967
510	2.97617
10164	4.1739
555	2.90394
8957	4.75711
4003	3.94229
3009	3.8756
1890	3.80898
1595	3.29652
2285	4.74154
4245	4.1272
5890	3.8897
12940	4.47961
8382	3.61214
18713	4.38392
3532	4.43568
17522	4.49739
2622	3.3426
5530	4.17784
2767	3.45788
8956	4.04747
7377	3.809
2221	4.10547
598	3.37129
7667	4.16385
5352	4.67251
7917	4.75559
14505	4.75886
679	2.97669
2434	3.85138
1918	3.74095
4405	4.28898
1411	3.72546
13360	5.6902
954	3.81644
4658	4.49963
3736	4.61015
1084	3.24255
3172	3.38038
4058	3.80256
6533	4.31207
2401	3.40807
2489	4.33588
1038	3.93329
5179	3.74613
2320	3.73263
1207	4.13089
1945	3.26894
2319	4.26493
2918	4.05978
6551	4.94766
1677	3.16631
1008	3.69144
7829	3.99271
6948	6.55913
2284	3.90107
778	3.05489
3569	3.99049
6109	3.65567
5884	3.55474
3447	3.33274
1070	3.14606
17425	5.79052
2212	3.52543
5246	4.15886
4573	4.43498
824	3.3656
695	3.36043
5596	4.38274
6263	3.76801
2814	3.76824
2046	3.97805
3925	3.89386
10999	4.35299
10566	5.30971
1119	3.50925
2248	8.05855
3194	4.32662
4577	3.80258
2662	3.58196
5728	4.85415
13891	4.3112
1885	4.90409
5442	5.20678
1391	4.7143
3836	4.10332
1945	4.80739
1484	4.54124
3575	3.78652
12353	4.77274
8680	5.02489
13500	4.37667
5749	4.49192
2045	6.63404
25865	6.27993
10002	6.2693
26036	5.05354
31922	5.39937
24022	5.03548
9487	5.20519
1012	3.38825
1495	4.5188
37424	4.84404
959	5.30467
514	2.83551
962	3.82839
579	2.98442
4319	3.24183
1908	3.88794
3591	4.06916
1845	4.46166
3416	4.162
1729	3.98924
3344	4.08167
6881	3.97122
3056	3.65893
23371	4.76033
6127	4.18423
5577	3.99535
2506	3.34056
676	2.97345
1556	2.89658
936	3.34681
2885	3.87352
2787	4.18953
5050	3.82506
10076	4.33045
1036	4.0861
2260	3.53207
1698	3.91688
998	2.87304
3500	6.65805
1451	5.11863
941	3.17328
5937	5.02628
4368	3.46094
3171	3.87127
2266	4.22378
4229	4.67757
2070	3.94634
1563	3.96768
3258	3.53598
1008	2.93244
658	3.29797
709	3.38241
3722	3.88971
511	2.9013
3138	4.20445
581	3.53408
894	3.86781
4727	3.93125
946	2.83382
1685	2.95297
2077	3.34276
506	3.66066
1757	3.17339
3158	3.53362
3655	3.90495
2616	3.25989
1214	3.34147
2021	3.19414
1313	2.94809
1862	3.35667
939	4.39324
2386	3.89053
2605	3.58917
1914	3.62934
1479	2.81961
1033	3.28941
3945	3.28073
512	2.85085
2986	4.37104
776	3.63812
753	3.35354
924	5.08404
1312	3.9487
815	2.98361
958	3.95681
822	5.08909
518	2.83528
2380	2.87176
907	2.90289
730	3.25079
853	3.29744
2996	3.61264
1869	4.26312
1250	3.01273
761	6.62026
806	3.184
1026	3.53063
1570	3.42592
828	3.66289
1019	3.95065
993	4.60964
583	3.62295
1621	3.43048
1006	3.27332
1173	3.15545
2892	3.68372
719	4.24466
1088	3.99352
2002	4.01875
700	2.79225
678	3.26874
1277	4.61648
2771	4.17969
1117	3.34627
1085	3.2816
5425	5.35115
669	2.90793
3435	3.68508
2640	4.034
2821	4.00442
511	3.62129
1479	3.29726
542	4.023
1443	7.25976
1363	4.67712
3342	4.61181
4964	3.67817
1063	2.82758
1909	3.4406
1152	3.79633
2954	3.43279
2973	4.27724
1183	4.01088
565	3.09338
6820	3.40242
555	4.90544
947	3.45889
613	3.40749
697	4.11358
4203	3.44373
1320	2.96766
551	3.05069
1303	3.35362
1734	4.1792
560	2.92726
1408	4.95233
1687	3.17894
604	3.80918
997	3.42148
1894	3.5473
1635	3.60049
1277	4.72616
3375	3.17648
1825	3.17113
1657	3.33721
893	3.04499
736	2.79225
1758	4.17066
908	3.92828
944	4.77458
2808	3.1161
712	3.1859
1126	3.03682
576	3.23532
501	3.93919
633	3.18425
647	3.39292
700	3.11155
528	3.84762
2090	3.91129
1727	3.81025
1250	4.23817
1338	3.568
2005	3.9866
3051	3.3075
1078	3.6853
992	3.72802
2619	3.49288
690	3.82143
1471	2.79225
1855	3.32995
608	3.30074
1577	3.30587
1303	4.32374
1238	4.4275
1767	3.39672
1795	3.72923
1489	4.01637
1464	3.44483
1338	3.3693
750	3.28387
3086	2.95473
1844	4.11999
2086	3.47224
662	3.6313
666	3.78368
583	4.84077
1293	4.2456
3699	5.68592
1123	3.22168
810	3.12637
1927	2.87061
2449	3.15802
1185	4.0808
2334	3.18252
1050	2.94525
948	5.79095
2078	3.68839
908	4.13147
4734	3.17915
2778	3.3563
1159	3.57207
2144	4.89722
3094	3.70957
3072	5.1299
692	3.65041
6796	5.05387
1622	3.73258
1289	3.24301
971	3.10543
582	5.1746
1649	4.3649
2328	3.44296
655	3.23139
773	2.79225
972	2.79225
3438	3.70818
593	2.84956
2795	3.14825
1520	3.98849
1215	5.00799
525	2.9228
1377	3.91163
1362	3.55456
614	3.07334
3903	3.57002
1795	3.65247
1383	3.98195
1194	3.23955
880	2.79225
1011	3.20201
3261	3.40464
3308	3.37537
1545	4.58176
3022	3.94111
1280	3.22505
727	4.33988
15079	4.89083
518	2.81389
1252	3.9043
3322	4.38925
878	3.27036
2261	3.99361
1142	4.26614
502	3.17897
1024	3.56354
728	2.9424
1784	3.91773
886	4.43091
2137	3.30181
515	3.63942
3063	4.20535
2255	3.91646
753	2.97725
1872	3.86237
1493	3.91092
875	3.53764
876	3.11941
1081	3.07795
1177	3.13819
1209	4.24142
997	2.98494
531	3.42421
913	2.79225
892	2.8727
4545	4.0955
6086	5.10272
1175	3.30483
3455	3.91344
3883	3.90317
2060	4.20222
1461	3.98862
700	2.79225
1217	3.76499
2524	3.72009
507	3.2689
2908	5.19986
729	4.9718
14766	3.86974
2115	4.08345
1849	3.64594
3485	3.4055
5354	4.52897
883	3.14905
1573	4.0821
4162	5.82507
2891	3.41448
7489	3.89945
8840	4.52702
1887	5.91351
1481	5.18356
933	3.54227
10568	4.1498
3448	4.01947
7666	4.18111
7750	5.03148
13420	5.07286
5390	3.70328
927	5.52759
941	6.6039
7499	4.33283
1007	4.04947
939	3.40828
665	4.6188
1253	5.25777
1761	6.70759
22847	5.11183
2437	4.48699
9538	5.76266
1244	3.26766
2294	5.56973
635	2.79225
526	3.72627
1368	3.50894
653	10.3424
3918	5.03688
555	3.79456
2249	4.38424
803	4.35467
1011	3.74576
725	5.22704
2177	3.91122
2865	3.94199
1687	3.13642
658	3.03564
2257	4.72762
915	2.79225
11425	6.41476
5937	4.62073
7555	5.08374
1195	3.55419
11441	4.88039
1292	4.06622
1011	3.10882
1516	4.12915
3147	5.29531
3999	6.33076
1520	3.52548
8917	5.44445
19368	5.10843
3243	6.71148
1061	4.19432
742	3.13956
618	2.96752
1563	3.84727
1033	3.88324
968	4.00437
3223	4.88582
1318	4.07955
1312	5.46232
2060	3.48076
643	3.48234
2411	5.13757
3863	4.50955
2472	3.05185
2369	3.92645
1820	3.68268
726	5.06588
518	2.79225
1079	3.03159
2309	4.47438
899	3.31917
786	2.80425
828	10.6923
1914	3.32996
2265	4.05914
1217	3.16066
587	3.13558
2481	4.00164
1501	3.44998
1200	4.44382
1066	3.47465
821	3.26978
1842	4.007
1141	3.00756
785	3.11063
936	3.00617
4248	3.48096
657	3.97256
1051	4.35075
1591	3.02336
510	2.81076
1431	4.93948
1063	9.96168
1027	3.9219
2265	4.30739
1748	3.27774
2473	3.84144
1214	3.39175
1424	4.23008
1149	3.68894
1137	4.14384
1033	5.29948
1280	3.44529
4284	4.06775
3964	4.00809
3722	4.43894
7280	5.14548
2009	4.26567
965	3.99528
2624	3.81547
4563	3.73395
2240	3.69586
1933	3.69984
1419	3.40156
5306	3.44464
10593	4.42797
1471	3.81615
2537	4.04174
1222	2.99888
3747	3.83034
8341	4.578
2584	3.53138
1782	3.23388
1105	3.95815
2631	3.51151
649	4.34762
1216	3.35914
1836	3.24449
2259	3.91847
1397	3.18216
6019	3.7482
596	2.96356
584	3.23154
3512	4.0953
2280	6.72132
1773	4.27009
704	2.8417
1910	3.22854
1637	3.51053
1266	2.99851
1262	3.9201
2396	4.20958
958	3.17692
3619	3.36587
561	3.08865
1187	2.79844
796	3.20633
1233	2.83297
1893	3.74926
1401	3.93081
2241	3.73268
1272	4.85434
3053	3.51148
813	2.90104
1005	5.2099
2696	5.37165
838	3.96234
642	3.31081
1248	3.52427
1233	6.20712
1220	3.54928
740	3.83732
957	3.27682
521	2.82888
1178	4.27189
653	3.26145
1534	3.48467
1782	3.2008
823	4.78769
637	3.39207
4288	3.44533
2145	3.76041
1065	3.57322
4811	4.2834
5611	5.66606
1891	3.69332
4918	3.53528
1001	3.23758
2670	3.97597
844	3.82664
7034	3.8783
4185	3.48635
5526	3.39752
6634	3.9942
915	3.96234
2572	4.31521
6850	4.4019
3228	3.80128
2002	3.65733
2186	4.27681
1137	3.24277
507	3.1552
3811	3.61795
6473	4.07627
9430	3.60797
3092	3.87879
5719	3.97138
5329	3.253
2616	4.139
1190	3.81228
1263	4.51751
3972	4.12324
1078	3.6377
1084	2.98891
986	3.88571
1905	4.02641
10731	4.19468
3084	4.03016
6209	4.02374
1116	3.84038
2808	4.08141
23513	3.98026
4155	5.01946
9623	4.48655
23614	4.82712
741	3.69997
2577	4.10636
4022	5.41872
2231	4.95296
1665	3.52109
1291	3.59275
1854	3.01304
567	3.14867
2197	4.32949
1272	3.2859
542	2.79225
833	4.6694
565	3.14902
730	3.13335
647	3.36432
1234	3.07774
998	3.71888
602	3.62652
559	2.97357
1222	5.94432
514	11.9295
991	4.55928
1463	3.01122
784	3.86044
1352	7.04278
2313	3.30025
2301	5.6131
1662	3.82985
1144	8.02064
609	5.80446
1673	3.03831
835	3.84119
941	3.06384
621	2.84463
1153	4.18728
971	3.0836
988	3.34685
881	3.88861
1556	4.78335
1960	4.88435
764	3.92719
582	2.9536
5029	4.20681
867	3.6094
3082	4.26513
593	3.27512
728	3.64719
1330	3.70291
1887	3.14552
622	5.89769
1434	2.88686
1760	4.04453
1258	3.08061
670	3.91668
6673	5.48058
829	4.03382
2353	3.69333
2175	3.97794
2050	3.65234
9249	4.39224
694	4.40877
648	3.18288
1169	3.38311
732	5.2685
2236	3.1859
608	3.45006
1004	2.83117
3488	3.23954
555	3.47807
580	2.896
1004	4.62265
828	4.02703
1475	3.90636
1550	3.70199
1561	3.99514
703	3.70421
989	4.26149
610	2.99981
701	3.33711
3315	4.2298
2471	5.86428
839	5.57875
906	3.18372
2310	4.43872
1098	4.93238
1149	4.02658
839	3.77775
813	3.51174
3161	3.18296
1702	3.29025
931	4.19229
1136	3.65251
1647	2.88286
2994	4.63166
1062	2.97286
1794	4.73133
2073	3.23051
928	2.86998
585	3.61091
4543	3.41092
2676	3.28902
4038	2.98355
2143	3.77381
5152	4.57177
1425	3.23768
814	6.23971
544	3.53857
892	2.86933
710	4.08986
1498	3.61242
734	2.95181
1048	3.29142
778	10.0323
3090	3.36894
710	2.79225
613	4.58591
529	3.40164
1518	3.93188
2845	5.16969
610	3.36701
3118	3.52876
2272	4.49274
1359	3.1585
1440	10.7073
1129	3.46332
2045	3.94213
1206	4.01583
4427	4.56805
1180	3.73201
987	3.9795
1666	4.4693
6673	3.6382
922	4.18887
1303	3.20751
762	2.91883
1566	3.70783
8855	4.9978
1281	3.05201
5563	4.60778
2705	4.84324
1506	3.94087
2203	4.19828
2345	4.33654
880	3.81453
1575	3.78462
1427	3.24122
1314	5.20193
4542	3.82529
1326	5.79204
5623	5.5849
3780	4.22723
3760	4.2736
760	7.03836
4319	3.73109
8255	3.89965
4358	4.31688
3127	3.4418
4069	3.67983
1225	2.83797
3794	4.2562
1021	3.50816
586	3.5278
2108	3.43398
2388	4.24839
4205	3.59122
8637	5.0131
2789	3.58969
1189	4.84453
4983	4.08923
1122	5.27568
1042	3.35227
2968	3.35157
1369	3.83328
517	3.95741
2357	3.52446
1246	4.47937
1388	3.91938
1894	4.20996
1453	4.6761
834	5.32114
988	5.64552
541	3.47471
2465	3.57343
4779	5.81784
1396	3.54751
3061	3.38973
3922	3.57347
636	7.79893
1348	3.94897
892	3.24505
800	5.32151
1249	3.01715
2843	4.26436
1317	5.57062
891	3.46226
5585	4.33383
2610	4.20866
1496	3.892
1300	3.52244
1703	3.86798
1336	3.31494
622	5.40035
1389	3.41714
1700	3.9846
7729	4.33237
843	3.29262
1323	3.52941
6239	4.12554
860	3.25669
661	3.12237
1588	3.26217
957	3.52364
2227	2.99591
532	3.70181
1110	2.80261
6574	4.19836
1135	4.06871
1854	5.16721
529	2.79225
521	2.93779
7847	4.97066
1814	3.15857
944	3.13295
1499	2.97281
559	3.51793
2762	5.25775
3349	4.68393
8595	4.16101
1192	4.6468
1095	3.15115
4216	4.21314
3963	3.97327
6056	4.62723
10190	5.96554
1663	6.82148
2027	4.22413
5501	4.09028
3954	4.55309
1893	3.39425
1128	4.42092
994	2.97636
1564	3.4007
540	3.14847
598	3.60349
886	3.29468
732	4.59102
518	3.30571
630	5.11902
532	4.40596
852	2.95992
673	3.73542
1423	3.41748
1534	5.93607
702	2.82064
798	3.89107
1168	3.0926
1025	3.37452
926	3.20938
1290	2.91011
1979	4.6366
1820	3.58175
2910	4.33704
952	2.87156
1085	3.79067
1787	3.78449
1739	6.28479
920	3.31838
1273	3.65923
1645	3.09142
539	4.53362
3757	4.8162
658	3.73408
509	3.56627
1620	3.73322
859	2.9849
1097	3.48212
1158	3.56993
1931	4.79954
2014	4.43418
2690	4.01802
6985	3.99362
9674	4.21281
9140	3.95791
778	3.39317
4768	4.29218
18956	4.70446
1661	3.52173
1045	5.46732
4729	4.65857
6062	3.95552
1237	3.69909
879	4.86441
2689	4.30546
4176	3.47576
5371	4.06117
17393	3.99435
8051	4.13982
2016	4.68011
6493	5.4273
1170	5.30447
6933	4.66574
1943	4.24415
5009	3.91084
8803	4.15953
3442	5.32688
6320	4.52363
5903	5.13778
1500	3.78254
3068	3.24227
646	2.79225
7459	4.82844
6036	5.36801
6132	3.85284
1634	3.34184
2144	4.54403
1252	3.25109
532	3.24986
6975	4.29787
829	5.00565
10420	5.23594
2715	4.53669
14295	5.15598
678	3.42725
3508	3.70066
525	6.41632
3051	4.05292
1542	3.37119
990	3.01246
2369	4.67046
3642	4.5676
763	3.69899
818	3.31557
1038	2.89391
1638	8.83757
5471	3.91044
3062	3.48212
2964	5.0618
2467	5.27551
965	5.10362
558	4.25841
925	3.81346
1079	3.51424
791	2.9899
511	5.42159
1149	7.10313
559	5.68226
879	3.03208
674	4.34969
2057	5.2822
840	3.53446
2145	4.19017
821	3.22889
563	4.87888
12666	4.0146
713	3.08097
10706	3.6958
12777	4.64934
4825	4.42478
2160	3.26875
6540	3.81692
567	3.27732
607	3.86471
3213	4.53782
1278	3.66404
3382	4.08663
4489	3.60437
6152	4.13236
2035	3.46994
672	3.24398
1624	3.75025
2628	4.13817
1093	3.67206
1153	3.38731
4253	3.6459
9166	3.88522
4580	4.41006
3175	3.55412
7496	4.34681
3717	4.16944
2810	3.51868
19072	4.02254
2348	3.40656
1773	3.68016
1218	3.52063
7676	4.03674
15274	4.05482
742	2.79225
973	3.02035
2073	3.61462
1317	3.11854
1007	3.00454
8514	3.76586
8597	3.49599
766	3.13187
1770	3.37683
2911	3.91508
5230	3.93902
2219	5.57133
1734	4.1757
2166	3.76521
6859	3.51841
2510	3.75613
3818	3.4848
1510	2.93307
659	3.03884
1959	3.27556
3694	4.75883
1175	5.29508
822	3.00885
11415	6.02137
1051	2.96553
3189	4.90985
879	2.85847
2372	3.89777
3413	3.92729
7142	4.0227
577	3.49546
890	4.6102
7883	6.04804
15768	4.60069
11487	4.08864
2518	3.0636
7632	4.26168
11009	4.69896
8022	4.25056
676	2.88584
9042	4.20343
8567	4.52563
1077	3.10641
643	3.36026
1583	3.80453
544	6.65101
3087	3.86659
7560	4.35554
2793	4.89916
2859	3.90094
1090	4.17827
1791	3.2239
3233	3.38812
9663	4.41053
9927	4.43462
3557	4.31289
6108	3.72687
708	5.85494
617	3.50191
1641	3.78978
546	3.75057
1004	5.86637
2096	3.9618
583	3.34994
571	2.97762
977	3.00209
678	4.32862
595	3.3614
2515	3.10092
565	2.9565
1374	5.79184
1154	7.08521
753	3.2129
4544	5.43303
5467	4.22184
5074	4.54919
1240	3.94938
526	3.86304
2870	4.09459
1149	3.76354
5652	4.30821
3628	4.43847
891	4.91645
1576	3.67416
1157	3.33233
786	4.37634
1088	5.61573
3383	3.15472
1760	4.70531
727	3.34073
1705	4.28278
893	5.13695
572	3.79138
5581	4.53863
3690	4.28229
938	3.47941
8831	5.6095
3079	4.88884
6239	4.71525
8050	4.33636
42081	4.36503
811	3.91633
1083	3.56589
812	4.19186
1045	3.97413
1462	4.29946
683	3.65463
1223	5.83677
690	5.00963
503	3.7154
581	2.87968
725	3.92562
585	3.20358
2751	4.4933
4496	3.60992
2808	3.48078
1313	6.13532
869	3.06498
1919	3.52481
698	3.54242
1188	3.41087
1844	4.26687
1065	3.90775
1139	4.54638
2251	4.8329
3542	3.57324
791	5.23802
546	6.58886
3003	4.16423
821	2.90652
622	4.00166
1987	3.15578
889	3.28781
2132	3.24303
829	4.32827
691	2.79225
943	4.09598
1528	4.44608
1728	3.42408
645	5.86596
946	3.45836
728	4.18444
798	2.95149
1053	3.41233
914	3.08213
2228	3.11321
1396	3.46418
519	4.72147
521	2.9596
517	2.79225
697	3.10013
1217	3.04418
619	3.06987
810	3.75338
605	2.79225
602	2.79225
713	3.67394
2214	3.59249
1653	3.61764
3217	3.85175
790	3.27338
976	3.28284
664	3.67165
702	5.03769
542	2.88744
660	2.93046
1548	3.55783
2341	3.81633
3445	3.19267
715	6.00234
500	4.3038
2734	3.83411
535	5.13533
1828	4.26676
794	2.79225
1368	3.28828
832	6.24811
1188	3.41815
510	3.02166
749	2.79225
1066	3.57467
1065	4.57164
2358	3.89466
652	5.11587
1364	4.89658
1345	4.0894
1870	3.36697
2752	3.90438
1030	3.27221
736	4.88102
635	3.76827
2452	2.9118
3243	4.54993
3643	3.62066
1098	4.07689
617	3.94413
1056	3.99319
1371	3.19386
539	3.42986
1581	2.87447
948	3.04431
2658	3.88177
742	2.79225
955	3.10773
1368	3.76521
4590	3.47181
2250	3.93455
747	3.09869
792	2.84043
775	3.37677
723	2.82603
3836	3.99039
817	2.94246
3616	3.55398
2893	4.2768
3661	3.76743
2493	3.99826
7017	3.40434
636	3.52923
1387	2.86343
2070	3.06759
966	3.0375
612	3.40745
2875	3.74504
3234	3.4724
1038	4.76493
3190	3.57232
1513	3.42726
1412	2.93585
838	2.9917
2348	3.45106
942	3.5784
1316	3.95227
501	3.12664
743	3.8211
1619	3.15168
2408	3.05641
780	3.73863
708	3.13675
763	4.54243
1326	3.99241
894	2.89832
1214	3.51617
1178	3.01402
590	3.93126
1847	3.43619
3151	5.72237
1458	3.28902
630	2.79225
830	3.56345
734	3.78978
926	2.79225
2120	4.45779
855	3.24157
2682	4.43397
1041	3.24781
1812	3.99125
4721	4.46436
3087	5.08429
755	3.07838
1671	5.15511
614	2.79225
1583	3.97985
3110	3.00374
979	3.38764
2936	3.3605
2883	5.76027
1765	3.64138
762	3.80368
987	2.96267
1114	3.74934
2122	7.68349
1348	3.24212
1892	2.98104
783	3.45056
1750	4.584
5533	4.81904
2645	4.06577
1672	3.37598
636	3.26809
732	3.53857
642	2.94919
1354	3.03298
3947	4.64209
1164	5.38724
635	6.94639
1861	4.06034
1818	5.36417
2960	4.88134
830	4.70226
1808	4.48889
1526	3.57456
525	3.11345
2828	3.15263
2579	2.98298
1456	3.6884
2401	4.73205
2470	3.17513
2343	3.97492
955	3.35562
2344	3.65285
2295	3.84138
949	2.79225
657	3.58512
575	3.62562
1488	4.61737
502	3.1666
3971	3.93546
4809	3.8821
667	3.07803
766	2.87951
1321	3.45892
877	3.32277
3520	4.82291
835	3.57117
1198	3.99837
897	2.81362
1425	3.54099
1245	5.04069
2288	3.65388
897	4.1277
9517	4.38684
581	3.4161
1923	3.08197
516	4.16307
1459	3.20205
2841	3.89518
1282	3.85188
2925	4.99406
785	3.08174
1397	3.23961
2993	2.92836
2487	4.48288
947	3.28045
3147	5.02109
1439	2.91561
1842	3.66457
3005	3.42524
1257	4.12845
1014	3.71431
4900	3.72894
5459	3.8097
879	3.71548
1815	3.72212
2986	4.00592
1153	3.603
2682	3.75368
981	3.06136
1018	3.5794
1131	3.65135
4820	4.28769
4346	5.01087
2321	3.35465
2231	3.55445
4688	3.86326
3146	3.77653
1182	8.47137
1947	3.36217
1644	3.36742
2097	5.0681
7734	4.07965
2384	3.56744
863	5.62951
3595	3.96856
858	4.95475
665	4.4695
1595	2.96344
4939	4.48496
4454	4.74246
516	3.12272
3543	3.65864
744	4.72731
1546	3.99269
1584	3.47139
1447	6.26067
4677	3.58291
609	3.67924
3130	3.88214
4050	4.25709
504	6.81367
3455	3.12278
1252	3.43559
1219	4.23308
1853	2.99634
6771	4.85221
735	2.87702
2356	5.64179
1019	3.03734
4321	4.31639
1817	4.4081
570	2.9553
1042	3.44518
3221	3.61759
514	3.83294
885	5.17774
972	3.84604
10549	6.90539
3956	4.15222
1442	3.15674
13260	5.47594
8482	5.76111
2536	5.30237
765	3.07881
1494	3.8509
704	3.53523
3022	3.7042
1998	3.85819
1020	3.20471
597	3.13742
2296	4.78166
991	3.41718
823	5.00746
746	3.92184
580	3.47621
1171	2.79225
766	4.39181
1433	3.23639
1165	3.42793
500	3.07113
879	3.33229
852	3.87831
777	3.27749
695	2.94896
1943	5.07894
1865	3.63871
10737	4.93228
1201	3.52749
3643	3.81678
1438	4.34918
808	3.28001
6497	4.42591
2045	6.8566
594	2.92393
1492	3.03632
5453	5.36866
625	2.79225
757	4.92754
7203	4.46793
1505	4.14727
1144	4.23044
1244	3.90182
6784	4.67708
4278	4.1
5183	4.73561
21859	5.25456
505	4.15718
1583	4.22609
16666	4.86478
946	4.94995
23192	5.01532
6571	4.82956
2196	4.45503
4123	6.2036
1557	4.38854
6041	4.6907
3026	3.1379
754	2.89198
1996	3.86194
4359	4.39291
16811	5.36848
1345	6.47841
16596	5.00144
3460	6.27581
1653	5.27019
3291	4.90439
15465	4.50622
1408	3.62783
831	3.40459
1385	3.01462
1112	3.64396
1417	3.95915
1486	8.09571
3355	4.97453
690	6.09843
830	3.96424
1049	2.79225
1096	4.11017
1166	4.49683
1834	3.60274
1495	4.06165
603	2.86011
6169	3.7243
2632	3.39425
733	3.7726
525	3.43082
3103	4.56492
787	3.80426
912	3.74792
983	2.98907
1039	2.82371
647	3.43717
1849	3.96412
5247	5.07178
892	4.19506
2727	4.88192
5424	4.01728
2082	5.10039
515	2.79225
5485	4.84553
2490	3.82723
1233	4.63303
1144	3.45787
1237	3.46796
605	2.82294
1056	3.75916
2391	5.15087
1490	3.77958
7224	4.12627
581	2.79225
1249	2.91224
1651	4.24989
505	3.38712
1617	6.08922
2854	4.2507
1698	3.6007
2282	8.47394
8771	5.59506
13147	5.41453
601	3.08941
2068	3.07975
1928	3.80857
6490	4.29708
9006	4.9113
1686	2.83791
1400	5.96576
1231	4.57697
594	6.42066
3032	6.62457
3703	4.21893
1789	3.73993
1174	3.68545
5250	4.38756
14989	5.3273
789	3.26007
19675	4.83579
1209	5.02739
2147	3.3992
1320	3.36461
1722	3.37818
4057	4.58147
2264	5.00857
2195	3.54873
4448	4.44091
1935	3.72652
859	4.18493
1241	3.57737
2705	4.07486
4720	3.65288
703	3.57191
5941	3.85421
1041	3.20798
847	3.93003
3649	5.01618
4453	5.98889
11697	4.2159
5920	3.86187
2801	4.16839
772	4.14867
617	3.95702
1391	5.17068
2898	4.17333
812	3.3533
8941	5.66864
526	5.05574
752	3.24888
1916	4.3569
5025	4.26162
1798	4.25923
628	5.884
1832	4.10355
604	3.50105
1146	3.22191
692	4.41485
1238	3.6971
3235	3.898
912	2.91408
9026	5.05641
1088	3.1519
3955	4.14226
3249	3.43853
5267	4.515
7680	4.37836
2263	7.49306
1104	3.86486
2014	3.087
1494	3.09497
672	3.2675
746	2.97699
927	3.52356
713	3.43669
1264	3.44407
2266	3.87462
1189	5.57037
606	2.80296
2892	3.97254
833	3.20891
1075	3.00537
1027	3.35409
507	4.14999
1065	7.05882
3446	5.08819
1023	5.33494
1052	5.55558
5307	4.70897
9717	5.12854
10649	5.37875
1150	4.96295
1329	3.72932
10103	5.5593
2819	3.33656
6504	3.85465
568	4.54453
1185	3.69041
1068	3.84829
687	2.79225
1476	3.10224
2278	4.01028
1557	5.25269
997	3.12755
820	3.75548
591	2.98679
11061	4.34521
5406	4.12087
3566	4.03792
2803	4.22077
1244	3.03735
665	5.63423
1160	2.9917
788	3.84337
5195	3.986
3039	4.07801
1358	3.33408
2307	3.35725
2745	4.16774
4479	3.97366
1206	4.38739
6764	3.9377
6217	3.69141
1197	3.73753
