"ENTREZID","SYMBOL","distanceToTSS","annotation","fold_change","p_value","FDR"
"407047","MIR9-2",0,"Promoter (<=1kb)",2.39830345577652,1.03383809353697e-19,3.23178382199482e-17
"347689","SOX2-OT",1690,"Promoter (1-2kb)",2.29511379318812,9.49964737114409e-17,1.58015158909772e-14
"8910","SGCE",0,"Promoter (<=1kb)",2.16013778234927,5.39672214950356e-15,6.192852521453e-13
"57142","RTN4",2801,"Promoter (2-3kb)",2.09610481382247,1.42672504369675e-10,5.52146978509445e-09
"63979","FIGNL1",2652,"Promoter (2-3kb)",2.07723957540456,1.12270725748455e-10,4.452559570013e-09
"153830","RNF145",-123,"Promoter (<=1kb)",2.04801153187656,1.42347495939673e-11,7.16910756749878e-10
"6506","SLC1A2",-1462,"Promoter (1-2kb)",1.99491145118025,1.15785551645976e-12,7.5969428442747e-11
"8910","SGCE",-287,"Promoter (<=1kb)",1.99481021874362,2.32084746497855e-13,1.8033813676978e-11
"406947","MIR155",0,"Promoter (<=1kb)",1.94176902535701,2.5711005267086e-09,7.17749711366903e-08
"6711","SPTBN1",-1043,"Promoter (1-2kb)",1.94001281776307,2.25378769245273e-17,4.33943883404372e-15
"8828","NRP2",1761,"Promoter (1-2kb)",1.93914696653247,3.74644501101911e-17,6.8960578768818e-15
"100131234","MIR181A1HG",0,"Promoter (<=1kb)",1.93643126987304,6.04529763269332e-13,4.23190285053116e-11
"79670","TUT7",778,"Promoter (<=1kb)",1.92252367940996,7.76726018483386e-12,4.19127678178151e-10
"302","ANXA2",0,"Promoter (<=1kb)",1.9159855602263,9.32156101081268e-31,4.05618405824503e-27
"4734","NEDD4",0,"Promoter (<=1kb)",1.89032101433088,7.80262355534364e-15,8.55653632528284e-13
"29970","SCHIP1",1433,"Promoter (1-2kb)",1.88925031761166,7.97665129870841e-10,2.53725149570174e-08
"6566","SLC16A1",0,"Promoter (<=1kb)",1.88868102197743,1.70280503388366e-12,1.07822843778251e-10
"6434","TRA2B",885,"Promoter (<=1kb)",1.87486894294775,5.98644776600835e-10,1.96986001278046e-08
"5431","POLR2B",0,"Promoter (<=1kb)",1.87233179581937,2.85290814144078e-11,1.32686452401298e-09
"5142","PDE4B",0,"Promoter (<=1kb)",1.85463798812693,1.39699279796287e-09,4.17161299825394e-08
"131566","DCBLD2",2660,"Promoter (2-3kb)",1.85081448350532,3.70507596052421e-11,1.66690110986611e-09
"56287","GKN1",-801,"Promoter (<=1kb)",1.8482051541666,2.86580568597212e-16,4.28237186192964e-14
"100505851","LOC100505851",0,"Promoter (<=1kb)",1.84509860176633,4.87372778070968e-09,1.26674811828629e-07
"107984352","LOC107984352",589,"Promoter (<=1kb)",1.8446241253649,7.68940217804638e-10,2.45882309211868e-08
"388815","MIR99AHG",0,"Promoter (<=1kb)",1.83642994966279,6.97115569905009e-10,2.25970552062325e-08
"26057","ANKRD17",0,"Promoter (<=1kb)",1.83234181533535,1.98092759501541e-08,4.26095299762644e-07
"81839","VANGL1",-867,"Promoter (<=1kb)",1.81972746680129,7.65071732644686e-14,6.62118762416485e-12
"84159","ARID5B",0,"Promoter (<=1kb)",1.81734775312928,9.26215744638639e-26,1.06061452400541e-22
"7204","TRIO",612,"Promoter (<=1kb)",1.80383632393698,7.83655516700177e-12,4.22657240377931e-10
"124900778","LOC124900778",-1319,"Promoter (1-2kb)",1.80260370030579,2.60574564954904e-09,7.26836001246647e-08
"302","ANXA2",1944,"Promoter (1-2kb)",1.80057557952553,1.08036520582049e-18,2.82518098353803e-16
"5934","RBL2",0,"Promoter (<=1kb)",1.79592892704802,6.2289693566599e-09,1.56674781841444e-07
"54839","LRRC49",0,"Promoter (<=1kb)",1.79544130186662,1.06421244457928e-08,2.49120512060789e-07
"79745","CLIP4",0,"Promoter (<=1kb)",1.78090713479379,4.7477629686878e-09,1.23620247618167e-07
"9472","AKAP6",0,"Promoter (<=1kb)",1.77498287292973,1.09155779932047e-08,2.54611298139496e-07
"79712","GTDC1",0,"Promoter (<=1kb)",1.76862672170794,5.7098078206321e-08,1.0713029385434e-06
"131566","DCBLD2",0,"Promoter (<=1kb)",1.76858005365857,2.98624058303014e-13,2.2717355372373e-11
"1123","CHN1",2217,"Promoter (2-3kb)",1.76455670042647,5.43460335337489e-09,1.39008541217232e-07
"57480","PLEKHG1",1763,"Promoter (1-2kb)",1.75156730755185,2.04375034948648e-20,7.36190005857241e-18
"221037","JMJD1C",0,"Promoter (<=1kb)",1.74862327745848,2.93464775530148e-09,8.06175899142606e-08
"55297","CCDC91",-1371,"Promoter (1-2kb)",1.74387406744054,8.67759413010571e-08,1.53519609276882e-06
"440714","LINC02869",0,"Promoter (<=1kb)",1.74282014556953,2.92479688233949e-12,1.7443751581431e-10
"10371","SEMA3A",0,"Promoter (<=1kb)",1.7424333047936,5.52031754871586e-12,3.09390903934598e-10
"101928089","SMYD3-AS1",0,"Promoter (<=1kb)",1.73957639824831,7.58401387303728e-13,5.21179374086141e-11
