"ENTREZID","SYMBOL","distanceToTSS","annotation","fold_change","p_value","FDR"
"1123","CHN1",8960,"3' UTR",2.04677245033873,6.41199323590991e-13,4.46561257470204e-11
"3987","LIMS1",4855,"5' UTR",1.94114943721481,4.10650574100921e-13,3.01434701103702e-11
"323","APBB2",63830,"5' UTR",1.92205652282448,3.91879120543971e-13,2.9039897907613e-11
"132","ADK",46437,"5' UTR",1.71933520850922,7.79234436427228e-09,1.90278379723313e-07
"152816","ODAPH",-11548,"3' UTR",1.69205532221401,3.0037263706153e-11,1.38602372595433e-09
"55754","TMEM30A",3633,"5' UTR",1.66528331201485,1.14911391953256e-08,2.65970973907128e-07
"7567","ZNF19",3511,"3' UTR",1.65486044492612,1.44193304159889e-09,4.2940237046355e-08
"57689","LRRC4C",99991,"5' UTR",1.64862732571901,4.978406968583e-10,1.67566832325898e-08
"4126","MANBA",8697,"3' UTR",1.63644265723954,1.2113637946864e-08,2.77661631700295e-07
"64420","SUSD1",15604,"3' UTR",1.63331454232872,1.4972355673903e-12,9.59792405412807e-11
"2200","FBN1",12120,"3' UTR",1.63040061974622,9.47130460009228e-08,1.65303364498803e-06
"51196","PLCE1",5560,"3' UTR",1.62192395716554,3.19189758357224e-13,2.41582104843482e-11
"27067","STAU2",20582,"3' UTR",1.61259100862712,2.00764860514957e-08,4.31283675969977e-07
"7204","TRIO",-20415,"5' UTR",1.60443167748765,9.0321212716038e-10,2.82750881304006e-08
"965","CD58",21538,"3' UTR",1.57110373352677,2.37914609882737e-07,3.65099491829342e-06
"114327","EFHC1",38635,"3' UTR",1.56603209408547,1.74187575584436e-07,2.7911320385849e-06
"22955","SCMH1",5949,"5' UTR",1.5638559209908,2.97215476343589e-07,4.42165620654333e-06
"80263","TRIM45",-23693,"3' UTR",1.56192618082434,9.94072754187972e-12,5.22361168183404e-10
"302","ANXA2",9814,"5' UTR",1.55671905256553,1.77635970070861e-13,1.41672500030488e-11
"26018","LRIG1",25781,"3' UTR",1.55608038872573,3.65895400773846e-08,7.29677931680712e-07
"10056","FARSB",82790,"3' UTR",1.53756823885301,3.22637608977786e-07,4.73659005298899e-06
"25903","OLFML2B",21342,"3' UTR",1.51347359227861,5.82408083094796e-09,1.47789277628802e-07
"26005","C2CD3",-4538,"3' UTR",1.51172240484718,1.65717320503706e-07,2.67828832431966e-06
"6426","SRSF1",4184,"3' UTR",1.51007510536672,6.70535356753802e-07,8.86344279106003e-06
"51430","SUCO",-12353,"5' UTR",1.48436952356177,2.36999284912439e-07,3.64152079225984e-06
"6789","STK4",-9673,"3' UTR",1.46612294309349,1.22269093011054e-07,2.06634197346707e-06
"355","FAS",5061,"3' UTR",1.45906609196911,4.04164386902416e-06,4.12293912501682e-05
"387640","SKIDA1",3446,"5' UTR",1.4439773298936,4.98798211418171e-09,1.29317834673798e-07
"2258","FGF13",-117660,"5' UTR",1.43381962050365,2.06842846786399e-06,2.32380451178957e-05
"84709","MGARP",12149,"3' UTR",1.4337105874827,2.241196072755e-06,2.48657332763542e-05
"167465","ZNF366",64976,"3' UTR",1.42294522999681,1.35082012252715e-07,2.24933364501938e-06
"6429","SRSF4",-4939,"3' UTR",1.42044105101627,7.83568554072608e-06,7.23173879314402e-05
"285282","RABL3",-37530,"3' UTR",1.419909923798,1.295490649598e-05,0.000110706952330336
"31","ACACA",-6643,"3' UTR",1.41587412684189,1.7521579968196e-08,3.83518124112717e-07
"10564","ARFGEF2",-12292,"3' UTR",1.41368247919968,1.80511053560121e-07,2.87509443067903e-06
"9887","SMG7",10086,"3' UTR",1.41305039707132,1.04336310234682e-05,9.21808292770234e-05
"22950","SLC4A1AP",-8998,"3' UTR",1.40770825223238,7.32674326640166e-07,9.53624989513645e-06
"646486","FABP12",-5734,"5' UTR",1.39644678573531,3.32559267591257e-07,4.86517750469538e-06
"25896","INTS7",3519,"3' UTR",1.39582029158462,8.12231142525694e-06,7.44887580843514e-05
"7414","VCL",27559,"3' UTR",1.39494039933945,1.05382263211599e-05,9.29388690999096e-05
"23635","SSBP2",15332,"3' UTR",1.38234247531208,1.83375484480394e-08,3.98823106238989e-07
"115294","PCMTD1",-9128,"5' UTR",1.3752804487499,6.0821363964578e-08,1.1321786582626e-06
"51200","CPA4",13810,"3' UTR",1.37418652117347,4.68414838706866e-11,2.05884881732228e-09
"4739","NEDD9",18234,"5' UTR",1.37174128794183,6.41082792727694e-11,2.71679749150301e-09
"90799","CEP95",4829,"3' UTR",1.36920360803473,3.00362971360756e-05,0.000225921218554102
"259232","NALCN",73094,"3' UTR",1.36704803026565,2.89929092126503e-05,0.00021965273547588
"667","DST",4670,"5' UTR",1.36654559789966,1.79291634941881e-05,0.000146186782395087
"9557","CHD1L",20897,"3' UTR",1.36302920534044,3.13951189788355e-08,6.36473726819348e-07
"124901992","LOC124901992",15577,"3' UTR",1.35298682389667,5.0255678896701e-13,3.60386554303073e-11
"23023","TMCC1",4501,"3' UTR",1.33629790276864,5.61865051847308e-07,7.60797730460659e-06
"22978","NT5C2",-3917,"5' UTR",1.3327001831526,2.66161536629177e-05,0.000204076563026537
"10818","FRS2",7285,"5' UTR",1.32997762211477,2.49507387275727e-05,0.000193135202525117
"1358","CPA2",8194,"3' UTR",1.32353917696524,5.21783696082301e-10,1.74760589218944e-08
"25903","OLFML2B",26345,"3' UTR",1.31484661612002,1.12299447342627e-05,9.8006380899861e-05
"824","CAPN2",5422,"Downstream (<=300bp)",1.31269537087193,8.42996679932203e-06,7.6869567331454e-05
"11120","BTN2A1",8499,"3' UTR",1.30629698854304,2.66935661817805e-07,4.02866203813123e-06
"169792","GLIS3",3900,"3' UTR",1.30456909158746,1.23080194034649e-05,0.000105961371542096
"26973","CHORDC1",3429,"5' UTR",1.30322393431295,7.15142006769215e-05,0.000468344610236525
"5929","RBBP5",-22450,"3' UTR",1.2985684217282,2.98724877712016e-05,0.000224922382488245
"100113407","TMEM170B",36955,"3' UTR",1.29413193361475,3.23182030376498e-06,3.40903298501962e-05
"5137","PDE1C",36695,"3' UTR",1.29397575130903,3.30967022335317e-05,0.000244582906151942
"55603","TENT5A",5940,"3' UTR",1.29145099522373,3.33349467908899e-06,3.49878513091888e-05
"55811","ADCY10",8500,"5' UTR",1.29104713002501,1.28589220440897e-05,0.000109999043372359
"100505841","ZNF475",22337,"3' UTR",1.28759075231936,6.70569958248505e-08,1.22994356614506e-06
"84725","PLEKHA8",15792,"3' UTR",1.28648900273081,2.92695133393594e-05,0.000221439878198916
"1213","CLTC",4266,"3' UTR",1.28521989006157,7.26325969506832e-05,0.000474660292721184
"81853","TMEM14B",6970,"3' UTR",1.28488483098839,4.871272345757e-07,6.72921195068313e-06
"59343","SENP2",14854,"3' UTR",1.2828244498862,2.18646000968338e-08,4.64377298230001e-07
"64283","ARHGEF28",30022,"3' UTR",1.28227531722125,3.28736168835193e-07,4.81507528298593e-06
"197131","UBR1",18959,"3' UTR",1.28092870845942,1.58256301565606e-05,0.000131369032932579
"83464","APH1B",-24877,"3' UTR",1.28044468312838,2.09396394218518e-08,4.46825946352715e-07
"8828","NRP2",10047,"3' UTR",1.27815451003393,4.03144302881715e-07,5.73581650392197e-06
"399979","SNX19",6193,"3' UTR",1.27755367555553,4.92155794959304e-07,6.78483945693167e-06
"5962","RDX",36607,"3' UTR",1.27515177458967,1.36962971452521e-07,2.27612539710702e-06
"10486","CAP2",98733,"3' UTR",1.27467324863925,1.45131763868889e-07,2.39543502929282e-06
"8609","KLF7",-13802,"3' UTR",1.27019599839414,3.51222973582369e-05,0.000257447551924789
"5291","PIK3CB",-8960,"3' UTR",1.26665954432719,4.72426721868061e-05,0.000331054759974343
"1106","CHD2",4242,"3' UTR",1.26603012426388,0.000116594923958608,0.000704928516803043
"58490","RPRD1B",7517,"3' UTR",1.25680901359693,1.66012400944516e-05,0.000136960860281732
"26002","MOXD1",-43853,"3' UTR",1.25660039619856,5.93691484875186e-05,0.000401321867781937
"55187","VPS13D",-9370,"3' UTR",1.25531926239941,1.32564070552125e-09,3.98369679972732e-08
"285550","FAM200B",5583,"3' UTR",1.25331632196781,2.25557984829938e-05,0.000177475953701271
"9688","NUP93",5657,"3' UTR",1.25330598268984,3.84826652602339e-16,5.5743498539741e-14
"9702","CEP57",9628,"3' UTR",1.25176455497136,8.12230638567746e-06,7.44887580843514e-05
"23107","MRPS27",12031,"3' UTR",1.25160482174089,1.3264939110717e-11,6.73681793258333e-10
"3364","HUS1",8707,"3' UTR",1.24931313770959,4.49352775941098e-05,0.000317400439781523
"83593","RASSF5",4618,"3' UTR",1.24771043480906,2.78175745452684e-10,9.97407662131517e-09
"23043","TNIK",12906,"3' UTR",1.2463216204933,9.23440568984888e-09,2.1996164286626e-07
"151258","SLC38A11",14271,"3' UTR",1.24389105326672,0.000171373779347168,0.000976272339038629
"1739","DLG1",-9915,"3' UTR",1.23942498850167,2.62095113226253e-05,0.000201384495637222
"55173","MRPS10",-8470,"3' UTR",1.23560416118257,1.69547038458149e-07,2.729235658282e-06
"60494","CCDC81",21005,"3' UTR",1.2338662248177,1.81887737482582e-06,2.08171041788981e-05
"57539","WDR35",17924,"3' UTR",1.23120440951715,0.000197256220642384,0.00109605260816129
"130502","TTC32",-9266,"3' UTR",1.2260366560295,7.65602790928692e-05,0.000495662081837635
"167227","DCP2",19278,"3' UTR",1.22120099341883,0.000215917000639486,0.00118068417183907
"64080","RBKS",31642,"3' UTR",1.21504709895087,4.3955005958685e-09,1.15137137568397e-07
"10274","STAG1",14504,"3' UTR",1.20672235503198,4.39932331642309e-05,0.000311656933431288
"7405","UVRAG",27205,"5' UTR",1.20617734053961,0.000113999432222264,0.000691465192879785
"153643","FAM81B",8799,"3' UTR",1.19987459939482,1.04175187106744e-05,9.20833487397993e-05
"5962","RDX",32916,"3' UTR",1.19836699511544,0.000104290535560924,0.000642462535307499
"23326","USP22",-7436,"5' UTR",1.18396354567678,3.15181608391184e-07,4.6459391963191e-06
"8324","FZD7",4807,"Downstream (<=300bp)",1.17913120881205,3.02737397764489e-05,0.000227408422978939
"4780","NFE2L2",-3453,"5' UTR",1.17904638076175,0.000267130762776088,0.0014097128179197
"65061","CDK15",35373,"3' UTR",1.177792401883,4.55587796064983e-08,8.82027378446863e-07
"79109","MAPKAP1",-14299,"3' UTR",1.1763870357195,1.53786138611704e-09,4.54485875818371e-08
"3660","IRF2",-24511,"3' UTR",1.17623273874777,0.000106130650356153,0.000652025910599992
"102724515","LINC01291",-22912,"Downstream (<=300bp)",1.17253441165242,1.84679839643517e-06,2.10790015272479e-05
"83464","APH1B",-19034,"3' UTR",1.1697377627408,0.000177237202963148,0.00100383970033561
"221037","JMJD1C",17988,"Downstream (<=300bp)",1.16863466945083,9.13286967756019e-07,1.15310959595333e-05
"116496","NIBAN1",12845,"3' UTR",1.16696415706336,8.0732584398147e-06,7.41639435378519e-05
"23603","CORO1C",4557,"3' UTR",1.16685024335332,1.49509522368549e-05,0.000125062617384564
"7429","VIL1",16363,"3' UTR",1.15529745390458,1.20169477473179e-05,0.000103907770502502
"10787","NCKAP1",10690,"3' UTR",1.15527234542115,8.77305999261999e-06,7.95020287450017e-05
"7597","ZBTB25",-5250,"5' UTR",1.14924170560702,0.000239579663787597,0.00128850910788223
"2181","ACSL3",-9914,"5' UTR",1.14780924570954,1.59379461537142e-05,0.000132140040570978
"101927433","LINC01255",17323,"Downstream (<=300bp)",1.14275290530235,0.000397751892746545,0.00196464945752056
"84159","ARID5B",42075,"3' UTR",1.14240316607382,2.04720921753234e-08,4.38569623334493e-07
"1477","CSTF1",6660,"3' UTR",1.14162606379587,0.000381004249284001,0.00189491826719517
"342132","ZNF774",7548,"3' UTR",1.14114586797891,6.9571690046366e-05,0.000458046907737424
"26577","PCOLCE2",20291,"Downstream (<=300bp)",1.13888461965538,4.56798139682209e-05,0.000321656972136249
