"ENTREZID","SYMBOL","distanceToTSS","annotation","fold_change","p_value","FDR"
"101927992","LINC01213",-4682,"Distal Intergenic",2.56309119516187,1.42558459570379e-12,9.78494921406692e-10
"124902654","LOC124902654",102230,"Distal Intergenic",2.51184280888811,1.24191419737304e-17,1.68877044951533e-13
"105372894","LINC01774",7388,"Distal Intergenic",2.49666339148931,3.02818294873576e-08,1.93663070004832e-06
"105372042","LOC105372042",57856,"Distal Intergenic",2.48479689557439,4.20994865483817e-10,7.42267851566565e-08
"107986636","LOC107986636",131450,"Distal Intergenic",2.48224953035675,1.05862208077937e-18,2.30324406115168e-14
"160418","TMTC3",104290,"Distal Intergenic",2.46517579798251,9.11310765916278e-10,1.33788045438869e-07
"101929771","LINC01655",28346,"Distal Intergenic",2.45235008974647,3.38879275438594e-09,3.6193010789213e-07
"105375750","LOC105375750",15253,"Distal Intergenic",2.3989701704726,8.48278204471269e-12,3.76652834585335e-09
"124902654","LOC124902654",91972,"Distal Intergenic",2.37516889473541,3.16777152379189e-11,1.02867470213642e-08
"339593","LOC339593",-85548,"Distal Intergenic",2.37500608752172,1.2772084058058e-08,9.93145935851205e-07
"105374698","LINC02103",-119731,"Distal Intergenic",2.36900501938942,1.60565902720371e-11,6.29555613865987e-09
"5803","PTPRZ1",-73018,"Distal Intergenic",2.36294329243986,6.00763058827537e-14,9.8833347703188e-11
"101927571","LOC101927571",92045,"Distal Intergenic",2.33871828522827,4.18422648572846e-09,4.2740007347415e-07
"105379098","LINC01846",-266887,"Distal Intergenic",2.32455556425076,2.28289654222606e-08,1.55858423760363e-06
"858","CAV2",11455,"Distal Intergenic",2.31490409404455,2.33291200474191e-15,7.93080726362029e-12
"57624","NYAP2",531584,"Distal Intergenic",2.31255896994172,1.61818593712243e-12,1.08663183438187e-09
"3624","INHBA",-129250,"Distal Intergenic",2.31215158151813,2.90072839616616e-10,5.65512076302752e-08
"9314","KLF4",-603261,"Distal Intergenic",2.30665173432425,8.8979668247471e-13,6.96377928798643e-10
"100847053","MIR5702",79534,"Distal Intergenic",2.30599068722983,1.08141764632668e-07,5.13496371259919e-06
"124904565","LOC124904565",-15084,"Distal Intergenic",2.29492486648876,3.36774210496238e-08,2.10430686322994e-06
"9023","CH25H",59375,"Distal Intergenic",2.28562841090891,5.95178515981135e-08,3.1989374931328e-06
"7498","XDH",-5393,"Distal Intergenic",2.28151693725738,4.0047577638134e-08,2.37934229020448e-06
