"ENTREZID","SYMBOL","distanceToTSS","annotation","fold_change","p_value","FDR"
"55173","MRPS10",-8470,"3' UTR",1.52005357661472,2.4922543001438e-08,1.66740396089264e-06
"83593","RASSF5",4618,"3' UTR",1.51126170862936,3.03495518910764e-10,5.85385816040912e-08
"101927433","LINC01255",17323,"Downstream (<=300bp)",1.4929009046411,7.78818645461033e-05,0.000860314646085282
"8324","FZD7",4807,"Downstream (<=300bp)",1.49028563053062,4.13097616517658e-06,8.54837820294341e-05
"7597","ZBTB25",-5250,"5' UTR",1.48632180427028,3.54069258248297e-05,0.000461618219781172
"1477","CSTF1",6660,"3' UTR",1.48138013204441,7.23811164928437e-05,0.000812923782539129
"389320","SPMIP10",-6809,"3' UTR",1.47878837815457,0.00031407392371826,0.00259328514547938
"23326","USP22",-7436,"5' UTR",1.47826734298053,3.07301603079008e-08,1.96002554664626e-06
"116496","NIBAN1",12845,"3' UTR",1.475731260989,5.94914782683346e-07,1.89912723074145e-05
"342132","ZNF774",7548,"3' UTR",1.47550060083268,5.12837620540302e-06,0.000101067102446516
"64080","RBKS",31642,"3' UTR",1.47493886436295,5.65460018943595e-09,5.38176449350648e-07
"9688","NUP93",5657,"3' UTR",1.47375826436873,2.6321939229898e-10,5.2252411662855e-08
"2218","FKTN",-8629,"3' UTR",1.47171675273541,0.000286679594490907,0.00240882492752069
"221037","JMJD1C",17988,"Downstream (<=300bp)",1.46848176469503,6.11374488549005e-08,3.26661953520646e-06
"102724515","LINC01291",-22912,"Downstream (<=300bp)",1.46721720462796,2.60387694633011e-07,1.00447784966851e-05
"10787","NCKAP1",10690,"3' UTR",1.46148551724745,8.84374312463544e-07,2.5952942370797e-05
"10806","SDCCAG8",12821,"3' UTR",1.46063695822549,3.71000873762055e-05,0.000478191114362621
"65061","CDK15",35373,"3' UTR",1.45762003585276,1.65974888643143e-08,1.22327765996235e-06
"100129597","LINC00462",-9085,"Downstream (<=300bp)",1.45287946656872,1.53813443303294e-05,0.000240410853875701
"79109","MAPKAP1",-14299,"3' UTR",1.44373102303331,3.48366714813766e-09,3.70088604209136e-07
"26577","PCOLCE2",20291,"Downstream (<=300bp)",1.44235984086005,4.64066037105917e-06,9.36265279053546e-05
"7429","VIL1",16363,"3' UTR",1.44028986791806,1.86172079480449e-06,4.58829398873599e-05
"23603","CORO1C",4557,"3' UTR",1.43991893354333,3.04557134369599e-06,6.72579128347479e-05
"5747","PTK2",-16818,"3' UTR",1.43550399587853,2.09752947637064e-06,5.03263225375904e-05
"22887","FOXJ3",11859,"3' UTR",1.42814001202709,1.91171565171022e-05,0.000285119258529334
"389434","IYD",33351,"3' UTR",1.42604101740978,2.62065593936269e-06,6.00185381818043e-05
"54476","RNF216",-5065,"5' UTR",1.42531742558814,1.28460369420858e-06,3.43186672088606e-05
"2181","ACSL3",-9914,"5' UTR",1.42451600862519,2.31487757094032e-06,5.43309507129974e-05
"57107","PDSS2",-51734,"3' UTR",1.42278661927876,0.000134718952093193,0.00132400408378878
"124901040","LOC124901040",-3694,"3' UTR",1.4225241963135,3.03376109252475e-05,0.000409514456446587
"64065","PERP",18598,"3' UTR",1.4186187622718,8.73008307746022e-07,2.57072407191292e-05
"133491","C5orf47",-8862,"Downstream (<=300bp)",1.40616690419637,1.45634561777836e-06,3.79197123097221e-05
"11321","GPN1",-4174,"3' UTR",1.40246113832765,7.53109705194947e-07,2.28718702623206e-05
"84159","ARID5B",42075,"3' UTR",1.40163819188761,3.98742579098145e-08,2.37163540006516e-06
"8029","CUBN",3586,"3' UTR",1.40008332009888,2.5071417545528e-05,0.000353472545060947
"2898","GRIK2",-105269,"3' UTR",1.39928634456902,0.000252107370601948,0.00217664692910928
"8554","PIAS1",4914,"3' UTR",1.398916914448,3.24493476219559e-07,1.18334738697006e-05
"6924","ELOA",12069,"3' UTR",1.39833849109769,8.43748276151963e-06,0.000149661105855521
"124906302","LOC124906302",25660,"3' UTR",1.3976032365323,0.000147394175656239,0.00142400314376235
"6514","SLC2A2",7246,"3' UTR",1.39753891066444,7.38447567848135e-07,2.2526553730347e-05
"169792","GLIS3",-22961,"3' UTR",1.39647080974635,2.98682468539185e-06,6.63086350545197e-05
"3595","IL12RB2",9191,"3' UTR",1.39422750702549,3.55913952348498e-07,1.271948071821e-05
"114841040","TNRC6B-DT",3096,"3' UTR",1.39280088552622,2.44175715425016e-07,9.58940621029255e-06
"4507","MTAP",6846,"5' UTR",1.39195127797214,6.9219452718974e-08,3.59944462907915e-06
"6653","SORL1",3916,"3' UTR",1.39079457973724,1.92338900441048e-05,0.000286663752356205
"6005","RHAG",7431,"3' UTR",1.39013709831532,3.48201827042556e-05,0.00045593567350535
"83666","PARP9",10794,"3' UTR",1.38633501792365,3.17124590642056e-08,2.00688764357162e-06
"9839","ZEB2",30650,"3' UTR",1.38409905173074,0.000139327390490035,0.00136032401493973
"23080","AVL9",5635,"3' UTR",1.38384278794456,2.96253387574581e-06,6.58788323125527e-05
"92565","FANK1",8465,"3' UTR",1.38042216709141,6.82748123205637e-08,3.56566272601657e-06
"151011","SEPTIN10",20615,"3' UTR",1.38021850529132,1.38953927849198e-05,0.000221447694430093
"9236","CCPG1",8470,"5' UTR",1.37723357799975,0.000165221556721314,0.00155872231791936
"4853","NOTCH2",-10311,"3' UTR",1.37710140271102,2.08039910804373e-09,2.51183370664303e-07
"25820","ARIH1",-4776,"3' UTR",1.37412750958428,4.963062798165e-06,9.8541118178204e-05
"9276","COPB2",4212,"3' UTR",1.369246442026,1.23339514592182e-05,0.000201494054586432
"2280","FKBP1A",5210,"3' UTR",1.36850277467941,3.3651693591205e-06,7.26349104626833e-05
"693189","MIR604",-8785,"5' UTR",1.36846443593238,1.80998703682498e-06,4.48313842898465e-05
"2534","FYN",6039,"5' UTR",1.36198048877563,9.70842491886028e-07,2.77418178302657e-05
"100302238","MIR103B1",-7241,"3' UTR",1.36054731794579,0.000119484922239231,0.00120476107755999
"51479","ANKFY1",-7099,"3' UTR",1.35742092918144,1.90018556094556e-06,4.65986668727372e-05
"79823","CAMKMT",-124867,"3' UTR",1.34749086967253,1.63353788643759e-06,4.14712763071443e-05
"283208","P4HA3",6803,"3' UTR",1.34247769410259,2.5794768938486e-06,5.94131683034766e-05
"1353","COX11",5250,"3' UTR",1.33925317837301,5.08809674610507e-09,4.9824713247474e-07
"55858","TMEM165",8124,"3' UTR",1.33729536732011,0.000691009838726547,0.00482828089831507
"100996478","LINC01964",13114,"3' UTR",1.33540338748918,9.04845367223904e-05,0.000969216259092679
"80003","PCNX2",20047,"3' UTR",1.3346132699019,2.37353971416044e-07,9.3824679434936e-06
"116255","MOGAT1",35865,"3' UTR",1.33460580145696,5.60119148777339e-07,1.80834842455554e-05
"64282","TENT4B",14000,"3' UTR",1.33076304376922,0.000143162422709318,0.00139139856646414
"25827","FBXL2",-4035,"3' UTR",1.32566935326904,2.84019523538479e-05,0.000390015953902215
"93517","SDR42E1",12818,"3' UTR",1.32492775043519,8.01884936148007e-06,0.000143522627145214
"26053","AUTS2",-39837,"3' UTR",1.32225250350549,1.53479301668981e-08,1.14824057869115e-06
"79366","HMGN5",5597,"5' UTR",1.32173808747593,0.000223301192408456,0.00197703428144818
"26002","MOXD1",7377,"3' UTR",1.31821719127381,1.83891423894454e-06,4.54444083333898e-05
"152024","LINC00691",-16056,"3' UTR",1.31676706417018,0.000168557091609058,0.00158373494650988
"104384744","TET2-AS1",-101970,"Downstream (<=300bp)",1.31514940748423,2.6373610232021e-05,0.00036768591427533
"51474","LIMA1",-3055,"3' UTR",1.31461303156069,2.69091042558565e-08,1.77222898221865e-06
"9896","FIG4",6998,"3' UTR",1.31159179725942,9.89891715099821e-05,0.00103923345133308
"85461","TANC1",-70051,"5' UTR",1.31066437629086,4.09112638859025e-06,8.47780230442502e-05
"6616","SNAP25",9901,"3' UTR",1.30747710820868,4.54091027348384e-05,0.000561089191391345
"79758","DHRS12",8935,"3' UTR",1.30477545505283,4.01371962721442e-05,0.000508954994342605
"5939","RBMS2",9386,"3' UTR",1.30318915722361,0.000267062826461468,0.00227665775226164
"8439","NSMAF",-147816,"3' UTR",1.3014884095624,0.000157774272258565,0.00150163366030553
"8565","YARS1",-4257,"3' UTR",1.2994277441389,0.000107727699069297,0.00110924351568893
"5431","POLR2B",8081,"3' UTR",1.29773017634259,1.79965241679321e-05,0.0002722881615589
"114327","EFHC1",33442,"3' UTR",1.29757803567016,3.74481486304235e-07,1.31855109312523e-05
"26523","AGO1",14192,"3' UTR",1.29157397031099,0.000178075944652522,0.00165332351617518
"100750325","RCAN3AS",-4854,"3' UTR",1.29069015098123,4.91712299789589e-05,0.000597998016015768
"7862","BRPF1",-4033,"3' UTR",1.28888211002046,0.000220505435758484,0.00195865794308702
"64420","SUSD1",5600,"3' UTR",1.28884080643624,3.57001911020933e-08,2.18702542797444e-06
"334","APLP2",12207,"3' UTR",1.28846752689406,2.29006905941599e-06,5.3853256080538e-05
"60468","BACH2",-23594,"5' UTR",1.28165444019748,1.19118727170838e-05,0.000196011658376639
"158135","TTLL11",77493,"3' UTR",1.28082789637392,1.75161441620859e-08,1.26695062677694e-06
"55362","TMEM63B",-9778,"5' UTR",1.28005054549623,7.19983918267443e-06,0.000131791099694975
"6662","SOX9",4841,"3' UTR",1.27786747358518,1.43112729529304e-07,6.365292417783e-06
"944","TNFSF8",8904,"3' UTR",1.27620751646347,4.8483275831757e-08,2.7271215932563e-06
"100506444","LOC100506444",14906,"5' UTR",1.27387392628046,8.33739772065171e-06,0.000148175757399297
"23596","OPN3",8098,"3' UTR",1.26979715511235,2.25435298203641e-05,0.000324777895842711
"4988","OPRM1",32865,"3' UTR",1.26752405212807,0.000154416150392933,0.00147689123619617
"23543","RBFOX2",5459,"3' UTR",1.26604062074247,0.00131379836956674,0.00803020314829292
"9076","CLDN1",7506,"3' UTR",1.2649361981764,9.04600837823948e-05,0.000969049750297176
"84131","CEP78",14017,"3' UTR",1.26464393913171,0.000861945038779839,0.00575608907573142
"768","CA9",-3908,"5' UTR",1.26325496158239,1.71414726370612e-05,0.000261937786321492
"466","ATF1",-30723,"3' UTR",1.26310588180609,0.000968362636844087,0.00630978858585588
"6101","RP1",74200,"3' UTR",1.26056192275527,1.18670244603696e-06,3.23061625605932e-05
"1432","MAPK14",18550,"3' UTR",1.26038006912936,6.36364081829818e-06,0.000119728237014626
"79096","CSTPP1",-46753,"3' UTR",1.25976256624571,1.40011497331574e-05,0.000222482482284769
"6487","ST3GAL3",7725,"3' UTR",1.25957402092989,5.40050059241995e-05,0.000644322720932666
"79628","SH3TC2",18191,"3' UTR",1.25888435262002,3.25194740181846e-05,0.000432604441939148
"10294","DNAJA2",-4382,"3' UTR",1.25384787989737,0.000206283935620932,0.00185874247796928
"8460","TPST1",3497,"3' UTR",1.25065893301697,7.0893760382572e-06,0.000130053587238079
"154043","CNKSR3",25373,"3' UTR",1.24839731201799,9.46124403351356e-05,0.00100443196270691
"26249","KLHL3",10070,"3' UTR",1.24391529371349,1.00893870145088e-06,2.85603426066444e-05
"101241892","NPTN-IT1",-28951,"5' UTR",1.24095983554776,6.93522900258695e-08,3.60118800499485e-06
"256987","SERINC5",24098,"3' UTR",1.24048363874763,6.15889103686768e-07,1.9539077324166e-05
"4638","MYLK",-3633,"3' UTR",1.23353217842276,1.41492508404004e-06,3.70540744504804e-05
"127435","PODN",-12756,"3' UTR",1.23262082207369,3.90725803095003e-06,8.1899337422579e-05
"64859","NABP1",12058,"3' UTR",1.22834007424263,0.000159504671892423,0.00151530134763926
"11231","SEC63",9009,"3' UTR",1.22816908875644,2.75416939550333e-05,0.000381186154821667
"55852","TEX2",-9296,"5' UTR",1.22666492210046,6.32043962346389e-08,3.35399524116351e-06
"149465","CFAP57",-7205,"3' UTR",1.2212096262552,3.37992112724854e-07,1.22146071214675e-05
"10873","ME3",-59616,"5' UTR",1.22048779675127,4.37927782746418e-06,8.94143653267063e-05
"201283","AMZ2P1",-37631,"3' UTR",1.21994409561866,6.75543054583885e-05,0.000769115135456912
"84978","FRMD5",3662,"5' UTR",1.21894548345889,5.21720188625866e-06,0.000102563862095501
"2342","FNTB",-3747,"3' UTR",1.21855779431231,1.93710585907896e-05,0.000288273681094261
"6429","SRSF4",10876,"3' UTR",1.21435497138904,1.26391863953839e-05,0.000205400939949483
"646626","BCL10-AS1",43584,"3' UTR",1.21384856691697,4.23425949186378e-08,2.46718756734013e-06
"341676","NEK5",-8760,"3' UTR",1.21080210075124,0.00019137527765946,0.00175038232333517
"115286","SLC25A26",16523,"3' UTR",1.21047841045897,0.000840388409964998,0.00564331192457051
"114327","EFHC1",40797,"3' UTR",1.2091740425517,5.50579120091639e-05,0.00065408703264354
"10090","UST",8509,"3' UTR",1.20901318846574,2.90897221771975e-05,0.000397376344462865
"541471","MIR4435-2HG",39794,"3' UTR",1.20892013096623,9.49875964396483e-06,0.000164224871192591
"23023","TMCC1",3526,"5' UTR",1.2068863524061,0.000346608385415348,0.0028009057500675
"10955","SERINC3",7138,"3' UTR",1.20445166756708,3.45943626406191e-07,1.24370141592978e-05
"114926","SMIM19",8252,"3' UTR",1.20393436278844,0.000305093975340818,0.00253336753739798
"100302136","MIR1252",32488,"3' UTR",1.20300087997875,3.03157832316117e-05,0.000409321394917573
"10056","FARSB",85930,"3' UTR",1.20296543345943,0.00070096186444462,0.00488026473111091
"23035","PHLPP2",17801,"3' UTR",1.19699986463864,0.000215858050824005,0.00192650078422261
"5156","PDGFRA",-10821,"3' UTR",1.19690831175558,7.5069748426331e-06,0.000135948861453716
"200879","LIPH",4974,"3' UTR",1.19382937933287,2.31796057129429e-05,0.000331526874504666
"11216","AKAP10",6001,"3' UTR",1.19342013089298,0.0009698102547831,0.00631665720072923
"169522","KCNV2",9194,"3' UTR",1.19141795915414,1.31533586147805e-06,3.49679402959164e-05
"801","CALM1",4109,"Downstream (<=300bp)",1.19109200841471,0.000149555722527954,0.00144053650391389
"3672","ITGA1",25399,"3' UTR",1.19092806598122,0.000875239170634328,0.00582448725622165
"10009","ZBTB33",9580,"3' UTR",1.18943913033948,0.000577494690969615,0.00419825982071168
"693219","MIR634",-82960,"3' UTR",1.18503349786144,0.000352657565960408,0.00283924314039394
"5929","RBBP5",-25245,"3' UTR",1.18320664710511,0.000135843005453418,0.00133276346935878
"594842","HAS2-AS1",-24401,"3' UTR",1.18064299922255,0.00200084130057351,0.0111867975989561
"11057","ABHD2",12863,"5' UTR",1.17961919079222,9.11609224105586e-06,0.000159231550167512
"105375843","XKR4-AS1",-14838,"3' UTR",1.17650438473516,1.54336686978771e-05,0.000241090127699391
"7692","ZNF133",-5987,"5' UTR",1.17634520297126,0.000589358084490189,0.00426177248387546
"23051","ZHX3",-9025,"5' UTR",1.1730741393242,6.20156267951565e-05,0.00071869286895825
"51227","PIGP",9139,"3' UTR",1.17020494843109,3.41802977010043e-06,7.35860614566348e-05
"57522","SRGAP1",6955,"3' UTR",1.16933936832907,0.00200768410251415,0.0112123782068896
"2280","FKBP1A",7703,"3' UTR",1.16855665887575,0.00034696449559335,0.00280315875626607
"51317","PHF21A",-22024,"3' UTR",1.16855350068645,0.000270244717497265,0.00229879996522528
"29919","RMC1",-11193,"3' UTR",1.16818946149442,0.000100662769347058,0.0010521329134723
"55924","INKA2",47833,"5' UTR",1.16699508886453,0.000512172234188085,0.00381898159637277
"165631","PARP15",-4137,"3' UTR",1.1645921354404,0.00160622049092234,0.00940383704348456
"158046","NXNL2",-55571,"3' UTR",1.16385519309033,8.39074609009766e-05,0.000911329186712534
"990","CDC6",-3058,"3' UTR",1.16283981026796,1.47772669326951e-05,0.000232842552617792
"728568","UQCC6",3115,"3' UTR",1.16142182122168,0.00128959699743581,0.00791340305539565
"29957","SLC25A24",48724,"3' UTR",1.16092696866207,0.00130097410749789,0.00796883267365754
"5058","PAK1",3559,"5' UTR",1.16075204645164,0.000110301369042193,0.0011304633458763
"10092","ARPC5",10354,"3' UTR",1.16042512658049,0.00139330399458222,0.00841871667688439
"9966","TNFSF15",13100,"5' UTR",1.15915139256367,0.00011158782868188,0.00114056957090654
"54902","TTC19",4417,"3' UTR",1.1553940411293,0.000579678154048726,0.00421006371618428
"29940","DSE",-10224,"3' UTR",1.15310765052658,0.000337148434197865,0.00274197760273734
"3096","HIVEP1",34608,"3' UTR",1.14532552541032,0.000464679996278398,0.00352954988096254
"9398","CD101",-10434,"Downstream (<=300bp)",1.14480460940447,1.95208594240475e-05,0.000290026863212921
"7328","UBE2H",7074,"3' UTR",1.1446925906661,4.89938886195612e-07,1.62538385803683e-05
"10628","TXNIP",13531,"Downstream (<=300bp)",1.14452946793401,4.08604775849621e-06,8.47313582554346e-05
"91523","PCED1B",11236,"5' UTR",1.14032935435487,2.67719734745608e-05,0.000372047666636446
"124904424","LOC124904424",3378,"3' UTR",1.14003775430886,9.23821504956174e-06,0.000160668141353569
"4643","MYO1E",14625,"3' UTR",1.13945558782674,3.68540739322642e-05,0.000475780298036324
"112840934","NGF-AS1",16320,"5' UTR",1.13778801988938,1.14437835040632e-07,5.37758958310804e-06
"100423041","MIR4296",-4381,"5' UTR",1.13643158481626,2.69222974451949e-05,0.000373897884281313
"6334","SCN8A",3189,"3' UTR",1.13415000409806,0.00118859893550564,0.00741111567598907
"64744","SMAP2",7391,"3' UTR",1.12691272723914,1.16164227451072e-05,0.000192372134012252
"79669","C3orf52",-10757,"3' UTR",1.11811137651957,0.00105834383316731,0.00676490592226956
"100616364","MIR4785",38070,"5' UTR",1.116057265843,1.69191125381987e-05,0.000259377911142608
"5817","PVR",-6726,"3' UTR",1.11198087354762,4.85805405124566e-05,0.000592470190543452
"107986954","LOC107986954",-8530,"5' UTR",1.11124111702705,1.7188820616102e-05,0.0002623664726705
"5599","MAPK8",9237,"3' UTR",1.10684418442509,0.00253456130302788,0.0134643154287473
