4853	5.92611
1245	4.09775
7571	4.4838
4004	5.45205
2550	3.55821
7548	5.26909
9162	5.77355
3997	4.26479
6145	5.64396
3952	5.12948
1948	3.18031
7002	5.25719
1689	3.44282
3336	4.70617
2173	3.57974
2681	3.47099
903	4.64492
3195	3.52901
7500	5.36133
989	3.71652
4319	4.59213
2591	3.59083
2747	5.56552
5700	4.58714
1988	3.89776
9549	4.27086
1269	4.18195
3675	3.41115
1247	5.56011
1453	3.82938
908	4.56967
1149	3.43745
868	7.33192
2611	5.90981
6759	3.67636
4804	4.96719
2435	4.21425
1741	3.62508
1484	3.93448
533	3.17011
4594	3.6289
818	3.12401
2697	3.78736
2951	5.11379
3830	3.30088
2054	4.70939
9254	5.73807
3595	5.39227
5892	4.981
5893	3.68635
3288	4.4902
5937	5.22394
5088	3.80983
1911	4.93194
2872	3.01811
1033	3.62621
955	3.32489
5268	3.65311
5264	3.41186
3668	3.94063
990	4.55097
4754	3.71913
8549	3.88836
943	4.79841
4881	4.15157
1885	3.61366
9781	5.07007
917	6.88392
772	3.0574
1354	3.58427
5085	5.74659
1709	4.01384
3627	4.03611
8702	3.82549
2040	3.80105
9384	3.94188
707	3.08313
3709	4.49123
2648	3.73212
5322	3.54767
3153	3.07851
9630	3.9222
8046	4.61892
5486	3.36137
787	3.72615
8454	4.98096
4530	4.351
4079	3.57215
752	3.79258
8573	4.3201
2573	3.85968
663	3.34852
8914	4.89299
1286	3.45206
1321	3.47105
2017	3.76606
7159	5.69364
8089	4.90371
1706	3.06452
1038	3.8735
5031	3.91091
8179	4.29879
3253	3.81699
6854	5.59609
6610	4.89936
5398	4.44873
9362	5.78844
565	3.28965
3770	4.38654
3585	6.11763
7974	4.29206
5794	3.8314
4833	4.54634
6234	4.13956
2181	3.02548
1836	4.52558
663	4.61238
3781	6.63375
1097	5.49591
766	3.03799
3630	5.40571
5291	4.2989
8268	5.90975
3392	4.68372
3916	3.38586
5315	3.78579
3062	3.16205
9330	5.18161
7024	11.3081
3125	7.46114
6130	4.30838
8563	8.71289
1524	6.21663
671	5.98956
2570	3.28537
6830	9.35467
6033	10.8522
2413	4.6312
518	4.68121
6260	7.14092
6118	3.98049
5846	5.07973
8830	4.233
807	11.7846
4336	5.30394
8654	3.44449
9602	4.72943
2206	3.87435
4555	4.04731
5866	3.63388
2614	8.86859
989	3.55637
9417	7.15954
4548	4.28727
2761	5.19465
7165	10.0945
3050	4.01505
2676	4.00759
6259	5.66047
1321	8.34412
4989	5.63102
2398	3.26374
725	3.27268
7212	4.12888
1636	3.40782
7770	8.21993
845	6.94236
4068	8.40084
1464	3.59742
3642	5.77848
2801	4.0353
8063	3.30265
7903	3.98539
8532	4.49864
6368	11.5829
3378	4.83675
6403	5.74708
6628	5.82688
4956	6.07923
5415	12.5534
7885	4.68046
7467	4.4948
7622	7.76356
9452	6.07714
1994	3.24125
3183	3.65978
4743	5.47031
1652	3.67399
7021	4.49988
6560	10.2238
8483	4.76771
999	4.61755
7003	6.82764
1008	4.02055
2986	5.49437
4439	5.18087
3456	10.2173
3883	4.20746
6338	5.75369
1217	4.62057
3232	4.17542
5180	6.00066
7207	9.43104
6450	6.29475
7502	6.57399
2328	3.03322
5985	5.02834
9021	6.03465
1978	4.76153
5052	3.4748
875	4.13042
3218	3.41415
550	3.08627
6007	4.43496
8060	7.4677
7797	3.51849
725	3.95976
1407	3.67318
1072	5.42966
4154	3.38482
3021	3.78118
3493	4.32503
688	3.18092
3865	3.7564
710	3.41776
549	3.3878
1646	3.31086
3705	4.62667
7060	3.04167
1073	5.14689
1026	3.47572
1466	4.28025
6488	3.58755
1134	3.40883
2173	3.73837
8181	3.8133
6910	3.65662
3232	5.50558
1998	5.00451
4547	4.63299
9816	4.40791
1994	3.27334
1950	3.96232
7379	3.91636
1198	4.67777
9360	4.32395
7134	5.64422
2962	4.47518
8151	4.30633
557	3.72899
1516	5.36663
1072	5.26475
3789	3.83803
2124	4.04994
8734	4.97006
2845	6.9814
9106	5.06085
7621	5.02359
5689	17.1472
4592	8.07928
3111	5.91924
1921	4.1581
3575	4.72355
4539	4.75927
7533	4.22126
7197	4.20651
8860	4.86759
648	5.00791
4827	4.23076
5033	4.2296
6310	4.0869
8140	4.76926
6404	3.71467
5451	3.69938
1279	3.61738
8766	6.80974
2233	3.90577
575	3.5409
1317	5.08404
5538	4.16626
6063	3.59335
2099	3.109
871	5.92524
515	4.20603
1064	4.61394
2793	8.50128
1449	3.9342
2181	3.52776
1418	13.5606
1173	12.0887
2197	3.18834
2558	3.10277
2063	4.19697
8187	4.23519
8882	4.69368
8499	7.41182
7349	6.51129
9145	6.52656
612	7.8438
5413	7.79664
5335	4.69685
6374	3.3533
6293	5.93126
6688	3.53042
1496	3.03114
5913	5.13808
1104	3.22992
5310	6.24296
8738	4.74771
2245	3.99265
2667	3.77946
7937	7.56689
1553	5.37255
2435	5.04027
5823	3.27132
2121	4.1333
4710	4.85828
8165	5.09042
8441	3.53104
7045	4.71463
994	3.64562
2845	4.54149
5102	3.70482
2144	4.16712
3129	3.74726
2986	3.45526
3184	3.46741
9230	4.10561
1828	3.09862
2984	3.94529
6132	3.48025
9607	5.09497
1252	3.85618
871	3.48489
6117	3.14008
7230	3.6787
9535	4.12871
6881	4.16724
1953	3.49444
4612	6.09877
3744	5.80613
9917	6.00735
9683	7.23944
1736	3.9295
2019	3.84538
2223	3.1578
1338	4.00113
3346	3.69661
967	3.82681
703	3.72217
8117	4.64972
2510	3.71949
4400	4.63438
4527	4.32145
8140	3.39229
8252	3.76836
7194	4.60091
5432	4.11182
7283	4.00509
6355	5.12109
1361	3.43226
2699	5.82799
1517	4.7346
700	4.61486
7729	4.83089
5729	6.88231
7175	4.38976
3115	3.75242
2250	3.97067
4300	4.40722
3296	3.4763
9940	5.34107
5831	7.02823
7846	6.93529
1635	3.24039
9842	3.73146
8930	4.41678
5467	4.69241
5606	3.09426
1238	3.73769
9196	3.37503
2391	3.18339
7444	3.82083
2353	3.85392
4979	4.2259
4711	3.88869
6392	6.87808
3323	3.9457
2909	4.03382
1236	3.52758
4481	7.14252
7056	6.94399
4374	4.18924
3556	3.36855
4806	3.82632
3151	10.7558
5360	4.48188
3340	4.18667
6656	3.66505
4547	4.17508
3001	5.38332
1251	6.08315
7610	6.47394
1573	4.03439
4744	4.34155
1075	3.44498
1003	3.81054
5851	3.20554
3794	5.86381
1608	4.6186
2224	3.52726
7683	3.95539
8017	4.14436
2476	3.52341
1688	4.72817
1331	3.17292
2339	4.96533
1379	5.93392
609	3.96931
782	5.20757
3585	7.06756
2074	3.97732
529	5.72362
3864	3.74631
1099	4.94409
1064	3.82183
4999	3.44082
2850	4.12165
2590	3.39322
2280	4.90122
6001	6.01449
965	9.29345
2814	4.33354
858	3.81033
1064	3.99953
4765	4.18777
1256	5.00395
8168	4.58155
3778	5.29173
4674	5.31149
8067	6.17912
7063	6.87677
760	4.22903
3335	4.3645
3110	4.33596
5805	4.90416
608	5.87257
4425	4.33096
5390	7.41331
1503	3.98519
4886	3.36023
7453	7.00068
8162	4.38271
6053	4.09009
5918	4.46037
4014	3.99235
3372	3.66256
3191	5.45241
3535	4.4019
6931	4.08267
8453	4.07838
592	4.35276
5826	3.54237
6188	4.8557
501	3.94322
6120	5.00249
5090	4.53603
1851	3.88535
2628	3.2117
1673	3.65049
2408	3.24286
6834	4.04809
7171	7.34556
2266	4.83963
4694	3.19029
6361	3.28638
5894	4.64257
3816	3.14275
2886	5.06364
3220	4.1511
6580	6.47603
7553	5.30544
3562	6.1891
3440	3.28527
2247	11.5187
2775	4.56357
2190	3.45959
8877	4.43607
3767	4.36347
597	6.22037
2625	5.41354
2653	3.76772
2030	3.78201
2042	4.31675
2088	5.4157
9834	3.63709
6479	5.31262
1886	4.03251
5834	3.90222
8536	4.31785
8342	3.40846
3990	4.25807
6425	4.41682
8463	4.8382
9777	3.93458
5488	3.57865
4329	3.07482
6390	4.36496
2173	3.85193
9666	4.57522
6515	3.66966
9842	3.57185
3626	5.07052
6260	4.0458
6314	4.09073
1513	3.75432
5416	5.88243
9508	5.92442
4165	8.27329
2102	3.71537
6613	4.2114
5871	6.43396
1496	3.64606
