1555	5.13886
1351	5.19299
1028	8.47568
1058	5.85022
1620	5.61346
1059	6.76526
1213	6.59997
1629	5.66158
1117	5.52364
1282	5.04018
1144	6.672
1238	6.53922
1503	5.26108
1149	5.61608
1117	5.68529
1481	5.72789
1111	5.22983
1139	5.34578
1143	5.05836
1711	5.22236
1686	5.42562
1291	5.60528
1261	7.22166
1019	5.61696
1299	5.28045
1150	5.8771
1082	5.01936
1322	5.51257
1574	5.53853
1590	5.74367
1078	5.06068
1672	6.36873
1171	5.00124
1071	6.58357
1482	5.10872
1086	5.23405
1353	5.28067
1133	5.8926
1110	5.24391
1414	6.32775
1301	5.50726
1062	5.04397
1694	6.77295
1274	5.10628
1045	5.05272
1537	6.07906
1153	5.25386
1373	5.41626
1231	5.11725
1359	5.43436
1038	5.27868
1698	5.07907
1502	5.88805
1765	5.21784
1019	5.9519
1038	6.28279
1025	5.44419
1172	5.59543
2088	5.71567
1193	5.69641
1216	6.80403
1526	5.25386
1452	5.2159
1110	5.11439
1509	5.43728
1582	5.75362
1296	5.72995
1678	6.00838
1491	5.55342
1200	5.12548
1179	5.80416
1382	5.44448
1151	5.17439
2395	5.1952
1261	5.63113
1867	5.7352
1488	5.04118
1056	5.81717
1003	8.71725
1147	5.2424
1040	5.38793
2227	5.36712
1859	5.01616
1085	5.69268
1254	5.31293
1091	5.28809
1042	6.5845
1126	7.30917
1048	5.18132
1190	5.00783
1068	5.08255
1067	7.91021
1119	5.4188
1150	5.23321
1123	5.44178
1005	5.35157
1180	7.14096
1008	5.88033
1794	5.17948
1180	5.45012
1559	6.30158
1189	5.2654
1660	5.63984
1315	5.33336
1318	5.11186
1112	5.89601
1192	5.59965
1651	5.69425
2078	5.42338
1318	5.49774
1363	5.29991
1051	5.14326
1897	5.45246
1171	6.39462
1373	6.80126
2180	5.56478
1051	5.81021
1590	5.3632
1265	5.29103
1232	7.60652
1048	5.17288
1138	5.1946
1076	7.56706
1103	5.22824
1030	5.18101
1383	5.958
1251	5.33734
1171	5.36895
1123	6.56603
1006	5.75613
2261	5.09589
1171	6.2508
1462	6.00558
1358	5.32732
1253	5.76052
1048	5.48275
1386	6.00815
1062	6.16344
1539	5.01258
1106	5.85181
1113	8.0117
1373	5.50629
1538	5.20829
1371	5.02527
1183	5.15974
1924	5.03441
1047	6.9294
1096	6.1289
1558	5.35164
1465	5.25843
1847	5.49442
2408	5.48655
1214	5.14363
1166	5.42354
1140	5.06607
1088	5.09216
1299	6.11884
1200	5.37231
1081	5.39498
1204	5.61169
1414	5.3129
1164	5.45833
1280	6.35562
1069	5.66508
1330	5.25952
1154	7.55333
1368	6.87786
1112	6.10967
1015	5.16183
1250	6.63481
1183	5.74539
1123	5.82835
1198	6.22415
1569	5.52578
1381	5.93542
1159	5.00237
1183	6.9539
1180	5.18174
1590	5.10953
1061	5.53818
1343	5.16851
1212	5.51587
1983	5.08477
1140	5.02254
1107	5.43425
1962	5.07763
1256	5.27569
1045	5.4951
1082	8.19547
1212	8.065
1252	5.9017
1393	5.59031
1123	5.76293
1172	5.09207
1708	5.61575
1124	5.08687
1082	5.6648
1631	5.31237
1235	6.22901
1033	5.65698
1596	5.21974
1154	6.67137
1409	5.66678
1155	5.78745
1145	6.16581
1997	5.28579
1011	6.71926
1083	5.39772
1126	5.98254
1025	5.91314
1012	5.07237
1163	5.32783
1106	6.7798
1073	5.40228
1026	6.37542
1135	6.11012
1161	5.60779
1190	7.06725
1365	5.62987
1319	6.73002
1646	5.98495
1205	5.34758
1145	5.46943
1881	5.22045
1331	5.27883
1178	5.18104
1296	6.35565
1048	10.22
1254	5.42838
1353	5.91922
1388	5.53826
1477	5.0658
1460	5.46843
1047	5.29581
1076	5.14728
1484	5.04652
1047	5.27979
1065	5.02084
1488	5.3926
2520	5.32352
1534	5.13334
1145	6.24887
1309	6.61112
1040	5.03834
1005	5.53428
1023	5.07986
1130	5.99531
1160	6.06992
1221	5.19781
1420	5.67117
1759	5.36634
1024	5.67907
1288	6.02973
1367	5.60331
1940	5.16367
1429	5.58011
1188	5.20782
1451	5.82793
1132	7.78386
1243	5.34933
1481	5.25353
1201	7.74049
1791	5.12464
1805	5.09112
1218	5.53494
2159	5.11256
1222	5.01621
1309	5.43748
1093	6.69617
2026	5.05408
1834	5.04208
1743	5.23914
1127	5.8367
1115	5.63702
1134	5.39514
1070	5.62714
1367	6.18241
1055	7.23868
1256	5.93581
1163	6.79311
1143	5.18716
2275	5.31925
1295	6.81096
1278	5.34713
1569	5.92321
1189	7.32228
1115	5.71343
1397	6.10959
1088	5.21204
1907	5.02193
1245	5.79684
1006	5.33854
1668	5.06811
1255	6.34124
1027	6.51607
1018	6.40815
1425	6.03654
1180	7.48278
1579	5.15777
1628	5.03819
1142	5.69447
1286	5.03429
1338	5.49071
1688	6.2634
1851	6.28468
1447	6.01784
