"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_symbol"
48.4107654754507,4.13285067272511,1.15283014198357,3.58496063055229,0.000337129056833463,0.00682276116677899,"ENSG00000225886.3","ENSG00000225886.3"
115.821550882353,3.92944034645473,1.23504251835887,3.18162353768693,0.00146452048455613,0.018962068128064,"ENSG00000168062.10","BATF2"
72.4732016126398,3.8175525499079,1.09961152262579,3.47172839803631,0.000517119232009006,0.00908808486993733,"ENSG00000132530.17","XAF1"
154.881090196566,3.62702748004295,0.345274256613559,10.5047723963458,8.21206542611961e-26,8.34665205393657e-23,"ENSG00000163121.10","NEURL3"
111.329514582577,3.55490455412075,0.315679457086889,11.2611209703845,2.04145239042056e-29,3.11236429022868e-26,"ENSG00000006283.18","CACNA1G"
68.001573928842,3.1556742203011,0.773500755269575,4.07972997932149,4.50880435225113e-05,0.00148896345892481,"ENSG00000179148.10","ALOXE3"
80.4288086581067,3.01094720969254,0.700811463570753,4.29637265685018,1.73615627004348e-05,0.000740395779963766,"ENSG00000010030.14","ETV7"
1952.05981527359,2.91011953880642,0.17933815119393,16.2269964278796,3.24976917127769e-59,2.97272634942627e-55,"ENSG00000118503.17","TNFAIP3"
701.288684159316,2.78720758492594,0.576375207650683,4.83575203778569,1.32643187992231e-06,9.22702328637975e-05,"ENSG00000169429.12","CXCL8"
111.878089216736,2.71682998207239,0.321206128535444,8.45821340476883,2.71504926082653e-17,1.34248178991409e-14,"ENSG00000172602.11","RND1"
75.8104030763164,2.70192288776192,0.365394419288386,7.39453791610713,1.41900861615173e-13,4.40012925974508e-11,"ENSG00000216331.2","ENSG00000216331.2"
545.818132058015,2.66840664969093,0.181767648508355,14.6803167207627,8.6186943845315e-49,3.94197534412509e-45,"ENSG00000128965.13","CHAC1"
159.741053949784,2.64219078295864,0.232809754437965,11.3491412305178,7.48946561543176e-30,1.2456343039484e-26,"ENSG00000185483.13","ROR1"
56.0262159334864,2.6195030860221,0.413389871258316,6.33664070686736,2.34828728561055e-10,4.57041658406861e-08,"ENSG00000224321.1","ENSG00000224321.1"
39.6004978377014,2.57623295349359,0.523884757621856,4.91755661147358,8.76311189809468e-07,6.6248401725472e-05,"ENSG00000257732.1","LOC124903002"
96.5221868056003,2.45097336798208,0.273213820173475,8.97089820136421,2.941061786169e-19,1.99284168066525e-16,"ENSG00000163734.4","CXCL3"
