,C1,C2,C3,GFP1,GFP2,GFP3
ENSG00000230699.2,52.611694488392,47.4083619841195,38.4797319016059,51.2269319471229,23.7492948971622,51.8467685615998
ENSG00000223764.2,185.456223071582,220.664375780629,176.073924761894,174.589747656521,82.6062431205642,164.846135939446
ENSG00000187634.13,807.589510396817,1261.92439899547,801.078055042522,1321.44575471762,1309.30895346094,1084.79392682732
ENSG00000188976.11,3530.2447001711,4215.03436549717,3415.36771938799,4147.29059253544,5151.53183660618,4158.37671950472
ENSG00000187961.15,847.048281263111,1086.94444476318,964.325402503881,1050.6748287114,1055.29475586521,1051.55881877501
ENSG00000187583.11,345.264245080072,360.303551079308,390.627581425393,404.588217623195,370.695516003532,434.715213324183
ENSG00000187642.10,21.7023239764617,43.0985108946541,23.3210496373369,18.818056633637,29.9447631312045,35.8939166964922
ENSG00000272512.1,37.4858323229793,69.8195876493396,40.8118368653396,86.7721500328817,252.981619556728,59.8231944941536
ENSG00000188290.11,778.653078428201,1027.46849972855,991.144609586818,1114.44713174761,2963.49897195024,1060.86464902966
ENSG00000187608.10,593.19685535662,696.47193605761,661.151757218501,1542.03519636748,24387.4281252686,1744.1784705851
ENSG00000231702.2,1.3152923622098,2.58591065367924,1.16605248186684,2.09089518151522,2.0651560780141,2.6588086441846
ENSG00000224969.1,7.8917541732588,18.1013745757547,17.4907872280027,19.8635042243946,20.651560780141,17.2822561871999
ENSG00000188157.15,13679.698213163,16714.4644951647,15684.5719335909,13729.8632094197,14944.5019585491,12869.9632421756
ENSG00000291156.1,39.458770866294,61.1998854704088,45.476046792807,56.454169900911,46.4660117553173,49.1879599174152
ENSG00000273443.1,5.2611694488392,9.48167239682389,12.8265773005353,16.7271614521218,6.19546823404231,15.9528518651076
ENSG00000217801.13,11.1799850787833,11.2056128326101,12.8265773005353,15.6817138613642,8.26062431205642,18.6116605092922
ENSG00000237330.3,0,0,5.83026240933422,4.18179036303044,6.19546823404231,7.97642593255381
ENSG00000131591.18,514.936959805137,683.542382789213,558.539138814219,628.314002045324,740.358453968056,610.196583840367
ENSG00000285812.1,100.61986570905,122.399770940818,111.941038259217,136.953634389247,105.322959978719,134.269836531323
ENSG00000223823.1,0,1.72394043578616,0,4.18179036303044,0,5.31761728836921
ENSG00000186891.14,2.6305847244196,1.72394043578616,2.33210496373369,4.18179036303044,0,2.6588086441846
ENSG00000186827.12,3.9458770866294,5.17182130735849,8.16236737306791,14.6362662706065,12.3909364680846,11.9646388988307
ENSG00000078808.20,8109.43505920452,10036.781217147,8977.43805789284,8268.44499530194,8469.20507593584,7795.62694474926
ENSG00000176022.7,1463.92039913951,1904.95418154371,1563.67637818344,1377.89992461853,1314.47184365598,1306.80444861673
ENSG00000184163.3,21.0446777953568,38.7886598051887,64.1328865026765,51.2269319471229,35.1076533262398,46.5291512732306
ENSG00000260179.1,28.9364319686156,18.9633447936478,29.1513120466711,29.2725325412131,24.7818729361693,21.2704691534768
ENSG00000160087.21,2170.23239764617,2465.23482317421,2167.69156379046,2801.7995432304,2919.09811627294,2529.85642494165
ENSG00000230415.1,48.0081712206577,66.3717067777673,66.4649914664102,78.4085693068208,22.7167168581551,63.8114074604305
ENSG00000162572.21,267.661995709694,362.027491515094,314.834170104048,315.725172408798,191.026937216305,370.903805863752
ENSG00000131584.19,2606.25181571872,3187.56586576861,3063.2198698642,2839.43565649767,1768.80618081908,2835.61941902288
ENSG00000169972.13,485.342881655416,646.477663419811,553.874928886751,629.359449636081,664.980257120542,595.573136297352
ENSG00000127054.22,2773.95159190047,3538.3877444511,3064.38592234607,3382.02295610087,3286.69589815945,3056.3005364902
ENSG00000240731.1,195.97856196926,172.394043578616,191.232607026163,146.362662706065,110.485850173755,144.905071108061
ENSG00000224051.7,975.946932759671,1360.18900383528,1161.38827193938,1315.17306917307,1613.91947496802,1094.09975708196
ENSG00000169962.5,119.691604961092,131.019473119748,113.107090741084,130.680948844701,123.909364680846,128.952219242953
ENSG00000107404.21,2485.90256457652,3100.50687376141,2694.74728559428,2671.11859438569,2972.7921743013,2583.03259782534
ENSG00000162576.17,219.653824489037,256.005154714245,239.040758782703,170.40795729349,65.0524164574443,186.116605092922
ENSG00000175756.14,1742.76237992798,2491.093929711,2062.74684042245,2273.8485098978,2581.44509751763,2012.71814364775
ENSG00000223663.2,9.8646927165735,11.2056128326101,8.16236737306791,6.27268554454566,2.0651560780141,14.6234475430153
ENSG00000221978.13,7211.09037581523,7640.50401140427,7519.87245555928,6851.86350982538,3266.04433737931,6907.5848575916
ENSG00000224870.9,553.738084490326,637.85796124088,581.860188451556,641.904820725173,453.301759124096,612.855392484551
ENSG00000242485.6,1447.47924461188,1685.15177598097,1576.50295548397,1580.71675722551,1621.14752124107,1466.33296726781
ENSG00000272455.1,127.583359134351,130.157502901855,122.435510596019,123.362815709398,97.0623356666629,148.893284074338
ENSG00000235098.9,5.2611694488392,2.58591065367924,11.6605248186684,2.09089518151522,4.13031215602821,1.3294043220923
ENSG00000205116.4,2.6305847244196,1.72394043578616,2.33210496373369,0,2.0651560780141,5.31761728836921
ENSG00000225285.1,4.6035232677343,0,1.16605248186684,1.04544759075761,1.03257803900705,0
ENSG00000179403.12,171.645653268379,205.148911858553,181.904187171228,175.635195247279,99.127491744677,138.258049497599
ENSG00000215915.10,15.7835083465176,18.1013745757547,13.9926297824021,16.7271614521218,21.6841388191481,7.97642593255381
ENSG00000160072.20,838.498880908747,1174.00343677038,803.410160006256,1153.12869260564,1459.03276911696,1264.26351030978
ENSG00000290916.1,1.9729385433147,0.861970217893081,2.33210496373369,5.22723795378805,2.0651560780141,1.3294043220923
ENSG00000197785.14,1350.80525598946,1715.32073360723,1514.70217394503,1728.12486752233,2492.64338616302,1725.56681007581
ENSG00000205090.9,90.0975268113713,110.332187890314,87.4539361400134,106.635654257276,104.290381939712,128.952219242953
ENSG00000160075.12,4767.93481301052,5077.00458339025,4809.96648770074,4836.24055484471,5192.83495816647,4674.18559647654
ENSG00000215014.5,69.0528490160145,62.0618556883018,46.6420992746738,37.636113267274,38.2053874432609,43.870342629046
ENSG00000272106.1,230.176163386715,218.07846512695,230.878391409635,195.498699471673,114.616162329783,135.599240853415
ENSG00000197530.13,2054.48666977171,2641.0767476244,2472.03126155771,2118.07681887492,1655.2225965283,2041.96503873378
ENSG00000189409.14,2.6305847244196,18.9633447936478,19.8228921917364,13.5908186798489,5.16289019503526,7.97642593255381
ENSG00000248333.9,1390.26402685576,1474.83104281506,1310.64298961833,1487.67192164808,1367.13332364534,1346.6865782795
ENSG00000272004.1,2.6305847244196,9.48167239682389,2.33210496373369,6.27268554454566,7.22804627304937,6.64702161046151
ENSG00000189339.12,6585.01121140336,6983.68270536974,6757.27413241837,5580.59923946412,3690.4339114112,5305.65264947038
ENSG00000269737.2,423.524140631555,412.021764152893,422.110998435798,395.179189306377,273.633180336869,381.539040440491
ENSG00000215914.4,4.6035232677343,1.72394043578616,4.66420992746738,4.18179036303044,2.0651560780141,7.97642593255381
ENSG00000008128.23,52.611694488392,51.7182130735849,62.9668340208096,56.454169900911,48.5311678333315,62.4820031383382
ENSG00000268575.1,580.043931734522,574.072165116792,642.494917508632,489.269472474562,286.024116804953,393.503679339322
ENSG00000227775.3,15.7835083465176,21.549255447327,32.6494694922717,27.1816373596979,20.651560780141,22.5998734755691
ENSG00000290854.1,507.702851812983,562.004582066289,558.539138814219,461.042387524106,277.763492492897,426.738787391629
ENSG00000008130.15,3538.13645434436,3859.04066550732,3730.20188949204,3590.06702666163,3500.43955223391,3529.56847515506
ENSG00000078369.19,23985.6715172579,24210.157509963,22366.052654688,22294.169872906,23456.0427340842,20830.4363228643
ENSG00000231050.3,23.6752625197764,28.4450171904717,25.6531546010706,31.3634277227283,20.651560780141,22.5998734755691
ENSG00000169885.10,5.9188156299441,6.03379152525157,6.99631489120107,2.09089518151522,3.09773411702116,1.3294043220923
ENSG00000233542.2,2.6305847244196,1.72394043578616,2.33210496373369,0,0,2.6588086441846
ENSG00000067606.17,122.322189685511,114.64203897978,155.08498008829,117.090130164852,177.603422709213,122.305197632492
ENSG00000271806.1,13.152923622098,23.2731958831132,22.1549971554701,3.13634277227283,20.651560780141,2.6588086441846
ENSG00000182873.5,53.2693406694969,40.5126002409748,41.9778893472064,66.9086458084871,55.7592141063808,61.1525988162459
ENSG00000162585.17,1556.6485106753,2060.97079098236,1852.85739368642,1688.39785907354,1685.16735965951,1648.46135939446
ENSG00000234396.3,11.8376312598882,5.17182130735849,13.9926297824021,5.22723795378805,6.19546823404231,1.3294043220923
ENSG00000157933.11,6200.9458416381,6451.84708092971,5641.3619072718,5360.00979781427,5263.05026481894,5189.99447344835
ENSG00000287356.1,36.8281861418744,40.5126002409748,52.472361684008,56.454169900911,35.1076533262398,21.2704691534768
ENSG00000116151.14,221.626763032351,238.765750356383,243.704968710171,206.998622970007,178.63600074822,202.06945695803
ENSG00000269896.2,61.8187410238606,77.5773196103773,66.4649914664102,64.8177506269718,41.3031215602821,70.458429070892
ENSG00000272420.1,15.7835083465176,13.7915234862893,19.8228921917364,20.9089518151522,3.09773411702116,14.6234475430153
ENSG00000157916.20,4919.85108084575,4759.79954320559,4875.26542668528,4516.33359207288,4261.4495669821,4297.96417332441
ENSG00000157911.11,892.425867759349,1081.77262345582,974.819874840682,947.175517226395,754.814546514155,882.724469869289
ENSG00000149527.18,9.2070465354686,12.0675830505031,16.3247347461358,20.9089518151522,16.5212486241128,23.9292777976614
ENSG00000157881.16,1056.17976685447,1173.14146655248,993.476714550552,1111.31078897534,960.297576276559,1024.97073233317
ENSG00000197921.6,3.9458770866294,10.343642614717,3.49815744560053,22.9998469966674,22.7167168581551,13.294043220923
ENSG00000272449.3,16.4411545276225,24.9971363188994,17.4907872280027,20.9089518151522,14.4560925460987,23.9292777976614
ENSG00000238164.6,14.4682159843078,20.687285229434,8.16236737306791,25.0907421781826,25.8144509751763,7.97642593255381
ENSG00000157873.18,149.285683110812,198.253150115409,127.099720523486,157.862586204399,115.64874036879,120.9757933104
ENSG00000225931.3,1.3152923622098,2.58591065367924,0,7.31813313530327,5.16289019503526,0
ENSG00000228037.1,15.1258621654127,12.9295532683962,13.9926297824021,10.4544759075761,11.3583584290776,13.294043220923
ENSG00000289610.2,9.2070465354686,8.61970217893081,18.6568397098695,17.7726090428794,13.4235145070917,7.97642593255381
ENSG00000157870.17,942.406977523321,1212.79209657557,1001.63908192362,885.494109371696,916.929298638262,868.101022326273
ENSG00000142606.16,0.6576461811049,0,9.32841985493476,6.27268554454566,2.0651560780141,7.97642593255381
ENSG00000237058.1,3.2882309055245,6.03379152525157,5.83026240933422,4.18179036303044,3.09773411702116,10.6352345767384
ENSG00000215912.13,195.320915788155,181.013745757547,166.745504906959,154.726243432126,117.713896446804,154.210901362707
ENSG00000287396.1,0,0,0,17.7726090428794,3.09773411702116,0
ENSG00000177133.14,199.266792874785,256.005154714245,198.228921917364,185.044223564097,142.495769382973,175.481370516184
ENSG00000142611.17,2155.10653548076,2238.53665586833,2062.74684042245,1760.53374283582,1573.64893144675,1818.62511262227
ENSG00000283572.1,19.0717392520421,20.687285229434,24.4871021192037,8.36358072606088,19.618982741134,15.9528518651076
ENSG00000226286.1,26.305847244196,31.892898062044,27.9852595648043,38.6815608580316,28.9121850921975,42.5409383069537
ENSG00000279839.1,154.546852559651,121.537800722924,106.110775849883,119.181025346368,148.691237617016,109.011154411569
ENSG00000272235.1,352.498353072226,337.030355196195,352.147849523787,285.407192276828,349.011377184384,362.927379931199
ENSG00000287828.1,107.853973701204,126.709622030283,107.27682833175,132.771844026217,201.352717606375,164.846135939446
ENSG00000286518.1,120.349251142197,117.227949633459,111.941038259217,75.2722265345479,87.7691333155994,99.7053241569227
ENSG00000130762.15,45.3775864962381,50.8562428556918,71.1292013938775,103.499311485003,121.844208602832,89.0700895801843
ENSG00000272088.1,0,4.30985108946541,4.66420992746738,4.18179036303044,2.0651560780141,1.3294043220923
ENSG00000162591.17,1135.09730858706,1296.40320771119,1041.28486630709,981.675287721396,969.590778627622,902.665534700673
ENSG00000238260.3,13.152923622098,19.8253150115409,34.9815744560053,13.5908186798489,9.29320235106347,10.6352345767384
ENSG00000158109.15,1046.972720319,1042.12199343274,928.177775566009,926.266565411243,793.019933957416,785.677954356551
ENSG00000116213.16,881.903528861671,982.646048398113,929.343828047875,850.994338876695,908.668674326206,841.512935884427
ENSG00000078900.15,412.344155552772,533.559564875817,453.594415446203,505.996633926683,529.712534010618,451.997469511383
ENSG00000227589.1,11.8376312598882,4.30985108946541,33.8155219741385,7.31813313530327,6.19546823404231,15.9528518651076
ENSG00000235131.1,9.2070465354686,10.343642614717,12.8265773005353,7.31813313530327,5.16289019503526,13.294043220923
ENSG00000227372.12,1221.2489583118,1468.79725128981,1321.13746195514,1337.12746857898,1567.45346321271,1429.10964624923
ENSG00000162592.10,4.6035232677343,2.58591065367924,2.33210496373369,5.22723795378805,7.22804627304937,3.98821296627691
ENSG00000235169.11,6.576461811049,6.03379152525157,11.6605248186684,2.09089518151522,11.3583584290776,6.64702161046151
ENSG00000130764.10,2770.66336099494,3218.59679361276,2926.79172948578,2905.2988547154,3472.55994518072,2991.15972470768
ENSG00000266075.2,14.4682159843078,9.48167239682389,4.66420992746738,11.4999234983337,10.3257803900705,26.588086441846
ENSG00000272153.1,55.2422792128116,70.6815578672327,51.3063092021412,41.8179036303044,44.4008556773032,63.8114074604305
ENSG00000116198.14,3054.10886505115,3151.3631166171,2820.6809536359,3226.25126507799,2848.88280962046,2848.9134622438
ENSG00000169598.17,329.480736733555,399.95418110239,380.133109088591,340.815914586981,405.803169329771,348.303932388183
ENSG00000198912.12,1281.75240697345,1348.12142078478,1269.83115275299,1227.35547154943,1644.89681613823,1359.98062150043
ENSG00000236423.8,127.583359134351,120.675830505031,146.922612715222,123.362815709398,187.929203099284,127.622814920861
ENSG00000284668.2,0,1.72394043578616,2.33210496373369,4.18179036303044,8.26062431205642,3.98821296627691
ENSG00000284703.1,4.6035232677343,0,0,4.18179036303044,6.19546823404231,6.64702161046151
ENSG00000235054.4,9.2070465354686,8.61970217893081,6.99631489120107,2.09089518151522,15.4886705851058,5.31761728836921
ENSG00000196581.11,139.420990394239,122.399770940818,141.092350305888,110.817444620307,89.8342893936135,87.740685258092
ENSG00000287586.1,7.8917541732588,11.2056128326101,18.6568397098695,12.5453710890913,11.3583584290776,17.2822561871999
ENSG00000284692.2,23.0176163386715,10.343642614717,16.3247347461358,9.40902831681849,0,18.6116605092922
ENSG00000260972.1,5.2611694488392,2.58591065367924,6.99631489120107,2.09089518151522,1.03257803900705,7.97642593255381
ENSG00000289893.1,2.6305847244196,0,6.99631489120107,0,0,0
ENSG00000264101.1,1.3152923622098,1.72394043578616,5.83026240933422,1.04544759075761,1.03257803900705,14.6234475430153
ENSG00000131697.18,954.24460878321,1064.53321909796,1058.7756535351,1073.67467570807,1155.45482564889,1023.64132801107
ENSG00000069424.16,885.191759767195,968.854524911823,977.151979804416,766.313084025328,637.100650067351,768.395698169351
ENSG00000116254.18,15.1258621654127,26.7210767546855,38.4797319016059,17.7726090428794,26.8470290141834,22.5998734755691
ENSG00000285629.1,5.9188156299441,3.44788087157232,1.16605248186684,2.09089518151522,0,0
ENSG00000116251.11,1800.63524386522,1821.34307040808,1697.77241359813,1620.4437656743,1316.53699973399,1486.27403209919
ENSG00000158286.13,102.592804252364,114.64203897978,80.4576212488123,81.5449120790936,119.779052524818,114.328771699938
ENSG00000116237.16,6191.73879510263,6194.97995599757,5873.4063511633,5101.78424289714,6103.56878857069,5142.13591785303
ENSG00000225077.3,27.6211396064058,30.1689576262578,15.158682264269,21.9543994059098,39.237965482268,43.870342629046
ENSG00000158292.7,397.218293387359,430.985108946541,452.428362964336,420.269931484559,311.83856778013,335.00988916726
ENSG00000097021.21,3396.0848792257,4051.26002409748,3594.93980159548,3737.47513695846,5201.09558247852,3549.50953998645
ENSG00000271746.1,26.305847244196,15.5154639220755,13.9926297824021,18.818056633637,20.651560780141,13.294043220923
ENSG00000069812.11,3.9458770866294,8.61970217893081,15.158682264269,15.6817138613642,8.26062431205642,13.294043220923
ENSG00000187017.18,11.1799850787833,16.3774341399685,13.9926297824021,22.9998469966674,21.6841388191481,11.9646388988307
ENSG00000215788.11,759.581339176159,827.491409177358,823.233052197992,705.677123761387,364.500047769489,607.537775196182
ENSG00000171680.23,2366.21095961543,2598.84020694764,2857.99463305564,2309.39372798356,1456.96761303895,2212.12879196159
ENSG00000162408.11,3835.39252820378,3868.52233790415,3569.28664699441,4083.51828949923,4069.39005172679,4017.45986136294
ENSG00000253022.1,10.5223388976784,22.4112256652201,29.1513120466711,18.818056633637,19.618982741134,26.588086441846
ENSG00000229519.2,90.7551729924762,100.850515493491,71.1292013938775,105.590206666519,66.0849944964513,95.7171111906458
ENSG00000173662.21,3.9458770866294,12.0675830505031,15.158682264269,8.36358072606088,15.4886705851058,17.2822561871999
ENSG00000204859.13,679.348505081362,822.31958787,783.58726781452,1217.94644323262,1149.25935741485,1090.11154411569
ENSG00000162413.17,5289.44823462671,6363.06414848673,5541.08139383125,4948.10344705577,5404.51345616291,4804.46722004158
ENSG00000116273.6,1520.47797071453,1458.45360867509,1512.3700689813,1419.71782824883,1517.88971734037,1556.73246117009
ENSG00000041988.16,583.332162640046,593.897480128333,592.354660788357,863.539709965786,1071.81600448932,825.56008401932
ENSG00000007923.17,1649.37662221109,1629.12371181792,1630.14136964985,1525.30803491535,1940.21413529425,1639.15552913981
ENSG00000237436.1,12.4952774409931,25.8591065367924,13.9926297824021,16.7271614521218,28.9121850921975,22.5998734755691
ENSG00000171735.20,1613.20608225032,1450.69587671406,1472.72428459783,1414.49059029505,1491.04268832618,1468.99177591199
ENSG00000227950.1,37.4858323229793,12.9295532683962,29.1513120466711,49.1360367656077,37.1728094042539,29.2468950860307
ENSG00000237365.1,1.3152923622098,4.30985108946541,0,4.18179036303044,0,1.3294043220923
ENSG00000237402.1,0,2.58591065367924,0,7.31813313530327,4.13031215602821,2.6588086441846
ENSG00000237728.2,6.576461811049,6.89576174314465,5.83026240933422,8.36358072606088,7.22804627304937,5.31761728836921
ENSG00000225126.1,0,1.72394043578616,1.16605248186684,6.27268554454566,4.13031215602821,0
ENSG00000270171.1,1.3152923622098,3.44788087157232,0,4.18179036303044,0,2.6588086441846
ENSG00000270035.1,2.6305847244196,3.44788087157232,6.99631489120107,0,0,0
ENSG00000269978.1,3.2882309055245,5.17182130735849,3.49815744560053,3.13634277227283,5.16289019503526,3.98821296627691
ENSG00000049245.13,4028.74050544862,4147.80068850151,3764.01741146618,3372.61392778405,3272.23980561335,3033.70066301463
ENSG00000269925.1,48.6658174017626,33.6168384978302,40.8118368653396,24.045294587425,24.7818729361693,37.2233210185845
ENSG00000049246.15,2685.16935745131,2446.27147838056,2760.04622457882,2941.88952039192,1984.61499097155,2987.1715117414
ENSG00000236266.1,51.2964021261822,49.9942726377987,50.1402567202743,71.0904361715175,34.0750752872327,66.4702161046151
ENSG00000049247.14,23.0176163386715,6.89576174314465,5.83026240933422,3.13634277227283,9.29320235106347,2.6588086441846
ENSG00000049249.10,99.9622195279448,91.3688430966666,115.439195704818,228.953022375917,415.096371680835,271.19848170683
ENSG00000116288.13,6218.70228852793,6413.05842112452,5883.9008235001,5684.09855094913,5558.36758397496,5910.53161602238
ENSG00000200344.1,7.2341079921539,24.1351661010063,18.6568397098695,14.6362662706065,15.4886705851058,7.97642593255381
ENSG00000284747.1,147.312744567498,137.053264645,120.103405632285,80.499464488336,196.18982741134,168.834348905722
ENSG00000284716.1,20.3870316142519,13.7915234862893,15.158682264269,8.36358072606088,16.5212486241128,10.6352345767384
ENSG00000116285.13,4173.42266529169,3935.75601489981,3972.74080572034,4509.01545893757,4693.06718728705,4574.48027231961
ENSG00000238290.1,24.9905548819862,26.7210767546855,9.32841985493476,10.4544759075761,7.22804627304937,2.6588086441846
ENSG00000229305.1,1.9729385433147,0,1.16605248186684,3.13634277227283,4.13031215602821,0
ENSG00000227634.3,3.9458770866294,2.58591065367924,1.16605248186684,1.04544759075761,1.03257803900705,1.3294043220923
ENSG00000162426.16,279.499626969582,229.28407795956,264.693913383774,196.544147062431,173.473110553185,198.081243991753
ENSG00000252254.1,1.9729385433147,4.30985108946541,0,4.18179036303044,1.03257803900705,3.98821296627691
ENSG00000142599.20,8079.18333487369,8043.90607337823,7575.84297468889,8129.40046573118,7768.08458745005,7374.205774646
ENSG00000232912.6,84.1787111814272,72.4054983030188,81.6236737306791,63.7723030362142,71.2478846914866,58.4937901720613
ENSG00000221083.1,9.8646927165735,7.75773196103773,9.32841985493476,6.27268554454566,4.13031215602821,11.9646388988307
ENSG00000270282.1,17.0988007087274,20.687285229434,16.3247347461358,16.7271614521218,23.7492948971622,26.588086441846
ENSG00000234619.1,23.6752625197764,23.2731958831132,27.9852595648043,21.9543994059098,15.4886705851058,23.9292777976614
ENSG00000224315.2,52.611694488392,52.580183291478,66.4649914664102,44.9542464025772,37.1728094042539,50.5173642395075
ENSG00000222511.2,20.3870316142519,28.4450171904717,24.4871021192037,13.5908186798489,30.9773411702116,17.2822561871999
ENSG00000226545.1,39.458770866294,31.892898062044,60.6347290570759,63.7723030362142,44.4008556773032,26.588086441846
ENSG00000228423.2,38.1434785040842,49.9942726377987,45.476046792807,37.636113267274,36.1402313652468,37.2233210185845
ENSG00000074800.16,127454.460482854,127606.93302711,122946.241583076,108780.912713511,100972.708700383,109165.365312932
ENSG00000274258.1,21.7023239764617,14.6534937041824,25.6531546010706,10.4544759075761,16.5212486241128,15.9528518651076
ENSG00000230679.1,90.0975268113713,84.473081353522,88.6199886218802,60.6359602639414,90.8668674326206,81.0936636476304
ENSG00000201725.1,6.576461811049,0,2.33210496373369,0,0,0
ENSG00000238249.2,13.152923622098,14.6534937041824,15.158682264269,10.4544759075761,4.13031215602821,15.9528518651076
ENSG00000131686.15,17.0988007087274,26.7210767546855,16.3247347461358,12.5453710890913,0,17.2822561871999
ENSG00000142583.18,94.0434038980007,76.7153493924842,82.789726212546,55.4087223101533,6.19546823404231,50.5173642395075
ENSG00000180758.12,495.865220553094,532.697594657924,588.856503342757,421.315379075317,448.138868929061,449.338660867198
ENSG00000228526.8,64.4493257482802,64.6477663419811,83.9557786944128,101.408416303488,46.4660117553173,67.7996204267074
ENSG00000289914.1,16.4411545276225,4.30985108946541,5.83026240933422,10.4544759075761,18.5864047021269,5.31761728836921
ENSG00000234546.5,5.2611694488392,7.75773196103773,4.66420992746738,13.5908186798489,10.3257803900705,6.64702161046151
ENSG00000049239.13,6406.78909632393,6188.94616447232,6772.43281468264,4629.2419318747,2219.01020582616,4074.62424721291
ENSG00000171621.14,578.070993191207,595.621420564119,539.882299104349,692.086305081538,1175.07380839003,588.92611468689
ENSG00000284652.1,7.8917541732588,5.17182130735849,4.66420992746738,9.40902831681849,4.13031215602821,7.97642593255381
ENSG00000284693.2,43.4046479529234,23.2731958831132,50.1402567202743,54.3632747193957,35.1076533262398,29.2468950860307
ENSG00000171612.7,933.857577168958,907.654639441414,869.875151472666,867.721500328817,963.39531039358,886.712682835566
ENSG00000231181.1,40.7740632285038,41.3745704588679,47.8081517565406,55.4087223101533,33.0424972482257,39.8821296627691
ENSG00000188807.13,2001.21732910221,2477.30240622472,2184.0162985366,2173.48554118507,2754.91820807082,2067.22372085353
ENSG00000171608.18,1342.91350181621,1174.86540698827,1259.33668041619,1488.71736923884,1734.73110553185,1527.48556608406
