Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ESCAPE	mMEF K27me3 17603471	718/2444	3.876451e-22	1.112541e-19	0	0	1.608720e+00	7.931306e+01	CDA;SERPINE2;FRMPD1;WDR86;STMN3;SLC4A1;SPINT2;TMEM91;ZFYVE28;HTR6;GJA3;DPYSL5;SOX18;FAM110C;PPP4R4;LIPG;NKX1-2;CYP1B1;HIST3H2BA;GNAT1;FAM19A3;HES6;PRKCH;UNC5A;NUP210;RBFOX3;DAPK2;COL23A1;FIBCD1;RFX2;CACNA2D2;HPCAL4;SIGIRR;CLDN6;SULT2B1;EML5;GPR162;BCAM;RBP4;CLDN4;CLDN3;SPINT1;PRKAR1B;ASPHD1;CLDN9;MYL2;HOXB4;PADI2;ASTN2;GRID2IP;COL13A1;DHH;PDGFB;AGAP2;LYPD3;GATA2;HSD11B2;GRIN2A;ADAMTS13;GALR2;ADAMTS17;ALX4;PROM1;RHBDL3;PROM2;ZBTB7C;JAG2;NFE2;NGFR;AFAP1L2;PRRT3;WNT10A;ST14;PLK5;SRMS;ACE;ABCA3;LRBA;STARD10;NFATC2;GRIN2C;GP5;NR0B2;GRIN2B;SLC16A14;SLC16A13;FOSL1;FERMT1;FA2H;GRIN3B;FXYD7;ARHGAP9;MESP2;CDKN1C;HRK;RET;MESP1;LAD1;CDKN1A;KCNC3;KCNC4;QPRT;PIGZ;FMN1;TFCP2L1;PTH1R;RCSD1;SLC6A1;GLI1;SLC6A2;SMPD3;JPH4;SHH;MMP25;AIFM3;MMP24;JPH3;MMP28;ADAMTSL2;RSPO1;DLGAP3;DUSP2;ARG2;MYBPC2;KCND3;RIPK4;ELOVL3;WNT9B;ELOVL7;PAX5;PAX2;SLC7A4;BACE2;SLC7A8;PAX8;MMP15;TAL1;ITPKA;SLC29A4;GAS6;GPRC5C;DSCAML1;PLCB2;MGLL;MDFI;PLIN5;GRAMD1B;ADAM22;SEZ6;KCNA7;TMEM163;ADCY5;NEURL1B;EXTL1;GBX1;SLC17A7;EGLN3;KCNB1;BIK;WNT7B;ECEL1;BMP8A;SCTR;BMP8B;WNT7A;UNCX;GPR4;PRSS36;NMNAT2;TUBB4A;PLXDC1;TTLL6;TMEM158;TMEM54;WT1;LPCAT2;NOTUM;LGR6;PLCD4;CYB561;CRLF1;TMEM229B;SLC28A3;RAB3B;SEMA5B;ATP8A1;EPO;CLSTN3;HR;TNF;CXCL14;SLC8A2;CXCL16;FOXQ1;ATCAY;FADS6;ADORA1;TNFRSF8;SLC16A8;MAP3K9;PLXNC1;PITX1;STK32C;PHLDA3;KCNH2;PPP1R16B;KCNH3;DGAT2;COL27A1;KCNH6;VASH1;SYPL2;NCCRP1;SRCIN1;PGF;MOB3B;OLFM1;OLFM2;CACNB4;LTB4R2;RAB37;PKP1;NPTXR;KANK4;RTN4R;BRSK2;SEMA7A;DLX3;KCNE3;DLX4;NOTCH4;GPR88;CHRD;FOXO6;RASAL1;ABHD6;NPAS1;CORO1A;FBXO44;RAP1GAP;PHF21B;GOLGA7B;ADAP2;TPPP;NPTX1;NPTX2;SLC38A3;RAB6B;PLXNA4;LRRC4B;KCNF1;ATP8B3;RASL10B;ATP8B1;TNFRSF9;HTR1D;TNK1;SLC4A11;B3GALT5;MAFA;MARCH4;NFKB2;ABHD15;REEP1;MLXIPL;PTPRE;CXCL12;MAFB;LHX3;LHX1;NOXA1;ITGA11;NFE2L3;SPIRE2;SP5;CSPG5;LHX6;CNIH3;SERINC2;LHX9;SPRN;KCNK5;KCNK6;CIITA;FLT1;ANKRD33B;ONECUT3;RASGRF1;ELFN2;CPZ;ELFN1;NRGN;ADAMTS2;EFHD1;SOST;SLC13A2;ITGA3;GRID1;COL25A1;PLEKHG6;COBL;VSTM2L;APOA4;RTN4RL2;FOXL1;C1QL4;ADRA2B;C1QL1;PTP4A3;RTN4RL1;HAND2;ASPG;ITGA7;TNFRSF25;SLC47A2;TRIM50;COL15A1;SLC24A4;SLC47A1;ZBTB46;LRTM2;PPM1N;PPM1H;THSD4;RAB20;ABLIM2;ZNRF4;FCHO1;P2RY2;IGF2BP1;TNNI3;PCDH1;SLC25A23;ACSS1;TBX1;KCNJ4;LINGO4;SEMA4D;KCNIP1;IRX6;NTRK3;KCNIP3;IRX3;SYT15;TSPAN15;TSPAN13;FRAS1;USH1G;RAB15;TSPAN18;KCP;KCNK3;SPON1;VIPR1;OXTR;VIPR2;CPNE5;CPNE7;CPNE6;AQP6;ICAM5;IKZF3;AQP3;IL27RA;ICAM1;SOX2;RASSF2;SOX1;RASSF5;SOX8;EPHB1;SOX7;PTGDR;SLC34A3;PAQR9;KCTD19;SLC6A17;PAQR5;FBXO2;FOXH1;ACSL6;KCNK15;SLC6A11;EBF4;FNDC5;DOPEY2;CRISPLD2;PPP1R3B;KCNQ2;MALL;COL8A2;KCNQ4;TRIM15;LLGL2;NECAB2;GRB7;ADCYAP1R1;CASZ1;EPHA10;EPAS1;SLC45A1;GIPR;EBI3;TGFA;TMTC1;C2CD4C;PPL;EVPL;TRPM2;NKAIN4;SYNGR1;RAB11FIP1;PGBD5;ST8SIA4;INPP5J;OTOF;B4GALNT1;KCNN3;STXBP6;CCR10;RAB11FIP4;NTSR1;B4GALNT4;ATP6V1C2;NTNG1;RTBDN;NTNG2;EGR3;FAM78A;LRRN2;ST8SIA2;LRRN4;IQSEC3;PARVB;CNFN;CYP26A1;OCLN;TH;DPCR1;ARTN;CYP2S1;WNK2;PPP1R1B;IGSF9B;COL9A2;MKX;VSX1;TMEM151A;ACVRL1;COL18A1;PTPRU;CLIC5;RYR2;SLC35F3;PTPRN;DIRAS1;CITED4;GRIK4;AATK;KIF12;DOC2B;SLC7A10;CD3D;CX3CL1;DMBX1;CRTAC1;TNFAIP8L3;KIF1A;CTSF;PSD;FOXD2;AVPR1B;GP1BB;INSRR;NOG;MMEL1;KREMEN2;IL17RE;GFRA2;IL17RB;ANO1;CDCP1;PITPNM3;B3GNT3;VWA2;MAPT;RHOV;HMX2;OPRD1;RAMP2;PNCK;TNXB;PTGER2;PAPLN;CRYBA2;ALOX12B;NOL3;PHYHIP;CRIP1;NKD1;RASIP1;ARVCF;CAMK2N1;SUSD4;KISS1R;HSF4;SUSD3;GPC5;CILP2;DISC1;GABRD;DUOX2;ANKMY1;MPP2;GRHL3;PDZK1IP1;KAZALD1;GRIN1;TTC9;KRT19;CAMK4;STAC2;PNPLA3;ESYT3;RAMP1;FOXA3;CDK5R2;TJP3;PRDM8;GALNT12;GALNT14;FAIM2;KNDC1;CELSR1;ESPN;HOXA13;CELSR3;COMP;TMEM145;CCND1;NRTN;FAM81A;PRND;RGS9;PPFIA3;LMO1;ABCG8;MSX2;SLC30A3;ADAM11;LMTK3;MATK;ATP1B2;POU3F1;RUNDC3A;TMEM130;PHOSPHO1;COL4A2;PRR15L;RGS9BP;COL4A4;EEF1A2;SCNN1A;DOK7;LMX1B;RPP25;FAM92B;ABCG4;EMID1;ABCG1;PDE9A;FBLN7;GNAZ;CHRNA4;CABP7;NPR1;HTRA3;NXPH4;TCF7;HTRA4;ALOX15;SLC1A1;TMEM59L;CACNA1B;HTRA1;LTBP4;CACNA1A;DTX1;HOXB13;RASGRP2;CPLX1;CACNA1H;DPP4;CACNA1I;WNT6;FAM83F;EFNB3;SCUBE1;THPO;HRH2;PODXL;CDH22;CASKIN1;RHPN1;PACSIN1;WNT4;TFAP2A;RAP1GAP2;SYT2;VDR;CBX2;EVX1;INHBB;HSPA2;POU2F2;POU2F3;MT3;BMP7;SYT7;BMP6;CAMSAP3;BMP4;EFNA3;FAM163B;TRPV4;FEV;ALPL;DEGS2;FGFR4;SDK2;LRP11;ZMYND15;GLP1R;TTC22;MEGF11;LAMC3;DOCK8;MAST1;TNFAIP2;ATP2A3;CHD5;YBX2;LAMC2;CALB2;GRM4;ZIC2;MCF2L;SIX2;SIX3;BDKRB2;SCN5A;A4GALT;SULT4A1;SRGN;ABCC3;PTGIS;MKL1;TBC1D8;RNF208;AXIN2;SYNGR3;ETV4;MMP9;SSTR3;SEPT3;SSTR5;EPN3;FGR;TBC1D2;TBC1D4;VGF;CDHR1;TRNP1;IRF8;IRF6;NAT8L;SCN4B;SHANK2;HCN4;CAMK2B;LAMA5;LTK;LAMA1;ATP1A3;NRXN2;ATP1A2;DLL1;CYGB;DLL3;DLL4;ACAN;GNA15;WNT11;PDLIM2;ERBB3;GNG4;SPOCK2;PTK2B;S1PR5;HES2;GALNT6;NOS2;LGI2;ATP2B2;HS3ST6;MAPK15;EPOR;MAPK13;KISS1;FMNL1;DES;CYP24A1;PPP2R2C;BCL6B;FAM131B;RGS10;RGS11;HCN2
ESCAPE	mESC H3K27me3 17603471	774/2753	2.536054e-18	3.639238e-16	0	0	1.508475e+00	6.111727e+01	TDRKH;CLDN1;ZFYVE28;HTR6;SAMD14;DPYSL5;FAM110C;PPP4R4;LIPG;NKX1-2;FAM19A5;FAM19A3;HES6;UNC5A;RBFOX3;UNC5B;FIBCD1;CACNA2D2;HPCAL4;RBP4;CLDN3;PRKAR1B;ASPHD1;RBP3;MYL2;GRID2IP;CRABP2;COL13A1;DHH;PDGFB;AGAP2;LYPD3;ABCB9;GATA2;HSD11B2;GRIN2A;ADAMTS17;RHBDL3;ZBTB7C;SRMS;ABCA3;BTBD11;GRIN2C;GRIN2B;FERMT1;FXYD7;FXYD5;HRK;LAD1;KCNC4;PIGZ;PTH1R;PEAR1;RCSD1;PRKAG3;SHF;SMPD3;JPH4;SHH;MMP25;MMP24;JPH3;TMEM44;MMP28;DUSP2;ARG2;KCND3;RIPK4;ELOVL3;WNT9B;EMP2;WNT9A;FOS;ELOVL7;SLC7A4;SLC7A8;MMP15;OAF;ADSSL1;CHST1;GPRC5C;DSCAML1;CHST2;RAPGEF3;MDFI;LRRC15;SEZ6;SNX33;KCNA7;PTGS1;NEURL1B;EXTL1;GBX1;PLAGL1;FLNC;IL12RB2;KCNB1;BIK;WNT7B;ADAM33;BMP8A;SCTR;BMP8B;WNT7A;UNCX;SPSB1;SLCO3A1;TMEM54;WT1;LGR6;CRLF1;LIMS2;MYLK2;RASL11A;NAB2;HR;CXCL14;CXCL16;FADS3;FOXQ1;EFEMP2;FADS6;ADORA1;TNFRSF8;MAP3K8;SLC16A8;SLC16A2;PITX1;KCNH2;PPP1R16B;KCNH3;DGAT2;KCNH6;FST;SRCIN1;OLFM1;OLFM2;SLC9A5;PKP1;ROR2;NPTXR;KANK4;DLX3;KCNE3;DLX4;GPR88;FOXO6;NPAS1;CORO1A;RAP1GAP;CTIF;SNN;SOCS1;NPTX1;NPTX2;SLC38A3;LRRC4B;KCNF1;RASL10B;HTR1D;TFPI2;B3GALT5;MLXIPL;PTPRE;CXCL12;NFE2L3;SP5;SPRN;KCNK6;CIITA;FLT1;ONECUT3;LRRK1;RASGRF1;FHL2;ARRB1;ELFN2;ELFN1;TSPAN11;NRGN;TRIM65;BOK;GRID1;FOXL1;TNFRSF1B;HAND2;ITGA7;TNFRSF21;SLC47A2;TRIM50;COL15A1;SLC47A1;ZBTB46;LRTM2;PPM1H;LRP8;NTN3;ZNRF4;PCDH1;SH2B2;TBX1;KCNJ4;LINGO4;NTRK3;PCDH7;SYT15;TTC39A;APLN;SYT12;USH1G;TSPAN18;KCP;CD248;MDGA1;KCNK3;EPHB6;SPON1;CPNE5;CPNE7;CPNE6;ICAM5;IKZF3;IL27RA;RASSF2;RASSF5;KIF21B;EPHB2;EPHB1;SCN1B;PAQR9;PAQR5;FBXO2;KCNK15;ANK1;FNDC5;CRISPLD2;PPP1R3B;KCNQ2;MXRA8;KCNQ4;TRIM15;KDELR3;BCORL1;ADCYAP1R1;EPHA10;EPAS1;RRAD;TGFA;MST1R;EVPL;ST8SIA4;KCNN1;ARSI;B4GALNT1;KCNN3;RAB11FIP4;ATP6V1C2;NTNG1;RTBDN;NTNG2;EGR1;EGR3;FAM78A;LRRN2;ST8SIA2;LRRN4;IQSEC3;MICAL2;RAB27B;CNFN;ACER2;CYP26A1;TH;WNK2;PPP1R1B;COL9A3;COL9A2;MKX;VSX1;TMEM151A;PTPRU;GRIK4;AATK;KIF12;DOC2B;SLC7A10;KIF17;DMBX1;CRTAC1;CTSH;KIF1A;CD34;FOXD2;SFTPC;SORCS2;PITPNM3;FJX1;RAMP2;PNCK;SLC43A1;CRYBA2;SERTAD4;RXRA;CAMK2N1;CREG1;GPC1;HSF4;GPC5;GCH1;RFTN1;OSM;KAZALD1;GRIN1;TTC9;TCAP;ESYT3;RAMP1;PRDM8;CD82;LOXL4;KNDC1;CELSR1;LOXL1;CELSR3;LOXL2;CCND2;PLAU;PRND;TGM2;CARD10;MSX2;SLC30A3;ADAM11;POU3F1;DOK4;ADAM12;EEF1A2;SCNN1A;DOK7;ANKS6;EMID1;PKDCC;NPR1;HTRA3;NXPH4;NPR2;HTRA4;SLC1A1;CACNA1B;HTRA1;HOXB13;NDRG1;CACNA1H;CACNA1G;CACNA1I;CNN1;WNT6;KCNV2;RHPN1;CACNA1S;PACSIN1;WNT4;TFAP2A;SYT2;VDR;EVX1;INHBB;BMP7;SYT7;BMP6;BMP4;COL5A1;FGF18;DEGS2;SDK2;ZMYND15;SNED1;TTC22;LAMC3;MAST1;TNFAIP2;ATP2A3;CHD5;CALB2;GRM4;ZIC2;CPXM1;SCN5A;PLA2G4E;MKL1;MMP9;SSTR5;EPN3;ACOX2;TBC1D4;VGF;IRF8;NAT8L;CUEDC1;SCN4B;PLEC;CYGB;PDLIM2;GNG4;SPOCK2;MAN1C1;GNG8;GALNT6;ATP2B3;ATP2B2;HS3ST6;EPOR;CYP24A1;BCL6B;FAM131B;SERPINE2;FRMPD1;WDR86;RNF112;GJA3;SOX18;CREB3L1;CYP1B1;GNAT1;IER5;PRKCH;DAPK2;COL23A1;AFAP1;SULT2B1;ADCY9;DAAM2;HOXB4;ASTN2;CHST11;GALR2;CHST15;ALX4;PROM1;PROM2;AFAP1L2;WNT10A;PLK5;FZD2;ACE;MCAM;STARD10;NFATC2;NFATC1;GP5;WDR54;SLC16A14;FOSL1;FA2H;SNAI1;MESP2;CDKN1C;RET;MESP1;CDKN1A;FMN1;SLC6A1;SLC6A2;PRSS23;LFNG;MRC2;TIMP3;RSPO1;PAX5;PAX2;BACE2;MRAS;PAX8;TAL1;ITPKA;GAS1;GAS6;MGLL;JDP2;GRAMD1B;AHNAK;ADCY7;TMEM163;ADCY5;GPR153;SLC17A7;GPR157;FARP1;ECEL1;GPR3;PRSS36;NMNAT2;TUBB4A;TMEM158;LPCAT2;NOTUM;TMEM229B;RAB3B;SEMA5A;SEMA5B;CSF1;METRNL;TNF;CDH3;SLC39A8;PLXNC1;STK32C;CSGALNACT1;TLE2;COL27A1;IGFBP4;TPM2;SEMA6D;IGFBP3;USP2;VASH2;VASH1;SYPL2;CYS1;HIC1;PGF;RAB31;CACNB4;LTB4R2;RAB37;SLCO2A1;PHLDB2;RTN4R;BRSK2;SEMA7A;CHRD;RASAL1;AEBP1;ADAP2;PLXNA1;TPPP;IGFBP6;RAB6B;PLXNA4;ANKRD34A;ATP8B1;MAFA;MARCH4;ABHD15;REEP1;MAFB;LHX3;P4HA2;LHX1;ITGA11;CSPG5;LHX6;CPE;CSPG4;CNIH3;SERINC2;LHX9;ANKRD33B;CPZ;ADRA1B;ADAMTS2;EFHD1;SOST;GAL3ST4;PLEKHG3;PLEKHG4;COL25A1;PLEKHG6;VSTM2L;RTN4RL2;KCNAB2;C1QL4;KCNAB3;NGF;ADRA2B;C1QL1;RTN4RL1;SLC24A4;SMARCD3;SEMA3F;RAB20;P2RY2;XIRP1;ACSS1;KCNJ11;KCNIP1;IRX6;IRX3;KLF4;FRAS1;RAB15;LEP;VIPR1;OXTR;VIPR2;AQP6;AQP3;HS6ST2;SOX1;RUSC2;SOX8;SOX7;PTGDR;IL15RA;KRT4;SLC6A17;KRT7;SLC6A11;EBF4;PAPPA;COL8A2;HRASLS;NBL1;ZFPM1;NECAB2;CASZ1;TSHZ2;TMTC1;C2CD4C;PPL;STXBP6;CCR10;NTSR1;PDE2A;OCLN;PARVG;CORO6;TMCC3;ACVRL1;RYR2;SLC35F3;C2CD2;CITED4;CX3CL1;ANKRD9;TNFAIP8L3;PSD;EDN2;AVPR1B;GP1BB;HEG1;INSRR;NOG;KREMEN2;GFRA2;MLF1;VAV1;IL17RB;CDCP1;B3GNT3;VWA2;MAPT;HMX2;MATN2;OPRD1;TNXB;PTGER2;PAPLN;ALOX12B;GDPD5;NOL3;PHYHIP;NKD1;CUX1;SUSD4;KISS1R;SUSD3;CILP2;DISC1;GABRD;DUOX2;GABRQ;PODN;KRT18;CAMK4;STAC2;CDK5R2;GALNT12;STEAP3;GALNT14;CIB2;ESPN;HOXA13;COMP;BMPER;LMO1;MATK;ATP1B2;TMEM130;PHOSPHO1;LOX;COL4A2;RGS9BP;COL4A4;LMX1B;ABCG4;FBLN7;CHRNA4;CABP7;ALOX15;TMEM59L;DTX1;ADRB2;EFNA5;DTX4;FBLN2;FBLN5;TMEM121;DPP4;EFNB1;FAM83F;SCUBE1;THPO;HRH2;PODXL;CDH22;CASKIN1;PDZD7;RAP1GAP2;TRPV3;HSPA2;POU2F2;SMAD6;POU2F3;EFNA3;EFNA2;FAM163B;TRPV4;FEV;TGFBI;FGFR4;FGFR2;GLP1R;MEGF11;DOCK8;FAM166B;SIX5;SIX2;SIX3;BDKRB2;ABCC3;PTGIR;CAMK1D;PTGIS;AXIN2;SEPT3;TGFBR3;IGDCC4;TRNP1;CDH13;COLEC12;HCN4;CAMK2B;LTK;RGS16;ATP1A3;NRXN2;DLL1;DLL3;DLL4;ACAN;WNT11;LRIG1;S1PR5;HES2;LGI3;LGI2;KISS1;FMNL1;DES;PPP2R2C;RGS10;RGS11;HCN2
ESCAPE	hESC H3K27me3 20682450	425/1374	4.691583e-17	4.488281e-15	0	0	1.690997e+00	6.357841e+01	FRMPD1;ZFYVE28;HTR6;GJA3;DPYSL5;SOX18;FAM110C;CYP1B1;HES6;UNC5A;FIBCD1;COL23A1;RFX2;HPCAL4;EML5;RBP4;HOXB4;PADI2;ASTN2;CFD;DHH;PDGFB;PDGFA;GATA2;HSD11B2;GRIN2A;ADAMTS14;GALR2;ADAMTS17;ALX4;ZBTB7A;JAG2;NGFR;WNT10A;AFAP1L2;ACE;ABCA3;MCAM;BTBD11;NFATC1;GRIN2C;GRIN2D;FOSL1;GRIN3B;HRK;ARHGAP9;RET;MESP1;CDKN1A;KCNC4;PIGZ;TFCP2L1;PEAR1;RCSD1;SLC6A1;SLC6A2;SMPD3;JPH4;SHH;MMP25;AIFM3;JPH3;MMP28;RSPO1;KCND3;RIPK4;ELOVL3;WNT9B;ELOVL7;PAX5;DUSP9;PAX2;PAX8;OAF;SLCO4A1;TAL1;ITPKA;CHST1;DSCAML1;MDFI;MGLL;AHNAK;SEZ6;KCNA7;TMEM163;ADCY5;CHRND;GBX1;PLAGL1;SLC17A7;BIK;WNT7B;ECEL1;BMP8A;SCTR;BMP8B;WNT7A;UNCX;G0S2;PLXDC1;TMEM54;WT1;NOTUM;CRLF1;EPO;CHRM4;HR;METRNL;CXCL14;CXCL16;FOXQ1;FADS6;TNFRSF8;SLC16A8;PLXNC1;PITX1;STK32C;KCNH3;TLE2;DGAT2;COL27A1;IGFBP3;SYPL2;CYS1;VASH1;FOXP4;HIC1;RAB31;CACNB4;RAB37;SLCO2A1;NPTXR;KANK4;LRRC56;DLX3;DLX4;GPR88;CHRD;NPAS1;BCL2L11;NPTX1;NPTX2;PLXNA4;KCNF1;ANKRD34A;SLC4A11;MAFA;NFKB2;REEP1;MLXIPL;CXCL12;MAFB;LHX3;LHX1;ITGA11;SP5;CSPG5;LHX6;CNIH3;LHX9;TRIM72;KCNK6;FLT1;ONECUT3;LRRK1;RASGRF1;ARRB1;ELFN2;NRGN;ADAMTS2;EFHD1;GRID1;COL25A1;RTN4RL2;FOXL1;TNFRSF1B;C1QL4;C1QL1;RTN4RL1;HAND2;COL15A1;SLC24A4;SLC47A1;SMARCD3;DENND3;ABLIM2;ACSS1;TBX1;KCNJ4;KCNJ12;IRX6;NTRK3;PCDH7;KCNIP3;IRX3;SYT15;KLF4;APLN;SYT12;USH1G;IMPDH1;MDGA1;KCNK3;SPON2;SPON1;VIPR1;OXTR;VIPR2;CPNE5;CPNE7;ICAM5;ICAM1;SOX1;VSIG2;RASSF5;SOX8;EPHB2;EPHB1;SOX7;PTGDR;PAQR9;IL15RA;SLC6A17;PAQR5;ACSL6;KRT7;SLC6A11;EBF4;RUNX3;ARC;PAPPA;MALL;KCNQ4;NBL1;ZFPM1;ADCYAP1R1;CASZ1;EPHA10;EPAS1;GIPR;RRAD;TGFA;ST8SIA4;KCNN1;B4GALNT1;STXBP6;NTSR1;ATP6V1C2;RTBDN;NTNG2;EGR3;FAM78A;HSPA12A;CYP26A1;WNK2;PPP1R1B;COL9A2;IGSF9B;MKX;VSX1;TMEM151A;PTPRU;ZCCHC12;CLIC5;RYR2;SLC35F3;SLC7A10;CRTAC1;CD34;FOXD2;GP1BB;SFTPC;INSRR;NOG;KREMEN1;GFRA2;IL17RB;CDCP1;PITPNM3;VWA2;MAPT;HMX2;OPRD1;PTGER2;SLC43A1;PAPLN;CRYBA2;GDPD5;NOL3;CRIP1;RASIP1;NKD1;ARVCF;CAMK2N1;HSF4;SUSD4;KISS1R;GPC5;DUOX2;GCH1;PLEKHA2;RFTN1;PODN;GRHL1;KAZALD1;GRIN1;TPPP3;STAC2;TCAP;RAMP1;CDK5R2;PRDM8;GALNT14;CELSR1;ESPN;HOXA13;COMP;BAHCC1;FAM81A;PPFIA3;LMO1;CARD10;MSX2;SLC30A3;ADAM11;MATK;ATP1B2;COX6B2;POU3F1;TMEM130;LOX;RGS9BP;EEF1A2;EHBP1L1;LMX1B;RPP25;ABCG4;ABCG1;FBLN7;NPR1;CABP7;NXPH4;HTRA3;HTRA4;TMEM59L;ALOX15;HTRA1;LTBP4;RASGRP2;HOXB13;CPLX1;NID2;CACNA1G;TMEM121;WNT6;EFNB1;PCSK1N;SCUBE1;CDH23;PDZD7;WNT4;TFAP2A;SYT2;RARRES2;PTCH1;EVX1;INHBB;MT3;BMP7;SYT7;BMP6;BMP4;EFNA3;FEV;FGF18;DEGS2;ZMYND15;SNED1;MEGF11;ATP2A3;CHD5;CYP26B1;SIX2;GMPPA;SIX3;MADCAM1;NOS1;A4GALT;ABCC3;PDE4C;SSTR2;SYNGR3;EPN3;TGFBR3;FGR;VGF;CHDH;BLVRB;IRF8;NAT8L;SCN4B;HCN4;COLEC12;CAMK2B;LTK;NRXN2;DLL1;CYGB;DLL3;DLL4;ACAN;PDLIM2;WNT11;SPOCK2;MAN1C1;HES2;LGI3;HS3ST6;CYP24A1;MLPH;PPP2R2C;BCL6B;RGS10;RGS11;HCN2
ESCAPE	mNPC K27me3 17603471	226/676	3.761782e-13	2.699078e-11	0	0	1.865414e+00	5.336710e+01	VIPR1;CPNE5;TMEM91;IKZF3;BAIAP2L1;SOX1;GJA3;SOX18;RASSF5;LIPG;PAQR9;RBFOX3;UNC5A;SLC6A17;FIBCD1;CACNA2D2;KCNK15;HPCAL4;SIGIRR;BCAM;SPINT1;PAPPA;KCNQ2;HOXB4;KDELR3;EPHA2;LLGL2;CASZ1;COL13A1;EPHA10;PDGFB;GATA2;RAB11FIP1;PGBD5;RAB11FIP4;ATP6V1C2;JAG2;NTNG1;RTBDN;NGFR;WNT10A;PLK5;FAM78A;SNAI3;ST8SIA2;IQSEC3;NFATC2;GRIN2B;CYP26A1;OCLN;CYP2S1;WNK2;FXYD7;VSX1;XKR5;HRK;RET;TMEM151A;MESP1;LAD1;PTPRU;RYR2;CDKN1A;PTPRN;KCNC4;PTH1R;DMBX1;SHH;JPH3;MMP24;CRTAC1;RSPO1;TEAD4;ARG2;RIPK4;NOG;WNT9B;WNT9A;PAX2;OAF;PITPNM3;MATN1;VWA2;GPRC5C;DSCAML1;HMX2;OPRD1;AHNAK;CRYBA2;KCNA7;TMEM163;GBX1;GPC5;GABRD;GCH1;BIK;ECEL1;BMP8A;UNCX;NMNAT2;PODN;PLXDC1;GRIN1;TTLL6;STAC2;NOTUM;CDK5R2;GALNT14;HR;KNDC1;CELSR1;CXCL14;HOXA13;CELSR3;FOXQ1;ADORA1;MAP3K9;PITX1;STK32C;KCNH3;COL27A1;MSX2;SLC30A3;SRCIN1;TMEM130;DOK4;RAB37;RGS9BP;NPTXR;ABCG1;BLK;RTN4R;SEMA7A;DLX3;CHRNA4;CABP7;NXPH4;GPR88;FOXO6;HOXB13;NPAS1;NDRG1;CPLX1;CACNA1I;WNT6;SCUBE1;CDH22;PLXNA4;WNT4;TFAP2A;RAP1GAP2;SYT2;VDR;EVX1;MAFA;SMAD6;POU2F3;BMP6;BMP4;CXCL12;P4HA2;FAM163B;FEV;SPIRE2;LHX6;DEGS2;SERINC2;KCNK6;ANKRD33B;FLT1;ONECUT3;MEGF11;DOCK8;RASGRF1;MAST1;FHL2;CPZ;ELFN1;ADAMTS2;SIX2;SCN5A;A4GALT;SULT4A1;PLEKHG3;ITGA3;MKL1;VSTM2L;COBL;FOXL1;TNFRSF1B;ADRA2B;C1QL1;VGF;CDHR1;TRNP1;SCN4B;HCN4;COLEC12;SLC24A4;COL15A1;LAMA1;PPM1N;PRELP;DLL4;ACAN;RAB20;ABLIM2;WNT11;ERBB3;P2RY2;IGF2BP1;GNG8;S1PR5;HES2;TBX1;KCNJ4;ATP2B3;ATP2B2;HS3ST6;MLPH;SYT12;PPP2R2C;POU2AF1;TSPAN18;KCNK3;HCN2
ESCAPE	FOXP1-21924763 DOWN	157/429	5.972706e-13	3.428333e-11	0	0	2.133086e+00	6.003870e+01	SEMA5B;VIPR2;FRMPD3;FAM107A;PTPRVP;ICAM5;CLEC18A;AQP1;CDH5;PODNL1;SOX1;TNN;NRTN;STK32C;LMO1;PDGFRB;TMEM88B;STARD5;FIBCD1;SERPINF2;DHDH;RFX2;MATK;KRT7;HSD11B1L;NCCRP1;COX6B2;TMEM130;ALPPL2;CLEC19A;GPR162;CLDN4;CLDN3;MFNG;DDIT4;PADI3;S100A3;ASTN2;PTGES;LRRC56;ADCYAP1R1;PKDCC;TTYH2;TSHZ2;PDGFB;CLCNKB;CHRD;CLCNKA;FOXO6;ILDR2;CEND1;ADRB2;GATA2;NID2;KLK6;RRAS;RHPN1;CDH23;OTOF;S100A14;NPTX1;NPTX2;SLC38A3;IP6K3;PROM2;LRRC4B;WNT4;RTBDN;TFAP2A;NGFR;KCNF1;EGR1;PRRT2;FER1L4;IGF2;AZU1;GRIN2B;WDR54;VASN;H19;MLXIPL;GRIN3B;ATG16L2;CORO6;TMEM119;SSPO;FAT2;SDK2;SERPINA1;ANKRD33B;KCNC3;GPR20;AATK;LSP1;ELFN2;CPZ;KIF17;ASGR1;FTCD;LFNG;DMBX1;TMEM221;CALB2;FAM166B;AIFM3;ADAMTS2;CYP26B1;MB;SIX3;SOST;NOS1;UNKL;CD52;NOG;VSTM2L;RASA4;TNNT3;GAS1;TNFRSF25;FJX1;SGK2;CAMK1G;FAM84B;CRB2;LRRC15;PNCK;TNXB;AHNAK;PAPLN;SEZ6;SNX32;PKD1L2;PHYHIP;CRIP1;DLL1;RASIP1;PTGS1;HLA-DMA;GPR153;C10ORF105;CARNS1;SLC17A7;CD74;KCNIP1;NOS2;BIK;WNT7B;TIE1;TTLL6;P2RX6;ACTC1;TMEM54;MYO15B;FAM131C;MORN3;LGR6;C22ORF15
