"ENTREZID","SYMBOL","distanceToTSS","annotation","fold_change","p_value","FDR"
"334","APLP2",12156,"3' UTR",1.15905769296391,2.74982096809124e-08,2.39146598183122e-07
"143903","LAYN",18447,"3' UTR",1.15859446060178,4.845051536117e-07,2.82306755116787e-06
"55173","MRPS10",-8297,"3' UTR",1.14477441763622,2.22534723885532e-07,1.44419732020107e-06
"3595","IL12RB2",9866,"3' UTR",1.14286646510234,7.13858556536957e-07,3.93752567005107e-06
"4853","NOTCH2",-10003,"3' UTR",1.13784611594892,6.93355139574325e-13,2.70818890038704e-11
"85461","TANC1",-70005,"5' UTR",1.12699597262869,3.83580898441554e-07,2.30580188765267e-06
"8460","TPST1",3366,"3' UTR",1.11082780718823,1.81333385779639e-06,8.83274967820045e-06
"26002","MOXD1",7711,"3' UTR",1.1093925277593,3.44429404286195e-07,2.10323868384871e-06
"92565","FANK1",8460,"3' UTR",1.10410339925197,6.13265682364362e-10,9.12020418242323e-09
"79810","PTCD2",26993,"3' UTR",1.10265653954577,0.00013369359187884,0.00038914456666571
"26053","AUTS2",-39140,"3' UTR",1.09684059228155,3.86768352386242e-10,6.16437968399276e-09
"4638","MYLK",-3623,"3' UTR",1.0940922596556,6.73395964070018e-08,5.15866016930338e-07
"5238","PGM3",-3722,"3' UTR",1.09011382350031,6.38263414771859e-09,6.77624744524127e-08
"6101","RP1",74153,"3' UTR",1.07390312755922,8.17242691973453e-08,6.09038201132068e-07
"10873","ME3",-59632,"5' UTR",1.07344026404969,3.62827865598607e-07,2.20098874352616e-06
"100750325","RCAN3AS",-4358,"3' UTR",1.07264249921914,1.08359232618752e-05,4.22531069830242e-05
"1353","COX11",4994,"3' UTR",1.0689479089208,6.43401282463238e-10,9.52440811168589e-09
"55852","TEX2",-8928,"5' UTR",1.06699567597507,5.98698711550525e-10,8.97259084527621e-09
"399979","SNX19",6317,"3' UTR",1.06470233984245,2.31035901527574e-06,1.09101540894787e-05
"23080","AVL9",5605,"3' UTR",1.04790036918834,3.72743703346413e-09,4.24146793219317e-08
"65061","CDK15",35368,"3' UTR",1.04749237429545,5.93982093572684e-08,4.64165554367046e-07
"11057","ABHD2",12704,"5' UTR",1.03804783915845,7.24935948360065e-08,5.4961516429981e-07
"3131","HLF",-101322,"3' UTR",1.03099414831109,2.46841561521206e-07,1.57758277979817e-06
"80003","PCNX2",20526,"3' UTR",1.01688923373069,0.00221039870572899,0.00472194896992913
"10758","TRAF3IP2",11432,"5' UTR",1.01278653617377,7.91375760496533e-10,1.13583278230731e-08
"55750","AGK",-7376,"3' UTR",1.00283593790157,4.16453041439984e-07,2.47427370932981e-06
"441631","TSPAN11",58582,"3' UTR",-1.00970533833629,1.1235424187925e-09,1.52967926637433e-08
"5081","PAX7",73421,"3' UTR",-1.01416152971247,4.10206773162779e-09,4.61345406954974e-08
"4843","NOS2",30323,"3' UTR",-1.0344503538242,1.80164892588437e-09,2.28252153893332e-08
"26038","CHD5",5617,"3' UTR",-1.03658366026977,7.28767184787501e-08,5.51654502094627e-07
"4010","LMX1B",62151,"3' UTR",-1.04923436664016,4.75310326673731e-08,3.83361474575855e-07
"105376023","LOC105376023",-6884,"3' UTR",-1.05443416542565,1.55093586887245e-07,1.06289412098231e-06
"6117","RPA1",32804,"3' UTR",-1.05937257203183,2.89569451142919e-08,2.50145049103935e-07
"102466889","MIR8071-2",66972,"3' UTR",-1.06045841049467,0.00030025436875217,0.00079747461342022
"1609","DGKQ",3038,"3' UTR",-1.06045982746869,4.18224782250559e-10,6.57895827115546e-09
"6256","RXRA",13420,"5' UTR",-1.06679759699798,1.11536243041379e-06,5.81064453440845e-06
"27237","ARHGEF16",3058,"3' UTR",-1.06916798666592,2.69997922217808e-07,1.70305704086032e-06
"285489","DOK7",6014,"5' UTR",-1.07954967168601,1.70076041300789e-07,1.14567251096452e-06
"54897","CASZ1",-26841,"5' UTR",-1.08188857615712,8.949361736897e-10,1.26290518583525e-08
"53407","STX18",7065,"3' UTR",-1.09124081926447,5.7582765681504e-11,1.22066623785144e-09
"8911","CACNA1I",29713,"3' UTR",-1.09572717254811,3.5807048712089e-08,2.991606191663e-07
"126014","OSCAR",3647,"3' UTR",-1.09670781828128,5.96049735834219e-07,3.37435711358212e-06
"400668","PRSS57",3249,"3' UTR",-1.13341166596814,2.40857191947838e-10,4.11350891513035e-09
"53834","FGFRL1",11948,"3' UTR",-1.14042682037867,4.35722090565686e-07,2.5690195720971e-06
"100616417","MIR4786",28939,"3' UTR",-1.14694560172736,1.4358988616726e-11,3.72620573056596e-10
"7481","WNT11",19228,"3' UTR",-1.16162968760359,1.22829229441102e-09,1.64940272843563e-08
"3768","KCNJ12",11457,"3' UTR",-1.16197195819863,4.99596604314837e-10,7.69617621611055e-09
"54905","CYP2W1",3761,"3' UTR",-1.16799378937278,9.7972648283668e-10,1.36070776527885e-08
"102465437","MIR6731",11553,"3' UTR",-1.17698984570191,1.75951855371362e-10,3.1850910298638e-09
"55722","CEP72",6290,"5' UTR",-1.18682690321361,1.27175844533111e-09,1.69799074748524e-08
"2046","EPHA8",12106,"3' UTR",-1.1910373975815,3.16177874673739e-10,5.21330828138915e-09
"107983985","LOC107983985",11734,"3' UTR",-1.25093241456389,5.79340972452216e-10,8.75715326068701e-09
"57491","AHRR",22585,"5' UTR",-1.25738459009943,7.57642066512893e-10,1.09554929483125e-08
"286753","TRARG1",9866,"3' UTR",-1.25954406753434,2.15350318377559e-13,9.91278025046034e-12
"27237","ARHGEF16",-8974,"3' UTR",-1.33273899467775,9.76622104571546e-17,1.3296503625128e-14
"400935","IL17REL",7722,"3' UTR",-1.3399780965357,7.487630200026e-12,2.12255651989886e-10
"727897","MUC5B",-13364,"3' UTR",-1.40256563580694,3.96228659001065e-10,6.29440317540476e-09
"129807","NEU4",-3743,"3' UTR",-1.41498224755281,1.17865663913438e-15,1.10081974900411e-13
