"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_symbol"
34.8975420512668,-8.77638259013804,1.24289679528113,-7.0612319731285,1.65032819802519e-12,4.37041002570285e-11,"ENSG00000288774.1","ENSG00000288774.1"
108.633494098888,-8.62175179541985,1.03374690011681,-8.34029276841908,7.4106826752479e-17,2.82908750402742e-15,"ENSG00000248362.1","ENSG00000248362.1"
18.1667123986463,-7.8387680122048,1.36933512243425,-5.72450664835788,1.03734745770955e-08,1.75021566493627e-07,"ENSG00000288560.1","ENSG00000288560.1"
199.144965505484,-7.05000182132452,0.503189533336333,-14.010628906727,1.34211175805134e-44,2.38199027212612e-42,"ENSG00000251320.1","ENSG00000251320.1"
10.4058862795782,-7.01430450920963,1.40075247744022,-5.00752604202264,5.5134093867441e-07,7.20215926826062e-06,"ENSG00000207935.3","MIR204"
10.0850844409631,-6.98621725122176,1.36776672818389,-5.10775493164541,3.26009092597267e-07,4.38591532883407e-06,"ENSG00000184530.9","C6orf58"
8.46081745428826,-6.71732637078103,1.41115377023913,-4.76016612253584,1.9343367908133e-06,2.29312707031676e-05,"ENSG00000286976.1","ENSG00000286976.1"
288.029200027655,-6.65271002400182,1.21603082947173,-5.47083993494797,4.47907697206942e-08,6.8666779693071e-07,"ENSG00000231298.8","MANCR"
7.77295392599247,-6.593497389034,1.45319680891952,-4.53723635268397,5.69962171903854e-06,6.19026876669687e-05,"ENSG00000108231.14","LGI1"
7.0226216320887,-6.46753475497457,1.46840659758695,-4.4044577064709,1.06048827177009e-05,0.000108664955150655,"ENSG00000239279.3","RN7SL184P"
725.085525079903,-6.38323703436526,0.29091091209356,-21.9422399401517,1.02716423359215e-106,1.30754464990648e-103,"ENSG00000178776.5","C5orf46"
6.5182203967551,-6.34592784309382,1.44112139275787,-4.40346515913529,1.06535399878531e-05,0.000109094613645377,"ENSG00000250064.1","ENSG00000250064.1"
5.83863459962502,-6.19932241660742,1.47334512526104,-4.20765122191521,2.5803872149302e-05,0.000245382726497587,"ENSG00000152785.8","BMP3"
5.58354179416704,-6.12998123215174,1.46905084506961,-4.17274953601846,3.00945711393036e-05,0.000282617956799423,"ENSG00000196767.9","POU3F4"
5.15240199901711,-6.02373296880692,1.55817571221593,-3.86588811619994,0.000110685674775784,0.00090782311616288,"ENSG00000182334.3","OR5P3"
4.9639745827148,-5.96342067067852,1.50352764375028,-3.96628601773084,7.30012540329964e-05,0.0006259963516567,"ENSG00000222220.1","RN7SKP129"
4.79200870064085,-5.9119391148405,1.5125369980138,-3.90862446512303,9.28231218364469e-05,0.000777902012647962,"ENSG00000288916.1","ENSG00000288916.1"
4.58714133793681,-5.85743651062361,1.60501447227678,-3.64946024587216,0.000262791903138499,0.00197191390653471,"ENSG00000264699.2","ENSG00000264699.2"
23.7754642024425,-5.85409403774385,0.988391234597987,-5.92285102581359,3.1640745898346e-09,5.76814703991772e-08,"ENSG00000278746.1","RN7SL660P"
4.5731515714652,-5.8463948179812,1.5324240838868,-3.81512851400284,0.000136112077932909,0.00109232901499376,"ENSG00000254980.1","ENSG00000254980.1"
9.02193951691416,-5.83745293250577,1.36243981680651,-4.28455837865078,1.83102526955475e-05,0.000179104739933448,"ENSG00000250453.2","ENSG00000250453.2"
4.4044259569404,-5.78145185135682,1.61339199081947,-3.58341425038334,0.000339132129084194,0.00246607790004752,"ENSG00000286829.1","ENSG00000286829.1"
14.7996024616928,-5.74074954568687,1.20924364669202,-4.74738863535989,2.06059779804717e-06,2.42721851667867e-05,"ENSG00000137707.14","BTG4"
4.16169199026615,-5.69191791930652,1.611536589874,-3.53198180858651,0.000412457728347665,0.00292139092472801,"ENSG00000234173.1","LOC105378311"
4.08931456580458,-5.68076823984053,1.59080962942741,-3.57099186147449,0.00035563194663411,0.00256717030542527,"ENSG00000171855.7","IFNB1"
4.07038126381948,-5.66387537513375,1.57747849690404,-3.59046122419397,0.000330093336593727,0.00240824616871424,"ENSG00000183303.3","OR5P2"
3.92970752251436,-5.62184860734921,1.57809783827571,-3.56242082778078,0.000367450741777867,0.00264318230387212,"ENSG00000151005.5","TKTL2"
3.82603795728396,-5.58997909636814,1.5947327458375,-3.50527642387657,0.000456133427721478,0.00318491046297827,"ENSG00000287822.1","ENSG00000287822.1"
3.77914671018226,-5.57510398375009,1.61087414478937,-3.46091840991032,0.000538335942928495,0.00366393983575743,"ENSG00000253236.2","ENSG00000253236.2"
31.6595485023373,-5.52686475538246,0.764668710341944,-7.2277898659028,4.90917530718134e-13,1.38327278691224e-11,"ENSG00000286854.1","ENSG00000286854.1"
3.4895214964063,-5.45519046376154,1.63511083828985,-3.33628175901953,0.000849070634611945,0.0054337879395081,"ENSG00000287213.1","LOC105372502"
3.41133810853577,-5.41462377943853,1.6399764836337,-3.30164720864859,0.000961188822178242,0.00607485816804177,"ENSG00000120498.14","TEX11"
3.22701338767809,-5.33401779455122,1.67402254127994,-3.18634765244731,0.00144081348179414,0.00864581770057095,"ENSG00000235544.1","RPS11P1"
3.13570266123142,-5.29988253462942,1.66069950237752,-3.19135552641637,0.00141606911781508,0.00851810453857933,"ENSG00000222713.1","RN7SKP51"
3.10193875270585,-5.27233721762569,1.71545829917192,-3.07342779487601,0.00211614890813297,0.0120258240598271,"ENSG00000200610.1","ENSG00000200610.1"
2.98180765324709,-5.20946308152932,1.72379171972608,-3.02209543178286,0.00251031393493881,0.0138999173874608,"ENSG00000233900.1","RPL17P35"
5.77853115397915,-5.19384798295626,1.45864624642866,-3.56073173716577,0.000369822763867907,0.00265713841007155,"ENSG00000233420.2","ENSG00000233420.2"
2.88308162353019,-5.1683218061769,1.71545685547294,-3.01279614796959,0.00258852733352545,0.014260270861726,"ENSG00000231739.2","ENSG00000231739.2"
2.83124684091499,-5.14668523967362,1.74794009359128,-2.94442885001816,0.00323551329922515,0.0171661697260988,"ENSG00000288569.1","ENSG00000288569.1"
132.76072870384,-5.14570512425812,0.413616663208822,-12.4407587555539,1.57005351156851e-35,1.80000296375973e-33,"ENSG00000240476.1","LOC105374003"
2.85673301827485,-5.14323049024781,1.78502155930674,-2.88132681839727,0.00396004788843171,0.0203520991019553,"ENSG00000244681.1","MTHFD2P1"
155.951668923149,-5.11434683437359,0.372715345995138,-13.7218574156598,7.51161092084093e-43,1.23794030693645e-40,"ENSG00000288557.1","ENSG00000288557.1"
