"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_symbol"
66.8385626718704,-1.44941860978147,0.305317199141464,-4.74725503134823,2.0619589235535e-06,0.000133298722637496,"ENSG00000181143.15","MUC16"
40.8824684021591,-1.44182370679927,0.386156994078535,-3.73377597430241,0.000188630291811665,0.00436909494435861,"ENSG00000228223.3","HCG11"
525.687003528835,-1.42020591337846,0.508699875673154,-2.79183459893543,0.00524101390797645,0.0466363567346445,"ENSG00000062096.15","ARSF"
54.0915836783226,-1.35778097579285,0.323444852658044,-4.19787473702152,2.69431583846506e-05,0.00103287704988665,"ENSG00000290602.1","ENSG00000290602.1"
62.4974189479951,-1.35136489463212,0.344127285748292,-3.92693329066781,8.60358309511264e-05,0.00248269010607391,"ENSG00000145824.13","CXCL14"
111.561709368517,-1.30017200419005,0.310253680752048,-4.19067390607087,2.78127145605252e-05,0.00104914146986559,"ENSG00000253517.1","XRCC6P4"
43.1923166440328,-1.28290414596625,0.364965170362603,-3.51514130702295,0.000439520054491385,0.00811920027397589,"ENSG00000130822.16","PNCK"
78.5787492986687,-1.23751488800619,0.327894342382272,-3.7741269916864,0.000160568957390735,0.00393202935318798,"ENSG00000229400.1","ENSG00000229400.1"
58.094769243589,-1.20381067063746,0.346191281361932,-3.47729921418474,0.000506492244912877,0.00897025713521887,"ENSG00000250072.8","SH3TC2-DT"
45.2183828875375,-1.15662689650503,0.33875390702727,-3.41435736241388,0.000639326593513802,0.0106042429993971,"ENSG00000231549.1","ENSG00000231549.1"
4553.04880089171,-1.15329174432129,0.372706799806997,-3.09436732820146,0.00197233125038006,0.0231454780152041,"ENSG00000135373.13","EHF"
985.479632998329,-1.14546014627194,0.392807656998865,-2.91608405758558,0.00354454990907289,0.035390258900979,"ENSG00000183454.18","GRIN2A"
23131.2517378123,-1.12804739737589,0.340153768056226,-3.31628664242644,0.000912222118907855,0.0135917283543718,"ENSG00000115461.5","IGFBP5"
1529.96017292351,-1.12770394590238,0.123657994577506,-9.11953933714781,7.54443256676663e-20,5.52101575235982e-17,"ENSG00000138131.4","LOXL4"
40.96775319534,-1.11217488023561,0.38510506094717,-2.8879778351918,0.00387727193169266,0.0375912506572959,"ENSG00000218586.3","ENSG00000218586.3"
52.9862622409662,-1.10403050207689,0.359986872868656,-3.06686322553684,0.00216317813395636,0.0246729077061917,"ENSG00000233198.4","RNF224"
137.531460648432,-1.10232012203396,0.230098705665505,-4.79064025521469,1.6624996480163e-06,0.000112649744668364,"ENSG00000270255.1","ENSG00000270255.1"
44.573307513889,-1.08025935589635,0.348041022152681,-3.103827672999,0.00191034564518609,0.0227094045345546,"ENSG00000232325.4","ENSG00000232325.4"
125.184042849354,-1.06956134633645,0.272968041737505,-3.9182658142999,8.91883221812336e-05,0.00255874113001533,"ENSG00000179776.19","CDH5"
98.5425781386855,-1.06853717717912,0.337651705227594,-3.1646135963059,0.00155289030310532,0.0197018918830179,"ENSG00000286174.1","ENSG00000286174.1"
126.389617354846,-1.06417834287486,0.286288752154647,-3.71715037655414,0.000201482528459724,0.0045938318005091,"ENSG00000204956.6","PCDHGA1"
53.0671164557798,-1.05890129132269,0.316991463170451,-3.34047258160168,0.000836359385992279,0.0128365729586651,"ENSG00000286771.1","ENSG00000286771.1"
60.5113881776369,-1.03836865119287,0.358006713063607,-2.9004167053381,0.00372666869312639,0.0366112249715282,"ENSG00000225768.1","LINC02620"
58.2113348317864,-1.03395973204834,0.33507724532597,-3.08573544300951,0.00203049397097573,0.0236294254692371,"ENSG00000143768.13","LEFTY2"
278.886966298407,-1.0337422063125,0.176848511384033,-5.84535429912492,5.05491214208996e-09,7.33140812588366e-07,"ENSG00000250295.6","RDH10-AS1"
45.7095407452623,-1.03207890339263,0.362542436273559,-2.8467809561854,0.00441637389846105,0.0411476992800934,"ENSG00000278943.1","ENSG00000278943.1"
95.0147204794073,-1.01722122210052,0.2737393585724,-3.71602106253741,0.000202384718841779,0.0045938318005091,"ENSG00000091513.16","TF"
90.0696563913659,-1.01683467150938,0.362157711081222,-2.80771233193853,0.00498947750589594,0.0451446542880149,"ENSG00000189108.13","IL1RAPL2"
316.767339419419,-1.007604953782,0.239625651503758,-4.20491273558914,2.61182909039478e-05,0.00101367185997958,"ENSG00000171401.15","KRT13"
