"ENTREZID","SYMBOL","distanceToTSS","annotation","fold_change","p_value","FDR"
"166647","ADGRA3",190906,"Intron (ENST00000510705.3/ENST00000510705.3, intron 3 of 3)",2.70065439876682,5.21273442043506e-19,5.01671709947728e-16
"63979","FIGNL1",2362,"Promoter (2-3kb)",2.67698278953198,2.60623079648256e-15,8.26297091411124e-13
"8464","SUPT3H",-20087,"Intron (ENST00000483377.5/860, intron 2 of 7)",2.55968057103184,1.06394307260252e-12,1.48919983686262e-10
"388815","MIR99AHG",4276,"Intron (ENST00000635845.2/388815, intron 2 of 5)",2.52969266140527,1.64725351462147e-11,1.52139436618745e-09
"55214","P3H2",-15562,"Intron (ENST00000319332.10/55214, intron 1 of 14)",2.47059800319537,2.22526318788377e-21,4.30866584753995e-18
"347689","SOX2-OT",571,"Promoter (<=1kb)",2.45272481325781,2.69562434416437e-23,8.43134272031951e-20
"101929754","ZBTB20-AS5",-921,"Promoter (<=1kb)",2.45173369683537,3.71862464955554e-14,8.27381266931546e-12
"219790","RTKN2",-14488,"Intron (ENST00000373789.8/219790, intron 2 of 11)",2.41849537212845,5.48399793415149e-15,1.57866344070809e-12
"100616286","MIR4676",42294,"Intron (ENST00000603649.5/90550, intron 4 of 4)",2.41190124116093,5.58750235288926e-12,6.05006588808133e-10
"29970","SCHIP1",-8538,"Intron (ENST00000476809.7/100505385, intron 4 of 9)",2.40468055144413,3.28358367625177e-18,2.48188718800587e-15
"105370956","LOC105370956",33701,"Exon (ENST00000670668.1/ENST00000670668.1, exon 4 of 4)",2.36678710095663,1.09018923040843e-13,2.1084848176417e-11
"81671","VMP1",12639,"Intron (ENST00000262291.9/81671, intron 7 of 11)",2.36353958360785,1.08886403146305e-11,1.07593129038462e-09
"153830","RNF145",-97,"Promoter (<=1kb)",2.35861496822134,1.1486026406608e-16,5.67825156505395e-14
"9553","MRPL33",18513,"Intron (ENST00000448427.1/9577, intron 3 of 5)",2.32284236817767,5.94613037200071e-14,1.25324805051176e-11
"56034","PDGFC",27775,"Intron (ENST00000502773.6/56034, intron 1 of 5)",2.2859386525447,5.20880149174967e-11,4.12055213339312e-09
"100048912","CDKN2B-AS1",89419,"Intron (ENST00000435092.1/ENST00000435092.1, intron 3 of 3)",2.27694717524468,4.59843192007361e-20,5.88907054834939e-17
"101927523","LINC02620",34070,"Intron (ENST00000369704.8/159686, intron 15 of 17)",2.26228017965906,9.71947518734532e-14,1.91615035375246e-11
"57708","MIER1",10953,"Intron (ENST00000355977.10/57708, intron 3 of 13)",2.25108148753426,8.24450165920892e-10,4.29646578776685e-08
"388815","MIR99AHG",0,"Promoter (<=1kb)",2.24959253747997,3.62616389727412e-23,1.09218042050398e-19
"200162","SPAG17",-25980,"Intron (ENST00000336338.10/200162, intron 4 of 48)",2.24681214559462,2.90855115936003e-10,1.76449572291724e-08
"9462","RASAL2",7056,"Intron (ENST00000367649.8/9462, intron 1 of 17)",2.23546089789801,2.32249025101429e-13,4.01852581783211e-11
"1021","CDK6",41734,"Intron (ENST00000265734.8/1021, intron 2 of 7)",2.23240222210152,2.03135194543178e-12,2.55917302219018e-10
"586","BCAT1",16156,"Intron (ENST00000261192.12/586, intron 5 of 10)",2.22874934907602,3.76786459575051e-13,6.09169321248351e-11
"8737","RIPK1",-1693,"Promoter (1-2kb)",2.221158217884,1.89139933568445e-09,8.61940725560091e-08
"6506","SLC1A2",-1195,"Promoter (1-2kb)",2.21916907592873,1.08078316093488e-17,7.08504975861706e-15
"2200","FBN1",-49575,"Intron (ENST00000316623.10/2200, intron 6 of 65)",2.21594718689776,1.86925431193955e-12,2.37891132680288e-10
"100131117","ZBTB20-AS1",23145,"Intron (ENST00000675478.1/26137, intron 7 of 11)",2.21424553265248,4.53056872641608e-13,7.10582787375066e-11
"8910","SGCE",0,"Promoter (<=1kb)",2.21035030048403,1.60594297878812e-18,1.29949550141788e-15
"5980","REV3L",3709,"Intron (ENST00000434009.5/5980, intron 1 of 33)",2.19474789318408,1.0550493204727e-16,5.2637575683522e-14
"80333","KCNIP4",-46037,"Intron (ENST00000382152.7/80333, intron 1 of 8)",2.19418458508842,1.27696790970454e-14,3.32307913078232e-12
"55187","VPS13D",12801,"Intron (ENST00000620676.6/55187, intron 65 of 69)",2.16713290959578,9.96509431221997e-18,6.66984676712353e-15
"5937","RBMS1",-11540,"Intron (ENST00000474820.5/5937, intron 2 of 15)",2.16515838231165,2.41020820041276e-10,1.51121169142688e-08
"57600","FNIP2",3448,"Intron (ENST00000264433.11/57600, intron 14 of 16)",2.16383820998558,1.23089351631445e-09,6.00237812030328e-08
"105376220","LINC02977",8418,"Exon (ENST00000658557.1/105376220, exon 3 of 3)",2.16312144716284,2.53717330810028e-19,2.69711472350307e-16
"79670","TUT7",676,"Promoter (<=1kb)",2.16266743501527,2.73577193720466e-17,1.64191744179577e-14
"102464830","MIR6079",4461,"Intron (ENST00000645057.1/9682, intron 19 of 25)",2.16042567573493,1.93497666371245e-11,1.75592138181607e-09
"25814","ATXN10",4292,"Intron (ENST00000381061.8/25814, intron 4 of 10)",2.15858675022204,3.26506055338735e-14,7.42721361826133e-12
"105371807","SKAP1-AS2",-49069,"Intron (ENST00000336915.11/8631, intron 4 of 12)",2.15534016798108,8.87866310118012e-12,9.04239298742293e-10
"101927156","LINC01934",0,"Promoter (<=1kb)",2.14046476007648,2.55550479369946e-10,1.58883821548643e-08
"84159","ARID5B",37473,"Exon (ENST00000644638.1/84159, exon 3 of 5)",2.13953709923124,1.50767869571192e-09,7.10154652372039e-08
"367","AR",58250,"Intron (ENST00000374690.9/367, intron 1 of 7)",2.12642284860287,2.72348389710384e-12,3.29094382202417e-10
"105379057","EDIL3-DT",-2897,"Promoter (2-3kb)",2.12236509061128,2.22646838539398e-09,9.95940458037417e-08
"114327","EFHC1",0,"Promoter (<=1kb)",2.11907600085279,2.5072606647477e-12,3.06381225257618e-10
"3606","IL18",3764,"Intron (ENST00000531744.5/6392, intron 3 of 5)",2.11678463799085,1.49342034081166e-13,2.79192357852084e-11
"861","RUNX1",-127881,"Intron (ENST00000475045.6/101928269, intron 9 of 12)",2.10891535881347,2.36296745546111e-19,2.54519762777134e-16
"7402","UTRN",-17130,"Exon (ENST00000367545.8/7402, exon 66 of 75)",2.10439342085239,4.82178636627361e-11,3.85565114819357e-09
"109729137","MEF2C-AS2",0,"Promoter (<=1kb)",2.10434088839251,1.57512987061412e-28,1.82990712718595e-24
"169792","GLIS3",-17149,"Intron (ENST00000381971.8/169792, intron 2 of 10)",2.10385015827504,1.17324857154067e-12,1.61304322838742e-10
"4233","MET",5131,"Intron (ENST00000318493.11/4233, intron 2 of 20)",2.10358100989747,2.93178621836119e-15,9.15240632409514e-13
"29970","SCHIP1",-1690,"Promoter (1-2kb)",2.10103295429441,1.4628245734759e-14,3.74678901973208e-12
"10010","TANK",4892,"Intron (ENST00000259075.6/10010, intron 1 of 7)",2.1001477239931,4.1209398108951e-12,4.6577502122518e-10
"132864","CPEB2",-18611,"Exon (ENST00000538197.7/132864, exon 5 of 12)",2.09966265973402,1.38514946611438e-11,1.33070073783918e-09
"9472","AKAP6",0,"Promoter (<=1kb)",2.09248114195646,3.34992567576304e-12,3.89881865000309e-10
"55137","FIGN",7043,"Intron (ENST00000409634.5/55137, intron 2 of 2)",2.09025272728384,2.16711122633699e-08,6.84141703042664e-07
"26057","ANKRD17",0,"Promoter (<=1kb)",2.0889821522541,8.73050969690089e-11,6.38477405419265e-09
"407047","MIR9-2",0,"Promoter (<=1kb)",2.08832410264963,2.63451654224505e-34,8.56981886026893e-30
"57142","RTN4",9713,"Intron (ENST00000394609.6/57142, intron 1 of 6)",2.0878041660909,4.44519996471526e-09,1.78604137416283e-07
"84909","AOPEP",-50519,"Intron (ENST00000375315.8/84909, intron 5 of 16)",2.08586684906496,1.28870989857432e-19,1.47607198206775e-16
"7204","TRIO",4168,"Intron (ENST00000698541.1/7204, intron 1 of 36)",2.0858549591532,8.90682994830269e-24,3.44916989748022e-20
"9743","ARHGAP32",17690,"Intron (ENST00000310343.13/9743, intron 2 of 21)",2.08531586235038,3.09479473000618e-08,9.22736734852162e-07
"5934","RBL2",0,"Promoter (<=1kb)",2.08452490287882,1.47762285410289e-12,1.95388592768751e-10
"55744","COA1",-23314,"Intron (ENST00000415076.6/55744, intron 1 of 6)",2.08148197288751,1.00368544994037e-09,5.07443021465812e-08
"131566","DCBLD2",0,"Promoter (<=1kb)",2.08036966992635,5.50184765546215e-31,9.94275568802934e-27
"22936","ELL2",-521,"Promoter (<=1kb)",2.07996350488768,4.43952211268315e-09,1.78528546506446e-07
"9637","FEZ2",-5593,"Intron (ENST00000414288.5/9637, intron 1 of 4)",2.06472668494736,4.77319536794583e-13,7.43617203658573e-11
"7405","UVRAG",44963,"Intron (ENST00000356136.8/7405, intron 12 of 14)",2.06237202239869,8.93820647234087e-10,4.59612580364806e-08
"301","ANXA1",1978,"Promoter (1-2kb)",2.05581267006517,4.12085097702727e-08,1.17564603956955e-06
"29922","NME7",2991,"Promoter (2-3kb)",2.05021728473767,9.40567740614226e-11,6.78640381277636e-09
"105379675","LOC105379675",-46157,"Intron (ENST00000502645.2/101929710, intron 1 of 4)",2.04972487325236,3.82463528680309e-14,8.48646393208851e-12
"79071","ELOVL6",-46324,"Intron (ENST00000302274.8/79071, intron 1 of 3)",2.047488560878,5.87473979235772e-09,2.25459427448802e-07
"960","CD44",0,"Promoter (<=1kb)",2.045410075115,5.26131301378053e-15,1.5253587435407e-12
"57231","SNX14",7899,"Exon (ENST00000624603.1/ENST00000624603.1, exon 1 of 1)",2.04428107198438,1.1687065928042e-18,9.90022311388742e-16
"406947","MIR155",0,"Promoter (<=1kb)",2.04348018702344,6.78432664556458e-10,3.6465436678435e-08
"107986277","LOC107986277",-113621,"Intron (ENST00000295454.8/2560, intron 5 of 8)",2.03894889312076,1.74917151136506e-10,1.14715322768537e-08
"169792","GLIS3",4410,"Intron (ENST00000381971.8/169792, intron 1 of 10)",2.03648894784444,2.50378718805685e-08,7.72143472130273e-07
"5744","PTHLH",2263,"Promoter (2-3kb)",2.03603513311807,9.10014378751873e-11,6.61346240536632e-09
"2823","GPM6A",0,"Promoter (<=1kb)",2.03567740904858,3.36080089002797e-13,5.53817082835461e-11
"253582","TMEM244",16386,"Exon (ENST00000368143.6/253582, exon 3 of 5)",2.03521069456756,2.90775328676635e-09,1.24455666664767e-07
"4976","OPA1",364,"Promoter (<=1kb)",2.03326496429025,4.09111722609055e-11,3.35721372975528e-09
"10371","SEMA3A",-42037,"Intron (ENST00000448879.5/10371, intron 4 of 4)",2.03191530740833,5.06850330735724e-09,1.99507918786331e-07
"10301","DLEU1",5666,"Intron (ENST00000486895.5/10301, intron 1 of 1)",2.03036645421388,1.82705770225445e-08,5.91249104622314e-07
"22871","NLGN1",154121,"Intron (ENST00000695368.1/22871, intron 3 of 6)",2.0270431746117,8.62644033260217e-09,3.1353014254661e-07
"23139","MAST2",-20594,"Intron (ENST00000470809.1/23139, intron 4 of 4)",2.02651389066061,1.75959802306771e-10,1.15306132337569e-08
"100847047","MIR4666B",87682,"Intron (ENST00000378993.6/11141, intron 5 of 10)",2.02609547343571,2.80326789601518e-09,1.20938330755276e-07
"148418","SAMD13",0,"Promoter (<=1kb)",2.02338928446749,3.9501345807689e-12,4.48338896642818e-10
"306","ANXA3",5902,"Intron (ENST00000512884.5/306, intron 2 of 11)",2.01722780473484,2.8115170744967e-09,1.21229903123413e-07
"351","APP",11392,"Intron (ENST00000354192.7/351, intron 1 of 14)",2.01296581875725,1.31288764404507e-09,6.34198428469588e-08
"84159","ARID5B",-70045,"Intron (ENST00000644638.1/84159, intron 3 of 4)",2.00984834548608,2.18352402316099e-16,9.94787856434228e-14
"81671","VMP1",-15557,"Intron (ENST00000593168.5/81671, intron 3 of 4)",2.00806292634889,3.12526581094761e-22,7.58669937047125e-19
"100505851","LOC100505851",0,"Promoter (<=1kb)",2.00750405461132,4.8246463917725e-12,5.32725466659768e-10
"388815","MIR99AHG",0,"Promoter (<=1kb)",2.0045557058264,4.15449808892214e-13,6.59871427414787e-11
"347689","SOX2-OT",-10148,"Intron (ENST00000660576.1/347689, intron 4 of 6)",2.00422632464899,2.47999147595981e-13,4.2538886465195e-11
"9819","TSC22D2",3161,"Intron (ENST00000361875.8/9819, intron 1 of 3)",1.99873266827111,6.72996743065866e-09,2.5302717354588e-07
"8029","CUBN",-38432,"Intron (ENST00000377833.10/8029, intron 27 of 66)",1.99645285672584,2.98016609978816e-08,8.93967383437931e-07
"55704","CCDC88A",0,"Promoter (<=1kb)",1.99621042734427,1.58424046708701e-09,7.41492923077314e-08
"100616377","MIR4803",-26007,"Intron (ENST00000512974.5/4131, intron 3 of 3)",1.99359373975023,1.31488560329388e-26,9.72088949762425e-23
"6788","STK3",-74069,"Intron (ENST00000617590.1/6788, intron 4 of 8)",1.99302366928659,8.26582795542861e-16,3.06240452804257e-13
"7164","TPD52L1",-1049,"Promoter (1-2kb)",1.99163315592389,8.23820857082427e-12,8.47681770425651e-10
"100422991","MIR1260B",-59597,"Intron (ENST00000524717.6/84441, intron 1 of 4)",1.98873479465528,3.34633306600932e-20,4.6124096739075e-17
"64422","ATG3",-7619,"Intron (ENST00000402314.6/64422, intron 5 of 10)",1.9886122077076,1.20066541620664e-08,4.15759477579154e-07
"5201","PFDN1",1871,"Promoter (1-2kb)",1.98719151899817,3.10987075600715e-11,2.6495805610832e-09
"284058","KANSL1",19344,"Intron (ENST00000432791.7/284058, intron 2 of 14)",1.98663888508197,1.10577844839166e-11,1.08735995005237e-09
"5937","RBMS1",-15531,"Exon (ENST00000474820.5/5937, exon 2 of 16)",1.98507763043582,9.92056410428763e-11,7.09868081276666e-09
"100505921","GLCCI1-DT",87951,"Intron (ENST00000463725.5/729852, intron 4 of 4)",1.98277551190142,4.44713535257826e-08,1.25464757921959e-06
"79642","ARSJ",16442,"Intron (ENST00000315366.8/79642, intron 1 of 1)",1.97894240747584,1.8881199286163e-13,3.39704940032962e-11
