Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
GFP_3_R1_paired	(25, 55775.0)	(30, 55882.0)	(35, 55459.0)	(40, 54800.0)	(45, 55061.0)	(50, 53164.0)	(55, 50324.0)	(60, 49948.0)	(65, 51903.0)	(70, 54615.0)	(75, 60559.0)	(80, 103282.0)	(85, 281370.0)	(90, 750716.0)	(95, 1700301.0)	(100, 2214251.0)	(105, 3120300.0)	(110, 2821497.0)	(115, 2904923.0)	(120, 2309741.0)	(125, 1921440.0)	(130, 1561264.0)	(135, 1271156.0)	(140, 1088594.0)	(145, 3774323.0)	(150, 48879580.0)												
GFP_3_R2_paired	(25, 83630.0)	(30, 71232.0)	(35, 64680.0)	(40, 61553.0)	(45, 59312.0)	(50, 58121.0)	(55, 57222.0)	(60, 58634.0)	(65, 58184.0)	(70, 59364.0)	(75, 60259.0)	(80, 62080.0)	(85, 61988.0)	(90, 66627.0)	(95, 72736.0)	(100, 88748.0)	(105, 127372.0)	(110, 137126.0)	(115, 183824.0)	(120, 136332.0)	(125, 155143.0)	(130, 123520.0)	(135, 118759.0)	(140, 111355.0)	(145, 3077437.0)	(150, 70084990.0)												
YAF-1_R1_paired	(149, 67.0)	(150, 90582245.0)																																				
YAF-1_R2_paired	(76, 37286.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 40514.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)	(126, 0.0)	(128, 0.0)	(130, 0.0)	(132, 0.0)	(134, 0.0)	(136, 0.0)	(138, 0.0)	(140, 0.0)	(142, 0.0)	(144, 0.0)	(146, 0.0)	(148, 24472.0)	(150, 90480040.0)
YAF-2_R1_paired	(149, 126.0)	(150, 132932295.0)																																				
YAF-2_R2_paired	(76, 59769.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 65865.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)	(126, 0.0)	(128, 0.0)	(130, 0.0)	(132, 0.0)	(134, 0.0)	(136, 0.0)	(138, 0.0)	(140, 0.0)	(142, 0.0)	(144, 0.0)	(146, 0.0)	(148, 39198.0)	(150, 132767589.0)
YAF-3_R1_paired	(149, 54.0)	(150, 94268032.0)																																				
YAF-3_R2_paired	(76, 41089.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 44531.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)	(126, 0.0)	(128, 0.0)	(130, 0.0)	(132, 0.0)	(134, 0.0)	(136, 0.0)	(138, 0.0)	(140, 0.0)	(142, 0.0)	(144, 0.0)	(146, 0.0)	(148, 26017.0)	(150, 94156449.0)
YAF_1_R1_paired	(25, 66961.0)	(30, 67218.0)	(35, 67714.0)	(40, 67623.0)	(45, 67639.0)	(50, 66088.0)	(55, 61610.0)	(60, 62124.0)	(65, 63008.0)	(70, 66291.0)	(75, 71615.0)	(80, 105097.0)	(85, 216795.0)	(90, 538234.0)	(95, 933122.0)	(100, 1471740.0)	(105, 1984157.0)	(110, 2104990.0)	(115, 2485385.0)	(120, 2147855.0)	(125, 2165933.0)	(130, 1852864.0)	(135, 1790691.0)	(140, 1573373.0)	(145, 5882468.0)	(150, 63707729.0)												
YAF_1_R2_paired	(25, 59315.0)	(30, 51161.0)	(35, 46527.0)	(40, 46275.0)	(45, 45925.0)	(50, 46623.0)	(55, 46816.0)	(60, 48655.0)	(65, 49062.0)	(70, 51026.0)	(75, 51957.0)	(80, 52973.0)	(85, 53556.0)	(90, 55532.0)	(95, 58160.0)	(100, 66077.0)	(105, 85241.0)	(110, 99931.0)	(115, 129786.0)	(120, 109054.0)	(125, 136116.0)	(130, 116774.0)	(135, 123761.0)	(140, 119994.0)	(145, 3073564.0)	(150, 84864463.0)												
YAF_2_R1_paired	(25, 92978.0)	(30, 93526.0)	(35, 92487.0)	(40, 87695.0)	(45, 87732.0)	(50, 81578.0)	(55, 76178.0)	(60, 77564.0)	(65, 77401.0)	(70, 95323.0)	(75, 130939.0)	(80, 365816.0)	(85, 997999.0)	(90, 4912188.0)	(95, 8692002.0)	(100, 8980091.0)	(105, 12024645.0)	(110, 8417283.0)	(115, 9356001.0)	(120, 6315153.0)	(125, 5666345.0)	(130, 4207233.0)	(135, 3635021.0)	(140, 3008220.0)	(145, 6758200.0)	(150, 47632300.0)												
YAF_2_R2_paired	(25, 101816.0)	(30, 87340.0)	(35, 78076.0)	(40, 74954.0)	(45, 72753.0)	(50, 71523.0)	(55, 71138.0)	(60, 74888.0)	(65, 73985.0)	(70, 80077.0)	(75, 77931.0)	(80, 83319.0)	(85, 81881.0)	(90, 102340.0)	(95, 116266.0)	(100, 151578.0)	(105, 419877.0)	(110, 293445.0)	(115, 496446.0)	(120, 304718.0)	(125, 327214.0)	(130, 268906.0)	(135, 210052.0)	(140, 225057.0)	(145, 4398157.0)	(150, 123618161.0)												
YAF_3_R1_paired	(25, 76097.0)	(30, 75109.0)	(35, 74674.0)	(40, 73155.0)	(45, 71779.0)	(50, 69091.0)	(55, 65196.0)	(60, 65380.0)	(65, 66607.0)	(70, 72388.0)	(75, 79470.0)	(80, 133630.0)	(85, 329692.0)	(90, 892768.0)	(95, 2564648.0)	(100, 3020656.0)	(105, 4422493.0)	(110, 4093574.0)	(115, 3932273.0)	(120, 3377931.0)	(125, 2643634.0)	(130, 2301244.0)	(135, 1762976.0)	(140, 1619164.0)	(145, 4945749.0)	(150, 56559168.0)												
YAF_3_R2_paired	(25, 77859.0)	(30, 67343.0)	(35, 61935.0)	(40, 59351.0)	(45, 57824.0)	(50, 57742.0)	(55, 57155.0)	(60, 59049.0)	(65, 58938.0)	(70, 61391.0)	(75, 61730.0)	(80, 63854.0)	(85, 63721.0)	(90, 70589.0)	(95, 77765.0)	(100, 96151.0)	(105, 166730.0)	(110, 155291.0)	(115, 235640.0)	(120, 160389.0)	(125, 191385.0)	(130, 150892.0)	(135, 141434.0)	(140, 138015.0)	(145, 3380077.0)	(150, 87616296.0)												
