Length	FoldEnrichment
22215	5.07304
3984	5.89089
2199	5.26208
1046	6.72901
1351	7.57467
2298	5.84651
1073	9.42555
1823	5.87721
1088	6.10562
6460	5.91667
2360	6.77035
1072	5.3837
2977	5.14892
2836	5.95827
1439	11.1129
8723	5.27828
2330	5.08634
1212	6.40677
1306	5.8584
4450	6.11501
2183	5.07559
6546	5.29479
1186	5.13696
1120	5.6974
1406	5.02866
1008	9.17092
1249	6.14967
1627	5.72443
6101	5.91159
2718	5.48975
3231	5.00773
5900	5.08241
10160	6.47385
1630	6.90305
3501	5.01385
1532	6.50196
1416	5.11985
1530	6.57294
1898	5.88604
1913	5.17665
1955	5.43937
1371	5.21081
1213	5.00294
1036	5.74414
2460	5.16934
5996	6.07925
1164	5.50667
1826	6.10938
1371	5.99917
5900	5.48183
3489	5.64711
5914	5.59666
8906	5.57427
13131	5.50755
1637	9.28871
1697	6.01862
2449	5.60945
1130	7.34177
2056	5.54635
12320	5.08463
4784	5.10832
1576	5.83089
1108	5.61821
11384	6.45511
3182	5.25071
7881	6.38386
2390	5.02792
9242	5.16403
5517	5.67093
8258	5.16391
2970	5.75552
2792	5.2735
1445	5.00714
1516	7.16207
1321	6.37414
1151	7.48836
1593	8.05142
1069	5.78245
3577	5.04203
8079	6.24306
3079	5.44555
11652	5.06854
1222	5.92511
1282	6.40333
2026	5.6094
1064	5.26436
1206	5.13113
2757	6.00939
1246	5.64657
3084	5.2221
1191	5.39323
1965	6.65114
2102	8.14612
5532	5.32183
1162	5.44962
1817	5.87157
2733	5.54015
2376	5.25502
1475	5.01866
3296	5.28028
6483	5.08717
1722	5.66612
3122	5.37866
2956	5.02294
4238	5.39173
1145	8.85293
2013	5.3286
1383	5.43809
2228	5.84597
6062	5.73491
2355	5.9828
6998	8.14553
2148	5.22473
8832	6.16961
1419	5.56879
3754	6.39154
1031	5.25447
1861	5.70677
2483	5.08396
2139	7.83001
4672	5.57094
2943	5.8348
5116	5.16451
21394	5.58352
4073	5.03825
11047	5.34606
22422	5.37422
6539	5.0442
3811	6.64822
16768	5.65794
1310	6.56179
2505	7.56591
11576	5.20133
3399	6.58183
1745	5.01544
1480	10.0304
1867	6.018
1041	5.20825
2558	5.18739
5244	5.27472
2689	5.35848
1598	5.36987
2985	5.68323
2353	5.81335
1600	6.48917
2853	5.0975
8763	5.78815
6613	5.62936
5230	5.65884
4541	5.45233
2260	5.2808
1250	7.20018
2986	6.82705
3394	7.35024
7035	5.17752
7809	5.4409
1208	5.0549
2602	5.38036
2242	5.65083
1167	5.28234
3283	6.41636
2695	7.62731
1348	5.70566
4374	6.72866
3466	6.31279
2956	5.22292
5525	5.02558
1163	8.90095
1066	6.42582
1058	7.34294
3261	5.49479
1017	5.54873
1036	5.72037
1060	5.23359
8792	5.80089
7964	6.09453
1541	5.75814
1047	5.06254
1854	5.59298
4398	5.15071
1223	5.08615
2200	5.1195
1024	5.54533
2107	5.42282
1479	5.24961
2075	5.56148
1707	5.295
1007	7.69614
1983	5.78949
4904	5.44743
1336	5.11056
6770	5.48214
17825	5.08516
2705	5.73152
3458	5.39871
7826	6.5931
2403	6.92663
1200	5.00478
2197	6.3106
1647	5.06543
3987	5.73896
1120	5.30577
1586	5.59403
2846	6.97455
15308	5.54064
3233	5.79514
1289	7.339
3283	5.29897
1985	5.67956
5271	5.14965
1157	7.74298
10965	6.12951
1035	6.74262
3205	6.18708
1249	5.74406
1241	5.29923
2356	5.16327
1493	6.31443
2165	7.02064
3615	5.21214
1645	5.14357
3337	6.46647
7336	7.12647
1242	5.16766
2188	5.84905
1749	5.3924
8657	5.63795
4279	5.08593
1923	5.07591
5468	5.31976
2153	5.64154
1242	5.04997
1131	5.2003
3011	6.49904
5921	5.17718
4829	5.34056
2516	5.64882
2629	5.17974
4852	6.76345
5957	5.17042
15639	5.39608
9791	5.20892
15205	5.5857
14137	5.1986
38974	5.25998
4225	5.09135
9730	5.15646
2087	11.025
1059	5.0006
3246	5.56731
1897	6.47667
3765	5.30926
1030	6.3696
16081	5.17134
1185	5.01372
5599	5.1776
4292	5.38079
1731	5.6816
14963	5.57853
1539	6.3327
8216	5.47792
4457	5.82476
7000	5.85923
2514	5.35977
6959	5.03873
1886	5.00681
1329	5.05536
7809	7.02417
2252	6.09115
2077	5.14202
3073	5.92294
1102	5.2227
2710	5.04167
1267	6.36974
1419	6.68124
2182	5.24626
1939	7.01687
7651	5.87659
1906	5.43663
6810	6.41835
5997	5.23787
1156	5.0928
1112	7.82628
2205	7.20348
2296	8.06957
5636	5.13415
1519	6.50633
1889	6.13805
5042	6.51707
1938	6.83409
1142	6.48842
2515	8.24637
2839	5.82552
8336	5.57429
6305	6.29478
3169	5.06582
2631	6.45071
1058	5.07096
1545	6.41685
1081	5.23851
11143	5.61652
4444	5.11068
5042	5.04937
5678	5.72315
13386	5.77994
7084	5.36348
5416	5.59128
3141	7.85194
2744	6.32587
3858	5.18222
6157	5.47353
1008	5.50966
2025	5.62999
3535	5.09333
1098	5.59532
2399	5.21303
5819	5.12585
3032	5.43164
3133	5.06324
3247	5.16025
3323	7.51976
8868	5.39597
6504	5.00285
1334	6.03992
2312	5.34189
3335	5.12386
1610	5.85572
2188	5.04913
2548	5.03366
5709	5.18901
1026	8.20426
1013	8.67366
9771	5.7536
2804	5.00327
8111	5.28735
2526	5.00669
4629	5.25023
1396	5.00224
5343	5.18417
1220	5.07203
2475	6.38161
3650	5.65925
5231	5.43957
1602	5.29565
1114	7.04833
5185	6.7264
4187	6.41068
9221	5.50248
1212	6.83232
4664	5.65566
2260	6.15899
2244	5.77269
3477	6.62732
1829	7.57302
4387	5.57609
2317	5.33507
3500	5.44046
3059	5.05115
3921	5.71859
2316	5.69078
1969	8.77315
11053	5.64952
17757	5.7491
2019	5.59101
1326	5.87733
1576	7.92117
2952	6.60059
1112	5.06551
1431	6.70011
1205	5.9088
1106	5.55865
1181	6.20483
1249	5.79893
1148	6.85376
10401	5.3043
1818	5.8848
1372	5.7342
3090	7.99075
17387	5.53813
7139	5.11667
2660	5.45701
1372	6.3376
2187	5.30411
1467	5.80014
3172	6.02561
1489	5.00849
5958	5.40848
2814	5.09334
8343	5.14452
1083	5.69955
3127	6.04412
6753	5.13683
2441	5.64543
3515	5.30404
3505	5.47294
2346	6.35902
1888	8.97161
6712	5.78605
2733	5.13808
1681	6.63274
5664	5.87156
1464	5.94082
1922	5.38289
1994	6.75949
4514	6.74631
6844	6.77067
4931	6.19917
2380	5.05619
1698	6.1665
3140	5.84387
2337	6.38763
1142	5.43819
9303	5.48269
1463	5.83381
1007	5.66638
1471	5.1148
2888	6.33249
1287	6.31707
1392	7.28352
1353	5.24154
11288	5.89389
6967	5.49477
4410	5.15004
3540	6.5498
4350	5.22925
4534	7.14444
9617	5.19732
4932	5.60916
1033	5.20352
23881	5.10968
1001	6.08298
18905	5.41447
4763	5.81655
3473	5.54546
11541	5.30463
1317	5.58048
5805	5.29303
6029	5.71779
1365	5.85093
2394	6.1334
7309	6.15895
5473	5.02017
2244	6.29228
3798	5.3017
6343	5.96683
2272	6.2327
2337	6.49448
3960	5.36674
12238	6.55685
20464	5.56297
2538	5.49779
1524	8.20776
1043	12.5165
3513	5.70903
6655	8.79756
2838	5.02313
7466	5.88184
1672	5.6117
3654	6.0058
2693	5.70715
3027	5.79294
9325	5.31067
2479	5.95755
1765	7.2359
1046	5.282
7700	5.15423
3337	5.11568
2213	6.3569
1593	5.47347
2340	6.2863
1045	5.24177
5173	5.7864
3408	5.12582
1034	6.81466
2122	5.06355
7531	6.08503
1936	5.12947
4952	5.17912
5340	6.01195
1088	5.0381
3871	5.24663
2135	5.67315
1555	5.94154
1018	11.0299
1772	5.53503
4619	5.03618
2979	6.49511
3659	5.95704
7474	5.42227
4883	5.08571
2484	5.89717
1313	9.73128
1070	5.11943
5932	5.42029
1384	7.20552
7437	5.52226
1174	5.58627
1844	5.36091
14229	5.45817
2511	5.7452
7148	5.06367
1886	5.02856
3047	6.15494
3371	5.2336
9989	5.11361
1896	5.54761
1019	5.75444
1626	5.04251
2319	7.05702
1824	5.63503
5156	5.06552
6532	5.47743
5496	5.3408
6670	5.76195
6492	5.78247
1783	5.38428
1730	7.0067
4121	7.03101
3098	5.96031
3710	5.17404
6923	5.00048
1840	5.45236
5353	5.88603
2203	5.52645
7500	5.32269
10502	5.01695
1695	5.33015
17937	6.20182
13974	5.11897
7568	5.39033
10962	5.9897
5830	5.72214
1518	5.50112
6987	5.64633
16654	5.6584
1362	5.31988
6854	5.43728
2023	5.22032
2067	9.29401
1645	5.80245
2628	5.77383
1174	5.24919
4961	5.2483
1001	5.28494
1104	5.38646
2011	5.96466
3551	5.16008
5017	5.85857
1448	6.8285
1816	9.356
1136	5.83701
2515	5.09923
2721	7.11946
1953	5.16665
1880	5.09335
1296	8.92881
1157	5.08658
3420	9.99802
5534	5.13353
3061	6.97988
1473	5.75546
1139	7.02817
2825	6.51278
1240	6.70187
1807	7.94758
1760	7.13073
2940	5.22989
1654	5.85184
6703	5.3139
2528	5.74845
1555	7.96266
1549	5.79822
1417	5.07494
1470	5.21767
4468	6.57763
3558	5.15494
1146	7.48047
7538	5.61166
7086	5.38297
18656	5.11393
12527	5.06672
11053	5.71657
26109	6.39867
1790	6.88929
15600	6.03223
2073	5.7078
1630	5.01973
4503	5.57372
1157	6.40528
1032	5.09256
2402	6.51199
2343	5.84761
1931	5.07786
1785	5.08925
7471	5.7158
2525	5.83047
4526	5.2183
1070	5.43707
1214	5.16019
6435	5.68541
8460	6.16971
2843	6.068
1400	5.13781
1656	6.13102
1893	5.34803
1813	5.80679
1040	7.04832
1519	7.25373
1637	5.07617
2398	7.39978
1903	6.26141
1680	5.67641
2515	7.58536
1248	5.41481
3717	5.36854
8451	5.23616
1043	5.85817
1058	5.81678
19817	5.15179
2731	5.9576
3386	5.3165
1388	6.0678
1377	5.3659
3663	5.56625
1686	5.34109
3018	7.8796
5568	5.43935
2170	5.19444
3269	5.15837
1054	6.24905
2225	5.80729
4489	5.04293
3494	5.1924
4004	6.66845
4521	5.63844
1606	5.04555
1608	5.93454
9564	5.37648
1406	5.68611
1268	5.97567
3477	5.24117
3182	8.24893
5378	5.22041
2306	5.35414
3593	6.10028
1372	5.0218
2038	5.69132
1419	7.78254
1215	6.30228
1460	7.0145
1344	5.66258
1882	5.74953
4872	5.0301
1185	5.05673
2415	5.19606
1420	5.42948
1805	5.16019
1016	5.75513
2948	6.19463
4649	5.24164
2725	5.74535
1819	5.70063
6069	5.40319
1115	8.97784
2384	6.94931
1973	5.45066
4887	6.34297
1129	5.00286
2273	6.22688
1360	8.59154
1830	6.37646
2750	5.07534
1812	6.0015
3045	5.25882
1274	8.64087
1347	5.02163
1255	6.05411
1030	5.30039
2268	5.013
1549	5.48085
3678	6.34691
5013	5.74364
4136	5.45681
1392	6.16885
1367	5.39359
1649	5.40257
3094	6.81114
1854	5.39935
1149	5.78749
1369	5.00774
1554	5.42214
4727	6.32117
2121	5.26869
2178	5.27974
1807	7.71675
1875	6.55775
3639	6.89319
2729	6.59317
1261	5.10906
1173	5.58712
2234	5.25291
1507	5.15872
1881	5.28722
1976	5.58084
2039	6.83869
1731	6.53676
1661	6.016
1335	5.00919
1479	5.06955
1110	5.4107
2836	5.45145
2478	5.05678
3088	7.42905
3416	8.25105
1027	6.29388
1535	6.08546
1106	6.27653
1317	5.91278
1575	8.25522
1983	5.37743
1002	6.04314
3068	6.9963
1318	5.62046
2045	6.39763
1019	5.2505
4522	5.03325
3198	6.60902
4357	8.06917
1805	5.7176
1130	7.65597
5956	5.07696
1049	5.38886
5814	5.8584
1993	5.84528
5029	5.37159
2286	5.55432
1689	5.22363
1213	5.63549
1719	5.2508
5219	5.12928
12310	5.15362
3036	5.06327
1801	8.48847
4281	5.1845
2306	7.14545
1773	5.29252
12610	5.16648
10436	5.37578
1658	5.37997
3733	5.86381
1384	5.20879
7136	5.20017
1691	5.60716
5135	5.39013
1364	6.78292
2032	5.13471
1013	5.22821
2681	5.15412
2872	5.10905
9307	5.59904
6060	5.07878
2445	5.15558
1307	7.89955
10694	5.05123
1830	5.03965
1192	5.9442
5443	6.46745
3681	5.71298
4587	5.67694
13498	5.82426
5764	5.26368
1734	5.14572
4049	5.0502
1010	5.167
1659	6.8512
5058	5.24288
1608	5.17782
1328	5.09972
1004	5.68253
1221	5.02302
1078	7.45767
2420	7.78568
5309	5.22702
5508	5.00049
1283	5.07668
7645	5.88416
4424	5.01378
3947	5.63162
1314	6.93939
3900	6.24258
1837	8.20896
1063	5.95788
1087	5.60025
4301	6.45909
3617	5.01003
2484	5.18877
2075	5.16812
2330	5.03988
2184	6.62341
1877	6.51455
1511	6.68179
1494	5.17399
3616	5.08324
4602	5.64273
6163	5.24263
5246	5.38595
4272	5.21873
3746	5.09388
1310	5.09535
8231	5.51773
2566	5.46942
1015	5.19143
1029	5.97789
1198	6.66747
1057	5.76972
2293	5.38632
1412	5.61818
6900	5.95638
1744	5.81898
5058	5.38566
3011	5.04111
8462	5.98101
4294	5.6168
4734	5.21165
3762	6.24905
1381	5.39198
2307	5.52326
5228	7.47441
5996	5.15116
4618	5.43301
3605	5.19897
1969	5.02314
2920	5.75248
1325	5.42057
1933	5.39966
3844	5.32171
20104	6.2554
6918	5.3172
16690	6.19429
18144	5.28714
6418	6.20861
15096	5.01002
4724	6.86026
3207	5.40612
8899	6.10025
10723	5.93317
7494	5.43418
9953	5.98239
3053	5.19055
5191	6.34203
1551	6.05479
1052	5.03835
1477	6.97723
2753	5.05132
2717	5.88741
3777	5.1475
2081	6.22953
3286	5.45227
3651	6.03645
1806	6.3112
1379	5.23619
3530	5.01509
1255	7.84102
4345	5.02354
6812	5.56842
3250	5.43224
1672	8.28117
1165	5.23726
1036	6.32671
1636	7.18433
6426	5.71543
2521	10.7056
1494	5.83474
1140	6.28043
1328	5.12123
3644	5.01597
5684	5.30426
6948	5.3244
10947	5.56815
3209	5.23243
1226	5.16446
1299	5.53456
2379	6.84037
1987	6.33908
1943	5.42575
1086	6.64948
2202	5.70007
5921	6.13656
1337	5.10344
5014	7.03849
4415	5.82183
6495	6.13619
1184	6.03207
1098	10.3122
10397	5.31335
3105	6.71399
2433	6.63291
1513	5.59401
6972	6.03296
1190	8.59142
1745	5.06542
1124	6.843
1402	5.99059
1205	6.11909
3946	5.60987
4120	5.01022
1694	6.22119
3658	5.15564
4735	5.09903
3381	5.30304
7307	5.18177
7123	7.80999
7460	5.18541
1501	6.41629
4851	5.01778
9450	5.32759
1755	5.55402
7917	5.3573
4530	6.22251
6826	6.05253
3647	6.18106
23976	6.31376
6492	6.56658
4300	5.46267
3324	6.12836
4404	6.57098
1961	5.189
2312	5.99387
2911	6.18581
6519	5.17468
1839	5.14484
4330	5.07434
1008	5.58742
1027	5.49599
9116	5.16717
5557	5.24293
1956	5.05093
2169	6.29001
1395	5.17307
1129	5.10096
4363	5.03164
9176	5.23528
2168	7.01236
1224	5.25249
7007	5.56274
3716	7.90757
1259	5.45639
2950	6.86414
2209	7.22498
3250	5.19476
5707	6.86715
2418	5.50597
10182	5.71602
2631	5.29214
15923	5.15922
8772	5.23658
12457	5.74215
28552	5.08223
3740	5.30633
8878	5.96384
2191	5.21217
2079	5.73713
1137	5.29095
1603	5.07797
1241	7.48507
4527	5.15624
2039	7.56562
3481	5.60193
1372	6.75058
2356	5.28293
2708	5.77879
2077	6.34927
2443	5.14071
2255	6.12725
4334	5.20511
2465	5.1848
1254	7.07553
4953	5.10096
1340	6.45032
21543	5.2758
1665	5.83955
2408	5.1113
4494	5.46127
1887	5.21843
4382	5.18111
1163	5.7298
1260	5.66613
2237	5.10181
3125	9.97496
4644	5.53716
2664	5.67201
1391	8.04953
1358	7.89311
1273	6.35303
1390	7.17675
3674	5.48025
1614	6.03063
1179	6.23647
1319	5.2888
1589	5.10478
1183	5.91881
1773	5.13389
1006	7.82016
2190	6.86333
9287	5.45668
1620	6.03697
3583	6.60238
1135	9.01467
5469	5.17154
1679	5.27568
2186	5.18148
4482	5.60625
2099	5.28917
1435	5.56862
3848	5.37884
1693	5.37717
1145	5.06016
3949	5.98142
1745	5.12873
1444	5.10652
1019	6.67481
1055	5.05233
1365	5.31403
1707	5.71304
1701	6.71583
1206	5.87334
1414	9.38118
1536	5.59179
3674	5.03357
1166	5.58915
1625	5.16824
2958	5.72942
2485	5.13351
1006	5.26571
5285	6.64117
1195	5.4218
2346	5.54572
8641	5.42337
4330	5.12249
2818	5.69283
2047	5.98975
1180	6.83541
2758	5.50681
1028	5.43646
1816	5.01693
2193	6.28764
2251	6.23626
4522	5.47726
4955	5.11033
5209	5.46429
1081	5.50684
1840	5.05707
1040	8.62736
1289	6.68363
2438	5.41659
1929	5.33868
3066	5.06093
1223	5.3732
1717	5.03919
3311	6.26533
2269	5.4711
1938	5.25192
1482	5.5845
2743	5.21766
1795	6.10376
5903	5.15121
2971	5.58305
6486	5.38302
1718	5.58486
4346	5.99182
2634	5.3595
5171	5.60448
2567	6.35228
2142	6.60083
11600	5.06454
1641	5.52345
7254	5.77758
3988	5.44332
3918	7.09172
7334	5.68756
2366	7.22872
3775	5.18082
1492	6.11515
2827	6.45641
2448	5.15359
1644	5.04049
1259	6.58213
2172	5.25937
4033	5.99558
2075	5.33634
2139	6.38839
1529	5.85773
2395	5.09757
1293	5.34589
1018	5.19341
1014	5.9239
4101	7.21109
1323	5.56716
2004	6.05826
3872	5.47501
9753	5.55685
6136	5.86316
14715	5.35198
2365	5.07669
1792	5.27274
1076	5.33479
3212	5.13468
1522	5.00016
1334	5.09774
3518	5.04203
1472	5.17051
4451	5.10428
1595	7.84118
1526	5.8663
6983	5.90696
2955	5.53881
17681	5.05843
1726	5.8192
3755	5.87451
12162	5.34426
1360	5.30231
4980	5.108
3365	5.01469
3276	5.15411
5763	5.76564
1842	6.64535
1973	5.71474
5117	5.5068
1300	5.61919
1137	6.68304
1166	6.53894
3432	5.60212
2206	5.20181
3338	5.53764
3817	5.42451
1513	6.07209
4443	5.96696
5148	5.39499
2423	5.33064
3651	5.5413
2517	5.05833
1103	5.2564
3284	6.00046
2077	5.89211
4266	5.36914
9407	5.88417
11734	5.31309
6819	5.00992
4795	6.65886
1477	5.29998
1205	5.98207
4803	5.96038
1525	5.67404
3800	6.06463
2472	8.94205
15371	6.13812
4536	6.23916
3046	6.30927
6605	7.64699
4385	5.14655
3343	5.47777
3810	5.1344
2521	5.23781
6173	5.48494
2852	5.49718
3428	5.9121
3873	5.18176
2067	5.65692
2538	5.17563
5448	5.00781
1262	8.53346
5404	5.78395
3660	5.36203
1415	5.31902
1229	5.56185
1255	5.6899
2724	5.54969
3370	5.82691
1025	6.0364
1038	6.40458
1027	6.87091
4169	5.67108
2383	5.05193
3224	5.26298
1721	11.7538
2291	5.37254
1264	6.39415
1537	8.89434
2524	5.36164
1049	5.5875
1274	5.84405
1506	8.82631
2477	5.59528
2304	5.43164
5009	5.77289
8372	7.3383
7739	5.06555
4346	5.83331
2311	5.20936
3664	6.25581
1815	6.19249
2488	6.53632
1346	7.05193
2252	5.27168
1451	6.89933
2931	5.09482
1392	5.45124
1155	5.1
1832	5.54027
4846	5.88244
1272	5.83414
1266	5.96865
2864	5.09232
1422	5.13779
1204	5.66579
1228	5.25326
1224	6.46094
1757	5.10657
1097	5.21039
5232	5.84109
2257	5.12984
1074	5.59294
1373	7.11812
2275	5.85935
1078	5.44204
2182	5.49886
1514	5.9604
2576	5.99021
1899	6.41749
1152	6.21207
2371	5.80921
1279	5.60436
1317	5.98848
1081	5.01338
2318	6.15094
2301	5.41492
1226	6.23979
2294	6.74199
1414	5.14619
1434	5.17401
1741	6.3013
1143	5.05872
2378	5.52568
1454	5.63221
1036	5.10741
5714	5.01015
4664	5.45139
2078	5.67891
1698	5.04464
4479	5.8863
2229	5.97978
1364	5.11382
2754	6.69108
1892	8.6299
1903	7.37251
1626	5.09065
2003	5.81317
1495	5.93995
1064	5.14877
2761	5.18339
9291	5.8537
3600	6.35392
7036	5.27349
2349	5.11008
2072	6.0006
3115	5.66762
14487	5.32673
2888	5.11467
1132	5.94504
2121	6.81287
2241	5.16095
1774	5.34961
1278	5.60052
1488	5.93976
1529	6.92788
4271	6.62662
8210	5.95996
2051	5.79212
2514	7.34166
1657	6.20506
3497	5.79225
3809	5.10312
3261	5.08902
3769	5.96333
1168	5.12705
2589	6.26835
1566	5.01109
1322	5.0056
3386	8.79322
1521	5.23271
2062	5.0359
1233	5.32567
2301	5.00635
1260	5.04986
1365	7.47575
1040	5.04353
1017	5.17596
1015	5.00538
3631	5.06392
1664	5.72467
2131	6.49174
2346	6.70517
1330	6.38097
2020	6.98741
1393	7.08892
1657	5.31451
1168	7.73613
1379	6.29158
1723	5.39819
7016	7.61333
1201	5.84289
3907	5.06455
1831	6.14703
1307	5.55926
4419	5.13277
2074	5.30996
1355	5.34621
1677	5.8677
2289	6.07928
3232	5.32488
1302	5.37159
3005	5.08065
1924	5.22379
1000	5.59712
1471	5.12912
1371	5.24533
1142	5.03232
3150	5.44385
1162	5.43528
1172	5.31605
2033	5.55931
1070	6.49325
1136	5.32468
1028	5.13312
1418	5.14058
1176	5.13312
1899	5.39108
1895	5.1717
1740	6.11549
2384	6.13706
1401	5.13818
1059	6.48776
1699	5.54494
1752	5.6371
2013	6.12939
2752	5.49233
1262	5.82025
2017	5.9136
1791	5.86841
1548	5.9744
2230	5.77159
1246	5.34181
2911	5.52193
1013	5.22662
1029	5.45556
1057	5.51596
1007	5.08386
1240	6.73496
1112	6.11721
1446	6.116
3198	5.21349
1264	5.33548
1935	5.11439
2907	5.28456
1621	5.45618
10817	5.35717
14706	6.03793
1545	5.66761
1837	5.35618
18101	5.72847
4554	5.415
1217	5.15974
1139	9.74542
1354	6.15176
2557	5.07915
1599	5.45569
2382	5.99333
1078	5.43335
11227	5.02536
4485	5.24266
3259	5.34025
6718	6.86861
5961	5.08849
6042	5.1522
1474	8.27056
5314	5.03519
4652	5.33875
1679	5.02372
2737	6.40054
2523	6.09454
3524	6.82206
3472	5.93108
2946	5.71424
5274	6.67555
4787	6.04501
21275	6.27678
8585	5.61364
1835	7.13281
12766	5.11745
10006	5.39315
6355	5.42933
2615	5.72283
1549	5.0634
2347	5.34025
1720	5.8993
4204	5.04124
1465	6.31076
1018	5.12346
1673	5.46063
3356	5.24116
4594	6.52476
1521	5.18473
1221	7.03074
2362	5.11899
2266	5.36082
1492	5.22059
2404	5.18003
1077	5.33617
1001	5.42635
1538	5.87398
7421	5.53734
1970	5.03026
1826	5.43619
1006	5.02159
1898	5.90845
3221	5.98593
1143	5.14632
3584	5.44556
1281	5.98844
1471	12.0412
1635	5.09582
2105	5.40232
4567	5.69093
1750	7.96457
1761	6.6821
1076	5.09525
1054	5.08279
3782	7.2629
3837	5.56691
2981	6.09992
4116	5.52478
1086	5.31368
1808	5.01081
3854	6.19439
1228	5.72162
1304	6.3959
1578	5.53671
1681	6.33264
1308	5.14538
1788	5.57693
1000	5.62295
6629	5.28083
1548	6.14339
5474	5.32955
2190	7.50667
1492	7.32766
5017	5.06545
3339	6.125
1461	6.9659
17543	5.03044
1300	5.05083
1366	5.15051
2113	5.83594
14565	5.79958
2762	5.12256
20171	5.55926
1475	5.09678
5643	5.02555
1909	5.12164
1897	5.60145
1352	5.16384
1563	5.70744
3109	5.04482
3880	5.48486
1578	7.19746
4205	6.49369
1571	6.32483
1418	5.7499
2243	6.14817
6160	6.70395
12589	5.73462
7686	5.1887
13987	5.12042
18647	5.34705
1814	7.90462
1730	6.02819
1513	5.83318
2027	8.29741
15692	5.43416
8872	5.46139
6936	5.6143
4037	5.16984
1376	5.5814
2725	5.48706
16835	5.30721
3409	5.22063
10152	5.18513
3321	5.52854
16803	6.69127
13282	5.60014
3706	5.15912
13339	5.12465
9524	5.48367
1186	5.39324
11254	5.10334
12331	5.33031
4819	5.47042
5662	5.89826
10403	5.69758
1365	6.8262
20794	5.78701
20754	5.21753
25049	5.15397
4674	5.26624
3694	5.51686
11770	5.29458
2744	6.73794
5092	5.04463
4296	5.64006
3582	5.07126
3480	5.48149
9414	5.92653
1145	9.10348
1477	5.45661
3162	6.57481
1587	6.70313
4993	5.12718
4182	5.16878
1866	6.23308
6108	5.97076
3794	5.37262
2340	5.34662
5371	7.18207
9867	5.9127
1472	5.2142
6413	5.47232
3870	5.83329
2893	6.29287
4256	5.60909
12398	5.02832
1080	5.91804
2859	9.05819
2587	5.36671
1374	5.58366
4491	6.20713
1553	5.69186
1296	5.10641
2043	5.07122
1333	8.10002
4212	7.03444
4160	5.79861
1698	6.62886
2276	7.14912
1302	5.23882
1112	5.35557
1098	6.63384
2745	5.95629
1764	5.72053
1499	6.88626
3376	5.62134
1138	5.85179
3812	5.31956
2634	5.06894
1638	6.41467
3514	5.27843
1608	5.21286
4398	5.30731
4954	5.62032
1582	5.80278
5995	6.11884
1508	6.66301
3383	5.15519
1946	5.82811
2111	5.24757
2552	5.5589
1221	5.28416
1039	5.66197
3588	5.53572
1299	5.07219
2061	5.30164
3377	5.28711
1016	5.15706
1604	5.05586
1414	8.15524
2651	5.88819
3584	5.00456
3870	5.31609
6383	5.73283
10449	5.07475
1413	5.45138
1731	5.161
1217	5.28645
5646	5.62051
4388	5.36489
3117	5.18475
13985	5.60923
5329	5.11302
1268	6.51878
24013	5.6186
4464	5.94133
2306	5.06997
2151	5.39829
23353	5.08042
1769	6.68129
4895	5.82503
7571	5.65834
6554	5.97268
