Length	FoldEnrichment
1265	6.3526
1676	5.44702
1907	5.41463
1195	5.61527
1041	7.41165
1232	5.41072
1624	5.3249
1102	5.12563
1068	7.19563
1150	6.06241
1727	6.77819
1166	5.21859
2258	5.6078
2010	5.17759
2482	5.39589
1498	5.77838
1674	6.05568
1079	5.29977
2257	5.37101
1188	6.15005
1078	8.09978
1004	9.09461
2887	5.67198
2463	9.23251
1346	5.16454
5397	7.00907
1680	9.47122
1802	5.483
3037	6.5659
5199	6.12838
3462	6.96039
2667	6.67748
1430	7.92518
1071	6.24411
2228	5.4239
2003	5.75607
1700	5.89898
3716	6.99921
2765	5.40125
3511	5.29129
1101	6.76675
2696	6.58438
1139	8.67946
2652	5.46131
1168	7.9094
1614	10.6177
2471	9.12219
1333	9.03274
1145	6.18636
1223	6.08336
1045	5.55525
1004	7.91164
1036	5.13262
2530	5.51846
2524	5.4412
1363	6.97058
1612	5.79755
1469	5.17369
1933	7.68095
2672	6.12633
1792	5.41858
3160	6.30877
1034	9.72358
1503	5.7151
2444	5.43696
1175	6.72927
3503	7.93244
1074	5.92913
2829	5.09581
1817	6.71021
2804	5.27735
1094	6.22341
1096	7.14048
5203	6.47062
1414	6.07449
1569	5.00063
2294	5.42006
2141	8.73801
2284	8.1466
2561	6.40277
1314	7.00539
1733	5.2693
1063	5.55339
2140	5.95225
1417	6.97135
4468	8.24159
1009	5.77801
1583	9.46805
2095	9.47202
1042	5.84432
3868	6.27684
1119	6.69309
3226	7.09364
1269	5.65139
2229	5.79333
1200	5.4782
1017	6.00347
1736	5.5381
1011	7.78666
1127	6.3395
1153	6.62191
1179	5.8765
1523	5.07917
2787	5.09664
1661	5.46691
1269	5.58231
1276	5.3368
2356	5.38307
1611	5.45732
1879	5.1426
2775	5.43822
3533	5.72067
1132	5.14222
2025	5.38444
4072	5.6121
1145	5.97437
2288	5.2023
2585	5.03016
1508	6.90561
1126	6.63004
1674	6.54259
1591	5.97261
1775	6.20113
1674	6.69503
1320	5.05447
1542	5.36695
1261	12.3703
1729	5.45074
1647	5.62409
2905	5.93239
1389	7.79694
1421	6.74199
3675	9.4679
1315	5.18979
2361	7.03728
1044	5.27414
4314	6.31536
1923	6.24441
1398	5.42393
1792	7.43553
2058	6.38897
1182	5.60343
1534	8.83211
1912	6.96007
4515	8.20778
3020	7.80846
1258	9.30609
2302	5.95265
1457	5.33084
1188	6.66201
1925	7.58246
1305	7.52469
1003	6.04472
1168	6.93529
1934	7.31836
1090	9.17262
1491	7.11219
1403	8.1187
1653	5.50618
1314	7.98741
1987	5.3594
1257	8.65506
1260	7.02969
2707	5.41167
1973	6.31985
1110	8.30016
2184	7.01715
1115	9.74979
1613	5.14803
3305	6.32876
1003	5.31094
1493	5.61938
1293	5.31566
2862	8.36262
1647	6.63412
1041	6.15272
1188	7.51353
1037	6.33804
1021	5.76071
1701	5.04024
1054	7.23089
1164	5.45762
1070	5.05049
1462	10.8255
1449	5.0437
1315	7.07628
1625	7.89277
1097	6.74295
2439	6.83523
2957	5.67618
1408	5.37962
1229	5.44556
1647	5.68428
1043	6.44625
2600	5.14206
1437	5.05868
6369	5.34665
1065	6.47697
1046	5.44482
1653	5.43301
1534	5.06022
1091	6.05543
2843	8.12219
1817	10.5413
2129	6.57147
2819	7.02244
3015	8.54479
1935	7.07828
1036	7.64212
2452	5.82329
3833	5.88736
3176	5.85995
1227	5.60524
3223	5.86828
1221	5.10494
1395	6.10409
1376	5.06901
3817	6.26142
1198	5.2821
1004	5.94063
1208	5.85027
3173	7.55365
4701	7.34719
2119	6.12766
1179	6.68031
1681	5.43982
1617	5.90896
1872	5.40962
1196	5.75566
1328	6.93032
1047	5.19319
1752	8.70714
2364	6.62577
2233	7.91184
2892	6.39128
1539	6.042
1285	6.70155
1944	6.07481
1340	5.25535
2307	5.14767
2876	9.39843
1388	6.11256
1698	6.19969
1233	11.2918
1111	6.16072
1908	11.0405
1913	9.39517
1582	5.47076
1630	5.71849
1155	5.93751
1314	8.01832
2783	7.68501
1146	9.41014
1158	6.1149
1440	7.97094
1687	7.77973
3633	5.1245
3536	5.95458
1435	8.92419
1313	5.51911
1004	7.41414
1913	5.33511
1056	5.00283
1650	6.7946
1359	5.15141
3742	6.42799
2635	5.64066
5524	7.08696
2312	5.88223
1401	5.02382
1413	6.92494
1627	5.53221
1028	5.00782
2260	5.51136
1655	5.79022
1029	9.07747
1612	6.35865
1449	6.48592
1874	8.43842
1593	5.16743
1558	6.25271
1307	6.37203
1227	5.51848
2364	5.009
1223	5.36669
1055	6.43479
1481	5.04376
1467	6.67471
3910	5.63642
1262	9.95624
2074	5.18877
1046	5.60747
1774	5.06175
3251	5.62813
1634	6.1291
1137	5.12417
2237	7.80117
1766	8.50213
2666	7.16882
3403	6.47206
1228	7.36727
1378	7.01905
1175	5.18782
1219	5.99284
2063	5.41053
1343	6.57169
1317	6.74187
1402	9.33894
1108	5.16169
1144	5.64938
1818	7.09684
1295	7.45674
1297	5.50819
1885	7.00967
1265	6.40822
2963	5.89662
1148	7.92529
1134	7.95451
1076	6.6833
1485	5.10027
2214	6.72348
1196	6.15075
1397	6.02808
1318	6.51293
1169	5.44116
1323	5.05835
1335	5.76902
1352	6.36449
2657	6.46402
1863	6.01456
1751	7.37907
1302	6.58267
1617	6.65905
1897	5.25959
2236	5.01321
2080	6.45911
1052	6.17443
1531	8.16281
1478	8.97429
1171	5.2383
1554	6.06134
1531	8.77501
1847	6.67067
1027	8.70697
1291	14.5771
2192	7.94193
1380	5.35342
2006	5.84468
2545	6.05955
1170	6.81868
1163	7.27353
2186	5.89103
1249	5.77633
1314	6.85363
2869	9.38927
2458	9.17236
1701	6.10218
1514	8.22583
1142	6.85652
1459	6.15602
2205	7.66301
3922	6.27555
1231	5.66431
1938	6.87734
3717	9.00964
1228	5.44637
2376	5.01704
2998	5.83066
3788	8.13841
1493	5.71883
1414	5.07496
1195	7.99882
1328	8.73999
2398	5.1917
1450	6.46279
1137	5.51636
1256	8.39761
1815	5.87822
5787	5.82749
1082	5.88837
2605	5.40438
1158	5.65061
1211	7.22338
1622	5.21913
2864	5.97231
2101	5.30555
1425	5.82788
1037	7.37658
1095	7.22263
3352	7.56195
2353	5.05653
1679	5.62799
1010	6.01294
2100	6.985
1022	6.22953
2159	6.34393
1985	6.15742
1004	6.56499
1095	6.74531
1897	5.07767
2931	7.22545
5440	6.98063
1595	6.38009
1054	5.67038
1422	5.55144
1751	6.56408
1277	5.48081
1319	5.47658
1762	6.20076
1561	5.81884
1089	9.80551
1367	5.24408
2571	5.34652
1232	9.08956
3150	5.07101
1363	11.0376
2823	5.54605
1148	5.24702
1321	5.33865
1054	7.83665
1450	6.72818
1156	8.01607
4964	5.74884
1432	6.33494
2370	6.76373
2751	7.93394
1904	5.3085
2080	7.12977
3664	6.08649
2295	7.3957
1714	5.15489
1977	5.3197
1371	6.30968
4153	5.50678
1049	5.5875
1081	6.29712
1125	6.06956
1126	5.47466
1135	7.47756
2329	5.00527
1497	7.59391
1695	5.51237
1684	6.99062
3533	5.48041
1353	9.30303
1219	6.01684
1398	5.17952
1036	5.87775
6834	7.57978
1429	6.03962
1460	6.26993
1083	6.97713
1263	5.49703
2888	6.64006
1448	5.18326
1425	6.94358
1285	7.93948
1925	8.30719
1248	8.00372
1052	6.57472
1552	5.55002
2962	6.02307
1168	6.83472
1621	5.56596
1362	5.20813
1745	5.6869
1045	8.92051
2033	5.36291
1029	5.42847
2087	6.50255
1524	5.1579
2632	5.56361
1664	5.04251
2180	6.08788
1092	5.149
3092	7.4362
2441	7.32257
1025	6.78904
1072	5.85486
1210	6.22579
2269	8.20438
1696	6.81773
1073	9.04813
2120	5.29093
1182	6.44287
1656	6.5831
1699	6.65788
3653	7.35895
1137	5.78311
1836	5.88228
1060	5.20903
1299	6.71165
6672	7.78961
1401	5.72382
2114	8.57284
1096	6.89667
1684	6.60274
1284	5.70274
1076	6.23469
1130	5.54782
5056	6.06013
1062	6.82997
1172	5.39853
2632	5.66374
1793	6.62836
1055	5.44811
1816	5.42552
1086	5.27201
1918	5.05734
1089	10.9236
1607	5.74182
1013	10.8151
2235	6.23956
1608	5.44428
1573	5.32393
1047	8.09234
2717	5.81065
1371	5.97447
1064	5.40324
1101	5.30492
1099	5.76517
1060	5.59404
2549	6.1398
3772	6.25912
1861	5.83911
2367	5.67605
1273	12.4494
1691	6.34232
2163	5.0763
2849	6.17191
1169	6.85744
2297	5.6593
1080	6.62022
2324	6.50646
2107	6.27443
1271	5.30357
2311	5.07631
1070	5.4261
2046	5.74505
1102	6.03493
2773	6.95659
1643	5.07538
1081	5.60232
2260	5.17559
2227	5.51413
1079	5.98541
1138	6.04365
1758	5.48188
1426	6.48689
3060	5.97573
1782	12.3455
1928	8.82729
1096	6.60038
1194	7.65911
1871	5.23827
1051	5.65453
1309	5.73416
3588	5.35305
1144	5.61904
1535	6.54225
1391	6.22582
1082	5.44776
1337	5.79451
2793	7.16927
1011	5.22592
1337	7.37611
3124	5.59882
1108	5.15658
2629	5.0577
1259	7.06634
1306	10.7339
1146	7.72578
1348	7.42235
1122	5.67442
1115	5.98588
1093	5.27171
1403	6.95559
1572	16.5886
1166	8.76618
1346	6.73618
1166	7.60599
2003	5.00645
1051	5.88247
1303	5.29975
1456	5.36124
2185	6.61162
1849	5.83254
1722	5.01105
4637	5.17008
2369	7.08947
2041	9.56172
3166	8.78955
1281	8.08304
7852	6.03542
1245	7.32216
1479	7.80861
1916	8.68461
1238	6.36505
1002	7.28929
1460	6.20216
1572	9.07599
2009	6.14386
2650	7.39527
1258	5.40286
1657	8.60691
1353	5.71207
1307	5.26832
2534	7.46744
1347	6.80222
1476	12.8947
2857	7.40828
1672	5.68322
1790	5.59168
1187	5.34796
1616	6.7682
1644	5.01315
1061	7.31788
1775	7.84533
2563	8.65797
1295	5.54288
3695	5.67054
2851	6.94053
2088	6.61003
1525	5.23842
2626	7.94121
1242	7.29265
1036	5.83617
2631	5.81264
1211	6.15521
2654	5.55043
1059	7.55845
1776	6.55479
1710	6.09873
1007	10.4121
1228	6.28873
1389	5.4615
1157	6.12542
3613	5.46584
2680	6.7133
1414	8.07853
1360	8.91207
2109	7.50567
2634	6.77889
1092	7.4082
1547	5.37669
1677	6.71401
1031	10.0595
1292	5.76404
1239	6.60176
1263	5.88462
3548	6.12755
1156	6.95757
1015	6.41856
1144	9.04207
1891	5.61225
1173	8.33269
2285	8.04863
1502	5.49143
1762	13.6338
7831	6.96138
1536	7.87851
1549	6.65757
1333	5.12312
1391	5.42022
1814	5.56051
1456	5.16502
1774	8.87775
1419	5.0349
1480	6.96535
3605	5.67078
1825	5.79978
2465	5.14939
1840	5.92065
2361	5.89111
1704	6.57231
1775	5.99918
2909	5.65765
1000	6.59997
1754	5.27605
2694	6.14492
2845	5.71395
3658	5.94292
1733	9.78152
1357	8.04674
1089	5.31254
1185	6.806
1479	5.42333
2487	6.55222
3263	7.15459
1034	5.39729
1398	7.06745
1567	5.81822
2179	7.25512
1261	5.30228
1473	6.32442
1033	7.2408
1218	5.33174
2303	8.18827
1380	5.06365
1302	5.48906
3301	7.09624
1377	7.79595
1589	5.42348
1614	5.44533
1561	5.36552
1348	7.66322
1168	6.37356
1159	5.28897
1237	5.01753
1063	5.48756
1403	5.0427
1346	6.65352
1844	6.40388
1122	5.43287
3605	5.1514
1000	5.28791
2226	5.26911
1533	5.03402
1758	8.19564
1974	7.55091
3110	8.21757
3024	7.13656
1317	8.82667
2331	5.58024
2232	5.5189
1953	5.708
3090	5.30772
1011	5.92759
2176	5.37355
1187	5.64108
1543	5.89466
1584	7.4354
5401	6.15954
1032	10.4622
1271	5.62226
1109	5.96125
1057	6.1784
1963	5.43795
1103	6.78374
1195	5.73741
2644	6.57629
4168	7.59474
1223	5.9175
1729	6.08771
2005	9.74069
1934	5.02796
1005	6.27202
1116	7.78546
3226	5.18645
1630	9.46562
2595	5.64313
2620	5.20447
1198	5.0451
1476	6.5585
1057	6.38854
1057	6.1673
1160	5.6909
2498	6.28295
1370	5.61473
1834	5.35591
1358	6.65316
1175	6.14209
2170	5.37157
1111	5.34794
1328	5.00027
1278	7.64953
2350	7.84723
2932	5.40353
2438	6.38233
1117	6.86724
1819	6.05833
1105	7.65695
1191	6.7845
1231	7.55646
2330	5.16944
1125	5.92179
1166	5.36786
1470	6.92358
1311	7.16137
1452	5.34665
1237	5.51229
1025	7.19439
1415	9.17051
1335	5.07952
2697	5.17665
1704	5.33658
1744	5.69124
1166	6.93532
1656	5.80535
1077	9.63567
1001	7.84729
1601	6.54817
1526	5.94947
6097	5.85133
2483	5.33152
3088	7.60239
1211	6.35876
1504	5.05202
1703	5.85476
3085	7.92574
1759	5.59549
2820	6.572
1758	5.57832
1959	5.48331
1478	5.6972
1118	6.4559
1166	7.96993
2415	7.39337
1597	8.72749
1027	6.80053
2499	7.54552
1004	8.79855
1393	7.58214
2193	8.14213
1642	6.73747
1563	5.53625
1308	5.59913
2067	5.36614
1064	5.23836
1337	5.92072
1053	5.33367
1031	5.26735
1076	6.41247
2456	5.0813
1114	5.6921
1105	5.53201
1137	6.29671
2092	5.42762
1366	6.39461
1626	5.62821
1031	5.00512
1248	5.03351
1397	6.52066
1561	5.07125
1048	6.17765
2280	9.89878
1136	5.09743
1201	6.22204
1922	6.5522
1148	7.90323
1099	6.31224
1321	5.88676
1052	8.14456
1062	7.5774
1194	7.49536
2114	6.40148
1132	6.49948
1527	5.55162
1771	12.9932
1222	5.10658
1956	5.35517
1030	5.27712
2210	5.58252
1220	6.8834
2935	5.04925
1512	5.92371
2088	5.91169
2714	6.34082
2699	6.65839
1104	7.00912
2833	6.85915
3198	9.41932
3156	6.9453
1054	5.11785
1404	5.55407
1205	5.97089
3393	5.66315
1038	5.13189
1032	6.79611
1014	7.42623
2908	6.94691
2646	6.96562
1564	7.71219
1888	5.18651
1319	5.22703
1106	5.77982
1135	5.54526
1245	5.41687
3401	6.41253
1827	10.747
2508	5.4117
1133	7.15443
1265	5.83533
1894	5.12607
1240	5.63909
1210	6.87956
1746	6.14835
1102	5.87464
1882	6.51155
2647	5.87789
2388	6.35541
1041	7.00565
1410	6.50299
1083	5.03083
1351	7.66788
1147	5.33121
1421	6.27629
1529	6.55496
1067	7.77326
1039	6.55217
1091	5.98507
1157	5.64899
1444	8.19369
1502	5.90181
1343	8.60699
1424	7.66278
2519	6.99887
1301	5.06284
1537	10.7969
1736	9.42047
1073	5.72287
1869	7.45605
1604	10.5211
1102	7.23181
2161	6.43066
1987	5.08991
1133	7.33817
1674	5.12354
2341	7.41357
1745	5.50658
1122	8.06499
1290	5.97614
2971	5.41648
2155	9.01582
1039	9.60929
2310	5.38697
2096	5.12735
1060	6.24108
1559	6.14597
1198	6.57253
1015	5.31981
1219	7.6438
1663	8.13598
1121	6.42199
1359	6.00773
1086	5.99186
2219	7.02222
2654	5.56542
1844	5.40186
2182	6.14222
2687	5.03321
3824	6.67983
1455	6.30168
1310	5.68121
1324	6.23514
1235	5.38039
1882	7.07443
1951	5.47338
2976	5.80119
1124	6.88437
2489	9.87353
1747	10.6901
1158	10.6315
1199	8.49947
1153	6.25478
2137	5.66568
1290	6.42179
1241	5.14043
2821	5.79254
1907	5.17958
1317	5.80228
1468	6.78716
1135	7.99731
1342	8.84034
1090	5.25215
1118	5.2375
1020	5.80604
1360	6.18997
1690	5.02395
1057	5.19817
1068	6.5358
1085	6.87717
2297	7.49676
1504	5.38111
1153	5.82308
1698	6.97419
4470	5.05516
1041	9.41863
1048	5.41041
1314	6.57279
1004	5.23391
1756	5.84065
1011	5.08661
1046	6.4868
1139	5.14285
1242	5.45432
3554	5.93368
2654	5.85779
1226	5.20575
1589	6.05877
3638	5.67947
1407	5.98921
2009	5.8799
1258	7.94791
1285	5.15385
2641	8.32778
1875	5.53952
1285	6.52852
1577	6.66588
2047	5.46244
1075	5.36974
1679	6.13294
1240	8.25478
2106	5.37788
1602	6.73263
3033	9.36167
3657	7.89385
1801	5.50433
1184	5.2633
1555	6.21453
2054	5.56982
1668	5.41989
2710	6.62153
1764	9.03875
2350	6.52076
1860	10.8463
1212	5.57447
1238	5.42429
1436	5.0923
1896	7.63819
1127	5.9112
1025	5.94024
1398	8.32854
1272	5.04562
1107	8.52651
2015	6.041
1024	5.04212
1007	8.04042
1214	5.24485
1755	6.13594
1104	8.13292
1047	7.20368
2426	5.42202
1439	6.27496
1363	6.17948
1113	8.5686
4985	8.99984
1003	7.69341
1634	5.34619
1934	5.0435
2032	10.518
1213	5.18941
2741	6.57048
1604	9.71592
1503	6.11216
1199	5.13237
1094	6.6387
1085	5.86868
2113	6.12226
1940	5.35971
1089	5.19787
1127	5.3552
1162	5.19159
1340	5.21232
1836	9.65706
2701	5.00705
1022	5.08243
1054	5.31416
1165	5.15816
2833	5.87407
1311	5.72698
1328	6.37064
2409	5.31684
1329	5.73967
1301	8.72892
1907	7.83747
2628	6.57726
2743	6.09448
1482	5.72086
1200	5.3118
1913	6.67223
1135	7.70163
3397	7.86655
1500	5.50089
3006	6.28539
1343	5.35038
1030	9.70243
3290	6.7191
1247	7.73084
1397	9.85051
1761	7.9283
1807	5.03957
1145	5.23304
1298	5.97705
2226	6.84464
1915	6.47869
1999	6.87422
1001	8.27643
1021	5.55618
1279	5.70615
2718	5.2597
1109	6.13249
2477	8.32495
1481	5.16524
1220	7.37549
1614	8.5716
1957	5.04582
2373	5.70721
1245	5.72133
1388	11.9947
3336	5.03243
1831	8.50058
1788	8.23907
1636	6.91297
1009	5.87691
1376	5.95115
1936	5.75678
1935	7.54975
1835	7.68351
1371	7.1062
1824	7.7561
1735	6.89888
1619	6.45884
3287	6.20658
1462	7.02301
1761	7.24621
1082	11.5074
1206	5.31843
1124	9.45264
1176	5.60105
1382	9.41846
1120	6.38257
1198	5.95413
1214	5.10259
1205	5.84331
1940	6.17118
1399	9.51999
1089	8.34711
1837	6.03309
1762	5.69016
1243	5.39626
1076	5.89999
1106	7.99086
2278	7.55031
1197	5.05687
1050	5.47959
1065	8.13323
2037	7.52366
3875	10.2639
1307	6.16897
1428	5.05057
1132	5.26808
1697	6.13303
1093	6.83635
1312	9.90224
1112	5.47052
1336	6.55142
1526	7.37846
1213	5.8978
1147	7.02439
1152	5.71866
1722	6.53088
1008	10.3228
1162	8.15355
1025	6.78318
1064	7.25967
1108	7.84076
2948	5.60898
1107	5.74316
1009	5.20319
1513	5.09728
2216	6.93158
1051	5.91034
1477	5.31224
2085	5.50614
1016	5.8979
1767	5.55852
2427	5.27805
2688	6.00505
2568	9.11427
1062	7.77325
1922	6.06239
1272	6.41786
1661	5.83081
1820	5.07467
1533	5.12219
1144	5.71455
1138	10.5697
1456	5.55576
2179	8.61846
1473	8.2503
2848	6.3731
1673	12.3619
2820	8.90319
1477	7.59509
2225	6.23969
1019	5.85876
4001	5.84603
1816	8.04835
1004	11.2137
1288	5.19695
2278	5.9941
1911	6.87942
1940	6.55361
1387	10.5328
1379	10.8377
2663	7.19859
2950	6.45552
1610	6.87193
1507	5.53065
1564	7.19168
1878	6.04318
1099	5.38486
1423	6.71748
2051	11.1617
4679	5.20222
1684	7.73751
1820	5.8016
2638	5.41474
1169	6.24682
2508	9.31127
1461	7.4508
1845	6.58958
1226	7.0068
1456	7.70283
1630	5.23958
1439	5.22658
3020	7.18266
1963	5.69144
1703	6.14504
1095	7.50302
1227	5.81077
1302	6.00027
1818	7.387
1441	5.07293
1321	5.09786
3071	5.58139
1533	5.65368
1359	5.91368
1866	5.65328
1014	5.31977
2213	6.55542
1084	6.77314
1424	7.93177
1201	5.29639
1292	10.441
1674	5.64454
1319	5.20136
1035	7.65146
1024	6.13112
1278	6.42717
1205	6.1507
2575	6.33393
1031	6.93361
2442	6.82063
3843	7.99147
1115	5.2655
1210	5.25635
1706	5.77818
5094	6.51318
1324	6.88975
1743	5.41867
1274	9.57657
1155	5.56282
1236	9.66671
1885	8.55102
2688	7.82695
2053	5.40784
1527	6.12819
2695	6.76474
1377	6.31526
1146	9.14857
1794	5.00094
1057	5.25537
2855	6.19104
3076	6.39462
6547	5.8832
1125	6.15432
1236	5.27961
3927	5.87726
1158	5.88375
1097	8.57163
3989	6.25861
2271	5.21752
2413	5.18812
1734	7.28602
1155	5.01291
1098	5.5194
1304	5.2768
6027	6.35889
1244	5.97061
2064	5.77855
2242	6.29298
1116	6.95542
1313	5.14829
1733	6.36717
2665	6.8622
1380	5.31876
2546	5.44614
1139	5.01611
1536	5.86394
1002	5.08417
1315	7.86223
3078	7.4259
2756	8.30662
4081	6.94985
1585	5.68497
3768	6.74444
1236	7.20434
1054	5.06134
2082	5.77572
4609	9.03831
4214	5.54789
2191	11.7496
2697	7.36074
2512	7.84424
1258	7.14282
3569	6.14071
1457	6.4991
2350	7.81367
1475	5.8291
5588	5.33301
1397	5.03448
4910	8.07522
1642	5.18192
4478	8.16716
3623	7.19774
2719	6.43542
1636	5.99641
2217	6.02032
1088	6.12097
2214	5.85525
1713	6.02988
3553	8.77185
1141	5.12584
1790	7.37454
2331	5.49176
4470	8.17531
1828	7.45643
2967	5.20684
1330	6.61067
3237	8.27023
2360	6.43018
2764	11.8089
4459	8.90702
1509	5.17253
3077	5.22212
3941	5.66416
1976	9.82199
3439	6.48926
1537	5.60268
2352	5.04325
1192	6.43376
3379	6.73844
2027	7.44575
1570	7.6919
1466	5.75674
1766	6.39906
1082	6.15522
1333	6.20149
1209	7.03816
1079	9.54741
1709	5.68062
1091	6.14208
1688	8.69728
2040	6.74519
1588	7.8983
1892	9.12509
1284	5.48048
1600	5.2145
1060	6.16331
1324	6.4488
4759	7.51796
