Length	FoldEnrichment
2079	5.12464
3499	5.85337
2213	5.56292
6600	6.58142
3987	7.27511
17111	5.63019
1177	5.18766
2172	6.1145
2230	6.41634
4338	5.41694
2713	5.67919
13646	7.59683
5249	5.64683
1960	6.0875
5829	5.49333
1893	6.67263
1183	7.46583
3973	5.41782
1812	5.01764
12457	5.2749
2217	5.30991
4472	5.36767
1259	9.37027
3764	5.14941
2080	6.00735
6991	5.75825
3635	9.3647
4035	5.15484
11639	5.01753
6005	5.41372
7546	5.98054
5877	5.28735
3656	5.42618
5636	5.44273
5071	5.6098
5616	5.59183
1144	5.2603
7981	6.10722
1356	5.42063
3346	5.86393
8845	5.10712
18799	5.53327
6873	5.18963
2743	6.33008
10158	5.06685
1824	5.51098
1031	6.12969
7203	5.28708
2347	5.7086
5967	5.85423
4494	5.12257
4756	5.33292
4773	5.86703
2222	6.52444
3153	5.87068
8012	6.69753
2513	7.60363
4360	6.16641
1047	5.67069
1893	5.27194
5087	5.11327
1340	6.99119
2026	5.14652
1247	5.12126
16440	5.57565
1035	6.10844
4154	5.20022
2559	5.462
5149	5.47661
6694	5.181
6941	5.24909
1520	5.19192
3354	5.00681
1849	5.63266
2135	5.1134
3940	5.05674
2699	6.19486
2541	5.03241
2115	5.79561
2093	6.13885
7166	5.49747
3623	5.63437
9357	5.17136
8683	5.07243
2057	7.98324
1278	5.3194
10085	5.52143
2256	5.13696
3805	6.13588
5266	5.43554
3160	7.16187
1057	5.74222
14594	5.15419
32711	5.89268
4003	5.67598
4069	5.02743
3576	5.23833
2578	5.28995
2044	5.66871
5520	5.14948
6194	6.23096
7615	5.77951
12226	5.50048
1163	7.89326
3578	5.18269
41234	5.36898
2228	7.47221
2246	6.75356
2197	5.23187
11109	5.36736
3175	5.27709
2396	6.27996
4593	5.73273
2018	6.4148
9293	6.86854
5240	5.10201
6848	6.5368
3107	6.32669
4070	5.44831
5545	5.86043
1459	5.8575
6628	5.54962
1658	7.06113
1402	5.12559
1369	6.52368
7875	5.02268
4034	6.70798
3033	5.46983
4144	5.62346
3971	5.38062
1529	6.33704
1729	6.30248
1901	5.13467
2390	5.059
2680	6.56095
2088	5.71025
3608	5.42014
2253	5.46515
3990	5.26888
5515	5.44726
8091	5.05176
4819	6.061
29689	6.42279
19804	5.02685
4501	5.41096
1083	5.96882
2666	5.77448
6007	5.15296
2477	5.00563
2774	6.26013
2293	5.51019
3468	5.47271
1418	5.48103
3656	5.38793
1797	9.82535
3593	5.33078
1560	5.3478
1599	5.33
2567	5.36642
2181	5.18232
5922	5.27117
5313	6.6742
3264	5.26049
3373	5.14114
1369	7.51335
4969	5.31457
5459	7.44892
2238	6.38907
7823	5.0135
2179	6.48722
2617	5.87861
1857	5.15397
4680	6.11761
1010	6.63287
4244	5.12171
1045	5.45
2167	8.83402
2554	5.18641
4430	5.13034
2190	5.1083
3708	5.54169
3717	5.50239
4756	6.63148
4279	5.22164
1334	6.71687
2294	5.97289
7974	5.02056
2590	5.1293
1471	6.11876
3451	6.31545
2155	5.1029
1067	5.06762
3116	6.34207
3248	5.3066
1949	5.35138
2864	6.12047
2112	5.39159
1164	5.71767
1490	9.4802
1961	5.05386
1135	5.01063
1655	7.27665
2191	5.24048
5895	5.12626
7173	5.07433
1144	5.95456
5808	5.5342
1235	5.90285
3994	5.87271
2336	6.23484
7028	5.07756
1612	5.44624
2622	7.7905
1859	6.49547
4185	6.29468
3132	6.0971
4662	6.03767
2879	5.51831
1401	5.0902
1028	5.39095
3183	5.64738
3378	5.39881
2587	8.96509
1106	5.4845
1734	5.01025
1072	5.39619
1520	5.678
1173	5.49356
1946	5.39718
6457	5.20667
1915	5.30314
1159	6.58057
7599	6.01859
1382	5.54965
5193	5.04342
3507	5.2431
3870	5.4963
1165	5.40142
3038	5.58544
1799	5.39564
1247	5.64039
1367	5.25678
1163	5.10313
4738	5.2258
2497	5.20252
1525	7.00013
1135	5.38097
2222	6.95194
5128	5.20259
7393	6.1167
1041	6.5066
1005	5.03913
1846	6.39778
2151	8.56906
2832	5.06245
3519	5.13873
1901	7.42036
1758	5.53548
2074	5.92025
3716	5.78543
2974	5.34564
1638	5.19109
1761	5.38098
1398	5.62057
3647	5.87857
1891	6.16527
2104	5.11915
2435	6.62817
3262	5.09066
1085	6.37193
1975	6.50633
1148	5.52308
2084	6.5821
1422	6.26479
3019	6.20055
3142	5.35955
13043	6.01513
4060	5.47023
2182	5.76652
1495	5.50979
3598	7.88751
2623	5.23412
1171	5.46084
1106	5.63038
3560	6.09089
1108	5.7313
3709	5.34503
2672	5.80209
1114	6.07472
2976	5.63848
1157	5.59079
1954	5.13939
1067	5.79935
2023	5.612
2451	5.49809
1680	5.69991
15879	5.77817
3863	6.78637
2689	5.17623
1432	5.52961
3859	5.81405
1345	6.74809
1955	5.21758
1110	6.75423
1384	5.35741
1159	7.14635
8189	6.11911
2446	5.00035
1753	5.83397
3464	5.4429
1573	5.23654
7386	5.61579
3996	5.65629
6667	5.11227
15486	5.48321
4975	5.04863
2155	9.35711
1057	5.22432
1722	7.17611
2958	6.85471
2741	5.85823
2964	6.33375
2911	5.0366
2194	5.84498
2854	6.02992
1026	5.22726
3252	5.77935
8032	5.91805
1591	6.84616
7620	5.09525
6782	5.2491
5401	5.1529
5784	5.40384
2355	8.36529
1342	5.10713
3175	7.57903
1186	5.87211
1161	5.82138
1477	5.55191
1151	5.8292
1272	5.23166
1093	8.41754
1145	6.55905
1215	5.52012
3429	5.41682
2322	6.34228
4650	5.74316
1020	5.94659
1254	6.42128
1631	5.66779
2991	5.44122
1477	5.37725
1238	6.92652
1340	5.34847
1451	5.30706
2604	5.35477
1053	6.87831
2375	5.94747
1149	5.4207
3263	6.3788
4639	5.62441
21115	5.41505
1797	6.50721
6022	5.14411
2058	5.35153
1244	6.2597
1652	5.14862
2948	6.50909
3146	7.49302
11299	5.77327
2255	5.91531
1952	5.86486
15693	5.70617
15220	6.73667
1859	5.62165
1225	5.89942
2135	5.1129
1444	5.44062
1640	6.43612
5235	5.04522
1273	5.11586
4330	5.02408
1036	5.64954
2801	5.09802
1483	5.70189
12632	5.15244
1671	7.42438
2120	6.0905
2088	9.61342
1631	5.44553
16712	5.05993
8354	5.37602
31805	5.01855
4505	5.20639
2771	5.77652
2404	6.1226
2431	5.35118
4041	5.88335
3430	5.01334
1335	6.12609
1730	5.05179
1143	5.01531
8142	6.20818
1484	5.64285
3974	8.06822
4091	6.18288
1920	7.88202
8427	5.09222
1313	6.39111
3063	7.28098
6059	5.85935
9812	6.44095
8708	5.4126
5494	7.61538
19580	6.20491
5057	5.01217
28776	5.98562
1093	5.81175
1826	5.36678
30421	5.14434
46725	5.47547
14772	5.65488
35657	5.38482
11103	6.63618
2281	5.41826
3233	9.10871
5844	5.91812
5045	6.09889
6689	5.6712
3761	5.0976
2790	6.20931
3207	5.04396
3181	6.34847
1952	7.09016
1918	5.18324
9802	5.74565
3828	5.76072
1854	5.2961
1997	5.89286
9752	5.73559
2025	7.54185
30945	6.14324
3535	7.12107
3855	7.38472
5448	8.08093
5303	5.15453
17092	5.65526
5785	5.47294
7126	5.7134
6958	5.46637
3921	5.47325
1081	5.64558
4339	5.71492
2959	6.0144
1956	6.13985
1177	7.01599
2388	5.37664
1361	5.26781
11568	5.4571
3542	6.99903
4205	7.46157
8907	5.62443
2737	6.06458
1632	7.66077
2788	5.65147
1434	5.7066
10979	5.05816
12907	5.25183
9164	5.72649
9745	5.72673
5626	5.92645
5949	5.64323
3259	6.21446
1981	5.2187
9502	5.415
4948	5.94172
4501	5.14341
1423	5.379
5344	6.31113
1449	5.38842
2158	6.30028
1144	6.50112
10993	6.9065
2079	5.50657
3323	5.45129
1330	8.44391
3294	6.20699
2661	7.84986
4126	5.26494
7462	6.21874
19044	5.48504
12408	5.76285
20488	5.54346
9086	5.72065
14411	5.15442
11968	7.48334
9342	5.77971
9152	6.25426
33332	5.06233
6650	5.20104
9053	5.54501
19210	5.42926
5101	6.01645
2666	5.21225
3927	6.53248
2558	6.14142
1089	5.25322
1242	11.7782
4601	5.28032
2464	5.2313
3263	5.14446
2077	5.66997
3833	5.63804
6590	5.09448
1468	5.18474
1662	5.31991
5201	6.11205
2179	5.86357
2522	5.351
2045	6.65073
1472	5.78828
1165	5.58249
2399	5.97812
3717	5.13514
3541	5.4059
3401	5.79351
4490	5.13595
1584	9.24817
1237	6.14931
1402	5.3211
1376	7.65586
6240	5.39204
1458	7.74659
3594	5.7543
6196	5.35514
6235	5.80113
3692	6.09354
5263	7.11575
1110	5.67124
5365	5.63977
4036	5.64566
3992	6.28215
2474	6.68671
2571	6.10878
2714	5.51931
1850	5.73627
1255	6.46271
1647	6.21453
2195	5.46773
1668	6.05096
3903	5.41001
1608	5.12693
2416	7.5869
2745	5.30979
3529	5.93497
1846	5.46762
1475	5.28119
3271	5.35052
2540	5.25809
1802	7.18784
2523	5.11918
5500	5.68142
3628	5.38017
7020	5.99123
11944	5.30278
2331	6.14974
7260	5.56101
1624	5.89853
12450	5.70911
4522	5.23375
1004	5.59201
2475	8.82538
2907	5.5366
1947	7.23336
3940	5.40879
2361	6.05969
1991	5.20277
1541	5.2159
3130	5.2278
1681	5.11227
1602	6.26429
4098	5.48697
5285	5.38559
1024	6.94663
2985	5.03136
1224	5.58847
19148	5.39906
8259	5.28772
1557	6.21293
16885	5.20994
16816	5.20968
20941	5.33014
3836	5.60151
8473	6.644
5294	5.66376
3832	5.45356
2306	5.32045
1937	5.95748
4360	5.17489
1052	6.25096
2811	6.48835
2422	5.4398
1074	5.36092
1514	6.70374
3270	6.35605
6111	6.0612
4058	6.87435
1872	5.51923
1116	7.09861
2111	6.88636
2102	5.81458
2916	5.51914
2172	5.99721
3369	5.16361
1300	9.98268
1534	5.82311
6013	6.15618
33613	5.35115
7060	5.75117
5756	5.62236
16883	5.11656
4358	5.44625
2206	5.77467
27310	5.32725
5586	5.4617
4535	5.11174
2287	7.25558
10083	5.27063
5997	5.36209
6580	5.0081
1617	6.1445
1544	7.82878
4506	5.25615
1890	5.29212
4229	5.97524
2017	5.01021
7575	5.64443
2699	5.49953
1598	5.20942
2803	5.05158
1454	5.33301
5468	5.06288
5611	5.46325
7468	5.26476
11460	5.94472
3887	5.4116
1954	5.61169
1642	5.01697
6971	5.01319
6979	5.78993
3974	8.37282
4646	5.10404
1155	5.3112
4101	5.93108
6895	5.19987
2779	5.50071
6339	5.36219
5099	5.66484
2101	5.38403
2061	5.0628
3270	5.27727
5483	5.53751
1441	5.52297
1378	5.86139
4096	5.69007
3801	5.22334
3200	5.89237
3856	5.03484
4820	5.35504
4261	5.30315
6805	5.64868
2338	7.6758
1407	7.74578
2696	5.32214
1191	5.76942
1694	6.48763
2948	5.63215
1830	5.06801
5110	6.29732
2451	5.89556
1925	5.08416
2286	6.66154
3920	5.5706
3127	5.09796
1350	7.09678
1827	5.35511
1897	5.30204
8857	5.86117
3352	5.56862
1760	6.61061
1013	5.5451
1170	8.02513
1431	6.11772
1190	5.33919
1530	5.1886
1063	6.05917
1095	6.47478
1082	6.67948
1601	5.27651
1290	5.05599
4584	5.72436
1176	5.44552
1560	7.24158
1172	5.38159
1099	5.7741
2319	5.95251
1111	6.11428
2070	5.1006
1840	6.01015
1486	5.60455
2415	5.44383
1582	8.52223
1111	5.15198
1216	5.74734
1966	5.78805
5475	6.09117
2121	6.81655
3967	5.72286
1152	5.05116
2225	5.29034
2741	5.7622
1138	5.17533
1381	5.37506
1202	12.7714
5195	5.27258
2034	5.78407
1251	7.22098
1625	6.50774
1568	5.13071
8428	5.09792
2273	5.04283
3419	5.34135
1065	5.07411
1916	5.04626
2019	5.73251
2962	5.53987
1192	6.12786
1334	5.02586
1273	5.12004
1067	8.10684
1411	5.11849
3090	5.26837
2070	5.4442
1132	5.62027
1472	6.35997
2091	5.13347
1118	6.13449
1678	5.37267
2709	5.82532
1892	5.13942
2453	5.44226
2241	5.4379
1203	5.1909
1350	5.32077
8999	5.25128
2495	5.72461
9104	5.83015
2617	5.68198
2753	5.38877
1574	6.15217
7458	5.51013
5319	8.48535
2866	5.512
6651	5.31171
16814	6.02288
1288	5.28074
7562	5.36323
15890	5.11067
1534	6.29349
1151	5.76255
1247	5.09966
2007	5.03497
1058	5.90926
2872	5.41283
3498	6.26599
1946	6.26061
12447	5.54475
3179	5.08963
12972	6.26785
5534	5.16375
6182	5.28511
4014	5.20713
4327	5.17939
7802	5.03995
9437	5.01031
15811	5.35022
11987	5.20058
5907	5.64713
2547	5.94833
2070	5.66881
5881	6.62809
2654	5.1079
9816	5.30264
2287	6.35983
1417	5.57822
1533	8.64294
3138	6.71758
1167	5.46859
4418	5.4183
4158	6.1489
8770	5.58715
10680	5.00152
1274	7.5284
2558	5.13553
3680	5.04806
1028	5.2922
2331	5.34842
9645	5.13131
10006	5.20691
6196	8.08413
9016	5.92564
2736	5.13458
3382	5.17577
4132	6.3613
1662	5.81129
35496	5.81222
13567	5.39265
3124	5.33264
8497	5.07522
7830	5.01627
1900	6.01664
8172	5.83913
2698	5.28564
2698	8.32471
1402	5.55201
2263	5.36884
3173	5.32512
2390	5.57975
3084	5.00429
8657	5.52873
1954	5.26558
1295	5.64389
1113	6.54046
1122	6.22021
1396	5.85635
5151	5.69892
1419	5.24243
2873	5.24687
2328	6.46207
1243	6.48904
1896	5.10956
2114	5.61639
2129	5.55153
5967	5.03877
2876	5.1017
1714	6.08838
1027	5.41704
1162	6.0281
2740	7.95293
2652	5.49327
1795	5.12834
8074	5.33787
8862	6.36545
1121	5.34276
5015	6.3178
1744	7.49288
7385	5.34581
5049	7.73297
1886	6.64613
4363	5.41153
1130	6.39306
1953	5.55265
1721	5.75984
1053	6.7513
7163	5.15756
1667	8.57576
4877	5.96299
2099	7.35607
2376	5.94901
5158	5.42487
2478	5.85645
2418	5.54853
3025	5.52849
1405	6.05554
3147	5.51907
1580	5.34946
1414	6.4194
1161	5.14968
2075	5.54091
1480	5.88604
1034	7.61709
1096	7.13594
1024	5.12938
2813	6.53776
1693	6.65618
1846	5.09671
3904	5.91969
1312	5.04107
4158	5.21073
1284	5.00908
1015	5.96091
1236	6.71109
2237	5.30461
1462	7.08
7082	5.15369
1405	5.40331
2071	5.35709
2602	5.52834
2539	6.9205
1211	6.0841
1034	5.09158
3005	5.43399
3444	5.60181
1778	5.87255
7351	5.235
4884	5.42648
2188	5.28015
3734	5.07899
1045	5.96488
3551	7.02259
6197	5.31482
1169	6.34525
1177	5.9123
1013	5.07535
2132	6.9076
2865	5.18969
2198	6.97755
4340	5.56674
1338	6.50367
1250	5.24478
2283	5.37489
1005	5.02293
7638	5.85896
1213	6.99287
1765	5.94201
3380	5.49279
4196	5.01982
1595	7.78049
2681	5.21831
3919	5.73476
1574	7.5538
3955	5.1792
5112	5.05657
3034	5.53349
4939	6.07456
1977	6.77314
1247	5.58935
4996	5.41555
5935	5.08432
2161	7.70442
2711	5.186
3726	5.3033
2206	6.67514
1187	5.21527
6696	5.11431
10054	5.15014
3806	6.04328
1215	7.387
2860	5.43401
2449	6.1604
1449	5.32564
2090	6.10055
6463	5.28388
2300	6.85766
8397	5.87081
5936	6.05913
9156	5.37182
3960	5.31561
3338	5.56212
6734	5.55278
6670	5.02671
1606	5.09108
9314	6.29017
1378	5.24717
1436	5.13661
1461	5.2423
1080	6.07171
1726	5.43991
5129	5.01176
3121	5.43636
1352	5.83226
1706	5.66873
1829	5.44961
1300	5.35281
1968	5.63564
3104	5.2037
2044	5.43536
2031	6.02785
2013	5.10233
1375	5.63264
1965	5.1807
6042	6.86247
1082	5.09566
6903	8.05735
6570	6.55294
3105	6.56781
5931	5.28888
3149	6.88804
3087	5.38115
2452	7.13998
3307	6.99016
4143	5.4573
2952	5.14878
1946	6.89698
3374	5.1932
1343	5.21903
1305	5.76129
4762	5.97287
1935	5.12035
1140	5.22941
1684	6.4
1062	5.3431
5021	5.01103
1022	7.92852
2333	5.50407
1519	6.32268
1072	5.10428
5401	5.02205
1527	5.71407
1989	5.69726
3919	5.85493
3007	5.7274
1974	5.0006
1413	5.08301
2596	5.79706
1547	7.11731
3114	5.65712
2247	6.51806
1721	5.31658
2157	7.11733
1907	6.18148
2386	6.21982
4108	5.28102
1646	5.72127
4971	5.28831
2498	5.02253
3949	6.32768
1484	6.14573
1076	5.66865
2723	5.17267
3174	6.26528
2197	5.07714
3231	5.19224
1676	5.20584
4673	6.01325
1503	5.31789
1411	5.07652
1479	6.29043
1119	5.28759
1875	6.09414
2200	6.83491
1255	6.01914
1399	5.35191
3010	7.24586
1538	7.6766
1227	5.38467
1459	5.47709
1084	5.1443
1868	7.03965
1213	7.38351
1695	6.62674
1872	5.64471
1364	6.44988
1127	6.40939
3497	5.71419
1457	5.92125
1650	5.63534
2151	6.07366
1331	5.43242
1476	5.41971
2138	5.31797
1080	5.15373
1142	5.9066
3121	5.53985
1222	6.26364
2232	6.6461
1675	5.05734
1373	5.15605
2432	5.94169
1545	5.23937
2596	5.22216
2381	6.03779
1490	5.16436
1382	5.80738
1350	5.51491
1828	6.25959
1318	5.08975
1117	5.66471
1041	5.37661
3967	5.08516
1422	8.00005
1065	7.14964
1125	6.18624
1075	5.10514
1461	6.97959
1075	5.58738
1307	5.11826
1306	5.28177
1176	5.31651
3205	6.53819
1660	5.21828
2374	5.87889
1344	8.02487
4102	5.52706
1200	5.03535
2561	5.67659
1559	5.41305
2197	5.0473
1054	5.9671
16004	5.4334
8882	6.05246
28695	5.86823
2663	5.1757
2729	5.4096
6330	5.42848
6577	5.16577
5745	5.0326
4373	6.32967
12233	9.57147
27484	6.86276
1528	5.76145
3725	6.1743
1845	7.86511
8481	5.85077
1634	5.98072
2193	6.50467
16061	5.67322
3891	5.39999
1761	5.97203
8739	5.40007
6419	5.28453
4804	5.08551
2219	5.36022
5983	5.30012
11332	5.032
12467	6.94268
8504	6.11752
4218	6.11066
1962	5.12108
22103	5.08855
3164	5.06853
1274	5.28964
1807	5.60407
11239	5.03358
2763	5.92256
3174	5.47422
3222	5.11966
1305	5.93941
1729	6.55055
4357	5.56519
2114	5.07448
1908	5.86474
2961	5.29518
1379	5.33499
1285	5.67119
3092	5.36553
1036	5.11476
1809	5.49586
3907	5.36142
2208	7.7766
1689	5.7741
2073	5.07592
1147	9.89692
4422	5.30077
2591	6.25324
1086	5.07818
1210	5.09196
4263	5.77739
1345	5.9906
2817	5.10256
1532	5.14068
5881	5.10272
2410	5.94418
4853	5.5708
3460	5.27575
3043	5.91033
1441	7.2213
2013	5.25996
2775	5.03419
1638	5.23377
1127	7.75476
9108	6.2825
2096	5.87533
2694	5.71012
5515	5.05566
1647	5.32632
4633	5.56636
10344	5.19916
1398	6.67396
3434	9.49581
1700	6.56904
2762	5.1454
1908	5.97342
1908	5.34713
4801	5.99033
3277	7.80953
1440	5.05163
2845	5.32082
4753	5.19112
1270	5.71337
5664	5.19625
1973	6.04029
1857	6.21797
4246	5.25179
1710	10.8565
1697	8.95896
2313	5.39476
5175	5.17368
1884	7.04627
3084	5.93532
6999	5.2752
7905	5.38654
1249	5.39595
4482	7.74263
3870	7.11425
1460	7.40451
4248	5.95775
4582	5.1897
3304	5.08989
9673	5.6895
13815	6.12676
10019	6.72105
3936	5.14253
20242	5.02901
21979	5.07306
13303	5.1912
2029	6.05867
1849	5.04648
5686	5.04163
3693	6.46184
2967	5.28357
10436	7.08949
2067	5.48331
4610	6.25733
12899	5.89181
4018	6.02615
8948	6.46493
12362	6.63034
11185	5.8768
8751	5.90472
2658	9.49363
2015	9.11849
11173	5.11075
5690	5.11243
16279	5.63016
7677	5.59426
7991	5.21302
2919	5.00729
1153	5.08608
22125	5.63636
21773	5.4993
7517	5.08731
9825	5.06108
7620	7.48734
7486	5.20194
3604	7.26508
1987	6.56684
3198	6.59388
5012	5.17646
21659	7.46227
3254	6.57454
7848	6.12749
7790	5.52864
3110	6.1606
1294	5.13242
8820	5.97209
9665	7.18486
2349	7.23735
4173	7.54785
2991	6.30387
7939	6.07413
11908	6.82999
1106	5.8369
4183	6.07417
3253	5.23981
1333	5.34783
1746	5.29936
2198	5.42518
11320	5.68598
3754	6.90793
4765	6.76741
15850	6.46229
2301	5.09705
1457	5.27506
2912	5.64795
3799	5.73224
1270	5.01283
1385	5.66634
1838	5.6932
2694	5.62878
4705	5.57122
1364	5.45078
1853	5.10357
2082	5.88195
4541	6.15416
9649	5.04385
6391	6.35041
7991	5.20006
1478	5.38974
2386	5.16273
2110	5.07276
5143	6.58922
1717	6.21325
2494	5.32451
3745	5.06064
7184	5.71089
4220	7.26271
7562	6.3271
1559	7.46138
2045	7.68676
3909	5.72282
1702	6.00043
1160	6.53403
2264	5.33495
2489	5.18132
1614	9.13538
2943	6.34884
1263	5.03739
2250	5.07403
9769	6.07077
2263	7.90602
1974	5.72857
3238	6.06821
7497	6.0212
9114	5.39657
7531	6.02022
12472	5.00841
9331	6.18883
1806	9.59534
4098	6.11502
10829	6.33842
9072	5.39347
7005	5.14658
3990	7.85733
11224	5.30561
1494	6.63069
4522	6.47798
5221	6.60772
1725	5.19189
1351	5.926
10739	5.74981
3694	5.42825
1524	5.66551
13428	5.4676
14999	5.09017
2470	8.59116
3412	7.86566
1891	5.27621
1802	8.82406
17371	5.37178
6239	5.09532
5198	5.65125
3352	5.3892
4555	8.61275
2280	6.75954
1625	5.12857
3273	5.34137
6319	5.08559
2718	5.09923
15075	5.77316
16203	5.92446
6214	5.87054
30612	5.68098
47903	6.05096
48035	5.61431
27135	6.44891
14594	5.72893
17337	5.71373
23309	5.54871
1477	9.58344
3302	6.85523
9941	5.29591
18636	5.12695
17202	5.69652
2385	5.96388
2070	6.34173
1967	5.29844
18799	5.8866
7167	5.96605
6009	5.92898
2769	5.52207
2498	5.45988
1771	5.45436
1884	6.68333
17246	6.94932
12996	5.94912
1435	5.73318
1728	6.14499
1577	5.88342
1072	5.5265
1073	5.21169
3274	5.87476
1628	5.11978
5040	5.23189
5056	5.21806
1096	5.35401
1869	5.634
3329	5.50879
1985	5.11953
1325	7.51479
2895	5.65715
1386	6.0783
1352	5.66491
1171	5.0747
2391	5.76357
2033	5.61628
1032	5.96374
3285	5.26954
1046	6.72887
2686	5.11449
3421	5.21788
1596	10.078
1582	7.21553
1320	7.48242
3092	6.05346
2205	5.0734
1228	5.28117
1041	5.48788
1370	5.36343
1975	6.48199
2219	5.87061
3341	5.07759
2929	5.31423
1342	6.22321
1462	6.29315
2459	5.2155
1955	6.37814
2111	5.90571
2883	5.28393
1605	6.09478
1102	5.09922
2381	5.13981
3352	5.20252
5820	5.39822
1136	5.47791
1650	6.67039
3309	5.03778
1103	6.47768
1575	5.71675
1359	5.56525
9145	5.17637
3748	5.02243
2222	5.45139
1832	6.95455
