Length	FoldEnrichment
8616	5.86857
17759	6.84913
6613	5.16894
10981	5.13796
2099	6.48218
19431	5.25544
33420	5.65508
7993	5.57738
4890	7.94107
8558	5.7019
7860	5.05279
4819	5.40383
27933	5.38851
3583	5.34434
8203	5.47781
12743	5.90766
16567	6.56414
2692	5.04037
2461	7.10518
5284	5.32527
6326	5.31337
30562	5.0961
18011	5.17684
6865	5.3607
10540	7.10325
4172	5.39113
11679	7.38054
15926	5.76282
10257	5.64848
9633	5.21999
8079	5.30603
1622	7.12375
5835	5.41553
4458	5.21581
6781	5.20334
15543	5.24179
10048	5.17699
2805	6.36948
1518	5.48721
4374	5.6375
1154	6.53199
1000	5.35381
5467	6.58013
11431	6.2112
1526	5.80091
2140	5.12778
10735	5.42255
6769	5.82306
1590	6.52422
4780	5.24722
4686	5.30535
2459	5.20494
3369	5.01559
3431	6.71575
1047	5.01903
1665	6.76306
6060	5.5184
5690	5.20835
4449	5.46258
3512	5.14422
8229	5.07691
17251	7.02285
12286	5.3625
4217	6.31388
8780	6.44968
2883	5.60038
1190	5.88156
6282	5.55053
3567	6.12527
1568	8.10003
6445	6.13631
9181	5.06621
7198	5.75472
30732	6.73804
19691	6.2129
25519	6.54459
6850	5.59147
14021	5.99153
22600	6.3565
14883	6.34271
3667	6.73418
5930	5.4652
17548	5.51856
1374	8.85488
2422	5.06797
1599	5.91549
3291	7.11548
7069	5.83652
2034	5.63504
1184	7.65598
7327	5.16581
10654	8.68419
17570	6.45737
16134	5.26693
6608	5.50941
3567	5.07952
9147	5.76689
6712	5.71728
13092	5.83087
7052	5.3398
5487	5.70606
10614	5.32233
10170	5.20819
2096	5.09256
2427	6.7292
2553	7.21868
6322	5.51217
2801	5.54951
4596	5.92247
20736	5.13005
12073	5.9747
3945	5.2248
1748	5.30595
4695	5.8486
26917	5.71437
2193	5.25418
8218	7.70842
33789	5.40081
3499	5.36117
2684	5.68459
7226	5.21615
1726	5.02255
3062	5.42254
5716	5.20906
4891	6.97189
15171	5.48089
1289	5.60778
6312	5.44311
2879	5.43485
1157	8.49235
8173	5.14164
1676	6.20473
29924	6.15297
1763	6.20287
2177	5.66007
5927	5.67416
1165	5.11595
1424	6.09198
1195	7.25254
7493	5.09482
5806	5.40055
18580	5.12802
5648	6.21775
1433	6.91423
3113	5.54962
2040	6.00104
14807	5.58546
8030	5.82123
18736	5.94051
7578	5.8395
17289	5.17249
6481	5.69709
6234	5.58653
13840	5.97517
1701	6.03546
1796	5.55948
1075	8.32221
2559	5.58256
4066	5.57478
8126	5.85285
14801	5.42984
25652	5.47368
34976	5.59804
13983	5.0215
12762	6.05419
10796	5.22825
4081	5.41889
1204	5.19565
27607	5.41549
11510	5.90714
37680	5.32591
14771	5.21201
22681	5.57474
5429	5.08313
12148	5.75555
22604	6.15666
15196	6.03244
29409	5.41194
22433	5.62001
4212	6.0579
13296	5.24527
5867	5.02848
8363	6.10367
19404	5.19938
3416	6.38077
1577	6.04342
10492	5.02406
1711	6.78691
7576	8.54724
1578	6.39234
5856	5.21516
7567	7.21566
1381	7.04401
3517	5.20071
1036	8.30731
5105	5.44969
2573	5.1747
5927	5.52706
1897	7.67675
2246	5.38962
11737	5.665
20305	5.48073
3293	7.93451
3301	6.35802
3020	5.46279
3344	6.49937
1270	6.02366
2550	6.19802
5363	5.59549
13078	5.61916
19287	5.17483
10163	5.50096
4798	5.50313
1599	5.44851
2190	5.07413
11834	6.15634
1255	7.19301
8578	5.74561
1076	5.26748
6159	5.17986
4875	5.67704
46595	5.70325
13455	6.66611
14052	5.20302
7291	6.31236
14360	5.05104
3494	8.15125
11500	5.51367
6328	5.26068
4816	5.24493
5887	5.12049
13386	5.88927
9968	5.40396
10679	5.05576
14638	5.05505
7413	6.06729
2493	5.86151
20954	6.87227
4990	5.09493
18405	6.06455
1747	5.18799
1489	7.58456
13338	5.88975
1127	5.35867
11280	5.1342
5200	6.26324
19293	5.4402
2378	5.02916
6962	5.20963
3633	5.62074
11442	5.98309
5877	5.35739
1187	6.10932
10683	5.01247
4636	6.93126
8011	5.05757
9192	6.40164
3770	6.43966
5106	6.01876
1001	5.17387
6151	5.01104
10607	5.88494
3396	5.89741
6522	5.25329
1007	6.04314
2998	6.67831
2760	6.05765
3430	5.47126
5025	5.75117
4825	6.11197
2259	6.31818
6056	5.87145
26317	5.04838
15905	6.13916
7166	5.17104
5049	5.23187
1271	5.52501
4446	5.2383
1542	5.73019
1461	5.72968
1409	5.02514
8392	5.09531
3294	5.22143
1342	5.36705
1180	5.13507
1317	5.72392
1782	5.19218
9845	6.49141
4451	5.95527
1620	7.27585
1456	5.7193
8920	6.1782
2024	7.3972
1300	5.52976
25111	5.96369
2857	7.26494
2894	5.1432
8792	5.19646
2031	5.3775
1220	5.8458
8818	5.09621
4992	5.76662
14165	5.30675
10158	5.02954
3225	5.10134
1244	5.17209
21143	5.26278
9214	5.41652
11775	5.43027
13143	6.09836
7192	5.66477
4105	7.59048
7117	5.51365
3806	6.56458
25179	5.35673
1054	5.49275
5155	5.5894
9782	5.22711
7905	6.49924
3754	5.32113
11362	6.82507
19224	5.25185
4998	5.5184
8200	5.17471
3036	6.45793
2590	5.15201
6414	5.69474
3843	7.63811
16995	6.30727
26881	6.41046
32827	5.61206
2838	6.48073
4479	5.36003
12741	7.39961
5764	5.62821
3719	6.24327
6528	5.11081
4734	5.2478
2395	5.52905
1477	5.93991
12445	7.42385
22302	7.15693
2075	5.41956
2567	5.26079
3854	5.87998
1204	8.8357
6454	5.83415
10370	8.30575
10129	6.61558
5001	6.60261
2996	5.79144
9959	5.15374
2937	6.85566
1792	5.57404
9608	5.37635
3094	6.51066
3856	6.36996
1183	6.03087
4672	5.37474
2323	7.60364
6707	5.40186
9918	5.85751
8023	5.58206
4110	5.97795
5716	7.09986
4860	5.03382
4614	5.70079
7858	5.91649
3142	5.80761
8006	6.14032
1034	7.87834
1916	5.185
1280	6.55317
5168	5.85476
5602	5.238
13780	5.08342
2496	8.72287
1529	7.31111
3790	5.03927
1666	5.18616
1224	5.29927
11055	5.89516
16384	5.64475
33605	5.36935
2972	7.06054
2155	5.4186
1729	5.28511
1123	5.99398
6360	5.49682
42820	5.44763
7635	5.04453
1930	5.01005
2066	5.02833
1128	7.61761
8556	5.22546
1656	5.30801
2243	5.75768
9207	6.25406
4094	5.32515
5183	6.03884
8654	5.18573
9866	5.69452
1799	6.21296
2097	6.37219
8621	5.67069
1776	5.5114
6965	6.51357
12874	5.37182
34802	5.2546
6208	5.82015
1407	9.18152
12977	5.44681
11435	5.09993
5400	5.26802
45288	6.45341
36825	5.81994
13583	5.2511
4744	5.36822
15329	6.76774
15750	6.92665
9032	5.45465
1487	5.14239
4818	6.82695
9984	5.78847
1700	5.45336
4126	5.41662
2407	6.2961
3479	5.66305
11727	5.25193
3293	6.14208
9128	5.13794
15623	5.07882
1820	8.59834
2698	5.23695
6327	6.74482
7502	5.07638
13388	5.23284
3476	7.82408
8250	6.72828
9173	5.01052
3822	5.16273
3967	6.00078
2777	6.13589
2825	5.95763
4227	5.80164
14169	5.13135
7495	5.63019
4153	5.66025
2982	5.06354
2085	5.2055
2156	6.06715
3609	5.42364
1033	5.61966
3505	5.12221
1709	7.17656
3642	5.17972
20656	5.94595
6235	5.00978
35437	5.83163
36941	6.33245
29944	7.95402
24840	6.34341
1018	5.30327
9463	5.34543
4028	5.18592
4100	5.54368
16221	5.13446
18121	5.85789
4078	5.14224
18079	5.46785
4508	5.18196
2392	5.03167
6648	5.18599
21227	6.10842
7945	5.80256
7086	5.6242
3326	5.45602
2395	5.6913
4099	5.45147
1113	5.95803
2052	5.46866
4884	5.23081
11616	5.04482
6614	5.05253
14806	5.48528
5508	5.43125
4222	5.52533
8703	5.90797
5607	5.36975
26973	5.45606
1493	5.24739
14118	5.27249
6671	5.26557
4736	6.97908
10726	5.57208
1194	5.04675
8393	5.06375
1830	5.14668
7788	6.28744
12473	5.01656
1917	5.17438
1750	5.15617
2216	5.16972
4636	5.15051
13800	5.18105
3424	5.93043
8375	5.25468
1078	5.59604
1691	5.18799
1787	6.47575
2434	5.10299
4176	5.30368
3742	5.34558
2994	5.00832
1742	7.4654
2462	5.17209
1333	5.63118
1460	7.19244
3299	5.02817
1003	5.30426
1498	6.13756
4610	5.69403
1323	6.28068
2054	6.31322
1964	9.21414
4969	5.59755
7058	6.09366
1732	5.64927
1378	8.15414
2065	6.47491
6483	5.90707
1367	7.76378
1920	6.28343
1870	6.34638
7183	6.12368
1475	5.69323
1677	5.18683
1263	6.68592
1636	5.69996
1361	6.6145
1670	5.38899
2704	6.4009
1958	5.01751
1016	5.04077
1233	5.66546
2725	5.53591
1884	5.82863
4654	5.93308
1392	5.91515
2375	5.32735
2917	5.41711
2763	5.28421
1542	5.42671
2289	6.05714
1253	5.63141
2296	5.31843
3852	7.37288
2848	6.33349
1466	6.54093
6151	5.55536
1473	5.03918
4460	5.75886
1096	5.44279
1132	6.40784
1913	6.21114
4059	5.00856
1405	5.84047
2611	5.14532
1616	5.74085
3842	5.46479
5479	5.35756
6307	8.07818
3799	5.97023
1362	5.0291
1786	5.72242
1303	5.33091
1065	5.12751
2348	5.76134
1347	5.82256
1525	6.75543
5789	5.97184
19725	6.15694
9295	5.82431
7297	5.73472
7226	5.93602
3543	5.6695
1965	6.94696
2320	5.40186
1578	6.08684
16399	5.66012
13026	5.84169
2717	8.02032
14808	5.65727
30636	5.34152
17097	5.03014
41701	5.37815
2577	5.10867
2277	6.61968
9480	5.18878
2363	5.37641
18370	5.16958
4053	5.77143
1460	7.50037
1567	5.81667
2024	5.127
1264	5.25965
19707	5.31243
2470	5.23748
1537	7.92667
8424	5.18482
2528	5.56214
5721	5.28093
1633	10.8622
17822	6.00127
13289	6.37221
5382	6.53928
4894	5.79753
2166	8.149
2031	5.62891
1837	5.31918
1386	6.8316
3281	5.11215
1497	5.06064
6887	5.24382
1002	5.73219
2017	5.27328
3145	7.60821
1575	5.22621
2485	5.27369
3266	5.1143
1236	6.4594
2517	6.83214
4060	6.78968
10269	5.42731
1265	7.51242
16893	6.28974
2543	5.66863
2220	6.79163
1335	5.41378
1317	6.17546
1286	5.41877
1324	6.06343
3084	6.42683
8491	5.13376
3668	5.21621
1415	6.12103
5282	5.27883
3034	6.15687
2910	5.03643
2715	5.13969
1084	5.14664
1741	5.8567
3877	5.02248
3251	5.47555
1239	5.4671
9571	5.14278
11831	5.3311
3755	5.45518
2176	5.55746
2861	5.30185
1031	5.81955
2309	5.76706
1818	5.24574
1371	5.9498
11655	6.06174
1300	5.13825
8317	5.94464
10702	6.04398
3263	5.44087
5287	6.39971
1078	5.66875
1414	5.21809
1765	5.91701
3212	6.43941
3167	5.6405
1596	5.89683
6806	5.24321
1395	5.41861
16536	6.55782
11145	5.65573
20087	5.79825
18567	5.36472
13106	5.08828
18050	5.0491
3942	5.13026
8306	6.51164
2701	6.70509
4005	6.94134
5100	7.51205
23107	6.30225
8887	5.22071
7390	5.66133
19035	5.87952
3867	7.49057
6149	5.06184
8750	5.14535
5467	5.70887
5255	6.16899
1652	5.40691
5375	5.25963
1527	5.42766
1770	8.08465
4176	5.60102
8407	5.29199
2389	5.65538
3857	5.21203
15847	6.35466
1122	5.278
2678	5.61686
6187	6.36687
8351	5.45415
1021	5.86834
3567	6.08512
4144	5.09216
3802	5.48423
1619	6.35872
14538	5.91178
9918	5.24678
3633	5.59884
3989	5.36511
1362	5.28575
1346	6.93013
1825	6.18331
1993	5.23372
22853	5.04248
3505	5.3316
12204	5.45633
16425	6.25725
1581	10.4954
13754	6.70155
1592	6.5494
3277	5.74618
2160	6.32817
1090	6.4982
11218	6.15411
9982	5.23032
1504	5.70752
1082	7.57673
9944	5.02459
1245	5.66183
3525	5.45919
6727	5.25614
1786	5.80613
34376	6.14583
8750	5.08648
3530	5.78442
1304	5.45728
1338	9.10744
32319	5.39966
6020	5.85367
8249	7.2663
4911	5.79085
4516	6.59898
7302	5.25669
7201	5.45861
6305	5.7747
1957	6.66438
3683	5.93639
1016	5.71128
2787	7.24905
1358	5.46711
8301	5.22189
1247	5.14164
1630	9.7135
3685	6.04415
8057	5.37002
2031	5.31381
2571	5.30406
12322	5.36147
2200	6.08302
19432	5.09662
13819	5.5351
3329	5.06992
10166	5.29162
20878	6.25978
37826	5.21595
1145	5.3856
1446	7.33293
7420	5.0252
1230	7.49054
12815	6.63805
4067	5.11263
24738	5.84726
4431	6.00545
3441	6.33288
1913	5.39574
4681	5.36939
5904	8.78521
1133	5.38366
14256	6.8471
1398	8.71164
1284	6.09914
26977	5.70779
15307	6.99922
37282	6.4579
4034	5.37412
14683	6.3684
7738	5.51843
1880	5.1549
1563	5.06185
1341	5.59351
4776	5.17443
5037	5.45492
5645	6.13865
1426	6.78486
4883	5.40551
12728	5.15924
4919	5.1093
1195	5.45778
24197	5.77029
20651	5.01612
1939	6.53171
2202	5.04661
6513	5.11566
1226	5.22114
8045	5.09768
4427	7.13445
2660	5.40252
4259	5.02672
3411	5.13164
1256	5.34371
6052	5.07332
1663	5.79425
1332	7.32738
6811	5.3258
10520	5.13899
1244	5.37103
1159	8.10186
1018	6.23488
2130	8.65991
14736	5.45212
2734	6.66971
1074	5.29135
6149	5.28425
1845	5.80715
8384	5.10805
3458	5.24591
1990	5.01464
1089	5.19147
1593	5.88074
2599	5.12058
3944	6.30339
1069	8.154
1400	8.63148
1911	5.81613
1015	5.04563
1788	7.20749
2880	5.37878
2433	7.9418
1234	5.11539
5156	5.16082
13785	5.00704
1882	5.12652
4110	6.00167
8648	5.75831
2460	5.35319
10610	5.0038
4036	5.27995
3055	5.30087
1122	5.8939
11113	5.25129
4133	5.31765
3195	5.69534
1027	5.1446
3160	5.78874
3253	5.23463
1495	6.0983
2965	5.19599
1261	5.07573
1264	5.14265
1287	6.97239
9069	5.38671
1080	5.25634
12246	5.72381
19122	5.14663
8961	5.08607
31855	5.02172
37707	5.05989
1331	5.09004
4048	5.78666
2365	5.92856
8131	5.22521
9479	5.06214
7103	5.4157
3510	7.25041
12142	5.52858
1284	6.65612
2165	6.93495
7144	5.19214
4656	5.30938
2775	5.00074
5448	5.16418
1788	6.85498
1993	6.26493
5294	5.29624
1530	6.39686
2328	5.03741
2743	5.92616
3221	5.05367
2090	5.34753
1257	5.1438
7220	5.46145
1092	5.02398
3696	5.34413
5728	5.79611
1776	5.63803
1193	6.38178
1875	6.69496
12656	5.36231
16553	5.55479
1920	5.95205
12205	5.64124
16927	5.81409
29794	5.2831
20314	5.01811
7625	5.15973
6467	5.0465
5767	5.11325
7687	5.21472
2756	5.274
28992	5.12987
16706	6.1578
1082	7.10305
25461	5.15596
9636	5.27693
10572	5.58496
5304	6.36953
7925	5.01416
4933	6.09427
1589	5.3428
10907	5.68282
5050	5.04076
2260	5.6718
1190	6.60781
4472	5.17658
2660	5.70211
7368	5.42828
10349	5.1017
1052	5.58748
4147	5.20667
8682	5.16817
17501	5.77831
2741	5.01752
23596	5.32432
2193	5.92862
1384	6.37564
1410	5.93809
34858	5.34808
16013	5.30344
39142	5.02569
9551	5.3465
6062	7.63746
3627	6.40431
3895	5.44077
30785	6.07852
19930	6.22499
11552	5.19513
16503	5.83405
7747	5.61308
4235	5.56831
1579	5.59326
7361	5.22971
6178	5.1876
1836	6.07242
1817	5.1455
2126	6.08576
11150	5.12788
7753	5.18093
2447	6.8067
2518	5.36648
3093	5.34569
2426	6.05383
7837	5.78294
4057	6.22725
2251	5.2999
2418	5.4122
1002	5.81566
10238	5.59946
1505	6.16515
5592	5.30668
9317	5.40849
17484	7.30448
9569	5.2021
3446	6.51656
2240	6.56167
4393	5.59083
4828	5.01927
1045	5.61778
2614	5.5469
3053	5.27375
3088	5.12775
4253	6.50956
7451	5.59041
1371	5.39316
1389	5.52355
1353	5.43354
1971	6.2314
4772	5.4394
2120	5.85615
9533	5.21778
2418	5.31968
1925	6.2076
4018	5.15808
1490	5.37073
1101	5.6235
3694	5.44735
1503	5.27512
1944	5.84231
1525	5.94111
1213	5.15079
4221	5.24747
1008	5.38945
1374	5.36679
7615	6.24425
1341	6.13441
3720	5.50177
7443	5.29859
10856	5.35416
3477	7.18021
1362	5.16079
7253	5.54561
4543	5.03553
2658	5.31377
4679	5.6079
7361	5.30536
14623	6.53251
14537	5.34284
10468	5.30284
16424	6.11149
24106	5.51878
20626	6.51775
2550	6.60917
9601	5.22814
22564	5.51828
6076	5.30823
2033	5.33778
2764	5.03194
1127	7.0777
1670	6.87378
1574	5.83659
1891	5.31022
1405	7.56585
10013	5.46644
8370	6.79885
7325	5.99799
2974	5.86757
3454	6.49031
3293	6.15202
3523	5.43022
2877	5.06822
1641	5.3114
5138	7.38126
1310	8.72544
11702	5.20684
5204	5.01365
3027	5.09637
3813	5.05673
1058	6.71045
4406	5.64077
1574	6.91221
2377	5.13367
1651	5.03566
2823	5.01091
1342	5.75462
2239	5.23039
2225	5.53018
1839	6.46507
2825	6.52905
7014	9.99418
1632	5.84439
1046	5.88096
4489	6.01888
1679	5.64647
1399	7.93678
2804	5.35263
1260	5.47348
9787	5.23353
3558	5.42463
2321	5.43371
1031	5.31751
1624	5.31988
1835	6.13262
1221	6.8952
1344	5.19292
1035	5.21962
3116	5.55659
1475	6.59455
1333	5.38631
1890	5.49148
3123	5.39404
1468	6.03463
2383	5.06248
3901	5.06451
3335	6.03171
1371	5.06634
2341	6.23398
2388	5.0413
1423	6.46871
1094	5.52195
1632	6.10554
2109	5.15775
1892	5.41819
1519	7.67008
2080	5.23595
2075	5.42173
1311	5.28677
3819	5.36676
1213	5.23661
4456	5.56016
1954	6.40385
4449	5.13449
2529	5.37428
1127	5.8121
2597	5.16724
3892	5.73163
1272	5.34502
34900	5.31263
6273	5.36771
30099	5.60004
22874	5.87089
6514	5.40998
13163	5.28853
17653	7.39393
1024	5.38328
6730	6.16949
6112	6.34019
1100	10.0621
2626	5.47301
1245	6.61582
4871	5.20037
6484	5.10477
1927	5.38278
1099	5.09117
1806	5.24831
3626	5.48465
15885	5.73465
1113	6.48237
5120	5.81989
6635	5.38683
8728	7.10556
7400	5.05037
15394	5.45383
1479	6.53245
1801	5.36093
9440	5.71293
5828	5.60934
3367	5.38816
4865	5.1065
1593	7.41736
3158	5.94902
9778	5.40898
2964	6.1353
5443	5.63664
4490	5.25121
11187	7.78252
3777	6.06864
22304	8.7527
31979	5.18377
22871	5.55764
2145	8.50539
11166	5.69891
8437	7.09632
2950	6.53225
5960	5.78205
3959	5.04523
2428	6.02616
3182	6.04273
1620	5.52971
12278	5.37624
7553	5.02742
2130	5.33557
1136	5.17393
2813	6.17364
5652	6.2064
1017	5.2393
1625	5.03834
7519	5.08561
5268	5.13762
9825	5.77788
5849	5.30509
10471	5.47654
27452	5.0774
4604	5.10777
7545	5.28158
1812	5.10216
1762	5.36992
1176	5.26278
1354	5.17952
1731	5.82105
1481	6.77276
3693	5.83886
1689	5.08111
7340	5.67529
1066	6.59635
7754	5.29964
3181	5.80358
2210	5.76713
2145	5.87533
3387	5.40893
1105	5.18537
2179	5.82086
1835	8.64035
7328	5.65802
1035	6.15317
2302	5.80799
2955	5.40012
4033	5.23497
1022	5.02564
3830	5.75194
2010	6.02202
1535	5.44377
3742	5.49764
2212	5.96905
2646	5.09459
5614	6.16614
4252	6.76492
3808	5.38289
12478	5.50888
43144	5.69111
23969	5.07192
9952	5.58762
17631	5.48141
33063	5.50308
19245	5.79195
19779	5.76615
8209	5.28556
4576	5.07874
8229	5.38421
2873	6.07172
10375	5.67881
1445	5.69779
9941	5.64048
2162	7.41853
8909	7.43141
4827	5.39885
12141	8.06223
8929	5.77973
1987	5.88332
17036	6.33159
19110	6.70393
1646	7.70462
18967	5.44763
1604	5.27555
1399	7.40794
1983	9.88644
17087	6.45832
16003	5.02665
26706	5.4623
8143	6.48308
14323	5.14572
1665	5.25652
19902	6.19805
25001	5.45793
1320	5.50844
18401	5.20004
22501	5.30102
20272	5.11979
2133	5.28623
16988	7.68577
5077	5.47085
10826	5.95695
24574	5.1155
1940	5.27601
22907	6.30843
6590	5.4902
5070	5.4079
40300	6.14599
17794	5.17343
3139	6.4678
6257	5.11021
48258	5.87725
35894	5.58147
24347	5.39357
8106	6.24425
21244	5.31913
3300	5.37601
1424	5.79506
1933	5.09569
4719	5.34268
5316	5.35647
5120	5.40884
8922	5.9973
1597	8.38342
1789	5.56944
6688	5.58843
4627	5.47256
12235	5.11482
34376	5.22429
3862	5.6878
1923	5.92401
2074	5.91943
11716	6.56011
4558	6.28948
3934	6.12104
20026	7.0272
1230	5.16516
6404	5.35229
6944	5.48324
11264	5.30642
3538	5.29907
11296	5.93674
1957	5.16996
3011	7.03319
2115	6.88659
15882	5.71049
1090	5.27722
7897	5.08916
1424	7.14539
1201	5.15877
1318	6.49075
6222	6.25303
2049	5.26549
4867	5.89022
1337	5.24338
1204	7.71641
1096	6.0274
2322	5.78114
1692	6.8022
1642	5.19335
4923	5.64056
2368	6.69971
1036	6.30385
3866	5.06347
6759	5.905
2377	5.3789
5153	5.55211
4252	7.03819
2748	5.72514
1405	6.36974
1537	5.58181
7304	5.35105
2774	6.57473
1968	7.57649
1369	5.23184
3565	5.73548
15693	5.033
2873	5.43991
5457	5.33796
4838	5.70293
6480	5.04511
1366	5.27463
5138	5.29024
2209	6.33713
4071	6.29208
1566	5.00713
14589	5.18391
10863	6.13656
1474	5.70004
5630	5.12835
10309	5.74472
3160	5.475
6647	5.62757
15406	5.95515
26562	6.07757
14444	5.90645
24634	5.02258
42694	5.76633
16654	5.83
18516	5.42244
28373	6.19151
19509	5.99245
6371	7.55194
10507	5.44819
16232	6.16523
13243	6.70133
1179	6.00524
5186	5.66256
10490	5.68829
9825	5.3086
25710	5.45524
21209	5.44816
13449	5.05445
1320	6.22182
4666	6.50596
7867	5.17825
2677	5.08439
8455	5.77964
1789	7.43744
3004	5.69799
18274	5.996
4239	5.54014
6282	5.90875
2503	6.0839
23368	5.03433
1001	7.12879
10054	5.15378
3646	6.24244
4748	8.05053
2367	5.56853
8441	5.44776
10694	5.30785
2618	5.63924
11436	5.17049
2527	5.06029
3590	5.6719
9005	6.89275
8593	5.76572
7231	5.59605
2927	5.39742
2237	5.20648
1290	6.24596
2082	5.2249
6877	6.11931
5644	5.72739
11143	5.73433
11671	5.49523
30686	5.46297
20646	5.48095
4719	5.42455
2794	6.4363
2916	5.21395
19638	6.17436
1313	5.21398
1284	5.32893
1022	5.26185
1520	5.16543
4467	5.90635
1328	6.82129
1010	5.6753
2157	5.3307
1169	5.42228
4294	6.18489
1371	6.87551
3592	6.8345
2610	5.16078
7598	5.03767
4058	5.23855
3404	5.15303
1551	5.00442
1719	5.40163
1614	5.57694
1191	8.31539
1371	7.49063
2780	6.81106
9151	5.78128
5138	5.55074
7363	5.41339
1990	5.4414
2303	5.52187
3493	5.36994
4433	5.46391
5707	7.19632
1158	5.38072
2505	5.02014
1703	5.09893
36259	5.34099
10023	5.82236
3729	5.66112
10930	5.95417
6772	5.9795
15455	5.41547
2920	5.90061
16821	5.38368
18117	5.80013
33733	5.9099
2320	5.45084
4315	6.58487
11586	5.06725
9269	5.52249
1832	5.44878
3439	6.26582
2860	5.33823
3682	5.09646
18802	5.33264
33508	5.3923
4212	5.23392
3883	6.36488
1550	6.08988
2274	5.15652
1875	5.03492
1575	5.69143
10337	5.90079
20772	5.12772
10692	5.18733
3072	5.54415
3408	5.30739
2000	7.03349
1470	5.04321
1604	6.26404
4345	5.59082
1319	5.11189
1998	5.15792
2764	5.03592
1292	10.0665
1928	5.63826
2166	7.1235
2024	5.11529
1315	6.62993
8103	5.08626
1437	5.02791
1459	5.2859
1508	6.89758
1319	5.93644
1776	5.64217
4207	5.14812
1058	5.10329
1957	5.35947
3965	5.81402
2961	5.57319
3466	5.47559
3785	5.04324
1243	5.03205
1173	5.06583
8638	5.39793
3239	5.05705
9576	5.36746
12556	6.1931
1342	7.50281
9374	6.73662
1944	5.43936
6191	5.03045
15537	5.49151
2309	5.34654
1212	5.78444
2702	5.72444
2217	5.04842
8656	5.26146
4985	5.04535
3772	7.17269
2282	5.03397
2317	6.05873
2545	6.48009
1003	5.0486
3723	5.07921
1218	6.32025
6390	5.07348
3842	5.12343
1949	6.58269
5664	5.0148
1276	5.01355
2638	5.01582
1165	7.91995
4571	5.10668
1274	6.07116
8239	5.13514
39024	5.36325
4009	5.03111
4144	7.01431
16177	5.24635
5742	5.52223
19158	6.7413
2585	6.49299
5034	5.89241
10930	6.68236
3691	5.52194
8546	5.03803
5003	5.01241
11046	6.0541
3475	5.36837
12048	5.17179
5538	5.9253
17321	5.60654
14691	5.32714
6373	5.14621
5736	5.14222
2127	5.04238
10174	5.36628
1662	5.57082
5686	5.01002
1560	6.01574
5523	5.44916
12624	5.50435
20437	5.27492
4739	5.95322
4323	7.73503
10294	5.82137
7469	5.11745
7361	5.72981
4122	5.02681
3716	7.20291
9487	5.01961
15942	5.69442
2688	5.26033
9937	6.43034
3943	7.07044
2521	6.10025
24829	5.19394
6978	5.2011
14724	5.19876
8423	6.21183
5053	5.51312
1330	5.99917
9172	5.36559
6100	6.63165
17069	5.16257
1873	5.10825
6460	5.23566
7734	5.30821
19275	5.37815
10829	5.0418
10809	5.29662
13953	6.51183
1653	7.6746
16204	5.02962
3097	5.29243
9700	5.50387
1239	6.77113
7078	6.1466
21907	5.4603
2666	5.70144
9495	5.36635
37628	5.80359
9010	6.46536
11871	5.67954
6882	5.24081
