Length	FoldEnrichment
9961	5.184
4868	6.28154
4698	6.10272
1706	8.56382
1908	6.49423
1431	5.5814
6792	5.66701
1768	5.6507
1529	5.30757
1410	5.61225
7633	6.16469
1812	5.22333
7576	5.46123
2557	5.42508
1325	6.81332
1348	5.14643
2973	5.65248
9730	5.94567
7774	5.64532
4317	7.76825
2042	5.58639
5679	7.47511
4417	7.13364
5266	6.65801
6829	5.76646
1615	11.4235
5143	5.10424
6028	5.21042
1093	7.02694
3731	5.90466
2542	7.62725
2404	7.21054
1552	8.22422
2313	5.48904
5352	6.28443
7174	5.79437
8069	6.16392
5699	5.19521
3053	6.43005
2491	8.86834
3810	5.16468
3045	6.50377
1568	9.14736
1089	7.55212
6954	5.2587
7338	5.15867
7227	7.05414
7614	5.27544
16167	5.43087
5569	5.3348
3063	7.81724
3834	7.44332
9911	5.63435
2329	5.17234
1951	5.37281
5640	5.59273
3214	5.49935
1250	6.2752
7270	5.05434
1465	5.54866
2224	6.38205
2532	6.55451
1664	5.66538
2393	5.77334
10983	5.57785
1998	5.84363
5577	6.10292
5149	7.11252
4330	6.56306
1279	6.17335
1523	5.33727
2377	6.09208
3824	5.88729
2221	5.33157
1497	6.67207
5337	5.99
5475	6.46898
1463	9.00115
4043	8.21405
1063	6.26788
13216	5.57368
2518	5.31824
3303	5.2164
4820	5.36921
1218	5.1469
2182	6.50668
1875	5.23872
4234	6.36986
6588	5.52541
18940	5.8857
5863	7.50382
4462	7.8095
1952	5.63174
2000	5.06829
2422	5.321
4667	5.62296
2351	10.3121
2478	5.40849
2849	6.44327
1160	5.7438
12350	5.28364
5512	5.59005
2160	5.43348
3927	6.05283
2718	5.54012
2013	5.20313
1027	7.17107
2180	5.34783
7072	5.36759
3591	6.06213
9437	6.04211
3403	5.977
2974	6.30792
1051	6.31793
1177	5.06527
1237	8.29757
2256	6.3874
1616	5.67213
5275	6.92864
2104	6.07238
2531	5.01703
1857	9.74538
2670	5.80923
3108	7.46699
3136	7.53901
1634	10.337
4356	6.20579
3427	5.17543
6953	6.96116
12009	5.60999
3752	5.40418
1300	5.59198
1120	7.19123
2106	5.41589
3000	5.51843
1494	6.84932
1303	5.03924
1817	5.79172
1254	6.50986
7510	5.0966
4846	5.49994
2292	8.21488
1364	5.00116
5252	6.10196
1347	5.05126
1175	7.53286
3116	7.994
3924	5.43915
3747	5.22875
2819	10.4908
2065	6.57265
5746	5.70223
4799	7.74809
1956	5.8214
1038	5.30205
2973	6.50153
4400	7.65777
2307	5.31601
1932	6.42725
3177	6.69512
1077	5.0149
1920	9.1888
2497	5.30683
1189	6.78163
5755	5.5482
19699	5.65732
1731	6.47943
11733	5.20518
3006	8.15482
1877	5.0306
1212	8.46142
1008	5.44914
5194	5.10811
5226	5.04792
2434	6.82404
4412	5.75895
2044	5.80816
1125	6.2083
2802	5.41277
2149	5.2541
5850	5.87882
5899	5.25651
7177	5.58338
1641	5.07185
2599	7.13677
2513	8.47172
9798	5.73373
4866	5.35175
16268	5.53728
5593	5.03913
3659	5.13661
2265	6.2859
3626	6.63781
3856	5.50033
1352	7.7683
1401	7.157
4102	6.33244
1077	5.21498
2532	9.36305
2332	8.90611
1969	7.27048
6139	5.58376
4265	5.95933
1344	6.3902
1572	6.98155
9318	6.17528
2654	5.71725
3569	5.12791
6230	6.14625
1717	11.7149
3986	5.09265
2374	6.14015
5742	5.599
2938	5.64415
8982	5.02028
1040	7.01637
2728	6.38751
7141	5.15652
5532	7.09633
1342	8.79389
2267	6.84097
6650	5.13836
1088	5.17785
1582	5.36254
1146	5.94598
1509	7.59685
1628	8.87126
1059	5.9192
1175	7.14019
1727	6.20773
1343	5.46532
1261	5.63849
2847	5.43255
1337	7.41878
1316	5.15694
1384	5.2993
2858	5.45958
1404	6.99858
1774	5.76194
1198	10.8665
2054	5.91714
1033	5.97894
7419	5.04036
3244	5.42385
1500	6.64722
1758	5.24713
3293	6.38084
1768	5.31046
1090	8.11013
15996	6.0428
8030	5.75798
1086	7.18442
1960	6.58818
1414	5.86069
4344	6.11275
1515	5.16646
2958	6.02212
2878	6.01174
2570	6.99622
1317	6.73784
3844	5.23665
2598	8.57278
3168	6.07904
4625	5.52854
10794	5.01589
5646	5.32725
4549	5.43886
1973	6.05217
5777	7.43226
5569	8.46948
2256	6.68756
1758	7.05557
3757	6.00283
3169	5.87503
2703	5.82234
1139	5.43191
1363	7.66414
1269	5.09225
2603	7.67449
1504	5.29905
4595	5.8687
10718	5.53492
7168	5.56617
6713	5.21178
7234	5.2971
3522	6.38392
2922	6.42298
6812	6.55348
3733	7.70401
9007	6.73842
7251	5.20902
7635	5.73644
5028	6.24157
1251	5.15401
2272	5.1991
1664	5.73036
2155	6.85405
1499	5.6453
3108	6.08364
2574	5.98416
2471	5.4728
10206	8.44865
2065	8.17172
1502	5.08773
1779	7.07783
1213	8.0401
3483	5.65139
10454	5.58416
1977	5.76129
11068	5.43798
3164	5.40239
2647	7.23807
3995	6.1093
2117	8.12272
3086	5.48845
1194	6.17319
1337	9.43532
1365	6.3392
2133	12.4744
4030	5.57763
5117	5.27407
3573	5.48427
2613	6.79382
2376	6.51978
2568	8.89366
5608	5.10573
3539	6.03781
2824	5.60424
4109	6.18092
4655	5.19008
1138	5.16295
6078	5.13176
3720	5.12739
1545	5.31146
1068	5.74567
3005	5.77333
4702	8.39198
1025	5.28162
1938	8.05802
2366	7.25429
9911	5.60821
18892	5.45319
1065	5.03714
1555	7.20755
1984	6.62425
5197	5.30491
3237	5.17545
9443	5.30391
2004	5.22702
1187	5.28068
1070	6.4459
1082	8.26631
4595	7.04156
2435	7.67895
9393	5.01925
1523	5.40783
5742	5.93748
2837	5.20642
1301	6.89119
3869	5.49288
3452	7.23357
1105	5.13067
1868	7.67655
2398	8.14127
3092	5.34966
4177	5.4766
7772	6.6726
3555	5.45093
2371	8.30347
4043	6.75901
1914	5.93689
1114	10.4194
1270	5.26999
8195	5.96144
2730	8.84864
6378	5.30549
3570	5.43463
1968	5.43322
2816	5.07543
2585	5.91515
6145	5.12475
2531	7.44652
5889	5.02077
3117	5.07607
1658	5.45025
2864	5.74013
1872	5.27799
2137	5.08669
1771	6.27221
1876	5.86209
1919	6.26903
1233	6.78442
2398	5.53247
2390	6.40695
1823	5.45808
2586	6.21018
2287	5.78845
2158	6.84614
1075	6.89168
1335	5.0757
1106	6.58766
4167	6.05622
4493	5.21215
5280	5.15001
6776	5.21008
5319	5.15534
5915	5.71183
1481	8.0801
1129	6.20475
1448	6.50876
2553	6.96629
1219	6.76419
2012	5.26359
4249	6.59081
8102	5.50342
1022	5.50434
2826	7.79163
1775	5.36782
1576	5.79041
3640	5.2685
11343	5.62025
6088	7.56539
4249	6.84695
20867	6.26085
1583	5.09461
4955	5.35108
2028	6.37438
16535	5.13918
1581	5.56273
1902	7.33546
1790	5.42913
4006	5.19997
2742	7.46384
3855	5.71536
2384	9.19679
2091	5.99316
6231	6.00308
5338	5.13725
1932	5.43072
4344	5.13953
3754	6.16957
5477	6.42462
3512	6.3058
1824	7.78538
2280	7.40701
4493	5.37241
1125	7.13243
1264	5.96643
1953	5.92368
4276	5.22719
1410	5.65527
6564	5.59861
3309	5.67742
10269	6.70203
7075	7.17524
2035	6.5582
3524	5.37097
1911	6.11775
3641	6.00536
3818	5.88777
2085	5.19035
1091	6.16203
2085	7.50031
1461	5.54797
2099	7.49557
5455	5.4071
4246	6.50795
2076	8.91136
7204	7.51532
2228	6.91512
4412	9.31051
4999	5.37656
3770	5.3148
2060	5.62421
1356	5.39743
2906	7.26039
2914	5.91876
5211	5.03963
2978	6.07554
1582	6.71684
2193	5.09409
5296	6.27211
3617	5.28367
6929	5.43769
1304	10.3552
1267	5.67857
3800	5.43753
2963	5.2133
2875	8.83786
1978	5.12116
2940	7.04115
2752	5.04411
2525	5.10642
1642	5.9138
3241	5.78953
2351	6.3094
3023	5.02965
1538	9.07838
1230	6.96402
1230	5.28192
2618	7.35468
1940	7.32536
3567	5.8241
5414	5.16986
3283	5.00176
3290	5.9932
6388	6.34715
2586	5.67728
1332	5.42661
12044	5.59175
8569	5.20645
21369	7.01528
14996	5.24358
1672	6.18432
4411	5.71439
6021	5.374
1600	9.14258
2664	5.73726
1060	5.23836
2926	5.21016
2700	5.17826
2716	5.5694
2373	5.49218
2749	6.79423
6403	6.14214
4298	6.20165
3447	5.21587
2197	5.69724
2407	6.33819
2487	5.13825
3045	6.51554
3047	5.76234
3247	7.07145
1559	5.00141
1098	5.20124
3685	5.22471
1082	5.05654
4701	6.27778
1339	5.13123
1858	5.28603
1370	5.1427
2312	5.47847
2949	6.32279
1757	6.41532
3492	7.46786
3287	6.12242
2587	5.03565
2019	5.22542
1497	5.29492
1501	5.50493
2842	5.37154
1001	8.45624
3454	5.35578
2083	6.78427
1347	7.06828
4109	6.70927
8156	5.73569
2203	7.70609
4214	6.00249
2990	6.09834
1657	6.20512
1872	5.31371
4016	6.45362
1052	6.80943
1729	5.53505
4463	5.07862
1551	5.77566
1827	9.73529
1190	6.21095
1696	6.6163
1038	8.06753
2734	8.63838
1878	5.60713
3705	5.45377
1911	5.30923
2158	6.49493
1676	5.90467
1002	5.35129
1979	9.34882
1235	6.36987
1295	5.48326
3792	5.54624
5606	5.39399
3519	5.12106
3755	5.77363
2415	7.30453
1159	6.99522
1348	7.64633
4563	6.95897
4213	5.30616
1967	5.79318
2568	5.83362
1210	5.19069
1014	5.45846
1164	6.35854
8170	5.23441
1156	6.33502
1149	5.79902
1135	5.10006
2469	5.05387
5537	5.26467
3002	7.81369
2238	5.28183
1739	5.35528
1484	5.75184
1279	5.01663
2388	6.70491
1855	6.89617
1588	6.03416
3577	7.80309
3060	7.56908
2557	5.39292
1468	7.13325
2499	5.01503
1752	5.21472
1768	5.64194
1352	5.38701
5082	6.26835
1893	6.11766
1590	5.22864
2800	6.3771
1140	7.41184
1971	7.52217
4549	6.97964
2013	6.55938
3732	6.82867
1473	6.07089
2370	7.7823
3677	5.10969
1261	9.80838
1382	5.0722
2396	5.32334
1030	6.10867
2333	8.8371
1883	7.90352
2495	5.31788
2512	6.86227
1760	8.20819
4781	5.23711
2796	5.07599
1515	5.45024
1371	5.60582
2579	6.56535
1108	5.49203
1682	9.57151
1091	6.31659
1888	6.1013
2376	5.50217
1093	8.40286
1960	6.07301
2481	5.11739
6402	5.5944
6690	6.46114
1279	5.02809
1329	5.65816
3096	6.52965
2218	5.85298
1427	5.04571
2910	5.03107
1349	5.26947
1355	6.41516
1177	5.08387
1414	7.07164
1458	5.77225
1204	5.23752
1843	6.57719
2095	5.00179
2659	6.05178
4740	5.28618
3651	5.06443
1563	5.87126
3054	5.07468
1589	7.76956
1619	7.24878
1648	6.29408
1389	7.52246
2330	5.5608
4570	6.28594
1975	10.2009
2416	7.47867
2121	8.19891
1902	7.92087
2527	6.04744
2322	5.94329
1244	5.59963
1961	8.36454
2557	5.30836
1422	5.64895
1214	5.11314
2575	5.27295
1078	6.61687
1584	6.48571
1188	6.3354
3096	7.55312
1202	6.81982
1507	8.81892
1307	5.02424
1988	6.12253
1754	6.70422
1435	6.13318
2071	6.59393
1952	5.51123
1021	8.61576
1067	5.25457
3289	5.07744
1270	6.81779
2524	6.71504
1573	7.98846
1340	5.01516
1536	5.20123
1159	6.61495
1769	5.16299
2220	5.0757
2516	5.46928
1710	6.17793
3248	5.19854
2216	5.16677
1614	5.05782
1992	6.76191
1068	7.32253
2765	5.26553
2507	5.38656
2811	8.85085
3164	5.6085
6815	6.71636
3379	6.2425
1026	5.37027
1763	6.45622
7423	6.03677
4457	5.46101
3517	6.92245
2353	6.06743
2504	7.69489
2085	5.42738
1394	5.023
1059	5.55827
1607	5.06264
1013	8.01781
1773	6.72769
1011	5.49624
1242	6.26365
2350	6.89848
3054	5.05857
1104	7.57863
1112	7.3221
1576	5.27063
3225	11.1442
1283	5.18636
2802	5.72507
2466	6.71399
2229	5.2482
2525	6.76251
2710	6.40453
1085	5.67151
1128	7.39815
1089	5.43493
1397	6.33819
3099	5.93088
6033	6.55903
1334	5.81777
1756	5.37513
2445	5.69695
1295	5.31338
1599	5.42115
3482	5.51659
3355	5.29101
6205	5.37854
3431	6.09551
1325	5.87058
6021	5.86116
1217	7.45194
2934	7.25266
6486	5.91512
8014	6.36586
3957	6.13004
2526	7.18213
5798	5.3891
1893	7.23271
2858	6.08588
5717	5.31732
1926	5.64982
2745	7.21711
5513	6.48615
1576	5.16618
3094	5.3188
2522	5.67478
2675	5.67609
3410	5.38343
1922	6.79439
2390	5.10112
4022	5.39101
5788	5.74965
1196	5.98964
1437	5.51525
6150	5.08845
3029	6.47761
3191	5.07457
2687	6.14275
3407	6.89952
2667	9.97367
1786	8.7606
2588	5.26525
1329	5.72821
1352	5.33362
5683	5.33631
1853	5.38488
1649	6.03327
1262	8.37357
1345	6.16202
1081	9.65389
1244	6.11214
1298	6.89842
2305	5.31099
1072	7.36928
2329	5.99963
1525	5.35864
2004	5.54248
1546	6.53937
1070	6.85071
1025	8.52209
1249	5.40405
1921	5.26742
2574	6.19467
1864	6.22645
4842	7.1434
1008	7.49922
1182	7.55806
1968	6.53667
1225	7.56208
4160	5.73329
1762	7.48646
1323	6.52371
1229	9.80965
2071	5.54064
1549	5.26593
1669	5.11852
1125	9.43927
2396	5.33466
1471	6.64288
2102	6.80524
2139	5.16685
3235	5.93789
1292	5.42879
1638	6.8155
5850	5.24278
4337	8.19926
2416	5.21043
5569	7.58619
3178	5.76483
1656	5.31869
1710	6.03501
2714	5.02456
4925	5.20271
6001	5.1205
1700	8.42164
3331	5.58681
1802	5.81849
9901	5.88584
6980	5.93168
1966	5.3573
1896	7.86628
2123	7.30344
10562	6.07498
2264	5.92068
2082	5.84556
3494	5.64999
3173	5.15623
4390	5.18343
2373	5.38061
15471	5.5814
13730	7.72158
1564	8.18297
1047	6.56963
1264	5.01124
2926	5.07638
1218	8.23221
3148	6.58275
2915	6.49765
1150	5.14069
1964	5.25602
3077	5.24534
2860	5.26288
2869	5.1623
1325	6.40363
2467	6.43243
2030	5.73951
1427	6.62859
1455	5.2413
1045	5.24296
1911	6.96723
1511	6.04815
1907	5.88763
9985	5.89966
1381	8.17814
5342	5.08359
4571	5.03354
5539	5.20557
1301	6.56764
2960	5.39252
7081	6.2486
5049	6.41913
2212	6.78592
4061	5.83717
2575	5.30033
1478	7.03899
4931	5.1834
2714	5.3742
2135	7.98389
2097	6.57343
2959	5.53216
1444	6.74712
4544	6.80821
3452	5.4619
1645	5.42225
2310	5.17669
5677	6.4751
1386	5.2486
1750	5.38696
3926	6.99835
3807	6.50065
1176	7.14856
2624	5.12487
1668	5.80083
1154	9.93706
19004	7.05611
4303	5.88513
4226	7.64654
2911	6.83699
10816	7.2789
4422	5.84756
6642	5.68612
6806	9.09555
7692	6.08525
1279	7.00851
1060	8.67884
1117	5.02454
4839	8.89344
26665	5.99497
1494	5.27041
7631	6.74119
13202	5.65228
12233	6.02011
2318	5.05847
7842	7.29271
1683	5.62648
2808	10.8288
5753	5.80691
2784	5.36073
5627	5.74577
4073	5.05491
4585	5.75665
7767	5.4022
4967	6.09255
11025	5.43027
3240	7.53507
1801	5.13828
2497	6.2623
2834	8.28887
5465	5.91875
3361	5.39106
2979	6.11354
2036	6.23275
2033	6.60223
1491	8.01034
1351	6.21542
4939	6.74177
2340	5.03851
1994	5.10956
5961	5.10691
3371	6.16916
2120	5.01632
1545	6.1919
1936	6.44114
7133	6.97662
3120	6.31965
1991	5.0269
18566	7.17829
2803	8.63491
4063	8.18303
2743	5.95847
4438	10.1803
1851	9.50268
13752	5.54636
2791	7.0888
11764	5.11248
6362	5.64186
1608	5.75941
6213	5.06544
4296	5.25753
1360	7.43888
1406	6.842
2793	5.55977
3588	5.08511
2032	5.53883
3848	5.27371
2398	7.12557
2393	5.6896
8711	5.48973
2732	7.13546
1949	6.69352
1869	5.30199
1351	7.06629
3874	7.34603
2823	5.28898
1367	15.0358
7039	6.67878
1145	5.57545
3001	5.14818
1499	7.25222
2271	6.0961
1685	5.38418
1651	5.48994
3928	5.45579
8529	5.52004
8288	5.13437
5730	6.17561
6201	5.4432
2442	6.72416
4475	6.64561
1773	5.88296
4382	6.86339
2425	5.75685
2029	5.18962
3198	6.0873
4409	5.50997
4164	5.97623
2425	7.42297
1553	5.24783
4564	5.61032
1385	7.03588
3690	6.18767
4571	6.96928
2154	7.92494
2305	5.95341
2683	6.11052
8981	8.36308
2774	5.41267
3439	7.60055
6179	5.6175
4289	7.54806
3226	7.73801
4084	5.29798
7334	7.06986
15221	6.53849
8664	5.77389
1186	5.27442
12739	5.84703
17232	6.30225
2352	5.08652
2039	6.46185
9237	6.81461
2715	7.81013
16097	7.09637
3521	10.8876
3787	5.18816
8833	6.43345
11090	5.69504
9013	5.36343
16029	5.42581
2835	6.25256
4573	6.36338
3255	6.37251
1966	5.11153
1022	7.77814
1459	5.08908
2426	5.51722
2402	5.11863
1711	5.18453
3415	5.23229
4186	5.0067
1513	5.60644
2592	7.11572
1489	7.13778
3385	6.28117
4104	5.66105
1250	5.32556
3198	5.91923
1371	7.87158
1376	5.67942
1893	5.31984
1700	5.69619
2768	6.18888
7454	6.10653
1089	5.66638
1668	8.56278
1402	5.45541
1166	6.87028
2521	5.88371
2335	5.489
3938	6.18392
1702	5.01176
4533	5.57233
7395	5.48845
2101	5.14559
3395	5.15628
1895	5.13274
5442	5.19627
6404	5.74456
1886	7.81482
1196	5.15512
2048	5.16869
1136	6.01919
1584	6.80627
1526	6.55098
1752	5.10595
3616	5.42486
5478	6.85602
14043	5.10987
1374	5.45682
3353	7.21414
5189	8.49695
2102	5.22263
1241	6.2342
1326	6.26258
1156	5.03271
3639	5.37561
3398	5.66886
3982	6.96218
2563	7.13078
1559	5.00116
2552	6.79259
2655	5.85313
1270	9.2486
1637	6.40318
1670	5.26613
2610	5.15141
2684	6.55189
2851	5.67644
3143	5.2609
3235	6.31288
1010	6.20896
3028	5.98769
1150	8.87885
2913	5.16382
3687	6.29382
8385	5.52803
1334	6.49743
4933	5.17839
1755	5.24145
1254	9.03957
2568	5.53292
1580	8.326
1053	7.67556
2704	7.5135
3084	5.11481
6931	5.89658
6456	5.43961
3140	5.3993
2457	6.13743
5861	6.43902
1545	8.19904
12164	5.77063
5432	5.03362
2015	10.4514
11186	5.32045
2490	7.47437
3915	6.05638
3689	5.71093
2165	6.27618
3340	5.44167
2183	5.85998
1470	5.3229
1475	5.03191
8315	5.67064
6167	5.27977
3094	5.83098
2487	5.27178
1563	6.68031
1347	11.0964
1209	6.63002
1332	7.26868
3956	5.50538
1981	5.75245
4927	6.28853
15397	5.93387
8087	5.84211
1223	9.57588
5501	5.95492
4022	5.46096
3760	5.14352
5146	5.41004
6801	5.871
7886	5.24265
3826	5.49867
6854	6.88218
4463	5.24347
3324	5.18952
3162	5.23061
1231	6.89836
1096	5.49051
1089	5.38329
2888	8.05246
2454	5.02239
1356	7.77357
3572	6.38681
2482	6.27322
3123	5.4735
1982	5.03362
1717	5.3073
5724	5.16243
8324	5.06962
1814	7.84347
1757	6.67369
2302	6.32742
1001	5.16979
2854	5.16518
1315	7.45134
3808	5.6985
18657	5.47343
8204	5.56286
3638	5.06931
6359	5.97008
3927	5.19843
5778	5.41162
10158	5.18016
4754	6.35033
1903	9.2504
3035	5.1331
13789	5.53912
12766	5.77886
2185	6.03442
1565	5.07199
5286	5.50852
1329	7.46016
1380	5.14192
1224	6.03504
1181	7.89287
1864	5.45454
2208	8.12475
5642	6.09134
4432	6.07043
6142	5.86852
1967	5.12446
1557	11.6017
2108	7.265
2054	5.95621
2500	7.58155
1345	5.43177
4249	5.53089
1985	5.46448
1831	5.65753
2511	5.43833
10081	5.32503
1307	5.83611
4138	6.73369
2465	5.71113
8068	5.21014
2554	6.2205
5311	5.48645
1551	6.19276
5037	5.58559
2972	5.83329
1269	5.49328
2900	6.11169
2086	5.70975
1023	6.09586
2763	6.09349
1082	6.51829
1282	5.06065
4818	6.20644
1681	6.14129
6658	5.13244
1519	5.42884
2044	5.16386
1532	5.54541
4883	5.63155
1251	5.86998
1912	6.00445
3297	6.66834
7846	5.11049
2518	12.9975
3349	5.29759
1236	5.3659
3542	6.11734
1125	7.71944
7285	5.82198
2334	5.34904
3867	5.65562
1930	5.54885
4278	5.30935
3967	5.345
3219	5.72738
5567	5.69037
1046	6.17849
1360	5.56289
1200	8.38755
1644	5.23796
3186	5.40961
2080	7.11109
2433	5.79751
1845	5.73413
2342	5.4147
2112	5.80875
1778	5.3647
3396	6.03156
2089	6.687
3065	5.69632
2807	5.18933
2744	6.40055
2786	10.8667
1527	6.76314
1450	5.34786
1302	5.59653
1233	8.53367
1476	8.12097
1036	5.26363
1535	5.65372
1343	5.06726
3505	6.46074
2786	5.47836
1497	5.42564
5477	6.66151
1294	7.78893
2231	6.84458
3479	5.56266
1512	7.57289
4140	6.28615
1149	6.91024
1449	5.7641
2032	7.25218
1121	8.21639
1468	5.18821
1769	6.49828
7931	6.31214
1091	6.31622
1742	7.68461
1029	5.51125
5513	5.03824
2255	5.53203
2341	6.15012
1215	7.57117
1128	6.59246
1483	5.51088
1268	6.47605
2641	6.02523
1562	5.2529
1197	5.38237
3031	5.4178
1983	9.96115
4065	6.55073
1146	5.67458
1941	6.03498
1436	9.74662
1282	7.12975
3564	5.03482
1138	5.32135
1281	9.05926
2595	5.86977
1658	5.14893
1017	6.32655
2367	5.03298
1529	5.63118
1897	5.71219
1895	5.48856
2093	5.436
1488	6.06807
1542	5.59322
1329	5.72524
1123	6.53418
3669	5.22761
3230	6.41449
2245	5.89113
2257	5.26432
1999	5.53886
1488	5.22223
2110	5.87648
1071	5.23669
1033	5.66525
3221	5.37235
1524	9.54889
1194	5.77338
3780	5.01162
2885	5.61841
4960	6.13483
1328	5.45005
2219	5.00243
1136	5.18688
1301	5.64967
2101	7.60933
2430	6.41998
1306	5.20158
2425	6.21479
1044	6.07535
1070	8.38299
1331	5.31075
1707	5.41148
1331	7.08117
1356	5.08667
3369	5.50202
1268	12.3847
1357	5.67372
1310	5.50236
1164	7.87137
1592	5.82378
1639	6.25649
1472	5.30434
2486	7.27527
2437	5.6505
1923	5.31265
1295	6.10778
3471	5.12411
2609	5.19054
3023	5.69378
1062	6.87226
1196	5.66555
1762	5.22448
1381	6.49834
1273	5.35603
1462	5.51765
1258	8.01605
2276	5.54616
1535	5.35477
1002	8.50244
1782	7.24383
2147	8.63675
1707	5.4499
1200	6.36486
1143	5.57319
2114	5.46648
1215	5.00161
2562	6.25349
2061	6.17856
1228	5.04987
2110	5.54325
1050	6.43164
1155	5.06813
1888	5.41878
1532	5.06775
1775	5.31238
3439	5.0556
2421	6.14203
1398	5.13388
2437	5.36606
1518	5.37811
4958	6.28414
2492	6.08979
6876	5.6257
3185	6.47139
5898	6.1166
1822	5.79624
6275	6.66267
9026	5.19884
1500	6.50525
3986	5.27973
3858	8.23668
5127	5.14424
6450	5.26089
4628	5.442
1617	5.10335
2244	6.33531
2028	5.28866
5868	5.69773
4385	6.47491
2063	5.35006
7170	7.25775
1289	8.20108
1747	5.29493
1568	5.99322
6800	5.88896
1716	6.27077
5726	5.63964
4746	6.14847
1398	6.07493
16670	5.01784
1447	5.00577
3813	5.84036
2759	5.00177
1457	5.32326
2909	6.2485
1225	5.01596
1762	5.6298
1129	6.31018
3819	6.32319
7616	5.10343
16055	6.10505
3486	6.70815
8539	5.21036
10957	7.73299
3805	6.10043
3454	5.51193
3375	5.76528
1174	5.42032
8141	5.48544
2941	5.43013
1480	6.00559
5327	5.22945
4840	5.37747
4372	5.60149
10454	5.17454
5314	6.19065
10782	5.01478
5915	6.10712
2359	7.16814
1553	5.24777
5009	6.99637
3371	6.15092
1396	5.66905
1075	5.92684
6156	5.98382
1501	6.4104
6996	5.78336
1516	5.83855
2956	6.45192
2105	7.31907
1423	10.9137
2316	7.0628
1112	6.41751
2562	6.03421
7714	6.38391
8453	5.00363
3722	5.97553
9227	5.26137
2310	5.62502
4175	5.70759
4588	5.38611
1056	5.32232
1177	5.11858
1655	6.39651
3307	5.18029
6235	5.16278
2525	5.67741
6030	8.72603
1940	5.76998
