Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
C3_R1	(1, 0.0)	(2, 0.06796745874515621)	(3, 0.004920512913214963)	(4, 0.0)	(5, 0.0)	(6, 0.0004729999062102501)	(7, 0.000448911948023617)	(8, 0.0)	(9, 0.0)	(10, 1.7518515044824077e-06)	(15, 0.0)	(20, 0.0)	(25, 6.83222086748139e-05)	(30, 0.0)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.00011146168675234898)	(55, 3.13387576514901e-05)	(60, 0.0)	(65, 5.582764047215757e-05)	(70, 2.352656894049535e-05)	(75, 0.0)	(80, 0.0)	(85, 9.955723682380396e-05)	(90, 6.888122303495804e-05)	(95, 0.0)	(100, 4.492074953343176e-07)	(105, 0.0)	(110, 9.03103081152003e-07)	(115, 0.0)	(120, 0.0)	(125, 3.6602297987433625e-06)	(130, 0.0005742424966058052)	(135, 0.0)	(140, 8.46188304822037e-06)	(145, 0.0)	(150, 0.0)
C3_R2	(1, 0.0)	(2, 2.4087958186633104e-05)	(3, 1.0949071903015048e-05)	(4, 0.0)	(5, 0.0021766754943193913)	(6, 0.0009635183274653243)	(7, 7.664350332110534e-05)	(8, 2.1898143806030094e-06)	(9, 0.0)	(10, 2.1898143806030094e-06)	(15, 0.0)	(20, 4.379628761206019e-07)	(25, 0.0004024878831548332)	(30, 0.0)	(35, 0.0)	(40, 0.0006370101519794274)	(45, 0.00017507351273016476)	(50, 0.0)	(55, 4.415839480207649e-07)	(60, 0.0)	(65, 0.00023048995911050503)	(70, 0.000771946593785433)	(75, 0.00013351973340880344)	(80, 8.918384244910818e-07)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0007707734321063615)	(105, 5.490203038688777e-05)	(110, 4.509025208494508e-07)	(115, 4.518259409059473e-06)	(120, 0.0007783891319778878)	(125, 4.538575014707025e-07)	(130, 9.099202227899629e-07)	(135, 0.0)	(140, 7.321611576580788e-06)	(145, 0.0005388340529457513)	(150, 0.0)
GFP1_L001_R1_001	(1, 0.013795114107547404)	(2, 0.06823016466812121)	(3, 0.004968691728151418)	(4, 0.0)	(5, 0.0)	(6, 0.0004043571566683029)	(7, 0.0003818928701867305)	(8, 0.0)	(9, 0.0)	(10, 1.2253247171766753e-06)	(15, 0.0)	(20, 4.084415723922252e-07)	(25, 5.595649541773484e-05)	(30, 0.0)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.00010619480882197853)	(55, 4.166104038400696e-05)	(60, 0.0)	(65, 6.290000214840267e-05)	(70, 2.8590910067455757e-05)	(75, 4.084415723922252e-07)	(80, 0.0)	(85, 0.00015071494021273108)	(90, 0.00011436364026982303)	(95, 8.168831447844504e-07)	(100, 8.168831447844504e-07)	(105, 0.0)	(110, 4.492857296314477e-06)	(115, 0.0)	(120, 1.2253247171766753e-06)	(125, 7.760389875452278e-06)	(130, 0.000680463659605447)	(135, 1.6337662895689007e-06)	(140, 1.9605195474826805e-05)	(145, 4.084415723922252e-07)	(150, 4.084415723922251e-06)
GFP1_L001_R2_001	(1, 0.0)	(2, 2.2464286481572382e-05)	(3, 1.837987075765013e-05)	(4, 0.0)	(5, 0.002258681895329005)	(6, 0.0011783539363515695)	(7, 0.00016337662895689006)	(8, 1.4295455033727879e-05)	(9, 2.0422078619611255e-06)	(10, 4.901298868706701e-06)	(15, 4.084415723922252e-07)	(20, 4.084415723922252e-07)	(25, 0.0005558889800258184)	(30, 4.084415723922252e-07)	(35, 0.0)	(40, 0.0006902662573428605)	(45, 0.00030469741300459996)	(50, 0.0)	(55, 8.168831447844504e-07)	(60, 8.168831447844504e-07)	(65, 0.00026630390519973083)	(70, 0.00108849679042528)	(75, 0.00034717533653339135)	(80, 4.901298868706701e-06)	(85, 1.6337662895689007e-06)	(90, 2.4506494343533506e-06)	(95, 0.0)	(100, 0.0009300214603370966)	(105, 0.0001458136413440244)	(110, 0.0)	(115, 1.4295455033727879e-05)	(120, 0.0010909474398596334)	(125, 6.126623585883378e-06)	(130, 1.1027922454590079e-05)	(135, 9.802597737413403e-06)	(140, 4.697078082510589e-05)	(145, 0.0011697766633313328)	(150, 0.00139687017758141)
GFP1_R1	(1, 0.0)	(2, 0.06865232812461297)	(3, 0.004962466015894619)	(4, 0.0)	(5, 0.0)	(6, 0.00040586779388008273)	(7, 0.0003744862634254371)	(8, 0.0)	(9, 0.0)	(10, 8.368408121238819e-07)	(15, 0.0)	(20, 0.0)	(25, 5.272097116380456e-05)	(30, 0.0)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.00010017981898676876)	(55, 3.078573841305777e-05)	(60, 0.0)	(65, 5.334268619720782e-05)	(70, 1.484504227418447e-05)	(75, 0.0)	(80, 0.0)	(85, 9.383998227925775e-05)	(90, 7.221791538030285e-05)	(95, 4.281821272164296e-07)	(100, 4.290695071663017e-07)	(105, 0.0)	(110, 3.447673841745677e-06)	(115, 0.0)	(120, 4.330805287821443e-07)	(125, 3.909129419938619e-06)	(130, 0.0005945054395112029)	(135, 8.752987055303727e-07)	(140, 1.2758110488114001e-05)	(145, 0.0)	(150, 0.0)
GFP1_R2	(1, 0.0)	(2, 2.3013122333406752e-05)	(3, 1.6736816242477637e-05)	(4, 0.0)	(5, 0.002240641274461694)	(6, 0.0009916563623668)	(7, 9.623669339424642e-05)	(8, 4.184204060619409e-06)	(9, 2.0921020303097047e-06)	(10, 2.9289428424335866e-06)	(15, 0.0)	(20, 0.0)	(25, 0.00041967566728012677)	(30, 4.184204060619409e-07)	(35, 0.0)	(40, 0.000666405050610486)	(45, 0.0001848810775998658)	(50, 0.0)	(55, 0.0)	(60, 4.2246295522680563e-07)	(65, 0.00024928441722980925)	(70, 0.0007908592915615619)	(75, 0.00013553527654182326)	(80, 1.7025769370256118e-06)	(85, 4.2638087005046105e-07)	(90, 1.2813679296295968e-06)	(95, 0.0)	(100, 0.0007886313645551348)	(105, 4.551468026203334e-05)	(110, 0.0)	(115, 3.879467730820183e-06)	(120, 0.0007732172674603711)	(125, 8.658580836521513e-07)	(130, 1.7358096422620004e-06)	(135, 4.350795391312082e-07)	(140, 7.4190300048572385e-06)	(145, 0.0005786555230004348)	(150, 0.0)
GFP2_L001_R1_001	(1, 0.014048087920829467)	(2, 0.06813181798555248)	(3, 0.0049274946029950395)	(4, 0.0)	(5, 0.0)	(6, 0.0005331915352362947)	(7, 0.00040240870583871293)	(8, 0.0)	(9, 0.0)	(10, 1.6096348233548516e-06)	(15, 0.0)	(20, 8.048174116774258e-07)	(25, 5.231313175903268e-05)	(30, 0.0)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.00010221181128303308)	(55, 3.903364446635515e-05)	(60, 8.048174116774258e-07)	(65, 6.116612328748435e-05)	(70, 3.299751387877446e-05)	(75, 8.048174116774258e-07)	(80, 0.0)	(85, 0.0001714261086872917)	(90, 0.00011146721151732348)	(95, 0.0)	(100, 2.8168609408709903e-06)	(105, 0.0)	(110, 3.219269646709703e-06)	(115, 0.0)	(120, 0.0)	(125, 5.6337218817419806e-06)	(130, 0.0006571334166346183)	(135, 0.0)	(140, 1.8913209174419505e-05)	(145, 4.024087058387129e-07)	(150, 0.0)
GFP2_L001_R2_001	(1, 0.0)	(2, 3.621678352548416e-05)	(3, 1.0060217645967823e-05)	(4, 0.0)	(5, 0.002102585488007275)	(6, 0.0011891177257533966)	(7, 0.00011267443763483961)	(8, 2.0120435291935645e-05)	(9, 2.0120435291935646e-06)	(10, 5.231313175903268e-06)	(15, 0.0)	(20, 8.048174116774258e-07)	(25, 0.0005738348145260046)	(30, 0.0)	(35, 1.2072261175161387e-06)	(40, 0.0006414394771069084)	(45, 0.0003150860166717122)	(50, 0.0)	(55, 1.2072261175161387e-06)	(60, 2.0120435291935646e-06)	(65, 0.0002515054411491956)	(70, 0.0010675902965901053)	(75, 0.0003810810444292611)	(80, 4.024087058387129e-06)	(85, 4.024087058387129e-07)	(90, 4.024087058387129e-07)	(95, 4.024087058387129e-07)	(100, 0.0008889208311977167)	(105, 0.00014245268186690438)	(110, 1.2072261175161387e-06)	(115, 1.649875693938723e-05)	(120, 0.0010704071575309763)	(125, 5.231313175903268e-06)	(130, 1.1669852469322674e-05)	(135, 8.450582822612971e-06)	(140, 4.7484227288968125e-05)	(145, 0.0011693996991672998)	(150, 0.0013943461657311403)
GFP2_R1	(1, 0.0)	(2, 0.06853946244722955)	(3, 0.004946698551154607)	(4, 0.0)	(5, 0.0)	(6, 0.0005352233138993748)	(7, 0.00040347603663183634)	(8, 0.0)	(9, 0.0)	(10, 1.6468409658442302e-06)	(15, 0.0)	(20, 4.1171024146105756e-07)	(25, 5.1463780182632195e-05)	(30, 0.0)	(35, 0.0)	(40, 0.0)	(45, 4.134207915095673e-07)	(50, 9.526445331472479e-05)	(55, 2.6144261386706647e-05)	(60, 0.0)	(65, 5.624353972641817e-05)	(70, 1.669633298939444e-05)	(75, 0.0)	(80, 0.0)	(85, 9.487835513845743e-05)	(90, 7.318235994731122e-05)	(95, 0.0)	(100, 8.44661047446427e-07)	(105, 0.0)	(110, 1.2725569035802681e-06)	(115, 0.0)	(120, 0.0)	(125, 3.4182834745140668e-06)	(130, 0.0005640043661995149)	(135, 0.0)	(140, 1.1663418822103904e-05)	(145, 0.0)	(150, 0.0)
GFP2_R2	(1, 0.0)	(2, 3.705392173149518e-05)	(3, 1.029275603652644e-05)	(4, 0.0)	(5, 0.002089429475414867)	(6, 0.0009839874770919276)	(7, 6.793218984107449e-05)	(8, 4.117102414610575e-06)	(9, 2.0585512073052874e-06)	(10, 3.2936819316884604e-06)	(15, 0.0)	(20, 8.234204829221151e-07)	(25, 0.0004063580083220638)	(30, 0.0)	(35, 4.118978133259504e-07)	(40, 0.0006160878945240359)	(45, 0.00017446779065570108)	(50, 0.0)	(55, 4.1495778578425914e-07)	(60, 0.0)	(65, 0.00023488888287784363)	(70, 0.0007519598161353926)	(75, 0.00015386687119699265)	(80, 1.675563651339215e-06)	(85, 4.1962735269897623e-07)	(90, 0.0)	(95, 0.0)	(100, 0.0007441395310217533)	(105, 3.8036346239230435e-05)	(110, 0.0)	(115, 5.940394463832407e-06)	(120, 0.0007374072278768305)	(125, 4.2628160637795037e-07)	(130, 8.547546165745588e-07)	(135, 4.285865074692942e-07)	(140, 7.74006079121146e-06)	(145, 0.0005582902342562921)	(150, 0.0)
GFP3_L001_R1_001	(1, 0.014421857314079854)	(2, 0.06771554023901874)	(3, 0.004676787184756636)	(4, 0.0)	(5, 0.0)	(6, 0.0005264030824471554)	(7, 0.0003438814106438703)	(8, 0.0)	(9, 0.0)	(10, 1.5871449722024785e-06)	(15, 0.0)	(20, 5.290483240674929e-07)	(25, 6.189865391589666e-05)	(30, 0.0)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.00010051918157282363)	(55, 4.920149413827684e-05)	(60, 0.0)	(65, 5.7666267323356715e-05)	(70, 3.756243100879199e-05)	(75, 5.290483240674929e-07)	(80, 0.0)	(85, 0.00017934738185888008)	(90, 0.00012908779107246825)	(95, 1.5871449722024785e-06)	(100, 2.1161932962699714e-06)	(105, 0.0)	(110, 8.993821509147379e-06)	(115, 0.0)	(120, 0.0)	(125, 7.935724861012392e-06)	(130, 0.0006692461299453783)	(135, 5.290483240674929e-07)	(140, 2.063288463863222e-05)	(145, 5.290483240674929e-07)	(150, 2.645241620337464e-06)
GFP3_L001_R2_001	(1, 0.0)	(2, 2.1161932962699713e-05)	(3, 1.322620810168732e-05)	(4, 0.0)	(5, 0.002126774262751321)	(6, 0.0013093946020670448)	(7, 0.00015871449722024784)	(8, 7.935724861012392e-06)	(9, 2.645241620337464e-06)	(10, 8.464773185079886e-06)	(15, 1.0580966481349857e-06)	(20, 2.1161932962699714e-06)	(25, 0.0006173993941867641)	(30, 5.290483240674929e-07)	(35, 5.290483240674929e-07)	(40, 0.0006718913715657159)	(45, 0.0003597528603658951)	(50, 5.290483240674929e-07)	(55, 5.290483240674929e-07)	(60, 1.0580966481349857e-06)	(65, 0.0002661113070059489)	(70, 0.001145389621606122)	(75, 0.00039414100143028214)	(80, 3.174289944404957e-06)	(85, 1.5871449722024785e-06)	(90, 5.290483240674929e-07)	(95, 0.0)	(100, 0.0009337702919791249)	(105, 0.0001624178354887203)	(110, 1.5871449722024785e-06)	(115, 1.7987643018294758e-05)	(120, 0.0011099433838936)	(125, 7.406676536944899e-06)	(130, 1.4813353073889799e-05)	(135, 1.0580966481349857e-05)	(140, 5.6079122351154235e-05)	(145, 0.0012554316730121603)	(150, 0.0015024972403516795)
GFP3_R1	(1, 0.0)	(2, 0.06809680705580538)	(3, 0.004680453545699523)	(4, 0.0)	(5, 0.0)	(6, 0.000533593372976161)	(7, 0.0003439916668424997)	(8, 0.0)	(9, 0.0)	(10, 1.0834383207637785e-06)	(15, 0.0)	(20, 5.417191603818892e-07)	(25, 5.8505669321244035e-05)	(30, 0.0)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 9.478335665049301e-05)	(55, 3.765366296142981e-05)	(60, 0.0)	(65, 5.257884616970828e-05)	(70, 1.8654716645388585e-05)	(75, 0.0)	(80, 0.0)	(85, 9.874268675253992e-05)	(90, 8.509898531617009e-05)	(95, 1.1072785861655793e-06)	(100, 1.1094562831011136e-06)	(105, 0.0)	(110, 7.24109730897931e-06)	(115, 0.0)	(120, 0.0)	(125, 5.606673875092512e-06)	(130, 0.0005789154236490705)	(135, 0.0)	(140, 1.3568624360792706e-05)	(145, 0.0)	(150, 0.0)
GFP3_R2	(1, 0.0)	(2, 2.166876641527557e-05)	(3, 1.0834383207637785e-05)	(4, 0.0)	(5, 0.0020910359590740925)	(6, 0.001061769554348503)	(7, 0.00011917821528401563)	(8, 5.4171916038188925e-06)	(9, 2.7085958019094463e-06)	(10, 3.792034122673225e-06)	(15, 0.0)	(20, 5.417191603818892e-07)	(25, 0.0004425845540320035)	(30, 5.417191603818892e-07)	(35, 0.0)	(40, 0.000636428462516609)	(45, 0.0002073035466176326)	(50, 5.451475441283035e-07)	(55, 5.461977975141861e-07)	(60, 0.0)	(65, 0.00024725694732537776)	(70, 0.0008091844556182459)	(75, 0.00016843836950975754)	(80, 5.51493563416595e-07)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0007760329559698565)	(105, 5.5654864549889916e-05)	(110, 0.0)	(115, 6.146366670332136e-06)	(120, 0.0007727443741507756)	(125, 5.612005943899975e-07)	(130, 1.1249424092764462e-06)	(135, 5.637892623617519e-07)	(140, 9.04341344318669e-06)	(145, 0.0005944860196401844)	(150, 0.0)
YAF1_L001_R1_001	(1, 0.013948603269234996)	(2, 0.06699886839894023)	(3, 0.004964069974850017)	(4, 0.0)	(5, 0.0)	(6, 0.0005158383049055636)	(7, 0.0003760447263403702)	(8, 0.0)	(9, 0.0)	(10, 1.6775229427823205e-06)	(15, 0.0)	(20, 1.118348628521547e-06)	(25, 5.4239908483295035e-05)	(30, 0.0)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.00010959816559511161)	(55, 5.256238554051271e-05)	(60, 8.387614713911603e-07)	(65, 5.759495436885967e-05)	(70, 4.165848641242762e-05)	(75, 5.591743142607735e-07)	(80, 2.7958715713038673e-07)	(85, 0.00017026857869240552)	(90, 0.0001269325693371956)	(95, 5.591743142607735e-07)	(100, 2.7958715713038677e-06)	(105, 0.0)	(110, 6.989678928259668e-06)	(115, 8.387614713911603e-07)	(120, 0.0)	(125, 1.0344724813824309e-05)	(130, 0.0006986883056688365)	(135, 0.0)	(140, 2.32057340418221e-05)	(145, 1.3979357856519338e-06)	(150, 2.7958715713038677e-06)
YAF1_L001_R2_001	(1, 0.0)	(2, 3.4948394641298344e-05)	(3, 1.6775229427823203e-05)	(4, 0.0)	(5, 0.002170994275117453)	(6, 0.0012497545923728288)	(7, 0.00015796674377866854)	(8, 1.537729364217127e-05)	(9, 5.591743142607735e-06)	(10, 6.989678928259668e-06)	(15, 5.591743142607735e-07)	(20, 1.6775229427823205e-06)	(25, 0.0006030694979302443)	(30, 0.0)	(35, 0.0)	(40, 0.0006656970211274508)	(45, 0.0003338270656136818)	(50, 0.0)	(55, 1.3979357856519338e-06)	(60, 1.9571100999127074e-06)	(65, 0.00025749977171708624)	(70, 0.0011094018394933746)	(75, 0.00037492637771184865)	(80, 5.591743142607735e-06)	(85, 2.7958715713038673e-07)	(90, 1.118348628521547e-06)	(95, 5.591743142607735e-07)	(100, 0.0009444454167864464)	(105, 0.0001523750006360608)	(110, 1.3979357856519338e-06)	(115, 1.8732339527735913e-05)	(120, 0.001092906197222682)	(125, 7.82844039965083e-06)	(130, 1.2581422070867403e-05)	(135, 1.4258945013649724e-05)	(140, 4.7809403869296136e-05)	(145, 0.0012150857848886609)	(150, 0.0014818119327910497)
