"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032956","regulation of actin cytoskeleton organization","127/3754","365/18903",1.18462498601e-11,6.87836344149626e-09,5.28716835861307e-09,"4233/55704/2059/4739/8829/7082/23075/11214/406991/1496/1739/2824/2042/136319/23189/51429/10602/7114/8826/5295/2241/27067/7840/23332/6711/54828/9475/4853/10092/5962/10152/5999/10979/5581/55114/23607/27/4771/9037/85477/55604/5066/342184/90102/9723/93661/6840/5921/830/399/93663/25/7010/390/51474/80206/1490/1901/9886/253260/961/11034/5156/4916/5071/673/51571/29766/83700/27302/123016/8440/9353/85464/23671/10565/5058/9873/51019/1906/7168/2764/6093/5734/10787/7046/171024/23122/10395/22998/2909/22836/10788/9530/6869/1073/57551/7429/4070/6709/10163/55971/8976/5879/4088/3690/2150/11113/23325/10391/9168/91807/1946/9113/9620/7226/5345/85358/50944/1020/246/395/374872/4089/256949/9639/114822",127
"GO:0051403","stress-activated MAPK cascade","92/3754","239/18903",1.7547854036411e-11,9.33984531087974e-09,7.17922730051059e-09,"9867/8737/7498/10371/351/6788/7164/4281/9448/23043/1739/8767/1386/4216/2122/80824/23239/9821/260425/10550/7099/171392/11221/355/153769/54986/51384/4790/7189/1490/10987/3480/29969/5604/23236/4616/6416/5071/2218/8324/5599/23008/7042/1540/83737/222643/51284/55437/51776/9175/5911/55504/23328/5734/57630/5594/27347/5048/5608/4986/8491/652/3553/1647/51347/57551/3146/1432/2308/331/9459/9611/1956/6386/9258/4088/2150/22881/10392/8600/3301/5602/7474/51495/6885/5345/5606/7186/8312/3965/1852/2324",92
"GO:0031098","stress-activated protein kinase signaling cascade","93/3754","246/18903",4.37999602999477e-11,2.15192574181358e-08,1.65411348047738e-08,"9867/8737/7498/10371/351/6788/7164/4281/9448/23043/1739/8767/1386/4216/2122/80824/23239/9821/260425/10550/7099/171392/11221/355/153769/54986/51384/4790/7189/1490/10987/3480/29969/5604/23236/4616/6416/5071/2218/8324/5599/23008/7042/1540/83737/222643/51284/55437/51776/9175/5911/55504/23328/5734/57630/5594/27347/5048/11143/5608/4986/8491/652/3553/1647/51347/57551/3146/1432/2308/331/9459/9611/1956/6386/9258/4088/2150/22881/10392/8600/3301/5602/7474/51495/6885/5345/5606/7186/8312/3965/1852/2324",93
"GO:0010632","regulation of epithelial cell migration","105/3754","292/18903",8.12174990024801e-11,3.70525832949172e-08,2.84810838607193e-08,"4233/57142/301/306/8829/5747/9448/147372/8754/407007/8828/9734/406991/2252/5728/23603/7114/407029/4163/23499/5291/2113/9314/23332/3673/54828/9475/5801/27086/5581/3725/11221/9037/7048/3091/4208/25/4780/7010/2247/57381/5547/4763/7042/7057/5793/3791/10000/27302/54453/5587/9353/90627/6781/9982/407035/1906/23328/285/23122/57608/652/1647/2246/407021/6869/7424/7429/4070/3146/1950/411/8823/80005/407006/10563/55294/8766/51094/10769/6672/168667/5879/152007/3690/493/10982/6239/186/5168/574508/6868/284/7474/9922/575/5606/2523/64094/949/619552/100126351/207/2324/83481",105
"GO:0031589","cell-substrate adhesion","122/3754","369/18903",1.16665716673901e-09,4.9676262159747e-07,3.81844843906718e-07,"3987/1021/8910/7402/960/4739/8829/5747/9448/3696/8754/7414/5796/6695/5728/2824/9358/6789/2042/23189/23603/9748/5295/2241/51144/23499/3915/5291/8573/23332/3673/54828/9475/8631/10979/5581/25890/4771/151887/55604/342184/90102/9723/5921/10085/25/7010/9404/1490/3685/3694/673/8324/4763/26033/3688/56477/25975/7057/5786/3791/83700/10580/54453/5318/7074/2651/4289/948/23671/84168/59277/3912/55742/285/6093/3672/23122/54822/10395/7412/22998/5795/8394/1295/79834/51057/1499/2633/4070/7399/1601/1012/80005/2244/54749/3693/5879/4088/3690/6239/10391/284/81/1946/10562/10319/5310/10461/2523/1020/246/25992/395/55698/84628/100126351/6614/5590/79778/8174/10232",122
"GO:0150115","cell-substrate junction organization","47/3754","101/18903",1.25419428940143e-09,5.00658682900434e-07,3.84839616168966e-07,"3987/8829/5747/9448/667/7414/5796/5728/2824/2042/23603/9748/5295/23499/3915/51762/23332/3673/54828/9475/10979/342184/90102/25/7010/7057/5786/3791/10580/6093/23122/10395/22998/5795/8394/79834/51057/5879/4088/3690/3909/10982/10391/1946/9922/395/5339",47
"GO:0034329","cell junction assembly","137/3754","430/18903",1.79824774362088e-09,6.75612255206268e-07,5.19320586764568e-07,"81671/3987/2823/22871/351/8829/7082/5747/1006/10611/10686/9448/26052/4867/667/7414/5796/1739/5728/92737/2824/1500/2042/23603/9748/3084/2241/2697/5583/23499/27067/3915/4593/4897/8777/23332/3673/3556/54828/9475/10979/7162/324/342184/90102/23767/26280/56288/5586/4208/2693/9693/54674/9076/25/7010/10207/100506658/4131/4916/1000/1495/143098/10082/2258/1004/7057/1009/5786/3791/83700/1948/10580/9378/266977/347902/5318/221935/4301/55209/6495/4983/8321/6093/1003/23122/4649/10395/22998/5795/627/8502/23136/8394/3553/79834/2889/51057/1499/84612/79977/23768/222256/57502/5789/1501/6386/5879/4088/3690/3909/857/5021/10391/7474/1946/26047/1812/23396/575/22941/79953/85358/1020/54549/84623/395/84628/85302/375790/94030/79778/23654/29904/8927/5339/11187",137
"GO:0150116","regulation of cell-substrate junction organization","36/3754","69/18903",2.23539691394487e-09,7.93193338298104e-07,6.0970124015432e-07,"3987/8829/5747/9448/7414/5728/2824/2042/23603/9748/5295/23499/23332/54828/9475/10979/342184/90102/25/7010/7057/5786/3791/6093/23122/10395/22998/5795/79834/51057/5879/4088/10982/1946/9922/395",36
"GO:0043410","positive regulation of MAPK cascade","153/3754","496/18903",2.59583630258256e-09,8.7261086655762e-07,6.70746842949864e-07,"9867/56034/8737/367/7498/960/10371/351/6788/7164/3624/8829/8412/4281/23043/8754/407007/11214/406991/858/8767/5728/4988/6764/4216/8826/3084/9821/5788/51196/10818/10550/255324/9475/7099/4853/5151/10979/5581/3725/7162/153769/2641/152110/55816/2146/4208/9693/4921/51384/25/7010/7189/1490/3480/4254/5770/5604/2247/5156/4916/1000/23236/4616/6416/673/8324/9043/23008/7042/7057/23286/3791/59/3356/222643/2651/388121/948/9175/5058/55504/1906/23328/6093/57630/6375/7046/3672/27347/57608/55532/5608/4986/5795/154/652/3553/1647/51347/2246/3569/238/1499/8837/57551/3146/1950/25778/331/2244/407006/1956/55294/6386/9258/168667/152007/3690/2150/22881/10392/8654/4504/8600/6364/57161/284/7474/2149/54550/920/5979/2914/25759/6899/6885/23533/5345/5606/246/10347/1464/7186/5590/101/84231/5148/151/8312/3965/7161/2324",153
"GO:0060537","muscle tissue development","134/3754","422/18903",3.42977040327449e-09,1.09529717828571e-06,8.41918376888011e-07,"861/9472/9474/10611/10512/653/10413/57486/407007/11214/9734/1739/858/5728/92737/5997/136319/7291/10529/3084/64208/1827/2697/4638/10818/115701/3776/4853/5999/1310/3344/8320/27086/7763/7048/657/5915/688/6840/4208/5530/1385/25/80206/1901/2247/5156/6416/8324/5311/4729/10370/7504/4763/983/7042/23414/3688/3720/3142/54583/7021/90/4205/2317/1525/1948/27302/8470/5318/9686/64091/6495/5562/1906/7168/55636/7046/9750/57538/79810/4090/3475/9975/56603/406/3131/652/1655/6546/7547/1756/1073/4086/1499/8837/1432/10891/55909/1301/1063/57158/3192/4088/59269/129446/857/607/9477/27063/1134/3516/91807/7474/221662/2010/6899/7472/6926/1020/6497/7093/4089/6331/1144/6262/9421/22953/4634/26011/5339/3164/2660/7161",134
"GO:1902903","regulation of supramolecular fiber organization","124/3754","384/18903",4.30373715995684e-09,1.30895091622116e-06,1.00614687288415e-06,"4233/351/55704/5201/2059/8829/7082/4281/23075/11214/406991/1496/1739/5202/136319/23189/51429/10602/7114/1859/11075/5295/2241/4133/7840/23332/6711/9475/10092/5962/10152/5999/10979/5581/4771/146057/9037/85477/324/55604/342184/90102/93661/6840/5921/830/93663/25/51474/10142/80206/1490/1901/253260/57606/961/100506658/11034/4131/5071/673/51571/23271/29766/2258/4926/27302/123016/8440/9353/85464/23671/10565/55755/5058/407035/9873/51019/1906/7168/2764/6093/5734/10787/7046/171024/1003/5203/23122/10395/22998/2909/6314/9530/6869/1073/57551/6249/7429/4070/6709/10163/55971/8976/89795/5879/4088/2150/11113/23325/10391/9168/91807/9113/1191/5345/85358/50944/246/395/4089/256949/9639/114822",124
"GO:0046328","regulation of JNK cascade","58/3754","141/18903",5.37872505483541e-09,1.56154167841972e-06,1.20030495960538e-06,"9867/8737/10371/351/6788/7164/9448/23043/8767/2122/80824/23239/9821/260425/7099/171392/11221/153769/54986/51384/7189/1490/10987/3480/29969/23236/4616/6416/5071/2218/8324/1540/83737/222643/5911/55504/57630/5048/3553/1647/51347/57551/3146/331/9611/1956/6386/9258/2150/22881/10392/8600/3301/7474/5345/7186/8312/2324",58
"GO:0051056","regulation of small GTPase mediated signal transduction","103/3754","305/18903",6.42431433418787e-09,1.78400415880252e-06,1.37130444186051e-06,"1123/4233/7204/9743/2059/8829/79109/9448/23075/11214/23092/23189/23362/56990/3084/6453/51196/5291/57480/1794/4853/5962/7052/26053/55114/23607/27/5516/9411/57568/5921/93663/117178/10564/19/25/6654/4254/3685/23268/64283/23365/55914/10144/51571/4763/84253/137735/7042/9265/285282/26230/3688/8473/57584/143872/9353/90627/7074/10565/55103/4983/26037/394/94134/9750/4649/10395/57148/2909/5922/50650/8729/79658/8997/5879/10161/2150/10982/9826/867/10672/154796/202243/2149/6655/25791/9922/23263/201176/65078/23108/84033/23526/10252/395/29/221002/2859/221938/22821/57449/9639",103
"GO:0010975","regulation of neuron projection development","139/3754","446/18903",6.72516833864618e-09,1.78973542412222e-06,1.37570987418622e-06,"1123/57142/5454/10371/22871/55704/8829/10611/5396/23043/26052/4734/10512/653/55754/407007/1496/1809/7431/6695/5728/57689/2042/5997/23189/22891/11075/4133/23499/27067/4897/9863/9314/26115/7337/2803/10152/27/84709/9037/2146/54986/9723/1600/80258/57609/5530/9693/25/5584/4780/3480/57154/5604/4131/4916/1000/673/466/7504/26230/23271/2258/23303/120114/8428/22902/5793/1948/81545/5587/9353/7074/26259/9175/5911/950/5058/26037/8321/6616/4076/57698/6696/7025/5780/5048/23258/9798/7436/3475/2909/627/23327/9139/2889/238/8837/51199/1270/5789/10090/1601/411/407006/10097/57554/140578/55714/9896/223117/4504/57187/6498/1716/64764/7474/84062/1946/25791/5979/65078/8408/85358/1020/4155/84628/547/5753/2580/207/23654/29904/816/9024/126520/26012/85442/129807",139
"GO:0006898","receptor-mediated endocytosis","90/3754","257/18903",7.97736611661237e-09,2.00719434403634e-06,1.54286328654182e-06,"8029/2890/26052/4734/302/858/115548/53353/51429/6453/5291/1213/9863/23607/200576/8301/636/22848/7048/54806/8898/50618/10203/1803/85021/163/3685/3688/11031/1948/60682/6311/406988/4289/948/84896/950/4983/5898/9873/6616/6642/88455/7436/4040/6382/79890/154/55788/84251/6653/5538/1950/1601/8976/10487/23431/6386/3482/54874/5879/3351/3690/857/164/867/1814/29978/8867/284/143458/1514/84062/54550/1201/219931/1191/124590/23396/201176/10188/4043/6614/2580/161/23166/146395/4037/50632/10859",90
"GO:0002064","epithelial cell development","78/3754","213/18903",8.37486226992429e-09,2.00719434403634e-06,1.54286328654182e-06,"1021/367/4233/7082/23022/653/10413/2034/7414/7431/5144/122786/5991/8626/8826/4643/2241/22862/10818/9863/9475/4853/5962/10152/639/5915/3091/688/56913/5624/9575/9693/9076/6009/4478/25932/1000/23236/51742/2195/3791/2317/59/6781/4301/231/171023/57619/6093/631/1003/1761/6382/340481/406/652/3553/2889/9414/79977/3572/10116/80173/654/9210/2150/7852/26084/128637/7474/2194/1903/81029/25803/168002/207/5339/1050",78
"GO:0032872","regulation of stress-activated MAPK cascade","73/3754","195/18903",8.4850864707971e-09,2.00719434403634e-06,1.54286328654182e-06,"9867/8737/7498/10371/351/6788/7164/4281/9448/23043/1739/8767/4216/2122/80824/23239/9821/260425/10550/7099/171392/11221/355/153769/54986/51384/7189/1490/10987/3480/29969/5604/23236/4616/6416/5071/2218/8324/23008/7042/1540/83737/222643/5911/55504/23328/57630/5594/27347/5048/4986/652/3553/1647/51347/57551/3146/2308/331/9611/1956/6386/9258/2150/22881/10392/8600/3301/7474/5345/7186/8312/2324",73
"GO:0198738","cell-cell signaling by wnt","141/3754","458/18903",1.25151457511565e-08,2.85479413973702e-06,2.19438495426293e-06,"351/6788/5218/25937/219771/23043/27303/10413/2737/5728/6789/4988/1500/23189/64750/3836/79718/5563/4163/23499/23002/2131/115701/9863/9314/2776/7415/166336/80114/267/9839/4286/10979/53944/51366/7162/9037/4693/324/9736/81839/2309/84133/51384/25/8418/4790/55366/100113407/26959/57154/29969/2247/1000/6934/5071/8324/55789/5311/10082/1540/3484/115908/8323/10927/79577/7074/1456/259266/9686/27122/5562/2887/407036/8321/1906/169200/122011/3087/55031/8796/4040/8932/6382/406/23213/80351/26524/65125/7091/1499/4300/10146/1432/3485/1501/1950/8549/1601/2308/331/1956/79971/57680/23291/7088/5879/4088/22881/857/607/29117/8434/55959/129293/3516/1001/1459/340419/7474/51701/9113/9620/4772/2870/2010/8326/5310/64359/147111/1455/7472/7015/6497/9978/81029/65268/79816/8312/1642/441478",141
"GO:0051893","regulation of focal adhesion assembly","33/3754","64/18903",1.52062121217055e-08,3.23740256071111e-06,2.48848327493455e-06,"3987/8829/5747/9448/7414/5728/2824/2042/23603/9748/23499/23332/54828/9475/10979/342184/90102/25/7010/7057/5786/3791/6093/23122/10395/22998/5795/79834/51057/5879/4088/1946/395",33
"GO:0090109","regulation of cell-substrate junction assembly","33/3754","64/18903",1.52062121217055e-08,3.23740256071111e-06,2.48848327493455e-06,"3987/8829/5747/9448/7414/5728/2824/2042/23603/9748/23499/23332/54828/9475/10979/342184/90102/25/7010/7057/5786/3791/6093/23122/10395/22998/5795/79834/51057/5879/4088/1946/395",33
"GO:0016055","Wnt signaling pathway","140/3754","456/18903",1.70430644655054e-08,3.46869183594075e-06,2.66626761972554e-06,"351/6788/5218/25937/219771/23043/27303/10413/2737/5728/6789/1500/23189/64750/3836/79718/5563/4163/23499/23002/2131/115701/9863/9314/2776/7415/166336/80114/267/9839/4286/10979/53944/51366/7162/9037/4693/324/9736/81839/2309/84133/51384/25/8418/4790/55366/100113407/26959/57154/29969/2247/1000/6934/5071/8324/55789/5311/10082/1540/3484/115908/8323/10927/79577/7074/1456/259266/9686/27122/5562/2887/407036/8321/1906/169200/122011/3087/55031/8796/4040/8932/6382/406/23213/80351/26524/65125/7091/1499/4300/10146/1432/3485/1501/1950/8549/1601/2308/331/1956/79971/57680/23291/7088/5879/4088/22881/857/607/29117/8434/55959/129293/3516/1001/1459/340419/7474/51701/9113/9620/4772/2870/2010/8326/5310/64359/147111/1455/7472/7015/6497/9978/81029/65268/79816/8312/1642/441478",140
"GO:0007044","cell-substrate junction assembly","43/3754","95/18903",1.75853149889354e-08,3.46869183594075e-06,2.66626761972554e-06,"3987/8829/5747/9448/667/7414/5796/5728/2824/2042/23603/9748/23499/3915/23332/3673/54828/9475/10979/342184/90102/25/7010/7057/5786/3791/10580/6093/23122/10395/22998/5795/8394/79834/51057/5879/4088/3690/3909/10391/1946/395/5339",43
"GO:0070302","regulation of stress-activated protein kinase signaling cascade","73/3754","198/18903",1.79218460288155e-08,3.46869183594075e-06,2.66626761972554e-06,"9867/8737/7498/10371/351/6788/7164/4281/9448/23043/1739/8767/4216/2122/80824/23239/9821/260425/10550/7099/171392/11221/355/153769/54986/51384/7189/1490/10987/3480/29969/5604/23236/4616/6416/5071/2218/8324/23008/7042/1540/83737/222643/5911/55504/23328/57630/5594/27347/5048/4986/652/3553/1647/51347/57551/3146/2308/331/9611/1956/6386/9258/2150/22881/10392/8600/3301/7474/5345/7186/8312/2324",73
"GO:0051017","actin filament bundle assembly","62/3754","160/18903",2.47613382704465e-08,4.65149022156888e-06,3.57544525366448e-06,"4233/55704/2059/4739/8829/7082/23075/56776/406991/1809/5295/7840/23332/9475/4430/5962/10979/800/4771/55604/5358/90102/25/51474/1490/1901/961/56907/5071/673/4082/9124/10580/123016/5074/23671/5058/7168/6093/5734/7046/171024/23122/10395/22998/9530/6869/7429/4070/10163/55971/3693/5879/4088/10391/5345/85358/50944/395/9639/114822/84501",62
"GO:0110053","regulation of actin filament organization","94/3754","278/18903",2.70964040736878e-08,4.94470665196126e-06,3.80083093532873e-06,"4233/55704/2059/8829/7082/23075/406991/1496/1739/136319/23189/51429/10602/7114/5295/2241/7840/23332/6711/9475/10092/5962/10152/5999/10979/5581/4771/9037/85477/55604/342184/90102/93661/6840/5921/830/93663/25/51474/80206/1490/1901/253260/961/11034/5071/673/51571/29766/123016/8440/9353/85464/23671/10565/5058/9873/51019/7168/2764/6093/5734/10787/7046/171024/23122/10395/22998/2909/9530/6869/1073/7429/4070/6709/10163/55971/8976/5879/4088/2150/11113/23325/10391/9168/9113/5345/85358/50944/246/395/256949/9639/114822",94
"GO:0061572","actin filament bundle organization","63/3754","164/18903",2.820246325826e-08,5.00358702306964e-06,3.8460903110095e-06,"4233/55704/2059/4739/8829/7082/23075/56776/406991/1809/5295/7840/23332/9475/4430/5962/10979/800/4771/55604/5358/90102/25/51474/1490/1901/961/56907/5071/673/4082/9124/10580/123016/5074/23671/5058/7168/6093/5734/7046/57698/171024/23122/10395/22998/9530/6869/7429/4070/10163/55971/3693/5879/4088/10391/5345/85358/50944/395/9639/114822/84501",63
"GO:1990778","protein localization to cell periphery","109/3754","337/18903",3.32599918288874e-08,5.74139372462442e-06,4.41321769245891e-06,"80333/367/55704/9482/23043/10890/1739/115548/2042/63971/199920/288/23167/5295/5583/23499/2037/145567/1213/10550/481/51762/6711/9475/6769/5962/2803/8631/3799/5581/8301/7162/583/7871/10098/2181/2693/9693/5584/57154/51125/1000/2533/483/4644/10082/2258/3688/4926/11031/51735/5621/55022/10580/55327/123016/5318/27183/4301/5911/27032/4905/6616/6093/3958/2903/23122/5780/2770/4040/392509/102/23136/57120/8394/10434/9530/403/54585/2633/7429/9135/55690/1601/256764/1956/84668/7879/8766/493/857/9211/57217/10640/79849/1201/23241/1020/682/286753/126353/5590/27065/2580/9545/207/29801/11187/10815",109
"GO:0044089","positive regulation of cellular component biogenesis","149/3754","498/18903",3.79985778685162e-08,6.38676096963719e-06,4.90928994955013e-06,"3987/57600/4233/2823/22871/55704/2059/8829/9448/26052/57451/4867/23075/1739/1809/55626/50807/80063/5305/51429/10602/96459/3084/5295/2241/84250/51196/27067/23332/3556/54828/9475/7415/7099/10152/8631/10979/26053/5581/4771/7162/324/23514/55604/342184/90102/23767/54674/9076/19/25/7010/10142/4478/1490/253260/57606/961/100506658/6101/7401/4131/673/8027/143098/55835/64805/51375/4926/1015/3791/23379/8440/9378/10733/347902/112574/948/27183/55755/5706/5058/5898/9873/7168/6093/10497/140609/10787/3958/7046/9750/171024/1003/23122/22998/2909/5795/627/6382/9530/6869/153241/3320/6249/23768/7429/10146/51100/55729/5789/10163/1778/55971/8976/10097/10563/25782/7879/89795/6386/54874/5879/4088/2150/857/129293/5021/1946/26047/9696/1191/11076/53407/5345/575/79953/8408/3064/246/81620/375790/94030/29904/997/9780/9639/2660/50632",149
