Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ESCAPE	CHiP PRDM14-21183938	291/1758	9.994784e-01	9.999958e-01	0	0	8.079086e-01	4.214792e-04	CHIC2;PANK3;TRIO;ITSN1;PREP;ACTB;NUDT4;NFU1;ZDBF2;GJA1;RASSF1;RASSF3;TRIM24;KDR;HABP4;BBX;SOX9;LGALS8;TNS3;RNF111;EPHA4;ARL15;LIMCH1;CACNA2D1;ARRDC3;FNDC3B;SOX13;PRKCA;SOX11;EML1;THAP2;PSME4;SIK3;SPARCL1;KCTD15;FREM2;IDO1;CTBP2;INTU;NEDD4L;NLK;ZBTB2;CYB5R1;DHX32;RIC8B;FLRT3;PCBP1;CGA;CDK17;JUN;STARD13;CDK19;SLC10A7;CRADD;GADD45B;TIPARP;DCLK2;INO80;PUM1;PHC3;MED13L;EIF1;VANGL1;FAM111A;GLUD1;STAG2;FAT1;ID3;CALM1;RNF220;LDHAL6B;DDR1;TOP2B;NRP2;BTG1;CDKN1B;CITED1;DIS3L;GDI2;STON1;OTUD7B;OSBPL11;VSIG10;PHEX;LRRC2;AKAP12;EEA1;TUBA1C;NHSL1;UBL3;TMSB4X;ENC1;SPIN1;JARID2;TEAD1;LMCD1;CGNL1;RALGPS2;TMC1;BRD2;PCYT1B;BRD1;ANXA2;MYOF;ANXA5;GAB1;TET2;PAWR;COMMD7;RGMA;ENAH;ITPKB;SLC7A5;UGDH;TUBB2B;GPRC5B;MDFIC;CDC42EP3;TET3;RAPGEF1;EXOC6;HAP1;SGK1;STK40;CHST3;RAPGEF4;TMPRSS5;PRICKLE2;AKAP7;PRICKLE1;TRAK1;SLC7A1;RAD54B;PDPN;SPP1;ANO10;HAS2;ZSWIM6;GPC4;ANKRD50;GPR158;ATAD1;SVIL;MCF2;GSX2;PLEKHA5;SORBS1;TMEM64;SULF1;DCBLD1;PLEKHA7;KTN1;TJP1;LYRM2;KLHL5;NFIB;ETNK1;IL17D;MIDN;RIF1;UBE2D2;WWC2;RTKN2;MSI2;PRDM1;BZW2;CCDC28A;KIF5B;SESN2;PIM1;SMARCAD1;SIRPA;SLC16A9;PHLDA1;PDE8A;CCDC160;TLE4;KCMF1;PDGFRA;ARID5B;ADAM19;TMEM136;GPD2;ERF;IREB2;GLIS3;LY96;LPP;KRCC1;MTM1;STK3;ARHGAP21;UBC;MBIP;PMAIP1;MBP;SLC38A2;MARK1;OSBPL9;UBE2H;SLC37A1;RBPMS;ASNS;FOXN2;ARHGAP26;GULP1;ARHGAP32;CDK6;DNMBP;DLG3;BAMBI;CNOT2;CHMP2B;GNB4;OGT;RAB5A;NFE2L2;COL14A1;CHD9;AMD1;HMGB3;ADAR;PPP1R9A;CHD2;CYR61;SGCE;HEBP2;UBE2Q1;YWHAQ;UPP1;TGIF1;KDM6B;MAPK1IP1L;ARHGEF11;KLF10;DNMT3A;GPX8;SHROOM3;TBC1D9;DDX52;ARID1B;ARL4C;TBC1D1;DNAJC1;TMEM2;IQCK;VCAN;GFOD1;ELF4;DNAJC6;CDH10;ALDH1A2;TRAF6;CRY2;FAM84A;TERF2IP;ST6GALNAC3;GTF2A1;KDM3A;NTN4;ZBTB45;HMGCR;NT5C2;FAM169A;NTN1;PRTG;GNG2;BNIP1;S1PR1;HES1;IGF2BP2;KCNJ2;SASH1;KCNJ8;WTAP;FBXL17;USP28;TTC19;FBXL14;KLF3;TBX3;MYO1E;MARCKS;KLF5;PSAT1;RAB12;DNAJA2;KLF9;SPRY2;KRAS;PMFBP1
ESCAPE	CHiP RCOR2-21632747	49/372	9.994869e-01	9.999958e-01	0	0	6.241238e-01	3.203214e-04	ITSN2;FAM13C;CHD9;OTUD7B;ARHGAP5;FBLL1;CHD2;SH3RF1;NUDT4;SH3PXD2B;TRIM24;KIF13B;PDE8A;TGIF1;MED1;PRKAB2;DST;NSUN3;NPY1R;SCAMP1;SIRT1;RC3H2;RGMA;MMS22L;PPM1B;ANG;KCTD15;ICA1L;ZBTB45;DDX60;SLC7A1;NSL1;CYB5R4;PCBP1;IGF2BP2;AASDHPPT;SASH1;SLC10A7;DCLK2;NR1D2;SULF1;USP28;TTC39B;VANGL1;BCL9;DNMBP;VIM;MDM1;TNRC6B
ESCAPE	ESRRB-19136965 UP	24/214	9.995763e-01	9.999958e-01	0	0	5.206643e-01	2.206636e-04	CMTM7;EPHA4;NRP2;EDN1;MYOF;ASNS;TMEM64;SIRT1;NTN1;DCBLD1;NFKB1;TBX3;LGALS3;KLF5;DDAH1;GFOD1;NFIB;DNAJC6;HAP1;UPP1;LONRF1;BCAT1;PDE8A;PLCD1
ESCAPE	CHiP HCIF1-20581084	38/306	9.996080e-01	9.999958e-01	0	0	5.837046e-01	2.288743e-04	ZCCHC8;DYNC1I2;DBR1;TXNL4B;STXBP4;SHMT2;TIMM9;PRIM1;GDI2;UBE2D3;IREB2;ZFP82;ZFYVE1;ALKBH8;ZBTB40;RIC8B;ING3;TMEM43;SNX27;ACP6;ARSK;COX11;CEP170;HMG20A;FBXO8;RPP38;TTC14;TIPIN;TIA1;NSUN3;ZDHHC14;LRRC41;MRPL50;RPS6KB1;ABI1;NMT1;LCORL;VPS25
ESCAPE	SOX9-19796622 UP	551/3184	9.996186e-01	9.999958e-01	0	0	8.455993e-01	3.225883e-04	VIT;NCKAP1;EHF;CHIC2;TES;TRIO;MAML2;WIPF1;LIPA;SOX21;FGFRL1;GPR173;UBASH3B;ZXDB;CREB3L2;AKT3;PLCE1;PRKACB;BVES;HOXA5;MEF2A;UNC13B;MEF2C;MBNL2;FNDC3B;SOX13;WDR72;FRS2;EML1;DKK1;SPARCL1;PRKD1;NHLRC2;HS3ST3A1;CFI;SHOX2;ENDOD1;GATA3;FAM171A1;RNF217;MYO6;CHST10;ST3GAL1;JUN;FZD3;STARD13;CADM1;NR2F1;MEX3C;LARP6;GPR137B;AIF1L;FOSL2;EHD1;PPFIBP1;TMEM98;FAT1;SNAI2;FAT3;CDK14;SFXN5;TMEM9B;HOXD8;CPEB4;MTMR10;BTG1;CDKN1B;TGFB1I1;FMN2;OSBPL11;ADAMTSL1;TMEM47;DSTYK;NHSL1;UBL3;TUBA1A;HEY1;TCP11L2;SH3BGRL2;TEAD1;BRD1;CNOT6L;ELMOD2;TEX11;ANXA5;TCF12;BAZ1A;DUSP8;DUSP6;BACE1;ITPKB;PLSCR1;GPRC5B;ZEB2;BDH2;RNF169;TUBB2A;MMP17;PXDN;TET3;PELI1;RAPGEF2;CDC42EP1;HAP1;CRYAB;RAPGEF4;GAS7;SAMD5;ASAH1;WDR26;PHLPP1;COL11A1;FIGN;TANK;FAM117B;PAPSS1;SSFA2;FRZB;ANO10;SC5D;PAIP1;KIDINS220;STAT2;GSX2;TMEM62;DHRS3;DCBLD2;HIPK2;TTLL7;TAOK3;SLMAP;FABP7;VEPH1;PLP1;YPEL5;FRYL;FAM13C;IRS1;GOLIM4;ZBTB20;IRS2;IL1RAP;HNMT;CDC14A;CDH6;SLK;ZFP30;SESN3;CDH2;LAMP2;GRB10;SLC16A9;STK32A;PHLDA1;SLC16A4;MAP3K5;SH3GLB1;SLC38A1;ANKRD44;ZBTB38;STX7;FBXO10;DISP1;RAB32;FRMD6;SLC27A6;ADAM9;MALAT1;STAMBP;TNIK;ARL8A;DSC2;DLX1;DLX2;CALCRL;KHDRBS3;CNP;DLX5;GLIS3;CREBL2;VTCN1;AK5;RHOBTB1;ATXN1;BAG2;ATXN7;BTBD3;ZKSCAN2;MBP;NDP;MPDZ;SOCS5;CEP350;ZBTB10;FANCC;ESRRG;FBXO32;FOXN2;IGSF11;COPS3;RCAN1;DAB2;PTPRB;SCCPDH;BCL6;RCAN2;SPIRE1;PLEKHM2;HPSE;LRCH3;OGT;MYD88;MOXD1;BMPR2;APIP;PTPN21;ZC3H6;DUSP16;SYNE2;CYR61;SGCE;SGCB;ADAMTS1;PSD3;ME1;NCK2;PHACTR2;ITGB8;PMEPA1;ITGAV;HMG20A;YAF2;PRKG1;SGCG;HMGCS1;SECISBP2L;TRPC1;TNFRSF19;GPX8;VEZF1;TIRAP;IMPAD1;DMRTA1;LCOR;SOS2;SMPDL3A;SSX2IP;SLC25A4;CEBPD;TULP4;LRP4;NOD1;FURIN;LRP6;JAKMIP2;AP3M2;STOX2;ABLIM1;PTPRZ1;DNAJB4;FCHO2;LRRC8D;FYN;IGF2BP2;SLC25A24;BEND6;SLC12A2;MARCKSL1;SEC24B;FBXL17;KLF3;BICC1;MYO1D;DBNDD1;MYO1E;MARCKS;KLF6;GLRB;DNAJA4;MAB21L1;MGP;PTPN9;RECK;SLC24A5;TNRC6B;APP;CCNI;CBLB;ANTXR2;ZDHHC2;ANTXR1;NUDT4;NIPAL4;RASSF1;OPHN1;RASSF3;KDR;HABP4;HMCN1;SOX6;SOX5;TKTL2;ACVR1;LIMCH1;ENTPD7;RUNX1;TIAM2;CCNY;PPP1R3D;ULK2;ALPK1;EIF1B;CCDC82;KCTD15;PFN2;GPM6A;SLC45A2;PDE1C;STXBP4;FOXG1;MYCBP2;SLC35D2;TRANK1;TWF1;PIK3R1;LPAR4;PCDH18;TTBK2;UBE2J1;TMTC4;TSPAN8;INPP5F;VPS8;SNX9;SNX7;A2M;N4BP2;GPM6B;TRPM3;DECR1;STAT5B;GADD45B;IFFO2;PARVA;PARP14;GNG12;ID2;ID1;ID4;ID3;SPATS2L;TMCC2;FBXL2;FBXL7;DDR1;TOP2B;NRP2;CITED1;CITED2;PAK1IP1;MAGEF1;OTUD7B;SLC35F1;VLDLR;ROBO1;AKAP13;PPP3CC;SIPA1L1;SH3PXD2B;KIF13A;CD38;LMCD1;EDN1;PARP4;TNFRSF12A;IL18;COMMD3;GFRA1;RGMB;ZHX1;ZDHHC14;RGMA;RNF144A;SLC22A23;RNF144B;TOX3;UGDH;RHOJ;PDZRN3;VGLL4;RHOQ;FOXC1;STX17;TMPRSS5;PRICKLE2;NEDD9;AKAP6;AKAP5;PTN;HSD17B7;TRAK1;ARNTL2;PGRMC2;SERTAD2;CREG2;UBTD2;HEATR6;GPC6;DYNC1I1;PURG;MAP4K4;CAP2;SORT1;KLHL2;SORBS1;TJP1;RGP1;NEDD1;KLHL5;FAP;PRKRA;KIF26B;TACC1;MEGF9;MIDN;CRTC3;ZFAND3;ZFAND5;TMEM140;ACTG2;IGF1R;AMOT;SACS;SIRPA;DENND5A;NRCAM;RGS7;PDGFRA;GAS2L3;TMOD2;KCTD1;CGRRF1;TANC1;TMEM136;ELMO1;HHIPL1;COL4A5;ZCCHC6;PXK;DDX4;SLC41A2;KLHL13;LPP;LTBP1;CNN3;ARHGAP21;CALD1;CASKIN2;PACSIN2;NPHP3;MARK1;SMAD1;UBE2H;KLHL26;CAV2;SMURF1;CRIM1;HMGA2;TDRD7;UBE2A;HOOK3;SMAD5;GULP1;ARHGAP31;BAMBI;TMEM117;GNAQ;CHMP2B;COL5A2;CNTN1;GNB4;MANSC1;ACBD3;LRP12;BMPR1A;DOCK4;THRB;WNT2B;TNFAIP6;MAST4;CNRIP1;PCDHGB4;MAST2;DOCK7;TNFAIP3;HMGB3;SOBP;TTC28;HEBP2;YWHAQ;MAN1A2;NFKBIZ;DACT1;KDM6B;USP47;ARHGEF12;SHROOM3;ARID1B;PJA2;KLF17;TMEM2;DDAH1;PALLD;CDH10;IRF2;RBM20;RBMS1;ZMYND11;ITGB3BP;CAMK2D;DCTN2;LAMA4;ATP1A1;HMGCR;ADD3;TFPI;THBS1;STRN3;AGPAT4;CYTH3;PRTG;KDELC2;NRIP1;NT5DC3;CHSY3;HES1;SASH1;PDLIM7;CMTM7;ARFGEF1;CMTM8;TCF7L2;USP25;CMTM3;EYA4;PDE4DIP;S100B;PPP2R2B;PTX3;VIM;LPIN2
ESCAPE	SMARCA4-22196727 UP	15/153	9.996204e-01	9.999958e-01	0	0	4.484538e-01	1.702482e-04	CMTM7;JAG1;ICA1L;SOX11;GULP1;AGPAT4;SLC4A7;MARCKS;CDH2;TXLNB;BCL6;MDFIC;CDC42EP1;NUPR1;CHST3
ESCAPE	REST-21632747 DOWN	13/140	9.996834e-01	9.999958e-01	0	0	4.223960e-01	1.337448e-04	TIA1;SHMT2;USP11;FBXO28;SLC3A2;LTBP3;MID1;TUBB2B;ADAMTS1;NUPR1;PITX2;SLC35A5;NES
ESCAPE	SOX2-16767105 UP	57/431	9.997636e-01	9.999958e-01	0	0	6.262989e-01	1.480829e-04	BNC2;LDB1;SOX21;RYR3;DHTKD1;PPP1CB;NFU1;LIPH;TRIM2;ACP6;RPS6KA2;NUDT19;PGM2;POLI;UPP1;CHAC1;ENOPH1;PSPH;KLF10;TGIF1;EPHA4;PCYT1B;HUS1;PIPOX;PATL2;ARMCX1;GFOD1;DNAJC6;FEZ1;SMS;BCAT1;PRPS2;KDM3A;KHDRBS3;CTBP2;PRUNE2;NTN1;SOCS2;TAF1D;RNF138;CHN1;SPP1;PLCG1;A2M;MAPK4;PCK2;PHC1;POLR3GL;MCF2;ASNS;USP28;ETAA1;CLCN6;GSTA4;PSAT1;SPRY2;LSM14B
ESCAPE	CBX8-19796622 DOWN	72/524	9.997842e-01	9.999958e-01	0	0	6.539116e-01	1.411193e-04	FOXA1;THRB;TMEM200A;SLC35F1;FMN2;SOX21;RND3;FGF5;SALL3;AKT3;PLCE1;NRCAM;PITX2;BVES;LMCD1;HOXA5;MAP3K5;PDHX;MEF2C;LIMCH1;LMO4;IL18;COMMD3;KCTD1;FRMD4A;ANXA10;PROX1;ZHX1;RGMA;TMPRSS11D;ZEB2;MMP16;PRKD1;DSC2;DLX2;SLC45A2;FOXC1;PDE1C;DLX6;FOXG1;ICA1L;NTM;SHOX2;PELI2;GLIS3;TWIST1;GATA3;PCDH17;PTPRZ1;RNF217;ST3GAL6;A2M;GBP2;GBP3;IRX1;CNTN5;BCL11A;USP9Y;CEP350;FZD6;NR2F1;GPR1;GDAP1;PBX1;IGSF11;MEIS1;FGF14;GLRB;ID4;RBM41;ID3;HOXD8
ESCAPE	POU5F1-19796622 UP	197/1252	9.997873e-01	9.999958e-01	0	0	7.619995e-01	1.620952e-04	TRIO;ANTXR1;GPR173;LSM11;OPHN1;SEPHS1;SOX6;MFSD2A;PDHX;MEF2C;SLC11A2;LDOC1;SOX11;EML1;THAP2;RFX4;PPP1R3D;MTHFD2L;ULK2;CCDC82;ROPN1;PFN2;GPM6A;FOXG1;LYPD1;TRANK1;MGST1;GATA3;PCDH18;NKAIN3;SNX7;DTNA;BCL11A;FZD6;NR2F1;GNG12;ELL2;AIF1L;PKIB;TMEM98;SESTD1;PKIA;ID2;ID1;ID4;ID3;SNAI2;DENND1B;SH3RF1;GLIPR1;SH3BGRL2;CTSC;TCF12;IL18;BAZ1A;PROX1;DUSP8;KIF6;ZFX;ZDHHC14;RGMA;PARP8;RNF144A;TOX3;CNKSR3;ARHGEF4;PDZRN3;MAPRE2;PTGER4;POPDC3;FOXC1;STAU2;COL11A1;PRICKLE2;FIGN;HSD17B7;UBTD2;HAS2;ZSWIM6;SHOC2;PAK3;DYNC1I1;CAP2;PAIP1;AADAT;SORT1;USP9Y;GABRA3;SORBS2;SVIP;DHRS3;PER2;APBA1;LGR5;FAM13C;POGK;FAM13A;RNF19B;IL1RAP;NR3C1;CDC14A;CCDC28A;FGF5;ABHD13;RGS2;HMGN5;SESN3;PLS3;RGS8;STK32A;LMO4;ATP11C;VWDE;ZBTB33;FRMD3;RAB32;FRMD5;HHIPL1;DLX2;CALCRL;DLX5;DLX6;NPR3;ARHGAP18;LPP;EFNB2;ATXN1;CALD1;DSEL;TTC21B;NPHP3;NDP;MPDZ;QSER1;MARK1;UBE2B;WSCD1;MCC;ESR1;ARHGAP24;IGSF11;DLG3;RCAN2;CNTN1;FGF13;IL7R;BMPR1B;BMPR1A;CNTNAP2;THRB;MAST4;COL14A1;BICD1;RND3;SGCE;SCRN1;PSTPIP2;KYNU;PSD3;PDE4B;KDM6B;PLEKHG1;DNMT3A;MSL3;PATL2;ARL4C;LATS1;DMRTA1;CDH10;SOS2;ST6GALNAC5;ITGB3BP;CAMK2D;HLF;SEMA3C;LAMA4;LRP4;MOSPD1;THBS4;JAKMIP2;STOX2;OGFRL1;ABLIM3;KDELC2;NHS;VAT1L;ARFGEF1;USP25;LYSMD3;MYO1D;DBNDD1;MEIS1;GLRB;PPP2R2B;CTH;RBM46;ASB1
ESCAPE	CHiP NACC1-18358816	113/769	9.997946e-01	9.999958e-01	0	0	7.055015e-01	1.449584e-04	RIF1;NR3C1;BZW2;CARF;CTGF;NUDT4;EDNRB;RASSF3;SALL3;SIRPA;SEPHS1;SOX4;EPHA4;WSB2;TPM4;ARL15;ZBTB38;SOX13;NPY1R;PIPOX;ANK3;DKK1;TXLNB;SMS;NSMAF;PFN2;CTBP2;CWF19L2;PHYHIPL;SLCO5A1;ZC3HAV1;ADIPOR1;ADH5;ARHGAP12;PDGFC;MBP;NRBF2;PHC1;SLC37A1;RBPMS;H3F3B;MYO5A;MLLT11;VANGL1;PTPRB;CDK6;TBXAS1;ID3;OGT;ST6GALNAC2;CHD9;CITED2;ADAR;SPPL3;LRRC2;AKAP12;UBL3;SCRN1;ADAMTS1;TRIM2;ENC1;CD38;UPP1;JARID2;TEAD1;RALGPS2;RFC5;NCOA2;EDN1;DST;TNFRSF19;DNMT3A;TBC1D9;PPP2R5C;DUSP6;ENAH;PLSCR1;MRPL50;TUBB2B;RAP2B;MTF2;SOS1;RBMS2;NUFIP2;ZBTB40;ARL13B;SERTAD2;ADAM23;PDPN;SPP1;SHOC2;HES1;CEPT1;SLC25A20;GPC4;SLIT2;LEFTY2;SLC25A25;IGBP1;ANKIB1;NDUFA5;GPR1;LYSMD3;SORBS1;TBX3;DHRS3;UFM1;REST;GSTA4;PSAT1;KLF9;SPRY2;PKN2
ESCAPE	RNAiScreen 20953172	17/173	9.998130e-01	9.999958e-01	0	0	4.493292e-01	8.402794e-05	COL11A1;RASEF;CREBL2;PPP2R3A;MR1;SFPQ;GLRB;LARS;PSTPIP2;ADAMTS1;FUBP1;ZFP64;AGPS;ULK2;BDP1;ZNF136;CGGBP1
ESCAPE	KLF4-19796622 DOWN	360/2166	9.998265e-01	9.999958e-01	0	0	8.085891e-01	1.402762e-04	USP6NL;APP;TRIO;MAML2;WIPF1;ZFYVE1;SOX21;FGFRL1;IFIT2;ZDBF2;HERC3;GJA1;LSM11;PEG10;LIPH;AKT3;NAMPT;AP1S2;THSD7A;CHAC1;SOX4;GBP5;CUBN;PRKAB2;NHLRC3;CACNA2D1;ARRDC3;REV1;HUS1;PRKCA;SOX11;ACSL4;DKK1;SFRP4;FNDC4;RRAGB;MTHFD2L;AKAP9;ULK2;UPRT;ZFPM2;ANKRA2;ALDH7A1;FREM2;GPM6A;SLC45A2;MGST1;TWF2;LPAR4;PIK3R1;SLAIN1;PCDH18;TTBK2;UBE2J1;NKAIN3;RIC8B;TTPA;MYO6;A2M;PATZ1;TRPM3;GPM6B;DECR1;ZBED3;PLK4;SRPK2;STARD13;JAG1;PHC1;DTNA;H3F3B;BCL11A;MYO5A;DCLK2;NR1D2;MEX3D;PARP14;PBX1;RPE65;PKIB;STAG2;TMEM98;SESTD1;INTS6;XKR4;SFXN5;CDC42SE2;DDR1;WDR47;SLC35F1;LRRC2;RYR3;ADAMTSL1;EEA1;TMEM47;AKAP10;AKAP11;UBL3;GLIPR2;EFCAB2;ENC1;KIF13A;GPRASP1;CGNL1;AASS;CCDC112;RIPK2;IL18;ZDHHC13;GFRA1;PROX1;PARP9;ZHX1;ZFX;PARP8;RNF144A;SLC22A23;BACE1;TOX3;KAT2B;ZEB2;BDH2;B3GNT5;PXDN;CNKSR3;TET3;MAPRE2;VAMP2;RHOQ;CAPS2;PTGER4;STAU2;PRUNE2;PTN;RAD54B;RNF135;PGRMC2;RNF138;HSF2;PDPN;SPP1;UBTD2;HAS2;DMD;PAIP1;LMLN;SVIL;ARNT2;SORT1;AADAT;MCF2;GABRA3;PLEKHA5;GPR1;SORBS2;SULF1;SVIP;PER2;ETAA1;RNF145;GSTA4;FAP;DPY19L4;ETNK1;FABP7;CACHD1;PLP1;LGR4;NEUROG2;FOXA1;SAMD9L;CCNT2;FAM13C;POGK;FAM13A;ZBTB20;PRDM1;MANEA;AMOT;CCDC28A;FGF5;SYDE2;RGS2;HMGN5;CDH2;FAM198B;SACS;PLS3;SMARCAD1;NRCAM;PITX2;SBF2;TLE4;PDGFRA;CADPS2;LMO4;ATP11C;ARID5B;VWDE;ZBTB33;CASD1;CGRRF1;FOXP1;ADAM19;TOM1L1;FRMD3;FRMD5;ARMCX1;GPD2;PKP2;ELMO1;SLC27A6;TBC1D23;UTRN;NSMAF;CD274;TBC1D19;DLX6;ARHGAP18;EFNB2;SOCS2;KLC2;BAG2;UBR7;TTC21B;ZKSCAN4;MPDZ;SLC38A2;SKIL;QSER1;MFAP3L;TIA1;SLC37A1;UBE2B;CNTN5;DSTN;ARHGAP29;UBE2A;FOXN3;KLHL24;MCC;ARHGAP24;AZIN1;GULP1;COPS3;BCL9;LRCH2;DAB2;DAB1;CDK6;DLG3;GNAQ;GNB4;BMPR1B;SERINC5;NFE2L2;DOCK5;DOCK4;BNC2;CNRIP1;PTEN;SLC40A1;ZFP82;PPP1R9A;BICD1;AFF4;TRO;SENP6;HEBP2;PSTPIP2;ACP6;SNAPC3;GATAD1;PSD3;TLK2;NCK2;PDE4B;PGM2;TLK1;UPP1;SGCG;DACT1;RFC5;DTX3L;USP42;PDE4D;TNFRSF19;DNMT3A;TBC1D9;CTPS2;ARID1B;PTBP2;ETV6;ARL4C;LATS1;ARL4A;TMEM2;GAP43;VCAN;CREB1;PCCA;CDH10;GORASP1;FAM84A;LCOR;LCORL;SSX2IP;PRPS2;CEBPD;PLAG1;TULP4;RNF6;NT5C2;FAM169A;TFPI;THBS1;MALT1;THBS4;AGPAT4;JAKMIP2;PRTG;OGFRL1;NWD1;MAPK8;TAF1D;GNG2;KDELC2;NHS;LRRC8D;LRIG3;E2F5;MAPK6;GBP2;FNIP2;SASH1;GBP3;IRX1;CMTM8;USP25;MYO10;DDHD2;PPP2R3A;USP28;ACVR2A;DBNDD1;KLF7;REST;MARCKS;MEIS1;KLF5;FMNL2;SYT11;RBM41;TRIM36;CDK2AP1;KRAS;RECK;RBM43;ASB1;CUL4B
ESCAPE	CHiP GCN5-20946988	38/315	9.998299e-01	9.999958e-01	0	0	5.644187e-01	9.602834e-05	EIF4A2;USP53;ZWILCH;PCDHGB4;ZC3HAV1;SMG5;CCDC28A;TBRG1;CYB5R1;LEPROTL1;LRIG3;UPP1;MAP2K5;HIST1H3E;MAP4K4;LMLN;PCDHGA8;EDN1;H3F3B;CCDC115;CSNK1A1;ANGEL2;DAPK3;NSUN3;IPMK;ZDHHC13;SORBS1;FOXN2;GTF2F2;DUSP6;ICK;ZFYVE16;EIF5;RAP2B;ZW10;ELMO1;TMCC2;CNIH4
ESCAPE	FEM1B-19796622 DOWN	20/196	9.998501e-01	9.999958e-01	0	0	4.683276e-01	7.021268e-05	FOXC1;ACSS3;MYEF2;COL24A1;IFNB1;DLX6;LSAMP;ARHGAP18;PCDH18;FBXO11;SGCZ;PCDH17;SOX30;FGF5;MMP16;NFKBIZ;FAT4;GBP2;DSC2;GBP3
ESCAPE	NR0B1-19796622 UP	47/375	9.998635e-01	9.999958e-01	0	0	5.890299e-01	8.043549e-05	GPM6A;MAML2;LAMA2;SEMA3C;PRUNE2;LYPD1;LPAR4;PTN;HNMT;PCDH18;THBS1;CDC14A;UBE2J1;PRTG;ADAMTS15;ATXN1;DUSP10;CDH2;PLCE1;HAS2;ITGB8;THSD7A;GBP2;HDX;GPM6B;SGCG;RGS7;GBP3;CUBN;WWTR1;BCL11A;AADAT;GABRA3;GSX2;IL18;IFI44;SOX11;GFRA1;ARL4C;TOX3;COPS3;ZEB2;FABP7;SPATS2L;XKR4;NES;FREM2
ESCAPE	CHiP CHD1-19587682	124/843	9.998848e-01	9.999958e-01	0	0	7.055212e-01	8.125105e-05	ATF2;RIF1;ZWILCH;UBE2D2;CDC14A;PPP1CB;PSMD5;KIF5B;CREB3L2;POGZ;TRIM24;DPF2;KPNA4;TRIM27;SEPHS1;KPNA3;ANKRD13A;TLE4;KCMF1;MED1;MBNL2;ZBTB37;GOLPH3L;ANK3;ARMCX1;TMEM135;PSME4;ANAPC4;NUPR1;ANAPC13;TMEM161B;USP53;TNKS;BTF3L4;MYNN;CWF19L2;KRCC1;MAP2K5;ZBED3;HIST1H3E;ACBD5;PHC1;UBE2B;NEK7;KLHL28;DNAJC12;AZIN1;EIF1;KLHL20;ICK;CLK1;CNOT4;GNB2;ZFP64;TCF4;NF2;OGT;EIF4G2;ITM2B;TTC23;ST6GALNAC2;WDR1;PPP1R10;DUSP19;OTUD7B;PTPN21;ASH2L;ARL5B;AP1G1;TMSB4X;BCL7B;DBT;HMG20A;RIOK2;GPRASP1;APPL1;RALGPS2;ACTR3;TGIF1;STARD3NL;TSC22D1;DUSP6;MRPL50;ARL4A;DNAJC1;MTF2;HAP1;VAMP4;ERGIC2;STK40;TMEM45A;CCDC90B;GTF2A1;SEC23A;TIMM9;ZBTB45;SLC3A2;HMGCR;HSD17B11;HSD17B7;ZBTB41;TCEAL8;TBRG1;SPP1;FEM1C;GPBP1L1;HES1;SLC25A25;MAP4K4;NDUFA9;YTHDF2;NDUFA5;CSNK1A1;LRRC27;RSRC2;RNF146;KLF7;GSTA4;DNAJA2;TRIM37;RBMX;GZF1;CUL4B;TNRC6B
ESCAPE	CTNNB1-19796622 UP	8/110	9.999015e-01	9.999958e-01	0	0	3.237341e-01	3.188070e-05	CUBN;SLC15A1;NRP2;IFNB1;ANXA13;ELMOD1;EYA4;WDR72
