Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ChEA_2016	LXR 22292898 ChIP-Seq THP-1 Human	551/2000	2.258626e-11	1.456814e-08	0	0	1.433389e+00	3.513764e+01	CNTFR;SPI1;C9ORF50;TSKU;TMEM92;SPIB;NYNRIN;IL4I1;CYP1B1;PRSS8;UBASH3A;PKNOX1;FAM19A3;SAMD11;HES6;COL23A1;CLEC11A;FIBCD1;RFX8;CLDN4;ADCY9;DAAM2;PADI4;CRABP2;TTYH2;TPRG1L;LYPD3;GATA2;OAZ3;ADAMTS14;LDHA;TERT;KCNQ1OT1;ALX4;SNORA57;ZBTB7A;AMZ1;PPARGC1B;SLC19A1;PROM2;JAG2;NFE2;GPR17;CDK18;C11ORF21;PRRT3;WNT10A;PRRT2;ACE;SNAI3;NFATC1;PBX4;GP6;GRIN2C;MRPL23;GP5;WDR54;SLC16A14;GRIN2D;FXYD3;FXYD2;ZFAT;SSPO;FXYD6;DCHS1;PLCH2;ARHGAP9;CDKN1C;SERPINA1;TINAGL1;KCNC4;GPR20;PEAR1;BBC3;GLI2;LFNG;TIFAB;TRIM7;UCN2;IMPA2;ADAMTSL2;ANXA6;SH3BGRL3;DLGAP3;TEAD3;MAMDC4;MYBPC2;RIPK4;TMC8;SLC39A13;WNT9A;TMC6;PAX5;MMP14;PLCB3;PAX8;OAF;TAL1;PLIN4;C19ORF24;PICK1;SLC29A1;GPRC5C;MDFI;SLC29A2;ENG;CRB2;GRAMD1B;GRN;SNX33;ADCY7;TMEM163;APOL4;EXTL1;GBX1;PLAGL1;FLNC;SAMD1;EGLN3;KCNB1;WNT7B;BMP8A;LAPTM5;MYBPH;BMP8B;NR1H3;GPR4;SPSB1;SHKBP1;FOSB;NOTUM;CYB561;LIMS2;KCNG2;ZNF692;COL16A1;CSF3R;CSF1;GPR68;CHRM4;NAB2;NCF4;RORC;FAM107A;SLA;STK19;METRNL;CLU;CXCL14;FADS3;SLCO2B1;ADORA1;NUDT18;TNFRSF8;SLC16A2;NUDT14;SH2D5;KCNH2;RNF44;COL27A1;C11ORF86;TPM2;USP2;ATP11A;VASH1;SRCIN1;PGF;FRMD1;DISP2;C6ORF132;OBSCN;SLC9A5;C1ORF115;FRMD8;MFNG;FSCN1;PKP1;S100A3;SLC27A3;RTN4R;PFKFB4;DLX3;RNASEH2A;C3ORF70;SHC1;GPR88;ECSCR;CHRD;RASAL1;ABHD6;SLC9A3R1;SNN;KLC3;BCL2L11;KIAA1522;THEM5;PLXNA1;CCDC33;NPTX1;SLC38A3;IP6K3;KCNF1;SDF2L1;TMEM132A;MAFA;LSM2;LHX3;PLXNB2;CNIH2;CNIH3;MAP3K14;SERINC2;SLC48A1;GAL3ST1;PSCA;SNAP23;CELF5;ITGAL;CPZ;ELFN1;WISP1;SPN;PSTPIP1;MB;UBTF;EFHD2;ITGB7;KSR1;GPX4;ITGA3;GPX3;TNFRSF18;PLEKHG5;SIGMAR1;VSTM2L;KCNAB2;TNFRSF1B;ADRA2B;C15ORF56;COASY;PTP4A3;ITGAD;SPATC1;ASPG;ST6GALNAC4;AHDC1;BCAT2;ST6GALNAC6;ITIH3;SEMA3G;NTN5;DENND3;CXXC5;LRP8;TSPAN32;THSD4;P2RY6;CLEC3B;CCDC85B;BSND;IL21R;TNNI1;PCDH1;POLR2I;SH2B3;SH2B2;TBX1;SEMA4A;KCNJ11;PCDH7;TIE1;SEMA4B;CDC42BPG;SPAG4;KLF4;TTC39A;ASS1;SYT17;TPCN1;P2RX3;USH1G;IMPDH1;CROCC;APOC1;RAB13;PTPN7;ALDH8A1;FOLR1;KCNK3;MYO1F;SPON2;ERRFI1;IL1RN;CPNE6;ICAM5;AQP1;MT2A;TRIM29;VSIG2;RPS6KA1;SYNPO;SOX7;SLC34A3;FOXH1;KRT7;HSD11B1L;MYO7A;GPR37L1;CMBL;MFSD10;DOPEY2;ARC;SOAT2;C10ORF62;NINJ1;TAGLN2;CES3;ZFPM1;PTGES;IGSF8;CASZ1;EPAS1;LPAR2;TXN;IGSF9;CD79A;SYNGR2;LCN12;TRPM5;CCR10;NTSR1;EGR1;SIGLEC15;EGR3;TNFSF14;FAM78A;PDE2A;PYCR1;NBEAL2;RAET1E;STAR;ARTN;RPL27A;PAEP;COL9A3;IGSF9B;VSX1;CD22;TP73;ROBO3;PTPRU;SLC44A4;CLIC3;ACY1;SLC35F3;FAM57B;GRIK5;DIRAS1;FAM69B;LIMD1;KIF17;PPCDC;ANKRD9;STAB1;SDF4;QSOX1;CCR7;CTSD;CTSB;ZCCHC24;AVPR1B;SFTPC;HEG1;INSRR;NME2;AGTRAP;IL16;AMPD2;ANO7;KREMEN2;IL17RE;APRT;VAV2;TOX2;CD47;RHOV;ALDOA;PTMA;SGK2;TMPRSS6;PTGER2;TMPRSS4;CRYBA2;CAPG;CST7;DCST1;NOL3;CST6;CRIP1;CPN2;DCST2;C10ORF105;GPC1;MGAT3;CILP2;DUOX2;CD74;SUSD2;C17ORF62;PODN;VEGFA;GRIN1;RP1L1;TPPP3;NUDT8;STAC2;PNPLA5;EPPK1;ESYT1;PNPLA1;SIPA1;PRDM8;SCARB1;CD82;CD81;CELSR1;CELSR3;GIMAP8;CMIP;TMEM145;ARHGAP40;BAHCC1;PPFIA4;PDGFRB;CARD10;CCDC154;ADPRHL1;APLP2;MYH16;ADAM11;KRT79;GPRIN2;DOK3;ADAM15;LOX;EHBP1L1;CD300C;RPP25;ABCG4;EMID1;SIDT2;C17ORF99;GNAZ;NPR1;HTRA3;NXPH4;TCF7;FBLN1;CACNA1G;TMEM121;NCKIPSD;FAM83H;WNT6;TMEM125;SOHLH1;CYP11A1;PODXL;FAM83A;ISOC2;PSAPL1;MUC16;SMAD6;SYT8;MT3;SYT7;SLC2A9;EFNA3;DAP;COL5A1;FEV;SNORD23;TGFBI;NFKBIE;TTC22;MAST3;TNFAIP2;CHD5;DMKN;OPLAH;FAM178B;CYP26B1;ALDH2;MFSD3;SIX3;GALNT9;ABCC3;MMP2;ARHGEF16;TBC1D8;RNF208;AXIN2;ETV4;MMP9;SSTR3;DNM1;FGR;FAM189B;CHI3L1;CASQ1;NAT8L;ZP3;DOCK2;SHANK1;PLEC;FAM84B;OTUB2;CAMK2B;LTK;PDXK;PTX4;CAMK2A;ATP1A3;NRXN2;CLCN1;THBS3;CAND2;DLL4;ACAN;MUC1;WNT11;PDLIM2;ALDH1B1;TMEM204;GNG4;SH3TC1;NT5DC2;MKNK2;HES2;MUC4;MUC6;HSD3B7;NOS2;ATP2B2;MAPK15;FAM167A;FMNL1;PPP2R2C;FAM131C;ALOX5AP;ALDH16A1;ASB2
ChEA_2016	DROSHA 22980978 ChIP-Seq HELA Human	149/456	2.181902e-08	7.036633e-06	0	0	1.786096e+00	3.150759e+01	VIPR1;VIPR2;GPR68;ZAN;HSF2BP;KNDC1;CELSR1;ZFYVE28;ATCAY;PEBP4;TNFRSF8;EPHB2;SEMA6B;UNC13A;UNC5A;SLC6A17;COL23A1;C21ORF58;RFX2;MYO7B;AFAP1;HSD11B1L;SLC6A11;MYO7A;CPT1C;MOB3B;BCAM;MAG;OBSCN;PRKAR1B;ADAM12;EEF1A2;LMX1B;ABCG1;PDE9A;EPHA2;SPTBN4;FBN3;COL13A1;EPHA10;HTRA3;TSHZ2;KLK5;AGAP1;CACNA1A;AK4;FBLN1;ADAMTS12;FBLN2;C12ORF57;C1ORF228;GHRHR;SEC14L3;CACNA1I;RNF213;TERT;FLRT1;ALX4;OTOF;MYH14;KIAA0319;PLXNA4;RTBDN;SYT2;ANKRD24;MUC16;NFATC1;MLXIPL;TG;BPIFB4;PARVG;COL5A1;RPL27A;ITGA11;SSPO;MYCBPAP;SERINC2;TP73;RET;DOCK6;CPM;COL18A1;ELN;CELF2;FLT4;LRRK1;DYSF;CELF5;CHD5;HIF3A;AFF3;KIF17;WISP1;SERPINA5;PSTPIP1;PSD2;SH3PXD2A;MCF2L;MYO18A;NOS1;RALGPS1;SLC13A2;MYBPC2;PTGIS;KSR1;CCDC114;SLC39A11;SYN3;INMT;VAV1;VAV2;ANO1;PITPNM3;COL6A2;IGHE;GAS6;CD46;MGLL;CAMK1G;COL15A1;ITIH3;TNXB;TMPRSS6;TMEM72;WAS;ASAP2;GNA15;MUC2;SH3TC1;SUSD4;IL12RB1;DISC1;MUC4;ANKMY1;IL12RB2;KCNB1;GOLM1;NOS3;LGI4;WNT7B;FAM189A1;PDZK1IP1;ASS1;YIF1B;MLPH;SLCO3A1;AXL;MYO1F;UMODL1
ChEA_2016	SUZ12 27294783 Chip-Seq ESCs Mouse	502/2000	4.971024e-05	1.068770e-02	0	0	1.242716e+00	1.231445e+01	SERPINE2;SCX;SLC4A1;ENO2;SAMD14;DPYSL5;FAM110C;PPP4R4;CYP1B1;HIST3H2BB;HIST3H2BA;GNAT1;IER5;GAMT;HES6;PRKCH;UNC5A;UNC5B;SERPINF2;AFAP1;CLDN6;RFX8;DDIT4;HOXB4;HPD;GRID2IP;CRABP2;AGAP2;LYPD3;GATA2;ADAMTS14;FAM171A2;GRIN2A;GALR2;FLRT1;RRS1;SERPINH1;ALX4;PLEK2;PROM1;RHBDL3;PPARGC1B;ZBTB7C;PRRT3;WNT10A;FZD2;ACE;SNAI3;NFATC1;CGN;GRIN2C;GP5;GRIN2B;SLC16A14;FOSL1;GRIN3B;SSPO;ARHGAP9;CDKN1C;HRK;LAD1;TINAGL1;MEI1;KCNC3;PIGZ;PTH1R;LRRC32;RCSD1;PRKAG3;LFNG;MRC2;FCRLB;C1QTNF1;RSPO1;JAK3;DUSP5;ARG2;NFAM1;ELOVL3;TACR2;WNT9A;FOS;PAX5;DUSP9;SLC39A14;PAX2;SLCO4A1;TAL1;ADSSL1;GAS1;GPRC5C;DSCAML1;JDP2;EMX2OS;GRN;SEZ6;TMEM163;CHRND;FGD5;EXTL1;GPR153;HAS1;SLC17A7;FLNC;IL12RB1;KCNB1;WNT7B;ECEL1;UNCX;NMNAT2;SNX20;LRG1;TMEM158;WT1;SHKBP1;FOSB;NOTUM;LGR6;INHA;LIMS2;SEMA5A;SEMA5B;GPR68;CHRM4;GPR63;FAM107A;HR;METRNL;CXCL14;CXCL16;FOXQ1;RPH3A;LAPTM4B;CDH3;ADORA1;MAP3K8;SLC16A8;PLXNC1;NUDT14;PITX1;SH2D5;KCNH2;PPP1R16B;SEMA6B;KCNH3;COL27A1;IGFBP4;FST;TPM2;IGFBP3;TPM1;VASH2;VASH1;CYS1;HIC1;TPST2;RAB37;PKP1;MAL;PKP3;NOTCH3;DLX3;DLX4;GPR88;CHRD;ILDR2;ABHD6;NPAS1;PHF21B;GOLGA7B;KLC3;BCL2L11;ADAP2;NPTX2;KCNF1;SLC14A1;RASL10B;ATP8B1;CYBRD1;MAFA;NFKB2;LSM2;ABHD15;TMIE;CXCL12;MAFB;LHX3;P4HA2;LHX1;SP6;SP5;CSPG5;LHX6;CNIH3;SERINC2;LHX9;TRIM72;CIITA;FLT1;ANKRD33B;ONECUT3;LRRK1;FHL2;CELF5;ELFN2;ELFN1;FTCD;NRGN;ADAMTS2;EFHD1;SOST;AMH;GAL3ST3;BOK;PLEKHG4;GRID1;TNFRSF18;PLEKHG6;VSTM2L;RTN4RL2;KCNAB3;COASY;PTP4A3;RTN4RL1;HAND2;ITGA7;TNFRSF25;SLC24A4;SLC47A1;SMARCD3;ZBTB46;CCDC69;PPM1H;DENND3;RAB20;CCDC85C;ZNRF4;TRIM46;RNF39;PCDH1;MEST;SH2B2;LINGO4;KCNJ11;KCNIP1;IRX6;TIE1;IRX3;PTPN14;TTC39A;KBTBD11;SYT17;USH1G;RAB15;IMPDH1;MDGA1;NPFFR1;CPNE5;CPNE7;AQP6;ICAM5;KLHDC7B;SOX2;SOX1;RASSF5;SOX8;SYNPO;EPHB1;SOX7;PTGDR;PAQR8;IL15RA;TMEM88B;IL1R1;KCNK15;SLC6A11;MYO7A;CRISPLD2;COL8A2;KCNQ4;KDELR3;HRASLS;IGSF8;CASZ1;TMEM161A;EPHA10;EPAS1;STXBP1;TSHZ2;C2CD4C;EVPL;TRPM2;ST8SIA4;TSPAN4;INPP5J;KCNN1;KCNN3;STXBP6;KCNN4;CCR10;RTBDN;SIGLEC15;EGR3;FAM78A;LRRN2;GREB1;LRRN4;CNFN;CCDC88B;CYP26A1;TH;ARTN;WNK2;PPP1R1B;CORO6;SDC1;MKX;SLC22A7;TMEM151A;ROBO3;PTPRU;RYR2;FAM57B;PTPRN;DIRAS1;IL24;AATK;KIF12;DMBX1;ANKRD9;SLC22A18;FFAR2;KIF1A;PSD;FOXD2;ZHX3;GP1BB;INSRR;NOG;KREMEN2;KIF7;VAV1;AJAP1;TOX2;B3GNT6;MAPT;FJX1;HMX2;TMPRSS9;MEGF6;TNXB;SLC43A3;PTGER2;SLC43A1;PAPLN;CRYBA2;ALOX12B;NKD1;BEGAIN;SERTAD4;RXRA;CUX1;NPW;PTCHD1;CREG1;GPC1;SUSD4;KISS1R;CILP2;DUOX2;FAM46B;GCH1;OSM;GRHL1;KAZALD1;TTC9;KRT18;KIF26A;STAC2;RAMP1;SIPA1;CDK5R2;PRDM8;KLHL33;ESPN;HOXA13;LOXL1;CELSR3;KLHL30;COMP;CCND2;CCRL2;NRTN;BAHCC1;LMO1;CARD10;MSX2;ATG9B;SPNS2;ADAM11;MATK;ATP1B2;POU3F1;ALDH3A1;PHOSPHO1;LOX;COL4A4;ADAM12;EEF1A2;LMX1B;EMID1;GNAZ;ISYNA1;PKDCC;CHRNA4;NXPH4;TCF7;HTRA4;TMEM59L;HOXB13;EFNA5;RASGRP2;CACNA1H;CACNA1G;TMEM121;FAM83H;CNN1;WNT6;FAM83F;CALHM1;TMEM125;PODXL;CDH22;CACNA1S;GAS2L2;PACSIN1;SYT2;CBX2;PTCH1;EVX1;INHBB;HSPA2;BMP7;BMP6;EFNA3;EFNA2;DLG4;FEV;FGF18;TMEM119;TGFBI;FGFR4;SDK2;FGFR2;SNED1;MAST3;MAST1;TNFAIP2;CHD5;YBX2;LAMC2;CYP26B1;ZIC2;SIX2;GMPPA;BDKRB2;SCN5A;SSTR2;MMP9;EPN3;ZAP70;VGF;TRNP1;IRF8;IRF6;MNS1;PLEC;CAMK2B;RGS16;DLL1;CYGB;DLL3;DLL4;MUC1;WNT11;PDLIM2;SPOCK2;MAN1C1;GNG8;S1PR5;HES2;GALNT6;NOS2;HS3ST6;MAPK15;EPOR;KISS1;CAPN12;BCL6B;FAM131B;RGS10;RGS11
ChEA_2016	SUZ12 18692474 ChIP-Seq MEFs Mouse	290/1135	6.513976e-04	1.050379e-01	0	0	1.261360e+00	9.253826e+00	VIPR1;OXTR;VIPR2;IKZF3;HS6ST2;HTR6;SOX1;GJA3;DPYSL5;SOX18;RASSF5;LIPG;NKX1-2;CYP1B1;SOX8;IER5;SOX7;PTGDR;IL15RA;PRKCH;ANK1;RBP4;PRKAR1B;PAPPA;HOXB4;KCNQ4;ASTN2;HRASLS;NBL1;ZFPM1;ADCYAP1R1;COL13A1;EPAS1;RRAD;TGFA;GATA2;PPL;GRIN2A;CHST11;ST8SIA4;ALX4;PLEK2;PROM1;NTSR1;ATP6V1C2;NGFR;WNT10A;SRMS;EGR3;FZD2;ACE;LRRN2;ST8SIA2;IGF2;NFATC2;NFATC1;GRIN2C;GRIN2B;GP5;SLC16A14;FOSL1;CYP26A1;OCLN;PPP1R1B;FXYD7;CUTC;HRK;MESP2;RET;CDKN1C;ACVRL1;LAD1;PTPRU;MESP1;RYR2;CITED4;DOC2B;SLC7A10;SLC6A2;CX3CL1;SMPD3;LFNG;MRC2;SHH;KIF1A;DUSP2;ARG2;FOXD2;KCND3;GP1BB;INSRR;NOG;WNT9B;PAX5;GFRA2;PAX2;IL17RB;MLF1;VAV1;BACE2;MRAS;SLC7A8;PAX8;MMP15;TAL1;MAPT;GAS6;GPRC5C;FJX1;CHST2;MDFI;MGLL;HMX2;OPRD1;RAMP2;PTGER2;SEZ6;CRYBA2;ADCY7;EXTL1;CAMK2N1;PLAGL1;HAS1;HSF4;SUSD3;CILP2;FLNC;GABRD;BIK;WNT7B;ECEL1;BMP8A;BMP8B;WNT7A;GRIN1;WT1;CAMK4;CRLF1;CDK5R2;RAB3B;SEMA5B;GALNT14;CSF1;RASL11A;LOXL4;HR;CXCL14;CLU;HOXA13;CXCL16;FOXQ1;COMP;CCND2;ADORA1;TNFRSF8;PLXNC1;PITX1;STK32C;KCNH3;MSX2;SLC30A3;IGFBP4;FST;TPM1;ATP11A;SYPL2;POU3F1;HIC1;CACNB4;COL4A2;LOX;ADAM12;EEF1A2;SLCO2A1;PKP1;MAL;ROR2;LMX1B;SEMA7A;DLX3;KCNE3;DLX4;NPR1;CHRNA4;GPR88;SLC1A1;ALOX15;HTRA1;CHRD;DTX1;LTBP2;AEBP1;HOXB13;EFNA5;NPAS1;CPLX1;CACNA1G;DPP4;WNT6;THPO;PODXL;NPTX1;IGFBP6;NPTX2;PACSIN1;WNT4;SYT2;ATP8B1;HTR1D;EVX1;INHBB;HSPA2;SMAD6;BMP7;BMP6;BMP4;REEP1;PTPRE;EFNA3;CXCL12;MAFB;LHX3;LHX1;TRPV4;FGF18;NFE2L3;SP5;CSPG5;LHX6;TGFBI;LHX9;FLT1;FLT4;RASGRF1;MAST1;FHL2;DYSF;TNFAIP2;ATP2A3;ADRA1B;TSPAN11;ZIC2;SIX2;SIX3;SCN5A;NOS1;KSR1;GRID1;FOXL1;SSTR2;ADRA2B;C1QL1;TGFBR3;PTP4A3;EEF1D;HAND2;ITGA7;IRF8;CDH13;CAMK2B;COL15A1;LTK;SMARCD3;NRXN2;SEMA3F;DLL1;DLL4;RAB20;WNT11;ZNRF4;GNG4;P2RY2;NNAT;HES2;SH2B2;TBX1;KCNJ4;KCNIP1;IRX6;NTRK3;PCDH7;IRX3;ATP2B2;EPOR;APLN;CYP24A1;DES;BCL6B;RGS10;KCNK3
ChEA_2016	KDM2B 26808549 Chip-Seq K562 Human	487/2000	1.118312e-03	1.442623e-01	0	0	1.187708e+00	8.071586e+00	TDRKH;FRMPD1;WDR86;SLC4A1;C9ORF50;TSKU;ZFYVE28;IL4I1;HTR6;SAMD14;DPYSL5;SOX18;CREB3L1;IER5;SAMD11;HES6;NUP210;UNC5B;FIBCD1;DHDH;RFX2;HSPG2;SYTL3;ADCY9;DDIT4;TYRO3;CFD;DHH;TPRG1L;PDGFB;PDGFA;ABCB9;GATA2;PRDM11;CHST11;NPBWR2;ST3GAL5;ALX4;SFN;RHBDL3;ZBTB7A;AMZ1;SLC19A1;ST3GAL3;S100A10;JAG2;NFE2;PLK3;NGFR;DNAH17;FUCA1;SNAI3;NFATC2;NFATC1;L1CAM;SSPO;CDKN1C;HRK;CDKN1A;RARG;KCNC3;KCNC4;TMEM51;PTH1R;SHB;BBC3;GLI2;SHF;LFNG;MRC2;SHH;MMP25;AIFM3;TIFAB;TRIM7;IMPA2;RBPMS2;SH3BGRL3;PLEKHN1;DLGAP3;LDLRAP1;ZNF488;JAK3;TEAD3;GARNL3;DUSP5;ANXA3;NFAM1;IFNGR2;ELOVL3;RRAS2;FOS;PAX2;PLCB3;BDH1;MMP15;TAL1;ITPKA;TMEM106C;C19ORF24;SLC29A1;GPRC5C;ZNF114;PLCB2;SLC29A3;TPSD1;AHNAK;GPR153;SAMD1;ZNF467;RABAC1;EGLN3;BIK;WNT7B;BMP8A;LAPTM5;BMP8B;UNCX;G0S2;TMCO4;TARBP1;SPSB1;TMEM54;WT1;SHKBP1;FOSB;AGRN;CYB561;CRLF1;CSF1;CHRM4;NAB2;ITGA2B;SLC8A2;CXCL16;RIMS3;SLCO2B1;PLXNC1;MAP3K6;PITX1;STK32C;PHLDA3;KCNH2;SEMA6B;C11ORF86;CTNNBIP1;TPM1;VASH2;ZBTB32;SYPL2;SRCIN1;OLFM2;OBSCN;FSCN1;SLC27A3;FTL;FKBP5;RTN4R;NOTCH3;FBLIM1;CHRD;ILDR2;ITPR3;NPAS1;RAP1GAP;SLC9A1;PHF21B;BCL2L11;KIAA1522;ESPNP;IGFBP6;PLXNA4;ATP8B1;HTR1D;CORO2A;ABHD15;TMIE;CXCL12;LHX3;LHX1;SP6;NFE2L3;CSPG4;REEP6;SERINC2;LHX9;SLC26A6;TRIM72;FLT1;DAGLA;ONECUT3;ITGB2;DYSF;ELFN1;NRGN;PSD2;MDK;PSD4;EFHD2;TRIM65;NEO1;DSP;GRID1;TNFRSF18;PLEKHG5;PLEKHG6;RTN4RL2;TNFRSF1B;ADRA2B;TNFRSF25;AHDC1;SMARCD3;LRP1;ZBTB46;DENND3;CXXC5;LRP8;PPM1F;MLLT6;CCDC85C;PCDH1;STOX1;SH2B2;DRGX;TBX1;KCNJ4;HIP1R;BAIAP3;TPCN1;SLC25A37;PINK1;SLC25A39;IMPDH1;TSPAN18;CROCC;KCP;CD248;MDGA1;ERRFI1;CPNE5;CALML6;TRIM29;RPS6KA1;SOX8;MYOZ3;KIF21B;SYNPO;EPHB2;SLC12A7;GLUL;IL15RA;IL1R1;PAQR5;FBXO2;IL1R2;FOXH1;KCNK15;KRT7;SLC6A12;EBF4;RUNX3;FNDC5;DOPEY2;KCNQ4;TAGLN2;FLYWCH1;KDELR3;NEIL1;NBL1;ZFPM1;EPHA2;PTGES;CASZ1;EPHA10;EPAS1;SLC45A1;LHB;CEND1;C2CD4C;PPL;TRPM2;PGBD5;PCBP3;LCN12;TSPAN4;KCNN1;B4GALNT1;SPTBN2;RTBDN;NTNG2;EGR1;FER1L4;EGR3;IQSEC1;CCDC88B;ADCK2;DPCR1;PPP1R1B;CORO6;SDC1;SLC22A7;TP73;COL18A1;ROBO3;PTPRU;CLIC4;C2CD2;IL24;CITED4;KIF17;C9ORF106;PTPRF;SDF4;QSOX1;CD34;ZCCHC24;PSD;SFTPB;FOXD2;EDN2;MRPS25;GP1BB;HEG1;INSRR;KIF25;TFEB;NME2;KREMEN2;KIF7;VAV2;ANO1;GAL;B3GNT6;VWA1;CRELD1;PTMA;FJX1;MEGF6;SLC43A1;CRYBA2;NKD1;RASIP1;ARVCF;RXRA;CUX1;CAMK2N1;CREG1;GABRD;MICB;FAM46B;FAM46C;GRHL3;PDZK1IP1;VEGFA;ALDH4A1;DNM1P35;DLC1;EPPK1;FHOD1;C4ORF19;KNDC1;ESPN;CMIP;COMP;NPPB;CCND1;PLAU;HCFC1R1;PALM;BAHCC1;NANOS1;APLP2;SPNS2;ADAM11;LMTK3;MATK;PCOLCE;POU3F1;RUNDC3A;PDIA6;OSCAR;PHOSPHO1;ADAM15;SCNN1D;LMX1B;RPP25;FAM92B;WDFY4;ABCG4;ABCG1;GNAZ;FBN3;ISYNA1;PKDCC;CHRNA4;NPR1;HTRA3;NXPH4;TMEM59L;LTBP4;RASGRP2;CACNA1H;CACNA1G;TMEM121;FAM83H;EFNB1;CYP11A1;CDH22;CASKIN1;RHPN1;WNT4;TFAP2A;ACBD7;SYT2;PTCH1;SMAD6;SYT7;EFNA3;EFNA2;ATG16L2;ALPL;FGFR1;SNED1;TTC22;MEGF11;MAST3;LAMC3;CHD5;ATP2A1;HK2;AFF1;HK1;FHAD1;CYP26B1;GRM4;ZIC2;ALDH2;SIX5;MCF2L;CA4;MYO18A;TMEM109;CPXM1;GPSM3;GALNT9;EGFL7;CAMK1D;ARHGEF16;AXIN2;MMP9;DNM1;TGFBR3;TBC1D2;ELF3;VGF;COL6A1;TRNP1;CDHR3;CDH15;NAT8L;SCN4B;SHANK1;HCN4;LAMA5;NXN;RGS16;PALM3;ATP1A3;NRXN2;DLL1;DLL4;ERBB3;MAN1C1;GNG8;EPS8L2;S1PR2;HES2;HAGHL;SPRY4;SBK1;PPP2R2C;FAM131C;ATP13A2;ATP13A3;SSBP3;HCN2;SNTB2
ChEA_2016	RNF2 18974828 ChIP-Seq MESCs Mouse	320/1302	4.531578e-03	3.657398e-01	0	0	1.195491e+00	6.451691e+00	SPON1;OXTR;CPNE7;IKZF3;HS6ST2;HTR6;RASSF2;SOX1;DPYSL5;SOX18;LIPG;NKX1-2;CYP1B1;SOX8;KIF21B;EPHB1;IER5;SOX7;PAQR9;IL15RA;PRKCH;UNC5B;FIBCD1;CACNA2D2;KCNK15;EBF4;HPCAL4;DOPEY2;CLDN3;ADCY9;PPP1R3B;PAPPA;HOXB4;BCORL1;ASTN2;NBL1;ZFPM1;COL13A1;EPHA10;DHH;PDGFB;TMTC1;GATA2;ARSI;ALX4;B4GALNT1;STXBP6;RHBDL3;PROM1;PPARGC1B;CCR10;ZBTB7C;NTNG1;WNT10A;SRMS;EGR3;FZD2;LRRN2;ABCA3;ST8SIA2;MCAM;IGF2;BTBD11;NFATC1;GRIN2C;GRIN2B;CYP26A1;OCLN;WNK2;PPP1R1B;SDC1;TMCC3;MKX;HRK;RET;CDKN1C;ACVRL1;PTPRU;MESP1;RYR2;KCNC4;CITED4;DOC2B;RCSD1;KIF17;PRSS23;DMBX1;LFNG;ZCWPW1;SHH;JPH3;SH3PXD2A;KIF1A;RSPO1;DUSP2;ARG2;FOXD2;KCND3;GP1BB;RIPK4;NOG;WNT9B;WNT9A;KREMEN2;GFRA2;PAX2;BACE2;SLC7A8;PAX8;MMP15;PITPNM3;ITPKA;GAS1;MAPT;GAS6;GPRC5C;DSCAML1;FJX1;CHST2;MGLL;HMX2;OPRD1;GRAMD1B;TNXB;SLC43A1;SEZ6;CRYBA2;GDPD5;TMEM163;NKD1;ADCY5;EXTL1;GBX1;CAMK2N1;GPC1;HSF4;CILP2;FLNC;DISC1;DUOX2;EGLN3;PLEKHA2;WNT7B;RFTN1;ECEL1;WNT7A;UNCX;NMNAT2;KAZALD1;SPSB1;WT1;CAMK4;STAC2;CRLF1;CDK5R2;SEMA5A;GALNT12;SEMA5B;GALNT14;HR;METRNL;CXCL14;HOXA13;FOXQ1;FADS3;COMP;CCND2;CDH3;BMPER;FADS6;PLAU;ADORA1;SLC39A8;PLXNC1;SLC16A2;PITX1;STK32C;DGAT2;COL27A1;MSX2;SLC30A3;FST;SEMA6D;TPM1;ADAM11;VASH2;ATP11A;SYPL2;POU3F1;HIC1;OLFM2;SLC9A5;CACNB4;COL4A2;LOX;RGS9BP;ADAM12;PKP1;LMX1B;ABCG4;EMID1;RTN4R;BRSK2;DLX3;DLX4;NPR1;NPR2;GPR88;HTRA4;CHAT;HTRA1;CHRD;FOXO6;LTBP2;AEBP1;HOXB13;EFNA5;NPAS1;CACNA1H;CACNA1G;CACNA1I;WNT6;BCL2L11;SOCS1;THPO;PODXL;CASKIN1;CDH22;NPTX1;RAB6B;PLXNA4;RASL10B;ATP8B1;EVX1;INHBB;HSPA2;MAFA;SMAD6;BMP7;BMP6;BMP4;EFNA3;CXCL12;MAFB;P4HA2;LHX1;FEV;SP5;LHX6;CNIH3;SDK2;LHX9;FGFR2;ITGB1;FLT1;ONECUT3;MEGF11;LRRK1;RASGRF1;TNFAIP2;AFF3;NRGN;ADAMTS2;ZIC2;SIX2;SIX3;EFHD1;SCN5A;CAMK1D;GRID1;COL25A1;APOA4;RTN4RL2;FOXL1;C1QL4;ADRA2B;C1QL1;TGFBR3;TBC1D4;VGF;RTN4RL1;HAND2;IRF8;NAT8L;SCN4B;HCN4;COLEC12;COL15A1;SLC24A4;LTK;SMARCD3;PPM1H;ATP1A3;NRXN2;SEMA3F;DLL1;DLL4;PDLIM2;RAB20;WNT11;ZNRF4;LRIG1;PCDH1;HES2;TBX1;KCNJ4;GALNT6;IRX6;NTRK3;PCDH7;IRX3;ATP2B3;PTPN14;APLN;CYP24A1;FRAS1;SYT12;PPP2R2C;RGS10;MDGA1
