## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[analysis/aligned/YAF_1.sorted.rg.bam] OUTPUT=analysis/aligned/YAF_1.dedup.bam METRICS_FILE=analysis/qc/YAF_1_dup_metrics.txt REMOVE_DUPLICATES=false OPTICAL_DUPLICATE_PIXEL_DISTANCE=2500 VALIDATION_STRINGENCY=LENIENT    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Feb 06 07:05:54 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	0	60058406	0	0	0	49506512	994309	0.824306	10592001

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.000341	3509501	0	3665084
2.0	1.003789	1330643	762757	1295524
3.0	1.003801	863718	90318	831550
4.0	1.003801	661688	13031	641575
5.0	1.003801	544093	2177	532319
6.0	1.003801	461209	460	453398
7.0	1.003801	401393	94	395822
8.0	1.003801	350077	30	346658
9.0	1.003801	308229	4	304784
10.0	1.003801	270702	1	268015
11.0	1.003801	239161	0	236264
12.0	1.003801	208954	0	206690
13.0	1.003801	183544	0	181148
14.0	1.003801	160449	0	158320
15.0	1.003801	141433	0	138891
16.0	1.003801	123125	0	121249
17.0	1.003801	107545	0	105715
18.0	1.003801	92913	0	91104
19.0	1.003801	81050	0	79600
20.0	1.003801	70609	0	69020
21.0	1.003801	61292	0	60156
22.0	1.003801	53308	0	51959
23.0	1.003801	46380	0	45435
24.0	1.003801	40570	0	39516
25.0	1.003801	34891	0	33907
26.0	1.003801	30256	0	29462
27.0	1.003801	26411	0	25721
28.0	1.003801	22732	0	22117
29.0	1.003801	19828	0	19311
30.0	1.003801	17434	0	16884
31.0	1.003801	14896	0	14273
32.0	1.003801	12432	0	12052
33.0	1.003801	10722	0	10349
34.0	1.003801	9048	0	8656
35.0	1.003801	7797	0	7427
36.0	1.003801	6444	0	6140
37.0	1.003801	5323	0	5046
38.0	1.003801	4329	0	4102
39.0	1.003801	3487	0	3365
40.0	1.003801	3008	0	2830
41.0	1.003801	2330	0	2177
42.0	1.003801	1913	0	1787
43.0	1.003801	1535	0	1450
44.0	1.003801	1255	0	1175
45.0	1.003801	957	0	853
46.0	1.003801	723	0	669
47.0	1.003801	614	0	553
48.0	1.003801	396	0	392
49.0	1.003801	367	0	323
50.0	1.003801	237	0	214
51.0	1.003801	195	0	179
52.0	1.003801	150	0	145
53.0	1.003801	128	0	105
54.0	1.003801	87	0	97
55.0	1.003801	72	0	48
56.0	1.003801	41	0	37
57.0	1.003801	40	0	31
58.0	1.003801	35	0	35
59.0	1.003801	28	0	29
60.0	1.003801	15	0	7
61.0	1.003801	19	0	23
62.0	1.003801	15	0	15
63.0	1.003801	14	0	13
64.0	1.003801	11	0	15
65.0	1.003801	13	0	10
66.0	1.003801	12	0	8
67.0	1.003801	6	0	7
68.0	1.003801	4	0	1
69.0	1.003801	3	0	3
70.0	1.003801	2	0	5
71.0	1.003801	5	0	3
72.0	1.003801	4	0	3
73.0	1.003801	3	0	4
74.0	1.003801	2	0	3
75.0	1.003801	3	0	2
76.0	1.003801	2	0	1
77.0	1.003801	0	0	0
78.0	1.003801	2	0	2
79.0	1.003801	0	0	1
80.0	1.003801	2	0	2
81.0	1.003801	1	0	2
82.0	1.003801	2	0	1
83.0	1.003801	0	0	0
84.0	1.003801	2	0	1
85.0	1.003801	0	0	1
86.0	1.003801	1	0	0
87.0	1.003801	1	0	1
88.0	1.003801	0	0	0
89.0	1.003801	0	0	0
90.0	1.003801	0	0	0
91.0	1.003801	0	0	0
92.0	1.003801	0	0	0
93.0	1.003801	0	0	0
94.0	1.003801	1	0	1
95.0	1.003801	0	0	1
96.0	1.003801	1	0	0
97.0	1.003801	0	0	0
98.0	1.003801	0	0	0
99.0	1.003801	0	0	1
100.0	1.003801	0	0	1
102.0	0	3	0	1
107.0	0	0	0	1
108.0	0	1	0	0
111.0	0	1	0	2
112.0	0	1	0	0
113.0	0	1	0	2
115.0	0	1	0	1
116.0	0	1	0	0
117.0	0	0	0	1
118.0	0	1	0	0
119.0	0	1	0	1
126.0	0	1	0	1
131.0	0	1	0	1
133.0	0	1	0	1
143.0	0	1	0	1
148.0	0	1	0	1
151.0	0	1	0	1
175.0	0	1	0	1
176.0	0	0	0	1
178.0	0	2	0	1
195.0	0	0	0	1
197.0	0	1	0	0

