"gene_id","gene_name","log2FC_expr","regulation","YAF_1","YAF_2","YAF_3","GFP_1","GFP_2","GFP_3","YAF_avg","GFP_avg","log2FC_binding"
"ENSG00000160185","UBASH3A",4.95352275009791,"Upregulated",13.5600360451323,9.93903242212695,6.82543256566638,7.31726911302769,13.0841434010819,7.75015193886227,10.1081670109752,9.38385481765728,0.106178354862767
"ENSG00000160460","SPTBN4",1.57783052362478,"Upregulated",28.9321546552862,50.2141045679649,50.6693482792803,72.7825323322545,56.1592960730918,87.0377095964457,43.2718691675105,71.9931793339307,-0.733103154564667
"ENSG00000161381","PLXDC1",5.00833773845989,"Upregulated",21.5304578945358,27.7813405304871,31.1195925700665,26.0269594557077,22.4570021754378,30.931983101486,26.8104636650298,26.4719815775438,0.0182614294032809
"ENSG00000161513","FDXR",1.16685064300743,"Upregulated",19.7215448652705,19.1323981311824,21.6146696830159,37.8955120995095,26.619373223913,53.3132560932084,20.1562042264896,39.2760471388769,-0.958954434577805
"ENSG00000161618","ALDH16A1",1.06392391558295,"Upregulated",29.748292301061,27.8266473011451,20.774102951448,33.374728349664,19.8066603176191,35.37832258519,26.1163475178847,29.5199037508244,-0.176100250476663
"ENSG00000161905","ALOX15",5.00725453885022,"Upregulated",20.1932525543753,21.4933562982937,26.7131944992,34.7306938533272,32.237944261456,42.2338299058082,22.799934450623,36.4008226735305,-0.67258551181119
"ENSG00000162946","DISC1",1.61455138910636,"Upregulated",14.7955411275228,22.298584690829,25.3865231506286,31.9572978845708,13.5667345728074,21.242274308086,20.8268829896601,22.2554355884881,-0.0952682150653394
"ENSG00000162949","CAPN13",4.12816505472201,"Upregulated",12.8496937126506,10.4158398970388,7.35203253366481,18.3563724444547,18.4639147925377,16.9041755082561,10.2058553811181,17.9081542484161,-0.805186066475423
"ENSG00000163602","RYBP",1.54073173683161,"Upregulated",18.7981259237597,14.431361031099,16.8025502019069,15.4636567657193,26.0624049891026,16.7870954510238,16.6773457189219,19.4377190686152,-0.219747559229675
"ENSG00000164690","SHH",6.2993961972053,"Upregulated",56.6413666566956,68.6785645368623,60.5159297636998,118.242552580657,71.9984521827234,108.194646874573,61.9452869857525,99.4785505459844,-0.682513389711515
"ENSG00000167103","PIP5KL1",1.42463559051971,"Upregulated",14.5316510051489,28.4006685458341,22.3076312847325,27.2818348391723,18.1301468570124,32.3692067335979,21.7466502785718,25.9270628099275,-0.252600420861783
"ENSG00000167371","PRRT2",1.31817072550039,"Upregulated",23.316946154291,47.4956008400378,38.3941814115173,68.9738006229642,37.0561647378238,80.3104641275891,36.4022428019487,62.1134764961257,-0.769242016452554
"ENSG00000167536","DHRS13",1.14128959159636,"Upregulated",68.9788253525208,83.4366359924659,76.8289457766009,102.068284630775,52.9994012067951,118.183912561053,76.4148023738625,91.0838661328746,-0.253039704573462
"ENSG00000167550","RHEBL1",1.18645687198894,"Upregulated",19.3741416905397,17.9643248776476,15.8121068126793,17.6878116082262,20.0958854461258,20.3556483484084,17.7168577936222,19.3797818009201,-0.12873459389153
"ENSG00000167646","DNAAF3",1.64861138823561,"Upregulated",38.3646940374246,36.5549496972808,44.2509120597559,48.253300744837,50.5779504145786,78.1514713666797,39.7235185981538,58.9942408420318,-0.569396840575395
"ENSG00000167711","SERPINF2",1.38548353795861,"Upregulated",24.2437984039495,22.3267170791588,19.9549719161921,50.1314576053765,37.288795006591,47.4867638731003,22.1751624664335,44.9690054950226,-1.01669966125583
"ENSG00000167772","ANGPTL4",1.98238038402594,"Upregulated",54.8449861584156,68.3018521429861,85.1381130773116,93.6832200749605,66.9294444712309,121.414860164765,69.4283171262378,94.0091749036522,-0.436734710472373
"ENSG00000167914","GSDMA",4.49578760257846,"Upregulated",29.2736692955581,70.4802983885484,63.4983959240196,89.9602605829848,48.7169444735708,111.833780080585,54.417454536042,83.5036617123802,-0.616847928404239
"ENSG00000168209","DDIT4",1.85319595051426,"Upregulated",43.1784150135071,70.9894784019013,73.326702576437,77.6544634386645,30.6484171899699,76.7007528006494,62.4981986639485,61.6678778097612,0.0192643783864931
"ENSG00000168309","FAM107A",2.87429697053331,"Upregulated",21.5886259272399,35.1933879812723,27.6255155203101,38.0974446084048,34.6370663566887,34.0558129833863,28.1358431429408,35.5967746494933,-0.338266014816187
"ENSG00000168672","LRATD2",1.54096236181503,"Upregulated",33.0090181743657,23.139013766969,21.0681937578881,23.2931116739909,13.5952656594863,21.5669227688724,25.7387418997409,19.4851000341165,0.399779329145607
"ENSG00000169252","ADRB2",3.8736918982965,"Upregulated",33.2424916366213,47.4825428334249,34.2807029691609,48.0842615524307,29.4000712236843,63.3136268321206,38.3352458130691,46.9326532027452,-0.291232824436839
"ENSG00000169435","RASSF6",3.74978525349399,"Upregulated",19.1724209241815,11.3758091006813,6.99880537245332,8.61416308094676,3.81076158539337,9.38292302263593,12.515678465772,7.26928256299202,0.775621718325466
"ENSG00000169688","MT1B",4.7816565050157,"Upregulated",14.1897296784198,23.7751982039107,31.9866240779767,38.6091327664315,22.0858629335904,31.7324104011059,23.3171839867691,30.8091353670426,-0.400465701481565
"ENSG00000170608","FOXA3",2.85338735058483,"Upregulated",26.3991951189107,39.047703093937,33.4435677927594,46.9538098064215,36.2624517088522,68.5085103252795,32.9634886685357,50.5749239468511,-0.616033060973166
"ENSG00000171360","KRT38",7.58550207267739,"Upregulated",31.6405728802843,19.8466474843921,18.6652613071644,21.0487515065405,27.2118360076705,19.7680538444683,23.3841605572802,22.6762137862264,0.0441600853549918
"ENSG00000173212","MAB21L3",1.35032155801039,"Upregulated",33.3298185633288,19.5470635822084,24.6503867419887,11.4999275177902,21.3110661616603,11.3022500624568,25.8424229625087,14.7044145806358,0.80928578793892
"ENSG00000173559","NABP1",1.24669110587245,"Upregulated",21.7016924952573,16.6620800481322,14.1280131184198,17.5327769893271,11.4820075844819,13.0786329312859,17.4972618872698,14.031139168365,0.316473192865992
"ENSG00000173599","PC",1.35865407869249,"Upregulated",29.3684395643754,52.0255157384855,46.1520639053248,55.7581495546632,26.5274749620457,76.7074320261819,42.5153397360619,52.9976855142969,-0.317276142793534
"ENSG00000173706","HEG1",1.35917679140208,"Upregulated",15.5215080518163,24.6732168847668,22.8322954201818,19.387316485038,13.281258026699,16.0474243900355,21.0090067855883,16.2386663005908,0.369568475661892
"ENSG00000174792","ODAPH",2.62784666851042,"Upregulated",37.0939894841642,41.0611710463917,38.4320767170477,20.5702789320043,33.3864114621983,34.412672406075,38.8624124158679,29.4564542667592,0.398609799515008
"ENSG00000177076","ACER2",1.04267812558197,"Upregulated",12.992402541517,23.107927463587,16.3990358816253,28.9352462358878,23.2669009029517,27.9495212979655,17.4997886289098,26.7172228122683,-0.607601737293871
"ENSG00000177374","HIC1",1.57528231002003,"Upregulated",19.4769253578451,37.4309797225275,29.2480309478977,67.5471052376926,28.6853151436831,62.7959030188581,28.7186453427568,53.0094411334112,-0.881965826758094
"ENSG00000177508","IRX3",1.29912279093877,"Upregulated",22.526471111359,36.1768555477909,23.7510103286699,44.4710943148686,24.2257371405095,49.1226178238832,27.4847789959399,39.2731497597538,-0.513339707421438
"ENSG00000177614","PGBD5",1.2839153098602,"Upregulated",10.8227972569498,18.0319606333056,10.9521782033973,18.151851194162,8.820216571781,23.5402840434528,13.2689786978842,16.8374506031319,-0.341327481734713
"ENSG00000179362","HMGN2P46",1.06504815796568,"Upregulated",13.9006111766353,5.66382365462221,5.56825184638684,6.65920694878227,8.9433176198671,6.37286888411704,8.37756222588144,7.32513115092214,0.19123296014662
"ENSG00000180340","FZD2",1.22943921818165,"Upregulated",41.1364372512873,27.8590584623034,25.9284230699706,35.9831805550358,26.1875424475848,30.8838029001166,31.6413062611871,31.0181753009124,0.0286040346879401
"ENSG00000181449","SOX2",2.36457830253416,"Upregulated",36.3520496297257,62.9173307775968,67.6974675947256,38.2220197182841,28.0924865026027,44.4284243913073,55.6556160006827,36.9143102040647,0.591033985352242
"ENSG00000181798","LINC00471",1.82131489726155,"Upregulated",14.1311192629384,13.9365453360854,13.5748028250141,11.8413166275127,19.7243472099304,30.5830453426339,13.8808224746793,20.716236393359,-0.574260015601973
"ENSG00000183508","TENT5C",1.29531709557632,"Upregulated",27.1793142596358,35.1133554432541,31.5237858433414,42.965730574998,31.0166409517429,62.2672915255901,31.2721518487438,45.416554350777,-0.536906859764741
"ENSG00000184060","ADAP2",1.67162504970096,"Upregulated",18.5435935573219,17.217798269411,16.9527299035855,9.73008814656619,3.30493357506665,10.1642386702043,17.5713739101061,7.73308679727903,1.17376136072398
"ENSG00000184349","EFNA5",1.17450439334218,"Upregulated",12.5443734623216,25.7594269590568,21.8725272996558,42.5852176054664,18.7135721965575,41.8293492427239,20.0587759070114,34.3760463482493,-0.774186300883479
"ENSG00000186056","MATN1-AS1",1.69390964594888,"Upregulated",25.7488837127028,57.0031925907584,40.3322886978517,45.2352557895889,31.5959510961433,85.1189849289981,41.0281216671043,53.9833972715767,-0.395060592914285
"ENSG00000186854","TRABD2A",3.77971004767746,"Upregulated",18.4721609971696,19.2577780022178,17.3286061777788,14.0690419456755,10.5674338629169,14.8987511008978,18.3528483923887,13.1784089698301,0.474761236616075
"ENSG00000187720","THSD4",2.31680011233963,"Upregulated",18.4337849514406,12.4750329646491,14.3366843127999,6.65387225852293,23.8226757560458,8.74740536818429,15.0818340762965,13.0746511275843,0.204581330400696
"ENSG00000187950","OVCH1",1.52542911013441,"Upregulated",9.66114022842673,7.27003149243679,8.71513871098241,10.9882757271299,14.7205880110183,14.7399109098557,8.54877014394864,13.482924882668,-0.651227275092464
"ENSG00000188396","DYNLT4",2.19024179916523,"Upregulated",22.4006360335784,21.5941564609911,27.9234358160777,29.8490635407443,22.7020842751111,35.6967717688363,23.9727427702157,29.4159731948972,-0.294095383658518
"ENSG00000188672","RHCE",1.08497339731793,"Upregulated",18.8627574966921,18.83952047931,17.7665207035045,13.8845633251163,14.2333317075746,13.0061146824768,18.4895995598356,13.7080032383892,0.42899098538941
"ENSG00000196979","GPRACR",2.12526298796698,"Upregulated",29.3343062552956,37.8932308716939,36.7590438072779,43.1731373420421,33.2689119602243,45.9327598965686,34.6621936447558,40.7916030662783,-0.234285496370004
"ENSG00000197153","H3C12",1.65049252828334,"Upregulated",22.5592035891174,13.6593645689099,16.3837232010705,8.12447570709439,8.63919504652632,16.4052088427287,17.5340971196993,11.0562931987831,0.660509955003733
"ENSG00000197506","SLC28A3",3.72255315925925,"Upregulated",11.5526822854395,7.73751571024214,8.82110838661131,8.71641100437269,22.3246844185973,10.094814544657,9.37043546076431,13.711969989209,-0.54441643561025
"ENSG00000197635","DPP4",3.50121996806603,"Upregulated",22.7700839840497,16.3268128457707,21.271161365509,13.8089574207494,14.6896670408599,12.2112436765755,20.1226860651098,13.5699560460616,0.56496603084172
"ENSG00000198520","ARMH1",1.45114807176465,"Upregulated",23.5000810812333,43.6304659269657,41.7746741274993,36.6472115960098,24.1307946234634,43.2290571232637,36.3017403785661,34.6690211142456,0.0662049777193186
"ENSG00000198768","APCDD1L",1.50999642908776,"Upregulated",22.5583602714251,32.8607178173427,29.208736570639,32.6827413388478,19.8811801671982,32.0691130562584,28.2092715531356,28.2110115207681,-8.86693792125252e-05
"ENSG00000199753","SNORD104",1.30263566431788,"Upregulated",15.7632432534312,21.7222653191875,25.0567644673089,23.1677522221852,13.5326503465156,25.0872925470273,20.8474243466425,20.5958983719094,0.0174279891986081
"ENSG00000203280","KIAA1671-AS1",1.14449555307002,"Upregulated",15.8828112676546,16.1550268300987,20.5050873011351,33.0323715315146,28.1853305822578,44.8211162972909,17.5143084662961,35.3462728036877,-1.00888609914396
"ENSG00000203706","SERTAD4-AS1",1.71008209719838,"Upregulated",15.0177902696033,21.6305450201751,19.2350330300384,25.9521984346022,16.1271122547815,28.094407183385,18.6277894399389,23.3912392909229,-0.326942206223401
"ENSG00000204060","FOXO6",5.24592938241827,"Upregulated",33.7230755651885,25.5943595526511,37.942870495112,60.614270300041,45.7498198972192,75.4789316293572,32.4201018709839,60.6143406088725,-0.900705541746127
"ENSG00000204131","NHSL2",1.50460664312306,"Upregulated",20.0587602420287,12.264675530562,16.3137299600913,22.6900888534038,15.4869541273854,17.5858933454502,16.2123885775607,18.5876454420798,-0.196116760223065
"ENSG00000204876","ENSG00000204876",2.5216099178958,"Upregulated",34.3683881654342,38.3253933157876,42.7735952709996,57.2443526918119,39.4770877910726,68.5624812421852,38.4891255840738,55.0946405750232,-0.516333834161853
"ENSG00000204933","CD177P1",5.62280772420628,"Upregulated",4.87180118152389,9.96473342894266,15.532570875328,16.6799698220933,18.3834312136831,17.4620899342,10.1230351619315,17.5084969899921,-0.784448182221902
"ENSG00000212195","U3",1.17587796028586,"Upregulated",29.970825036133,9.19565498961016,7.75436781045329,6.31239248473536,8.66916513338424,11.3504288759757,15.6402826120655,8.77732883136511,0.826263901001279
"ENSG00000213654","GPSM3",1.75772661347138,"Upregulated",17.8298645699887,25.2314824577139,18.0044455625794,24.7427428229289,12.285445601389,28.1528281394173,20.3552641967607,21.727005521245,-0.0936420475118957
"ENSG00000214145","LINC00887",2.92341059540413,"Upregulated",30.6939629140126,55.8222729617899,46.5796700217125,80.7883681799649,55.5316160943773,79.8270388454325,44.3653019658384,72.0490077065916,-0.698299569818451
"ENSG00000214212","C19orf38",1.43241572304811,"Upregulated",18.6381365574472,22.9595545120707,22.7318734364076,26.5564961160484,27.3304824888251,36.6010053079538,21.4431881686419,30.1626613042758,-0.49030709441356
"ENSG00000214389","RPS3AP26",1.16245784837966,"Upregulated",15.009695732221,7.04293327922361,7.83017121859499,13.0854313774109,12.2979050404001,11.3426318776769,9.9609334100132,12.2419894318293,-0.294810805972675
"ENSG00000214530","STARD10",1.15029955807416,"Upregulated",20.1528010135409,13.6406734028777,14.7269779675537,16.6118268906361,9.74301482256382,15.9757151318824,16.1734841279908,14.1101856150274,0.195597763528681
"ENSG00000221947","XKR9",1.3287532412389,"Upregulated",29.3997236943763,19.6911964437418,18.605670063446,17.3359855553683,18.0493192491578,21.1578355383726,22.565530067188,18.8477134476329,0.258476142335688
"ENSG00000221955","SLC12A8",2.99925835875913,"Upregulated",10.5885426603354,8.83849263513826,8.51390341009412,15.346385861168,10.3238703464887,10.3088910125551,9.31364623518927,11.9930490734039,-0.361352500787433
"ENSG00000223478","ZDHHC12-DT",1.07133263992567,"Upregulated",25.6309135357539,19.3248057667362,23.3692453587217,29.4837560653687,17.619814688758,37.2885017707358,22.7749882204039,28.1306908416208,-0.303493433365015
"ENSG00000224459","SLC25A34-AS1",2.36165189191882,"Upregulated",29.1421867110929,29.3487887926724,26.702000589654,35.7351063238947,24.8250095395665,32.3720736737345,28.3976586978064,30.9773965123986,-0.125022252384482
"ENSG00000224794","ENSG00000224794",3.73680775110987,"Upregulated",31.786522980673,55.2559160386228,49.6634983039117,64.7992863917191,43.0386937798725,82.1868939738086,45.5686457744025,63.3416247151334,-0.474225708673207
"ENSG00000224897","POT1-AS1",1.41845114725996,"Upregulated",9.86495001950572,23.736429540159,26.1840123312317,34.5176795225748,14.1890128447729,33.9609556314422,19.9284639636321,27.5558826662633,-0.465534606642378
"ENSG00000225556","C2CD4D",2.16230709040976,"Upregulated",31.1174135452616,20.5351423928232,28.3710583333046,29.8576842014478,34.971595345205,30.9335861477521,26.6745380904631,31.9209552314683,-0.258154660104841
"ENSG00000226548","ENSG00000226548",1.80975033517322,"Upregulated",34.3977354031707,22.0554243859242,25.0119495869341,12.6363090707644,23.1378062504033,13.3628649533685,27.1550364586763,16.3789934248454,0.725894728115383
"ENSG00000227252","COPS8-DT",1.08430102936365,"Upregulated",17.4872510038889,15.0760376959856,11.8384667278176,18.4798499388867,4.69895866784182,22.0415182532491,14.800585142564,15.0734422866592,-0.0261794301690173
"ENSG00000227375","DLG1-AS1",1.33289999548229,"Upregulated",29.1589166355133,33.9916855740248,28.9463012825071,18.9259164731292,13.040494071919,23.5689179936266,30.6989678306817,18.5117761795583,0.726666259695065
"ENSG00000227392","HPN-AS1",1.41978056995137,"Upregulated",29.7222732429919,16.8766161460768,25.6372526672908,20.0840072859624,22.8110250159546,26.3192736702847,24.0787140187865,23.0714353240673,0.0613901019089385
